"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",9,1,7,1,1,1,1
"2",31,1,40,1,1,1,1
"3",1,1,1,1,1,1,1
"4",73,1,65,1,1,1,1
"5",1,1,1,1,1,1,1
"6",1,1,1,1,1,1,1
"7",1,1,3,1,1,1,1
"8",1,1,1,1,1,1,1
"9",8,1,13,1,1,1,1
"10",1,1,1,1,1,1,1
"11",3,1,1,1,1,1,1
"12",1,1,1,1,1,1,1
"13",5531,1,5574,1,1,1,1
"14",1,1,1,1,1,1,1
"15",3,1,1,1,1,1,1
"16",1,1,1,1,1,1,1
"17",1,1,1,1,1,1,1
"18",1,1,1,1,1,1,1
"19",10,1,22,1,1,1,1
"20",10,1,7,1,1,1,1
"21",1,1,1,1,1,1,1
"22",1,1,1,1,1,1,1
"23",1,1,1,1,1,1,1
"24",31,1,35,1,1,1,1
"25",1,1,1,1,1,1,1
"26",3,1,1,1,1,1,1
"27",1,1,1,1,1,1,1
"28",205,1,190,1,1,1,1
"29",1,1,1,1,1,1,1
"30",1,1,1,1,1,1,1
"31",104,1,108,1,1,1,1
"32",1,1,1,1,1,1,1
"33",3,1,1,1,1,1,1
"34",1,1,1,1,1,1,1
"35",3,1,1,1,1,1,1
"36",1,1,1,1,1,1,1
"37",1,1,1,1,1,1,1
"38",1,1,1,1,1,1,1
"39",1,1,1,1,1,1,1
"40",1,1,1,1,1,1,1
"41",1,1,1,1,1,1,1
"42",7,1,15,1,1,1,1
"43",4,1,1,1,1,1,1
"44",3,1,1,1,1,1,1
"45",1,1,1,1,1,1,1
"46",1,1,1,1,1,1,1
"47",1,1,1,1,1,1,1
"48",3,1,1,1,1,1,1
"49",3,1,8,1,1,1,1
"50",13,1,4,1,1,1,1
"51",1,1,1,1,1,1,1
"52",5165,1,5184,1,1,1,1
"53",1,1,1,1,1,1,1
"54",13,1,12,1,1,1,1
"55",39,1,34,1,1,1,1
"56",5608,5723,5671,5649,5718,5156,5522
"57",1,1,1,1,1,1,1
"58",4,1,6,1,1,1,1
"59",1,1,1,1,1,1,1
"60",41,1,43,1,1,1,1
"61",61,1,64,1,1,1,1
"62",4,1,1,1,1,1,1
"63",1,1,1,1,1,1,1
"64",1,1,3,1,1,1,1
"65",1,1,1,1,1,1,1
"66",1,1,1,1,1,1,1
"67",1,1,1,1,1,1,1
"68",8,1,3,1,1,1,1
"69",1,1,1,1,1,1,1
"70",8,1,1,1,1,1,1
"71",1,1,1,1,1,1,1
"72",1,1,1,1,1,1,1
"73",78,1,82,1,1,1,1
"74",1,1,1,1,1,1,1
"75",13,1,5,1,1,1,1
"76",1,1,1,1,1,1,1
"77",1,1,1,1,1,1,1
"78",123,1,103,1,1,1,1
"79",3,1,1,1,1,1,1
"80",118,1,109,1,1,1,1
"81",1,1,1,1,1,1,1
"82",4,1,1,1,1,1,1
"83",1,1,1,1,1,1,1
"84",1,1,1,1,1,1,1
"85",1,1,1,1,1,1,1
