"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",1,0,1,0,0,0,0
"2",2,0,2,0,0,0,0
"3",0,0,1,0,0,0,0
"4",2,0,3,0,0,0,0
"5",0,0,1,0,0,0,0
"6",0,0,1,0,0,0,0
"7",0,0,1,0,0,0,0
"8",0,0,1,0,0,0,0
"9",2,0,1,0,0,0,0
"10",0,0,1,0,0,0,0
"11",1,0,1,0,0,0,0
"12",0,0,1,0,0,0,0
"13",67,0,77,0,0,0,0
"14",0,0,1,0,0,0,0
"15",1,0,1,0,0,0,0
"16",0,0,1,0,0,0,0
"17",0,0,1,0,0,0,0
"18",0,0,1,0,0,0,0
"19",1,0,2,0,0,0,0
"20",1,0,1,0,0,0,0
"21",0,0,1,0,0,0,0
"22",0,0,1,0,0,0,0
"23",0,0,1,0,0,0,0
"24",3,0,1,0,0,0,0
"25",0,0,1,0,0,0,0
"26",1,0,1,0,0,0,0
"27",0,0,1,0,0,0,0
"28",4,0,5,0,0,0,0
"29",0,0,1,0,0,0,0
"30",0,0,1,0,0,0,0
"31",2,0,3,0,0,0,0
"32",0,0,1,0,0,0,0
"33",1,0,1,0,0,0,0
"34",0,0,1,0,0,0,0
"35",1,0,1,0,0,0,0
"36",0,0,1,0,0,0,0
"37",0,0,1,0,0,0,0
"38",0,0,1,0,0,0,0
"39",0,0,1,0,0,0,0
"40",0,0,1,0,0,0,0
"41",0,0,1,0,0,0,0
"42",1,0,1,0,0,0,0
"43",1,0,1,0,0,0,0
"44",1,0,1,0,0,0,0
"45",0,0,1,0,0,0,0
"46",0,0,1,0,0,0,0
"47",0,0,1,0,0,0,0
"48",1,0,1,0,0,0,0
"49",1,0,1,0,0,0,0
"50",2,0,2,0,0,0,0
"51",0,0,1,0,0,0,0
"52",76,0,69,0,0,0,0
"53",0,0,1,0,0,0,0
"54",1,0,1,0,0,0,0
"55",3,0,1,0,0,0,0
"56",59,2,61,4,3,1,1
"57",0,0,1,0,0,0,0
"58",1,0,1,0,0,0,0
"59",0,0,1,0,0,0,0
"60",2,0,2,0,0,0,0
"61",3,0,4,0,0,0,0
"62",1,0,1,0,0,0,0
"63",0,0,1,0,0,0,0
"64",0,0,1,0,0,0,0
"65",0,0,1,0,0,0,0
"66",0,0,1,0,0,0,0
"67",0,0,1,0,0,0,0
"68",1,0,1,0,0,0,0
"69",0,0,1,0,0,0,0
"70",1,0,1,0,0,0,0
"71",0,0,1,0,0,0,0
"72",0,0,1,0,0,0,0
"73",4,0,3,0,0,0,0
"74",0,0,1,0,0,0,0
"75",1,0,1,0,0,0,0
"76",0,0,1,0,0,0,0
"77",0,0,1,0,0,0,0
"78",3,0,2,0,0,0,0
"79",1,0,1,0,0,0,0
"80",4,0,2,0,0,0,0
"81",0,0,1,0,0,0,0
"82",1,0,1,0,0,0,0
"83",0,0,1,0,0,0,0
"84",0,0,1,0,0,0,0
"85",0,0,1,0,0,0,0
"86",0,0,1,0,0,0,0
"87",2,0,4,0,0,0,0
"88",67,0,60,0,0,0,0
"89",4,0,1,0,0,0,0
"90",5,0,3,0,0,0,0
"91",0,0,1,0,0,0,0
"92",0,0,1,0,0,0,0
"93",0,0,1,0,0,0,0
"94",2,0,1,0,0,0,0
"95",1,0,1,0,0,0,0
"96",2,0,1,0,0,0,0
"97",0,0,1,0,0,0,0
"98",4,0,2,0,0,0,0
