"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"631",50.5333432576587,56.6252837154372,57.4885368473673,53.9991298255392,69.4063519440077
"632",76.8854857079417,79.9696565672793,86.411761960553,90.0937905314022,80.0031876749475
"633",54.8046137637293,70.957135656085,83.4228979243833,57.7566314295941,76.6242545424845
"634",12.7599376649188,8.09333880637026,0,0,0
"635",63.8714185268286,70.2980623913911,69.1617161656353,51.795776640631,61.5874557234764
"636",92.4720403874131,102.111040338004,97.0699099573518,94.416464802204,97.6065212161883
"637",0,14.6990935458344,0,0,0
"638",5.45600006879008,0,0,0,0
"639",97.1779940923089,83.8027522534489,81.166843106461,82.0641977269563,82.4952500328436
"640",0,3.2944569178309,0,0,0
"641",67.9364120742283,75.0005923147194,63.7670079714245,62.095995148586,57.849126686847
"642",15.9780980769681,12.5371029984655,0,0,0
"643",66.9497175714087,73.7978613220829,88.4407061778358,57.532597565965,78.5848899209629
"644",81.7714536805524,85.505093698723,93.7909945755125,94.3179096260034,110.258296429269
"645",26.9249998695472,7.19360393227293,0,0,0
"646",87.7280073256939,81.83427828697,87.5242262602462,95.64002769623,87.421953150856
"647",90.0517363101488,94.2205485454683,77.7779176749478,79.8857682017759,82.6121511085036
"648",84.7777669730788,80.9304017700392,82.3507354462583,75.539735794332,78.0844664742149
"649",76.8712131239099,75.2767266260396,68.3484498880012,78.2220529579722,72.7805321238335
"650",0,13.3139412829863,0,0,0
"651",64.0653145018388,68.8913274000521,78.1825151442946,47.7674562102675,78.4123930637621
"652",96.8634363048016,97.9093400257119,91.044638573121,104.92747843655,92.6273993467168
"653",0,8.44065376750383,0,0,0
"654",77.9640718986264,85.873911092512,74.3135824585205,95.9341654019508,64.3151767394395
"655",0,2.89389116025379,0,0,0
"656",5.23505911754082,0,0,0,0
"657",0,3.86435277508501,4.48497602388406,0,0
"658",15.9272746456078,0,0,0,0
"659",70.4494330769277,61.4083962401126,64.5776681812558,79.3117318393323,67.4298977638303
"660",71.7644944856328,74.0168982145396,67.9563978752228,75.9139815754217,78.988543607281
"661",79.6763156093691,86.6847965851669,90.9768477139936,84.9647662270669,100.780133775378
"662",79.2328818697588,72.1096535756003,75.9628864457642,96.7736469178449,60.9151823767809
"663",76.5026818875602,78.4613160633707,81.8260261321787,86.1987549749377,69.3021680608984
"664",15.7573672657742,11.8907628023557,0,0,0
"665",0,1.8846286700503,0,0,0
"666",105.483335277068,111.267543433308,118.344735546168,102.891516906903,118.745801816616
"667",71.8455889988762,71.0636293451544,82.01464501752,82.4641224574463,67.5246417422917
"668",90.9712480395102,94.2142304194042,96.1714644587788,99.0600095981795,111.763436013738
