"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",1,2,0,1,0
"2",60,70,9,3,6
"3",60,59,12,6,5
"4",60,61,8,5,7
"5",59,56,9,3,5
"6",61,61,6,4,4
"7",59,61,10,2,5
"8",55,58,18,3,7
"9",62,55,9,4,7
"10",64,60,7,3,6
"11",59,51,7,4,6
"12",51,57,8,3,6
"13",59,62,11,3,5
"14",0,1,0,0,0
"15",59,53,10,4,4
"16",54,54,7,5,9
"17",56,51,10,5,5
"18",0,0,0,0,0
"19",60,53,11,4,7
"20",64,70,10,3,5
"21",70,65,14,5,5
"22",63,57,10,3,4
"23",57,53,7,8,6
"24",61,51,7,5,6
"25",52,60,8,2,4
"26",60,64,8,4,6
"27",52,55,8,3,7
"28",61,64,9,4,7
"29",60,68,8,3,6
"30",66,63,14,6,6
"31",61,53,12,4,6
"32",58,54,7,5,6
"33",0,0,0,0,0
"34",50,63,12,3,6
"35",64,57,12,7,7
"36",58,67,8,4,4
"37",59,62,10,5,6
"38",52,67,10,2,4
"39",61,67,10,6,7
"40",73,72,12,4,6
"41",56,56,10,4,5
"42",0,1,0,0,0
"43",58,54,11,2,7
"44",0,1,0,0,0
"45",66,64,7,5,5
"46",62,55,10,4,5
"47",54,44,10,2,7
"48",56,60,14,5,4
"49",68,61,11,4,7
"50",56,56,10,3,3
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",64,49,7,5,4
"54",43,52,9,3,6
"55",58,56,9,4,3
"56",0,1,0,0,0
"57",60,50,9,5,4
"58",55,56,10,5,6
"59",79,74,9,3,5
"60",56,57,10,3,11
"61",0,0,0,0,0
"62",56,64,13,3,8
"63",71,67,11,2,6
"64",56,68,7,4,5
"65",61,63,11,3,6
"66",58,58,12,5,5
"67",54,62,9,5,5
"68",79,60,11,3,5
"69",63,52,10,5,5
"70",57,60,8,3,6
"71",62,54,10,3,5
"72",71,83,11,2,6
"73",53,64,8,4,5
"74",70,61,13,4,6
"75",0,0,0,0,0
"76",68,51,9,3,7
"77",56,60,10,3,5
"78",66,64,12,3,5
"79",0,1,0,0,0
"80",64,54,12,4,4
"81",57,59,8,6,6
"82",55,63,9,2,5
"83",0,1,0,0,0
"84",0,1,0,0,0
"85",0,1,0,0,0
"86",62,55,6,2,4
"87",71,65,11,3,5
"88",55,53,11,2,5
"89",67,52,12,4,5
"90",62,62,15,2,5
"91",55,59,12,2,7
"92",0,1,0,0,0
"93",57,61,9,2,4
"94",60,55,9,5,6
"95",48,52,9,3,5
"96",53,59,8,4,8
"97",62,52,8,2,4
"98",0,1,0,0,0
"99",76,65,10,5,5
"100",0,1,0,0,0
"101",64,55,12,4,6
"102",70,52,10,5,7
"103",61,61,9,5,7
"104",54,56,8,5,5
"105",56,60,7,5,6
"106",66,66,12,4,5
"107",53,50,12,4,6
"108",57,57,10,3,8
"109",60,68,10,3,8
"110",65,69,12,4,5
"111",61,73,11,5,7
"112",43,49,8,2,6
"113",68,51,9,4,3
"114",57,64,8,3,6
"115",54,62,7,5,6
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",56,65,11,3,6
"119",69,68,11,2,9
"120",58,51,10,3,4
"121",50,60,8,4,4
"122",63,62,10,3,5
"123",0,1,0,0,0
"124",0,1,0,0,0
"125",45,42,8,2,5
"126",0,1,0,0,0
"127",68,62,10,3,7
"128",53,57,8,3,8
"129",60,55,11,2,7
"130",65,59,8,4,5
"131",61,59,12,4,5
"132",0,1,0,0,0
"133",55,65,8,2,5
"134",76,80,12,5,8
"135",49,66,12,4,6
"136",0,1,0,0,0
"137",68,59,9,3,6
"138",72,72,12,5,7
"139",59,54,11,2,6
"140",55,65,10,7,7
"141",71,64,14,4,8
"142",54,61,9,8,8
"143",54,54,14,5,7
"144",65,59,10,3,4
"145",57,60,7,3,7
"146",0,1,0,0,0
"147",0,1,0,0,0
"148",56,59,6,3,4
"149",59,59,8,3,2
"150",52,70,7,4,6
"151",57,61,5,3,5
"152",65,60,12,2,8
"153",76,64,12,3,3
"154",47,54,7,5,6
"155",63,61,9,5,3
"156",63,53,9,4,4
"157",54,61,7,4,7
"158",57,54,9,3,4
"159",64,60,10,4,3
"160",66,58,7,2,6
"161",0,1,0,0,0
"162",62,65,11,3,6
"163",60,57,8,3,6
"164",72,65,6,4,6
"165",62,65,11,3,5
"166",60,59,9,3,6
"167",55,58,10,4,7
"168",62,60,12,4,5
"169",1,1,0,0,0
"170",54,64,11,3,4
"171",77,67,9,3,5
"172",0,1,0,0,0
"173",64,59,12,5,6
"174",0,1,0,0,0
"175",61,46,7,4,7
"176",0,1,0,0,0
"177",70,69,7,4,4
"178",0,1,0,0,0
"179",66,59,11,3,6
"180",47,57,11,3,5
"181",61,55,9,2,5
"182",52,64,8,2,5
"183",56,54,8,3,5
"184",68,56,9,6,5
"185",60,49,12,3,6
"186",65,60,6,4,5
"187",58,63,9,4,5
"188",64,63,12,2,7
"189",62,68,9,3,4
"190",65,52,12,4,6
"191",60,65,8,2,6
"192",58,56,9,6,8
"193",61,61,7,5,5
"194",59,58,10,4,5
"195",46,59,11,5,7
"196",53,55,10,4,4
"197",65,57,9,3,4
"198",55,50,13,4,4
"199",58,61,8,2,5
"200",65,54,12,4,5
"201",59,62,10,5,3
"202",65,60,8,5,4
"203",55,52,11,2,6
"204",55,62,11,3,7
"205",0,1,0,0,0
"206",0,0,0,0,0
"207",62,67,9,5,4
"208",64,58,10,3,6
"209",74,76,8,3,6
"210",67,74,11,2,4
"211",63,72,10,6,7
"212",56,56,11,2,4
"213",0,1,0,0,0
"214",48,57,6,4,4
"215",52,65,10,4,9
"216",68,66,8,4,8
"217",58,63,10,4,8
"218",0,1,0,0,0
"219",48,57,9,4,7
"220",0,1,0,0,0
"221",0,1,0,0,0
"222",52,58,9,3,6
"223",65,67,9,4,6
"224",0,1,0,0,0
"225",60,60,13,4,6
"226",69,69,11,5,4
"227",61,56,6,3,6
"228",61,60,11,5,8
"229",59,55,13,3,5
"230",66,63,9,4,6
"231",69,61,9,4,6
"232",57,60,8,3,4
"233",0,1,0,0,0
"234",0,0,0,0,0
"235",63,59,12,3,7
"236",65,52,10,4,4
"237",61,53,11,4,7
"238",72,65,12,3,5
"239",64,58,9,6,4
"240",0,0,0,0,0
"241",52,51,6,3,6
"242",58,62,10,2,4
"243",0,1,0,0,0
"244",0,1,0,0,0
"245",61,55,15,3,7
"246",60,53,8,3,9
"247",55,54,13,3,6
"248",71,71,8,3,4
"249",48,57,13,3,8
"250",59,69,12,4,5
"251",61,64,10,2,3
"252",75,70,9,4,3
"253",66,55,7,4,6
"254",52,70,7,6,6
"255",0,1,0,0,0
"256",67,64,15,2,6
"257",52,63,9,3,5
"258",50,70,9,5,6
"259",61,49,8,3,6
"260",0,1,0,0,0
"261",61,76,9,3,5
"262",57,60,8,6,5
"263",1,1,0,0,0
"264",57,59,11,8,6
"265",61,62,13,5,7
"266",0,1,0,0,0
"267",0,1,0,0,0
"268",65,59,8,5,7
"269",62,64,11,4,5
"270",0,1,0,0,0
"271",55,59,11,4,6
"272",0,1,0,0,0
"273",61,61,6,3,6
"274",0,1,0,0,0
"275",68,65,6,5,5
"276",62,72,11,6,7
"277",61,71,8,3,5
"278",56,64,11,2,9
"279",50,59,9,2,7
"280",74,61,10,5,6
"281",72,66,9,3,5
"282",56,57,12,5,5
"283",52,51,8,3,7
"284",63,55,9,4,6
"285",57,66,14,3,6
"286",73,52,6,3,8
"287",64,56,9,3,5
"288",54,48,13,5,4
"289",0,1,0,0,1
"290",0,0,0,0,0
"291",53,62,10,4,2
"292",68,64,8,4,7
"293",57,67,10,3,7
"294",62,66,11,5,6
"295",61,74,10,4,3
"296",0,1,0,0,0
"297",61,58,10,4,6
"298",55,58,10,3,8
"299",74,57,9,3,5
"300",60,65,6,4,7
"301",63,63,12,3,4
"302",61,59,10,5,4
"303",54,63,10,4,3
"304",51,64,7,4,4
"305",56,71,7,4,7
"306",61,72,11,5,8
"307",55,56,11,3,4
"308",63,62,12,5,4
"309",51,53,12,2,4
"310",0,1,0,0,0
"311",61,67,11,3,6
"312",65,65,10,4,7
"313",62,53,13,4,4
"314",65,62,14,3,4
"315",51,67,8,3,3
"316",67,65,8,3,9
"317",65,69,11,5,4
"318",68,68,7,5,6
"319",72,65,14,2,7
"320",69,68,11,5,4
"321",55,63,10,6,7
"322",1,1,0,0,0
"323",65,62,11,3,6
"324",54,53,12,1,5
"325",59,59,9,3,3
"326",59,56,6,2,4
"327",50,56,9,5,6
"328",54,56,13,4,4
"329",67,64,6,3,6
"330",56,45,9,4,6
"331",0,1,0,0,0
"332",75,63,7,4,4
"333",65,59,11,3,8
"334",54,74,9,3,6
"335",0,1,0,0,0
"336",67,66,8,3,6
"337",59,66,12,7,5
"338",72,66,9,2,6
"339",62,60,10,5,6
"340",53,52,13,5,9
"341",66,61,5,5,7
"342",54,62,9,5,8
"343",58,50,7,3,8
"344",60,67,9,2,4
"345",51,67,8,5,8
"346",0,1,0,0,0
"347",56,66,13,3,8
"348",55,67,7,4,6
"349",65,49,10,5,4
"350",65,66,8,3,5
"351",65,65,11,4,6
"352",55,69,8,3,5
"353",0,1,0,0,0
"354",53,53,11,3,8
"355",57,58,7,2,4
"356",57,61,9,3,9
"357",55,65,10,4,7
"358",68,59,11,3,7
"359",49,46,4,3,4
"360",0,1,0,0,0
"361",0,1,0,0,0
"362",69,60,8,4,5
"363",63,59,9,3,6
"364",60,49,10,4,5
"365",0,1,0,0,0
"366",51,58,10,4,5
"367",0,1,0,0,0
"368",58,64,10,5,5
"369",52,71,11,4,4
"370",58,57,13,4,7
"371",58,59,16,3,6
"372",59,52,9,3,4
"373",62,52,12,3,4
"374",53,64,13,3,4
"375",61,63,8,5,6
"376",53,69,8,3,5
"377",53,61,10,3,7
"378",65,58,8,5,3
"379",65,69,13,5,4
"380",73,69,9,4,7
"381",60,69,14,4,4
"382",58,59,6,3,5
"383",0,0,0,0,0
"384",57,63,13,4,5
"385",61,50,7,2,5
"386",55,47,9,3,6
"387",60,69,8,2,6
"388",61,53,9,5,5
"389",60,57,14,2,8
"390",59,54,9,2,7
"391",0,0,0,0,0
"392",51,62,9,5,7
"393",53,61,6,3,6
"394",0,1,0,0,0
"395",67,60,9,6,4
"396",61,66,11,3,6
"397",0,1,0,0,0
"398",65,67,9,4,8
"399",52,55,10,4,5
"400",66,63,9,4,5
"401",56,67,12,5,5
"402",65,59,13,4,6
"403",56,59,8,4,8
"404",0,1,0,0,0
"405",52,54,11,4,5
"406",0,1,0,0,0
"407",0,0,0,0,0
"408",0,1,0,0,0
"409",0,1,0,0,0
"410",60,53,10,4,9
"411",61,64,8,4,7
"412",51,44,11,4,5
"413",0,1,0,0,0
"414",62,61,8,4,6
"415",61,67,8,3,4
"416",56,47,8,3,6
"417",47,60,8,5,6
"418",0,1,0,0,0
"419",59,62,10,7,7
"420",56,79,9,3,3
"421",55,53,10,3,3
"422",0,1,0,0,0
"423",0,1,0,0,0
"424",58,55,8,3,5
"425",0,1,0,0,0
"426",51,56,12,4,5
"427",54,66,7,6,7
"428",82,70,10,3,7
"429",0,1,0,0,0
"430",55,65,8,5,7
"431",55,54,7,4,5
"432",60,63,10,3,5
"433",68,64,8,2,5
"434",58,54,7,2,6
"435",63,58,9,4,4
"436",61,61,10,6,6
"437",68,66,12,4,5
"438",60,65,7,4,5
"439",68,70,11,3,5
"440",49,66,9,3,6
"441",77,62,7,3,7
"442",59,64,12,3,11
"443",68,67,10,3,6
"444",63,59,12,5,6
"445",62,71,10,3,10
"446",0,0,0,0,0
"447",0,1,0,0,0
"448",55,62,11,4,7
"449",2,1,1,0,0
"450",53,64,9,3,4
"451",57,80,10,5,7
"452",62,67,12,4,7
"453",57,65,8,4,8
"454",63,67,6,6,6
"455",63,56,9,2,5
"456",0,1,0,0,0
"457",61,70,11,2,6
"458",63,74,9,3,6
"459",63,66,12,3,8
"460",57,53,9,3,4
"461",0,1,0,0,0
"462",62,64,11,3,8
"463",0,1,0,0,0
"464",0,1,0,0,0
"465",50,51,9,3,6
"466",68,58,7,6,5
"467",55,61,7,4,5
"468",58,69,9,5,3
"469",0,1,0,0,0
"470",58,62,10,5,9
"471",0,1,0,0,0
"472",61,56,15,3,5
"473",66,65,7,6,4
"474",59,60,8,2,8
"475",64,61,9,3,6
"476",66,65,12,5,5
"477",64,58,7,4,5
"478",53,56,10,4,8
"479",52,55,13,5,4
"480",64,68,8,3,7
"481",57,53,10,3,5
"482",56,62,9,5,5
"483",54,57,9,4,7
"484",0,1,0,0,0
"485",47,46,9,4,6
"486",65,57,6,4,5
"487",59,58,10,3,6
"488",62,67,13,4,6
"489",65,59,7,6,5
"490",63,66,11,2,5
"491",58,70,11,5,6
"492",66,62,10,2,3
"493",58,58,10,3,3
"494",55,51,9,6,4
"495",65,59,7,5,7
"496",60,56,10,3,7
"497",73,65,11,4,5
"498",0,1,0,0,0
"499",0,1,0,0,0
"500",74,68,12,5,4
"501",0,1,0,0,0
"502",60,59,9,5,5
"503",46,53,6,4,5
"504",59,64,11,3,7
"505",61,61,8,2,8
