"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",1,2,0,1,0
"2",34,38,7,3,5
"3",25,32,6,4,4
"4",30,31,6,4,3
"5",29,33,7,3,4
"6",24,28,5,2,5
"7",34,32,7,2,3
"8",28,32,8,5,6
"9",29,32,7,3,5
"10",34,27,7,2,3
"11",23,31,5,4,3
"12",31,34,6,2,3
"13",32,31,6,3,5
"14",0,1,0,0,0
"15",25,29,8,1,4
"16",25,25,5,3,5
"17",28,31,7,4,5
"18",0,1,0,0,0
"19",33,26,5,2,3
"20",33,32,7,3,4
"21",31,28,5,2,5
"22",34,33,4,2,4
"23",27,28,5,3,4
"24",28,26,5,2,5
"25",26,27,6,2,2
"26",34,39,8,2,3
"27",34,34,6,3,3
"28",32,41,6,5,3
"29",27,36,5,3,5
"30",30,25,8,3,3
"31",31,27,7,3,4
"32",34,26,6,3,5
"33",0,1,0,0,0
"34",41,30,7,3,3
"35",32,33,7,3,4
"36",29,30,5,2,3
"37",35,33,7,2,4
"38",35,32,5,3,4
"39",31,26,6,3,3
"40",34,36,5,3,4
"41",25,33,7,3,5
"42",0,1,0,0,0
"43",34,35,5,2,4
"44",0,1,0,0,0
"45",25,34,6,5,4
"46",35,37,8,4,5
"47",26,25,4,2,3
"48",32,24,4,3,3
"49",32,35,8,3,4
"50",21,25,6,2,4
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",32,28,7,2,4
"54",25,31,6,2,4
"55",30,31,8,2,5
"56",0,1,0,0,0
"57",35,37,9,3,4
"58",35,26,5,3,3
"59",39,36,8,3,3
"60",28,27,6,2,6
"61",0,1,0,0,0
"62",23,33,10,3,5
"63",30,40,5,3,6
"64",26,30,5,3,3
"65",39,26,7,3,5
"66",34,32,6,2,4
"67",28,30,6,2,4
"68",38,34,8,3,4
"69",27,23,5,2,4
"70",27,31,5,3,4
"71",28,26,6,3,3
"72",38,37,8,3,6
"73",28,24,6,3,4
"74",34,30,7,3,4
"75",0,1,0,0,0
"76",31,29,6,2,3
"77",25,27,5,3,4
"78",28,31,5,2,5
"79",0,1,0,0,0
"80",31,26,6,1,2
"81",30,32,7,2,2
"82",34,32,5,4,4
"83",0,1,0,0,0
"84",0,1,0,0,0
"85",0,1,0,0,0
"86",29,28,5,2,4
"87",33,44,6,3,5
"88",28,26,6,1,4
"89",32,27,4,2,3
"90",29,30,7,2,2
"91",32,29,7,3,3
"92",0,1,0,0,0
"93",28,32,6,2,3
"94",28,26,5,2,4
"95",20,25,5,3,4
"96",37,30,7,3,5
"97",25,31,4,2,3
"98",0,1,0,0,0
"99",36,40,6,4,5
"100",0,1,0,0,0
"101",35,27,9,2,4
"102",28,30,5,3,4
"103",30,37,8,4,4
"104",25,29,7,4,3
"105",34,31,3,2,3
"106",35,29,5,3,5
"107",33,28,7,5,5
"108",28,28,5,3,6
"109",29,28,5,1,4
"110",30,31,7,3,3
"111",28,29,4,5,4
"112",23,27,7,2,3
"113",30,36,9,3,4
"114",32,28,5,1,4
"115",36,31,7,3,5
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",32,27,6,3,3
"119",36,31,7,3,5
"120",23,25,6,3,3
"121",24,27,4,2,3
"122",31,32,5,2,4
"123",0,1,0,0,0
"124",0,1,0,0,0
"125",22,25,6,2,3
"126",0,1,0,0,0
"127",34,31,6,3,4
