"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",0,0,0,0,0
"2",12,12,3,2,1
"3",16,12,1,0,2
"4",12,11,2,2,2
"5",11,13,3,1,3
"6",10,11,2,1,2
"7",16,11,1,2,1
"8",14,17,2,2,1
"9",14,12,3,1,4
"10",13,14,5,0,2
"11",12,16,1,1,2
"12",14,14,3,0,1
"13",11,9,2,1,1
"14",0,0,0,0,0
"15",14,15,2,0,2
"16",12,12,2,1,1
"17",13,12,4,1,1
"18",0,1,0,0,0
"19",17,17,3,1,2
"20",13,9,3,2,0
"21",10,10,2,1,3
"22",15,13,2,1,3
"23",13,13,2,0,3
"24",10,11,3,1,1
"25",11,11,2,0,1
"26",13,19,5,1,1
"27",13,15,3,1,1
"28",17,19,4,1,2
"29",11,12,1,2,2
"30",11,9,2,0,2
"31",10,8,0,2,1
"32",16,12,3,1,2
"33",0,1,0,0,0
"34",10,17,2,1,1
"35",13,17,3,0,3
"36",16,17,2,1,2
"37",9,15,2,0,1
"38",11,12,4,2,3
"39",17,11,2,1,2
"40",14,13,3,2,2
"41",11,14,2,2,2
"42",0,0,0,0,0
"43",14,15,4,2,1
"44",0,0,0,0,0
"45",11,13,4,1,1
"46",11,13,3,2,1
"47",12,12,3,1,1
"48",17,15,1,2,3
"49",9,16,3,1,0
"50",11,9,2,1,3
"51",0,0,0,0,0
"52",0,0,0,0,0
"53",12,18,3,1,1
"54",16,17,2,1,3
"55",17,17,4,2,1
"56",0,0,0,0,0
"57",14,22,2,1,2
"58",17,13,3,1,4
"59",15,16,2,1,3
"60",20,18,2,1,1
"61",0,1,0,0,0
"62",16,14,1,2,2
"63",13,15,2,2,1
"64",9,14,2,1,3
"65",10,10,2,2,2
"66",13,16,1,1,3
"67",13,8,2,0,1
"68",10,14,2,1,1
"69",9,17,4,1,1
"70",10,10,1,0,1
"71",12,15,3,1,2
"72",10,10,3,3,0
"73",11,14,3,2,3
"74",13,8,2,2,1
"75",0,1,0,0,0
"76",13,12,2,1,1
"77",17,19,1,1,1
"78",11,14,2,1,1
"79",0,0,0,0,0
"80",15,17,3,0,1
"81",14,14,6,2,1
"82",15,18,1,4,1
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",0,0,0,0,0
"86",16,10,4,1,2
"87",10,22,5,1,1
"88",18,15,2,1,2
"89",10,12,1,0,1
"90",18,10,2,1,1
"91",12,14,1,0,1
"92",0,0,0,0,0
"93",12,11,2,1,1
"94",15,13,2,0,1
"95",13,17,3,1,3
"96",11,10,2,1,3
"97",12,12,3,1,1
"98",0,0,0,0,0
"99",13,14,3,1,1
"100",0,0,0,0,0
"101",13,15,4,0,0
"102",7,16,1,0,3
"103",15,9,3,2,1
"104",13,12,1,1,1
"105",11,14,2,1,1
"106",12,14,4,2,3
"107",15,20,1,0,2
"108",16,12,2,2,2
"109",10,12,3,1,1
"110",11,13,2,1,1
"111",12,10,3,1,2
"112",17,9,3,2,2
"113",15,14,4,2,2
"114",16,10,3,0,1
"115",17,18,2,1,3
"116",0,0,0,0,0
"117",0,0,0,0,0
"118",11,7,2,0,2
"119",9,17,3,1,2
"120",15,8,2,1,2
"121",13,16,3,2,1
"122",12,13,3,2,3
"123",0,0,0,0,0
"124",0,0,0,0,0
"125",12,8,2,3,2
"126",0,0,0,0,0
"127",10,14,3,1,1
"128",14,19,5,2,2
"129",16,13,3,2,1
"130",10,16,3,0,1
"131",14,12,2,1,1
"132",0,0,0,0,0
"133",16,14,4,1,2
"134",10,12,3,0,2
"135",15,10,1,1,2
"136",0,0,0,0,0
"137",11,11,2,1,1
"138",17,8,4,1,2
"139",11,10,2,1,4
"140",20,11,4,1,2
"141",13,11,1,0,2
"142",11,10,5,1,2
"143",12,11,2,2,2
"144",15,10,2,1,2
"145",17,14,3,1,2
"146",0,0,0,0,0
"147",0,0,0,0,0
"148",11,10,3,1,0
"149",15,9,4,1,2
"150",17,13,3,2,2
"151",12,15,6,1,3
"152",15,15,2,1,2
"153",15,14,2,1,4
"154",15,11,4,2,3
"155",14,14,3,1,1
"156",10,13,2,0,2
"157",10,13,3,2,3
"158",9,11,3,0,2
"159",11,10,3,0,2
"160",11,16,2,1,3
"161",0,0,0,0,0
"162",19,12,4,3,2
"163",16,11,3,1,1
"164",12,13,2,0,1
"165",9,11,1,1,1
"166",15,9,2,2,2
"167",16,12,2,1,0
"168",13,7,2,1,1
"169",0,0,0,0,0
"170",18,10,3,2,2
"171",16,18,6,3,2
"172",0,0,0,0,0
"173",14,17,1,0,1
"174",0,0,0,0,0
"175",13,12,3,1,1
"176",0,0,0,0,0
"177",12,13,2,0,2
"178",0,0,0,0,0
"179",11,17,3,2,1
"180",11,8,2,2,2
"181",12,12,3,2,3
"182",13,11,2,3,1
"183",13,15,1,0,2
"184",14,10,2,1,1
"185",10,11,2,2,3
"186",16,14,5,0,3
"187",14,14,2,1,2
"188",16,16,3,1,1
"189",15,13,2,2,2
"190",13,14,3,1,1
"191",13,15,3,1,1
"192",18,10,3,1,2
"193",11,14,3,1,2
"194",14,14,3,1,0
"195",13,14,3,0,3
"196",15,13,3,1,4
"197",17,14,2,0,2
"198",15,12,2,0,1
"199",7,9,4,1,3
"200",16,11,2,2,1
"201",12,13,3,1,4
"202",13,12,1,1,1
"203",12,9,1,1,1
"204",18,8,7,2,1
"205",0,0,0,0,0
"206",0,1,0,0,0
"207",18,14,3,0,4
"208",17,15,2,1,1
"209",7,12,3,1,2
"210",21,13,3,1,3
"211",17,10,4,1,4
"212",12,12,4,1,2
"213",0,1,0,0,0
"214",9,16,2,3,2
"215",11,17,5,2,0
"216",12,20,3,1,2
"217",12,14,2,1,0
"218",0,0,0,0,0
"219",18,14,3,0,2
"220",0,0,0,0,0
"221",0,0,0,0,0
"222",15,15,3,1,2
"223",17,18,2,0,1
"224",0,0,0,0,0
