"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",1,1,0,1,0
"2",39,34,7,4,4
"3",41,49,4,3,3
"4",41,38,8,3,6
"5",32,36,9,3,4
"6",40,37,5,2,4
"7",50,36,4,2,4
"8",42,39,11,3,4
"9",34,41,5,3,4
"10",38,42,7,2,4
"11",36,33,7,4,5
"12",39,37,9,3,7
"13",45,40,7,3,3
"14",0,1,0,0,0
"15",40,43,7,3,4
"16",34,33,7,3,5
"17",42,35,7,3,6
"18",0,1,0,0,0
"19",44,44,8,2,3
"20",41,42,8,2,5
"21",35,37,7,4,5
"22",39,45,4,2,3
"23",30,37,7,4,3
"24",33,34,6,3,7
"25",30,37,6,2,3
"26",44,42,6,2,5
"27",34,41,8,2,6
"28",37,40,6,4,6
"29",44,43,5,3,4
"30",40,37,7,3,3
"31",47,38,9,2,5
"32",48,38,7,4,4
"33",0,1,0,0,0
"34",40,42,7,2,4
"35",39,43,9,3,5
"36",51,44,8,3,4
"37",41,33,9,3,5
"38",41,42,6,3,6
"39",39,41,7,4,5
"40",34,50,8,4,4
"41",35,44,6,3,4
"42",0,1,0,0,0
"43",39,39,9,3,3
"44",0,1,0,0,0
"45",38,32,6,2,3
"46",40,36,6,4,4
"47",39,30,5,2,4
"48",47,37,9,6,5
"49",44,45,7,2,6
"50",32,31,5,2,5
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",43,35,9,3,5
"54",36,30,6,4,5
"55",37,39,6,3,3
"56",0,1,0,0,0
"57",45,35,8,3,7
"58",41,38,7,3,6
"59",44,44,7,3,4
"60",43,37,7,3,8
"61",0,1,0,0,0
"62",34,39,11,3,5
"63",45,38,7,3,3
"64",46,35,5,2,4
"65",37,32,10,2,4
"66",35,39,5,3,4
"67",39,32,7,2,4
"68",41,45,9,4,3
"69",32,35,8,4,3
"70",45,40,5,3,3
"71",40,38,7,4,4
"72",46,52,8,3,5
"73",42,31,5,3,5
"74",40,50,6,3,6
"75",0,1,0,0,0
"76",39,33,6,4,5
"77",39,40,8,2,3
"78",40,29,3,2,4
"79",0,1,0,0,0
"80",41,42,8,4,3
"81",37,29,8,3,4
"82",40,34,6,5,6
"83",0,1,0,0,0
"84",0,1,0,0,0
"85",0,1,0,0,0
"86",41,33,6,2,6
"87",44,46,9,3,5
"88",37,32,8,2,4
"89",43,31,7,2,7
"90",30,43,10,1,6
"91",42,31,7,2,3
"92",0,1,0,0,0
"93",35,35,7,2,3
"94",33,39,4,3,4
"95",34,39,5,4,2
"96",41,36,8,3,6
"97",38,35,7,2,3
"98",0,1,0,0,0
"99",44,48,7,3,5
"100",0,1,0,0,0
"101",45,38,8,2,4
"102",29,35,7,3,5
"103",43,37,9,5,5
"104",39,32,10,3,4
"105",42,37,5,3,4
"106",44,43,5,4,7
"107",36,37,8,4,6
"108",37,36,6,4,6
"109",36,45,8,2,6
"110",40,39,6,3,5
"111",44,36,7,4,5
"112",39,33,9,2,4
"113",49,38,6,3,4
"114",38,35,7,2,5
"115",39,43,6,3,4
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",38,36,10,4,4
"119",40,37,6,2,5
"120",26,32,6,4,4
"121",34,43,6,3,4
"122",41,39,5,3,4
"123",0,1,0,0,0
"124",0,1,0,0,0
"125",35,27,8,3,3
"126",0,1,0,0,0
"127",39,40,6,3,4
"128",32,37,6,2,4
"129",37,34,8,2,4
"130",46,42,6,2,3
"131",45,40,5,3,4
"132",0,1,0,0,0
"133",42,31,8,3,3
"134",34,47,7,3,4
"135",33,41,6,2,5
"136",0,1,0,0,0
"137",39,37,6,2,6
"138",40,38,7,4,5
"139",34,38,7,2,7
"140",39,41,6,4,4
"141",48,39,7,2,4
"142",37,38,6,6,5
"143",41,39,8,4,4
"144",39,31,9,3,5
"145",37,37,8,4,4
"146",0,1,0,0,0
"147",0,1,0,0,0
"148",37,31,6,3,3
"149",46,36,7,4,3
"150",36,44,8,3,4
"151",31,39,7,4,5
"152",41,43,7,2,4
"153",47,45,11,3,5
"154",34,39,7,4,5
"155",39,29,6,3,4
"156",41,36,7,3,3
"157",37,32,7,3,5
"158",42,32,8,2,4
"159",33,39,10,3,3
"160",38,36,8,3,6
"161",0,1,0,0,0
"162",36,37,7,3,5
"163",44,37,6,3,4
"164",51,34,7,2,5
"165",43,34,6,3,5
"166",39,40,6,3,3
"167",45,39,8,2,6
"168",38,42,9,3,5
"169",1,1,0,0,0
"170",41,34,7,4,4
"171",45,40,7,3,3
"172",0,1,0,0,0
"173",35,32,6,2,3
"174",0,1,0,0,0
"175",34,46,6,2,4
"176",0,1,0,0,0
"177",38,33,7,2,4
"178",0,1,0,0,0
"179",32,41,13,4,5
"180",30,37,9,2,5
"181",40,37,8,2,6
"182",39,33,6,3,7
"183",34,39,6,3,4
"184",40,45,6,3,4
"185",41,33,8,2,4
"186",38,40,8,4,4
"187",38,37,9,3,4
"188",44,37,7,3,5
"189",40,40,8,3,4
"190",33,32,8,2,4
"191",38,36,6,4,4
"192",38,39,7,5,4
"193",35,39,7,4,4
"194",40,35,5,3,3
"195",36,41,8,2,3
"196",42,40,8,2,5
"197",32,39,6,3,4
"198",47,36,7,3,7
"199",40,33,6,2,3
"200",36,32,11,3,4
"201",36,43,9,3,5
"202",39,39,4,2,4
"203",33,33,7,2,3
"204",34,35,8,4,5
"205",0,1,0,0,0
"206",0,1,0,0,0
"207",40,42,5,3,3
"208",41,37,5,3,4
"209",36,35,6,3,5
"210",37,44,7,3,5
"211",40,38,8,4,6
"212",36,31,7,2,3
"213",0,1,0,0,0
"214",38,39,5,5,4
"215",35,38,6,4,4
"216",37,44,9,4,4
"217",39,34,8,3,6
"218",0,1,0,0,0
"219",47,34,7,3,5
"220",0,1,0,0,0
"221",0,1,0,0,0
"222",40,46,6,3,4
"223",42,36,8,3,4
"224",0,1,0,0,0
"225",33,44,11,2,6
"226",41,43,7,2,3
"227",44,37,5,3,4
"228",33,39,6,5,5
"229",40,42,9,3,6
"230",39,47,5,3,5
"231",36,38,5,4,4
"232",31,30,5,4,4
"233",0,1,0,0,0
"234",0,1,0,0,0
"235",47,34,6,2,6
"236",37,39,8,3,4
"237",31,36,6,3,3
"238",38,39,6,2,6
"239",40,38,7,3,5
"240",0,1,0,0,0
"241",33,32,5,4,5
"242",35,36,8,2,7
"243",0,1,0,0,0
"244",0,1,0,0,0
"245",37,42,7,3,8
"246",42,28,7,3,3
"247",40,35,6,3,4
"248",45,46,7,3,5
"249",34,37,4,3,4
"250",42,54,6,5,3
"251",37,39,7,4,4
"252",51,31,8,2,5
"253",41,36,8,3,6
"254",38,49,6,4,5
"255",0,1,0,0,0
"256",42,41,8,3,3
"257",32,40,6,2,4
"258",38,43,8,4,4
"259",36,31,6,2,3
"260",0,1,0,0,0
"261",44,43,8,3,4
"262",36,39,7,4,4
"263",1,1,0,0,0
"264",34,42,6,3,4
"265",41,38,8,3,4
"266",0,1,0,0,0
"267",0,1,0,0,0
"268",36,38,6,3,4
"269",36,38,11,4,5
"270",0,1,0,0,0
"271",37,37,7,4,4
"272",0,1,0,0,0
"273",37,40,6,4,6
"274",0,1,0,0,0
"275",38,40,5,3,6
"276",45,44,8,4,6
"277",41,46,5,4,5
"278",37,45,8,3,4
"279",38,38,8,4,4
"280",43,43,7,3,4
"281",42,32,8,3,4
"282",45,33,7,3,4
"283",42,36,4,2,4
"284",34,43,8,2,3
"285",37,33,8,3,5
"286",43,37,7,3,5
"287",45,49,11,3,3
"288",40,43,10,2,3
"289",0,1,0,0,1
"290",1,1,0,0,0
"291",42,37,6,3,3
"292",44,37,4,4,3
"293",40,39,7,2,4
"294",38,37,7,4,4
"295",46,43,7,3,3
"296",0,1,0,0,0
"297",37,41,9,3,4
"298",32,30,6,3,6
"299",46,35,6,2,3
"300",39,44,6,3,4
"301",45,44,7,4,3
"302",40,35,7,3,4
"303",47,31,7,3,4
"304",43,44,8,4,4
"305",34,38,7,4,4
"306",37,37,8,4,4
"307",37,32,8,3,3
"308",38,37,9,2,3
"309",39,45,7,3,5
"310",0,1,0,0,0
"311",40,39,7,2,5
"312",38,38,8,4,4
"313",32,41,7,3,4
"314",44,39,11,3,5
"315",30,32,8,2,5
"316",36,38,7,4,6
"317",45,42,7,3,5
"318",39,41,6,5,3
"319",35,36,9,3,6
"320",42,40,6,2,3
"321",39,41,7,4,3
"322",1,1,0,0,0
"323",46,42,6,2,3
"324",39,40,8,3,5
"325",33,35,8,3,3
"326",40,29,7,2,3
"327",36,52,8,3,4
"328",35,46,8,4,4
"329",38,40,6,1,5
"330",34,39,7,2,4
"331",0,1,0,0,0
"332",44,40,6,4,6
"333",41,37,8,2,5
"334",42,42,7,3,4
"335",0,1,0,0,0
"336",46,40,7,2,4
"337",42,42,8,3,5
"338",41,34,7,2,5
"339",40,38,7,4,4
"340",32,38,9,4,5
"341",40,39,6,2,4
"342",33,30,7,3,7
"343",33,38,7,3,4
"344",36,46,5,3,5
"345",36,37,7,3,4
"346",1,1,0,0,0
"347",32,46,8,2,5
"348",36,34,7,5,5
"349",30,29,8,3,4
"350",43,40,8,4,5
"351",46,35,6,3,5
"352",39,48,8,4,5
"353",0,1,0,0,0
"354",40,39,6,3,8
"355",38,36,6,3,3
"356",39,38,8,3,4
"357",32,35,10,2,5
"358",50,46,10,2,5
"359",34,39,5,2,3
"360",0,1,0,0,0
"361",0,1,0,0,0
"362",42,44,6,3,4
"363",41,41,9,2,4
"364",33,36,7,4,4
"365",0,1,0,0,0
"366",39,32,7,3,4
"367",0,1,0,0,0
"368",34,30,7,3,4
"369",40,41,6,3,3
"370",36,40,5,3,4
"371",35,33,7,3,5
"372",36,38,5,2,3
"373",34,41,7,4,3
"374",43,36,8,3,4
"375",38,42,7,2,4
"376",30,39,7,3,6
"377",41,31,6,2,6
"378",44,39,6,2,3
"379",39,42,7,3,4
"380",39,45,7,4,5
"381",31,40,11,4,3
"382",34,34,6,2,4
"383",0,1,0,0,0
"384",36,31,9,3,4
"385",35,40,7,3,3
"386",39,30,7,2,5
"387",46,37,8,2,4
"388",37,38,6,3,3
"389",28,36,7,1,6
"390",42,38,9,3,4
"391",0,1,0,0,0
"392",36,33,7,4,5
"393",31,48,6,2,6
"394",0,1,0,0,0
"395",34,39,6,5,4
"396",39,42,4,3,6
"397",0,1,0,0,0
"398",41,41,7,2,8
"399",36,32,7,3,3
"400",41,43,5,3,4
"401",38,42,8,3,4
"402",41,45,5,3,4
"403",30,37,7,3,3
"404",0,1,0,0,0
"405",37,34,6,2,3
"406",0,1,0,0,0
"407",0,1,0,0,0
"408",0,1,0,0,0
"409",0,1,0,0,0
"410",35,46,7,3,4
"411",42,36,6,4,5
"412",30,40,8,2,4
"413",0,1,0,0,0
"414",39,37,5,4,4
"415",38,45,8,5,3
