"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",0.930851063829787,99.3589743589744,5.77830188679245,100.213219616205,99.8402555910543,100,100.536193029491
"2",0.930851063829787,1.6025641025641,5.42452830188679,10.6609808102345,5.59105431309904,13.6363636363636,17.426273458445
"3",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"4",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"5",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"6",0.664893617021277,1.6025641025641,6.60377358490566,9.59488272921109,16.7731629392971,34.0909090909091,22.7882037533512
"7",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"8",0.930851063829787,0,6.36792452830189,12.7931769722815,13.5782747603834,36.3636363636364,17.426273458445
"9",1.59574468085106,99.3589743589744,4.71698113207547,100.213219616205,99.8402555910543,100,100.536193029491
"10",0.797872340425532,1.6025641025641,5.18867924528302,11.727078891258,10.3833865814696,22.7272727272727,20.1072386058981
"11",0.664893617021277,6.41025641025641,7.07547169811321,20.2558635394456,15.9744408945687,22.7272727272727,33.5120643431635
"12",1.86170212765957,99.3589743589744,5.89622641509434,100.213219616205,99.8402555910543,100,100.536193029491
"13",0.930851063829787,97.7564102564102,4.95283018867925,97.0149253731343,98.2428115015974,97.7272727272727,100.536193029491
"14",0.930851063829787,1.6025641025641,6.13207547169811,14.9253731343284,19.9680511182109,22.7272727272727,28.1501340482574
"15",0.797872340425532,0,5.07075471698113,12.7931769722815,15.9744408945687,25,34.8525469168901
"16",0.930851063829787,3.20512820512821,6.72169811320755,19.1897654584222,15.1757188498403,29.5454545454545,24.1286863270778
"17",0.531914893617021,1.6025641025641,5.07075471698113,17.0575692963753,11.9808306709265,27.2727272727273,22.7882037533512
"18",1.1968085106383,6.41025641025641,6.01415094339623,15.9914712153518,15.9744408945687,34.0909090909091,34.8525469168901
"19",1.06382978723404,99.3589743589744,5.89622641509434,100.213219616205,99.8402555910543,100,100.536193029491
"20",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"21",1.1968085106383,1.6025641025641,5.54245283018868,13.8592750533049,11.1821086261981,36.3636363636364,29.4906166219839
"22",1.46276595744681,99.3589743589744,8.13679245283019,100.213219616205,99.8402555910543,100,100.536193029491
"23",0.930851063829787,4.80769230769231,6.01415094339623,14.9253731343284,11.1821086261981,20.4545454545455,28.1501340482574
"24",1.72872340425532,1.6025641025641,6.83962264150943,20.2558635394456,19.9680511182109,22.7272727272727,28.1501340482574
"25",0.797872340425532,1.6025641025641,5.66037735849057,13.8592750533049,15.9744408945687,18.1818181818182,22.7882037533512
"26",0.797872340425532,99.3589743589744,7.42924528301887,100.213219616205,99.8402555910543,100,100.536193029491
"27",1.46276595744681,0,6.01415094339623,8.52878464818763,12.779552715655,25,18.7667560321716
"28",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"29",0.398936170212766,4.80769230769231,6.60377358490566,14.9253731343284,12.779552715655,31.8181818181818,17.426273458445
"30",1.32978723404255,0,7.42924528301887,9.59488272921109,13.5782747603834,38.6363636363636,16.0857908847185
"31",1.1968085106383,99.3589743589744,5.30660377358491,100.213219616205,99.8402555910543,100,100.536193029491
"32",0.664893617021277,99.3589743589744,4.12735849056604,100.213219616205,99.0415335463259,100,100.536193029491
"33",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"34",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"35",1.32978723404255,3.20512820512821,6.13207547169811,12.7931769722815,16.7731629392971,27.2727272727273,28.1501340482574
"36",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"37",0.664893617021277,99.3589743589744,6.48584905660377,100.213219616205,99.8402555910543,100,100.536193029491
"38",0.930851063829787,1.6025641025641,5.54245283018868,12.7931769722815,17.5718849840256,18.1818181818182,30.8310991957105
"39",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"40",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"41",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"42",0.531914893617021,99.3589743589744,5.89622641509434,100.213219616205,99.8402555910543,100,100.536193029491
"43",1.46276595744681,99.3589743589744,5.54245283018868,100.213219616205,99.8402555910543,100,100.536193029491
"44",0.531914893617021,3.20512820512821,5.07075471698113,17.0575692963753,8.78594249201278,29.5454545454545,32.171581769437
"45",0.664893617021277,99.3589743589744,6.01415094339623,100.213219616205,99.0415335463259,100,100.536193029491
"46",0.930851063829787,4.80769230769231,5.07075471698113,12.7931769722815,9.58466453674121,29.5454545454545,22.7882037533512
"47",0.797872340425532,99.3589743589744,3.65566037735849,100.213219616205,99.8402555910543,100,100.536193029491
"48",0.398936170212766,3.20512820512821,6.60377358490566,19.1897654584222,13.5782747603834,20.4545454545455,24.1286863270778
"49",0.797872340425532,6.41025641025641,4.36320754716981,9.59488272921109,10.3833865814696,22.7272727272727,13.4048257372654
"50",1.06382978723404,4.80769230769231,6.01415094339623,14.9253731343284,18.370607028754,25,24.1286863270778
"51",1.32978723404255,1.6025641025641,6.60377358490566,23.454157782516,20.7667731629393,34.0909090909091,34.8525469168901
