"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",9,1,8,1,5,1,6
"2",9,3,7,1,7,3,6
"3",5,0,10,3,9,2,8
"4",7,0,13,0,0,0,0
"5",6,1,5,1,3,2,5
"6",11,0,6,0,0,0,0
"7",0,0,0,0,0,0,0
"8",6,0,7,0,3,2,4
"9",6,0,5,0,0,0,0
"10",10,2,9,2,7,2,4
"11",7,0,8,0,5,2,4
"12",7,0,10,0,0,0,0
"13",6,0,9,0,0,0,0
"14",7,1,7,1,6,1,6
"15",8,0,7,0,0,0,0
"16",8,0,7,0,0,0,0
"17",5,0,8,0,0,0,0
"18",7,0,7,0,0,0,0
"19",9,0,14,0,0,0,0
"20",0,0,0,0,0,0,0
"21",6,0,7,0,0,0,0
"22",6,3,10,1,3,2,5
"23",11,0,12,0,0,0,0
"24",10,0,8,0,0,0,0
"25",10,0,9,0,0,0,0
"26",6,0,5,0,0,0,0
"27",7,0,11,0,0,0,0
"28",6,1,8,1,2,1,4
"29",0,0,0,0,0,0,0
"30",6,0,8,0,0,0,0
"31",5,0,9,0,0,0,0
"32",6,0,9,0,0,0,0
"33",5,1,7,1,3,2,4
"34",0,0,0,0,0,0,0
"35",7,0,7,1,6,3,3
"36",9,0,11,0,0,0,0
"37",6,0,7,0,0,0,0
"38",0,0,0,0,0,0,0
"39",6,0,6,0,0,0,0
"40",8,0,5,0,0,0,0
"41",6,1,7,1,2,2,3
"42",0,0,0,0,0,0,0
"43",8,0,5,0,0,0,0
"44",7,0,9,0,0,0,0
"45",7,0,7,0,0,0,0
"46",7,0,10,0,0,0,0
"47",6,0,9,0,0,0,0
"48",0,0,0,0,0,0,0
"49",8,1,8,2,4,1,9
"50",0,0,0,0,0,0,0
"51",5,2,7,1,6,3,4
"52",0,0,0,0,0,0,0
"53",10,0,10,0,0,0,0
"54",8,0,9,0,0,0,0
"55",0,0,0,0,0,0,0
"56",7,0,8,0,0,0,0
"57",8,0,9,0,0,0,0
"58",10,0,11,0,1,0,0
"59",11,0,7,0,0,0,0
"60",7,0,9,0,0,0,0
"61",7,0,7,0,0,0,0
"62",5,0,12,0,3,1,7
"63",0,0,0,0,0,0,0
"64",9,0,9,0,0,0,0
"65",5,1,6,0,2,1,3
"66",7,2,6,2,1,4,3
"67",6,0,8,0,0,0,0
"68",7,0,10,0,0,0,0
"69",6,0,6,0,0,0,0
"70",11,1,5,1,5,1,4
"71",8,2,10,1,4,3,6
"72",11,1,8,1,2,1,5
"73",5,0,8,0,0,0,0
"74",7,1,9,2,4,2,7
"75",7,0,7,0,0,0,0
"76",0,0,0,0,0,0,0
"77",8,0,6,1,2,2,5
"78",5,0,8,0,0,0,0
"79",10,0,10,0,0,0,0
"80",0,0,0,0,0,0,0
"81",6,0,7,1,4,3,4
"82",8,1,7,3,6,1,7
"83",7,0,6,0,0,0,0
"84",11,0,7,0,0,0,0
"85",6,0,8,0,0,0,0
"86",5,1,9,1,6,1,6
"87",10,1,6,1,3,2,6
"88",0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0
"90",9,1,8,0,5,1,5
"91",10,0,11,0,0,0,0
"92",9,0,7,3,4,2,4
"93",8,0,3,0,0,0,0
"94",6,0,6,0,0,0,0
"95",5,1,10,1,5,2,4
"96",9,0,14,0,0,0,0
"97",0,0,0,0,0,0,0
"98",10,0,12,0,0,0,0
"99",5,0,8,0,0,0,0
"100",9,1,8,1,4,0,6
"101",6,0,7,0,0,0,0
"102",4,0,11,0,0,0,0
"103",0,0,0,0,0,0,0
"104",6,1,7,2,6,2,9
"105",10,0,9,0,0,0,0
"106",7,0,6,1,5,2,6
"107",0,0,0,0,0,0,0
"108",7,0,9,0,0,0,0
"109",0,0,0,0,0,0,0
"110",7,0,4,0,0,0,0
"111",6,0,6,0,1,0,0
"112",8,0,11,3,5,2,5
"113",9,0,7,0,0,0,0
"114",12,0,12,0,0,0,0
"115",0,0,0,0,0,0,0
"116",7,0,7,0,0,0,0
"117",0,0,0,0,0,0,0
"118",6,0,6,0,0,0,0
"119",6,0,8,0,0,0,0
"120",7,0,7,1,9,3,4
"121",13,1,7,3,5,2,10
"122",8,1,7,1,5,1,5
"123",10,0,9,0,0,0,0
"124",4,0,10,0,0,0,0
"125",14,0,8,0,0,0,0
"126",7,0,9,0,0,0,0
"127",0,0,0,0,0,0,0
"128",6,0,8,0,0,0,0
"129",10,0,8,0,0,0,0
"130",7,2,5,1,4,3,3
"131",0,0,0,0,0,0,0
"132",4,0,12,0,0,0,0
"133",6,0,9,0,0,0,0
"134",10,0,11,0,0,0,0
"135",0,0,0,0,0,0,0
"136",7,0,9,0,0,0,0
"137",5,0,6,0,0,0,0
"138",9,0,11,1,8,3,4
"139",0,0,0,0,0,0,0
"140",13,0,6,0,0,0,0
"141",9,0,10,0,0,0,0
"142",6,0,6,0,0,0,0
"143",0,0,0,0,0,0,0
"144",15,1,8,1,5,1,5
"145",9,0,9,0,0,0,0
"146",6,0,7,0,0,0,0
"147",7,0,8,0,0,0,0
"148",7,0,8,0,0,0,0
"149",7,0,8,0,0,0,0
"150",9,0,11,0,0,0,0
"151",6,0,10,0,0,0,0
"152",6,1,7,2,8,3,8
"153",9,0,6,0,0,0,0
"154",7,0,7,0,0,0,0
"155",13,0,7,1,5,1,6
"156",0,0,0,0,0,0,0
"157",6,0,10,0,0,0,0
"158",10,1,8,1,7,2,7
"159",8,0,9,0,0,0,0
"160",6,0,7,0,0,0,0
"161",0,0,0,0,0,0,0
"162",7,0,9,0,0,0,0
"163",8,1,9,1,3,1,5
"164",6,1,9,2,3,1,6
"165",7,0,7,0,0,0,0
"166",7,0,10,0,0,0,0
"167",6,0,8,0,0,0,0
"168",8,0,11,0,0,0,0
"169",7,0,9,0,0,0,0
"170",4,0,7,0,0,0,0
"171",9,0,9,0,0,0,1
"172",5,0,8,0,0,0,0
"173",7,0,10,0,0,0,0
"174",5,0,9,0,0,0,0
"175",11,0,9,0,0,0,0
"176",10,1,11,2,5,2,6
"177",8,0,10,0,0,0,0
"178",0,0,0,0,0,0,0
"179",5,0,7,0,0,0,0
"180",8,0,7,0,0,0,0
"181",0,0,0,0,0,0,0
"182",9,0,5,0,0,0,0
"183",11,0,5,2,7,1,5
"184",6,0,11,0,0,0,0
"185",9,0,6,0,0,0,0
"186",6,0,10,0,0,0,0
"187",0,0,0,0,0,0,0
"188",8,0,7,0,0,0,0
"189",7,0,9,0,0,0,0
"190",9,0,6,0,0,0,0
"191",8,0,11,0,0,0,0
"192",0,0,0,0,0,0,0
"193",0,0,0,0,0,0,0
"194",6,0,5,0,0,0,0
"195",6,2,8,1,4,2,3
"196",6,0,9,0,0,0,0
"197",0,0,0,0,0,0,0
"198",10,0,6,0,0,0,0
"199",6,0,8,0,1,0,1
"200",6,0,7,0,0,0,0
"201",8,0,10,0,0,0,0
"202",0,0,0,0,0,0,0
"203",6,0,9,0,0,0,0
"204",8,0,7,1,4,1,6
"205",9,1,8,2,4,2,6
"206",0,0,0,0,0,0,0
"207",10,0,9,0,0,0,0
"208",7,0,6,0,0,0,0
"209",8,0,8,0,0,0,0
"210",7,0,11,0,0,0,0
"211",0,0,0,0,0,0,0
"212",8,0,10,0,0,0,0
"213",0,0,0,0,0,0,0
"214",8,0,9,0,0,0,0
"215",6,0,9,0,0,0,0
"216",0,0,0,0,0,0,0
"217",11,0,8,0,0,0,0
"218",10,0,5,0,0,0,0
"219",0,0,0,0,0,0,0
"220",7,0,8,0,0,0,0
"221",0,0,0,0,0,0,0
"222",0,0,0,0,0,0,0
"223",6,0,6,0,0,0,0
"224",6,0,7,0,0,0,0
"225",3,1,5,2,5,1,3
"226",0,0,0,0,0,0,0
"227",9,0,6,0,0,0,0
"228",9,0,11,0,0,0,0
"229",4,0,4,0,0,0,0
"230",9,1,7,1,5,1,5
"231",9,0,8,0,0,0,0
"232",0,0,0,0,0,0,0
"233",0,0,0,0,0,0,0
"234",9,3,5,2,5,1,7
"235",6,0,9,0,0,0,0
"236",7,0,6,0,0,0,0
"237",0,0,0,0,0,0,0
"238",7,1,7,1,5,3,5
"239",8,0,6,0,0,0,0
"240",0,0,0,0,0,0,0
"241",9,1,5,1,5,2,3
"242",6,0,7,0,0,0,0
"243",0,0,0,0,0,0,0
"244",0,0,0,0,0,0,0
"245",8,0,11,0,0,0,0
"246",8,1,7,2,4,2,5
"247",7,0,5,0,0,0,0
"248",8,0,8,0,0,0,0
"249",8,1,6,0,7,1,4
"250",0,0,0,0,0,0,0
"251",5,0,9,0,0,0,0
"252",7,0,5,0,0,0,0
"253",11,0,7,0,0,0,0
"254",11,0,9,0,0,0,0
"255",6,0,6,0,0,0,0
"256",0,0,0,0,0,0,0
"257",9,0,10,0,0,0,0
"258",13,1,8,1,5,1,4
