"age1_orange"	"age1_green"	"age2_no_comorbid_orange"	"age2_no_comorbid_green"	"age2_comorbid_green"	"age3_no_comorbid_green"	"age3_comorbid_green"
"age1_orange"	11.9277551020408	0.000510204081632653	13.0518367346939	0.00108367346938776	0.00127755102040816	0.000448979591836735	0.000761224489795918
"age1_green"	0.0272857142857143	3.08928571428571	0.0298571428571429	6.56164285714286	7.73557142857143	2.71857142857143	4.60921428571429
"age2_no_comorbid_orange"	7.15275510204082	0.000510204081632653	7.82683673469388	0.00108367346938776	0.00127755102040816	0.000448979591836735	0.000761224489795918
"age2_no_comorbid_green"	0.0272857142857143	1.83928571428571	0.0298571428571429	3.90664285714286	4.60557142857143	1.61857142857143	2.74421428571429
"age2_comorbid_green"	0.0272857142857143	1.83928571428571	0.0298571428571429	3.90664285714286	4.60557142857143	1.61857142857143	2.74421428571429
"age3_no_comorbid_green"	0.0272857142857143	1.21428571428571	0.0298571428571429	2.57914285714286	3.04057142857143	1.06857142857143	1.81171428571429
"age3_comorbid_green"	0.0272857142857143	1.21428571428571	0.0298571428571429	2.57914285714286	3.04057142857143	1.06857142857143	1.81171428571429
