"","Model","Fraction_Recovered"
"1","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.478548031915035
"2","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0166578898857297
"3","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.356186799085933
"4","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.323141178098034
"5","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.604738106770803
"6","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.197086167715968
"7","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.338432029761229
"8","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.198241018259629
"9","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00500711568562221
"10","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.477429206867011
"11","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.164273787110663
"12","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.585403886813106
"13","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0336909352131279
"14","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00116659835150263
"15","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.214905919082168
"16","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.356404929454994
"17","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.146435326315003
"18","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.222274242752507
"19","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.393833672300663
"20","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.506622151901793
"21","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.2431692802657
"22","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0332148923610012
"23","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0811611192274224
"24","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0148257167685994
"25","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00950840672367845
"26","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00160689180097715
"27","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.625245381190835
"28","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0229267888900066
"29","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.257493082133994
"30","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0321890638891792
"31","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.463882097198049
"32","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00165398856717093
"33","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.644252486649388
"34","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.352611297920646
"35","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00638988783699521
"36","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00248043771457262
"37","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00117589620166087
"38","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.128839848945919
"39","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00139801530864991
"40","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.510517303640498
"41","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.398828333646187
"42","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00646726804438167
"43","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.291790376890715
"44","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0424343273702359
"45","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.465662845652271
"46","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.62495025747355
"47","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.124484393686512
"48","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0176489902560777
"49","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0298083526573245
"50","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00107192373364714
"51","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.301692495768215
"52","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.460025780979255
"53","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.489774951095071
"54","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00321057112240721
"55","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.238859764028812
"56","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0588415227223902
"57","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.150089020434437
"58","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.546721588136293
"59","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.276238880954476
"60","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00257495989443357
"61","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00286374001118742
"62","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.417552555827349
"63","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.194229993348474
"64","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.339915866440057
"65","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00288198135372499
"66","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.155681561537811
"67","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.486419458042437
"68","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.406851537364214
"69","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.423524680994844
"70","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.130228137360019
"71","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.232017275541126
"72","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0184403242632055
"73","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0532895802825553
"74","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.357828251641773
"75","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00125033754852378
"76","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.376284008867874
"77","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.532995840837396
"78","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.31737594994079
"79","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00204229367150265
"80","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.495442353883224
"81","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.472041148250925
"82","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.495879492284833
"83","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.209543720937125
"84","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.503943886185591
"85","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.485253442276461
"86","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00093674257919756
"87","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.168697465794263
"88","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0029642724815012
"89","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0008623782543236
"90","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00165690489655087
"91","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.333707560553137
"92","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.430971946694846
"93","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.624623414498234
"94","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00126147986683879
"95","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0237595996079645
"96","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.351565987399655
"97","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.28668071562776
"98","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00841348885098761
"99","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00265873303181754
"100","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0451855215462911
"101","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.594739657058682
"102","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.00632231125229124
"103","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.0041211653938347
"104","null_model_mixed/IsolateYES_Limit2000_FateD_TcheckNO_PopSize2000",0.000955565273933539
