"","Model","Fraction_Recovered"
"1","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.942562747640039
"2","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.922069252584905
"3","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.915652422504366
"4","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.907844240801919
"5","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.970808104965662
"6","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.88360985273633
"7","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.93506119493468
"8","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.928202537153456
"9","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.865588294815244
"10","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.94809793953393
"11","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.953404735351085
"12","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.951956851232834
"13","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.917452338111833
"14","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.891268047875993
"15","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.932227051627961
"16","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.929207151204281
"17","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.913594768469633
"18","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.940410946322193
"19","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.937084389601751
"20","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.934136373170335
"21","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.950109511675136
"22","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.936295331798879
"23","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.915836635212381
"24","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.90351097075129
"25","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.938097534571777
"26","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.785516555577813
"27","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.956216090781011
"28","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.932162593193943
"29","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.916640274272174
"30","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.920154298807004
"31","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.966133699457469
"32","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.880272328805322
"33","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.946270456019241
"34","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.947271241764849
"35","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.926008993246324
"36","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.92209971655785
"37","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.879776124001447
"38","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.924971973841381
"39","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.88747742906726
"40","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.955570987278553
"41","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.933949427948163
"42","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.904437024805431
"43","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.929225194803405
"44","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.926654962808766
"45","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.948883374418744
"46","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.945909610493477
"47","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.904288580440731
"48","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.936566374185899
"49","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.924175475584098
"50","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.905366482286103
"51","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.949002596256654
"52","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.938061334225413
"53","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.945319120806683
"54","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.921354742262713
"55","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.946495145269462
"56","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.927415965439595
"57","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.924972113219474
"58","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.947581600984871
"59","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.944372419490132
"60","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.926883677280658
"61","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.898577038191776
"62","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.940583566751817
"63","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.877536186188785
"64","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.918282480682211
"65","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.851065771692291
"66","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.905900737872605
"67","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.952556536375359
"68","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.958678028240908
"69","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.961033510836965
"70","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.939341802907315
"71","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.945643975721768
"72","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.925819046110939
"73","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.911047868558803
"74","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.971971545937392
"75","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.902906936219321
"76","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.94930464441127
"77","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.963482500827608
"78","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.926164261554973
"79","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.853606155882829
"80","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.931244785195594
"81","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.959664662678811
"82","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.951835855475824
"83","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.874442291370773
"84","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.95944753407562
"85","null_model_mixed/IsolateNO_Limit0_FateR_TcheckNO_PopSize2000",0.949504156678656
