"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",1,0,3,0,0,0,0
"2",6,0,3,0,0,0,0
"3",0,0,1,0,0,0,0
"4",110,0,79,0,0,0,0
"5",0,0,1,0,0,0,0
"6",2,0,0,0,0,0,0
"7",18,0,6,0,0,0,0
"8",1,0,1,0,0,0,0
"9",0,0,2,0,0,0,0
"10",9,0,6,0,0,0,0
"11",0,0,1,0,0,0,0
"12",0,0,1,0,0,0,0
"13",5,0,7,0,0,0,0
"14",5,0,2,0,0,0,0
"15",0,0,1,0,0,0,0
"16",85,0,64,0,0,0,0
"17",0,0,1,0,0,0,0
"18",0,0,1,0,0,0,0
"19",0,0,1,0,0,0,0
"20",0,0,1,0,0,0,0
"21",0,0,1,0,0,0,0
"22",1,0,2,0,0,0,0
"23",2,0,1,0,0,0,0
"24",30,0,27,0,0,0,0
"25",0,0,1,0,0,0,0
"26",0,0,1,0,0,0,0
"27",0,0,1,0,0,0,0
"28",0,0,0,0,0,0,0
"29",0,0,1,0,0,0,0
"30",157,0,124,0,0,0,0
"31",0,0,1,0,0,0,0
"32",0,0,2,0,0,0,0
"33",0,0,1,0,0,0,0
"34",1,0,1,0,0,0,0
"35",4,0,3,0,0,0,0
"36",1,0,2,0,0,0,0
"37",14,0,8,0,0,0,0
"38",0,0,1,0,0,0,0
"39",0,0,0,0,0,0,0
"40",2,0,1,0,0,0,0
"41",0,0,1,0,0,0,0
"42",0,0,1,0,0,0,0
"43",0,0,1,0,0,0,0
"44",2,0,1,0,0,0,0
"45",0,0,1,0,0,0,0
"46",0,0,1,0,0,0,0
"47",317,0,232,0,1,0,0
"48",0,0,2,0,0,0,0
"49",1,0,2,0,0,0,0
"50",0,0,1,0,0,0,0
"51",0,0,1,0,0,0,0
"52",329,0,225,0,1,0,0
"53",0,0,2,0,0,0,0
"54",277,0,210,0,0,0,0
