"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",17,0,18,0,0,0,0
"2",0,0,0,0,0,0,0
"3",18,5,13,3,7,2,12
"4",0,0,0,0,0,0,0
"5",18,1,14,3,7,4,8
"6",20,0,19,0,0,0,0
"7",19,2,16,2,7,3,7
"8",0,0,0,0,0,0,0
"9",14,1,16,2,5,3,9
"10",14,4,27,2,9,2,11
"11",13,0,17,0,0,0,0
"12",10,2,18,1,10,2,4
"13",15,3,19,3,7,3,7
"14",0,0,0,0,0,0,0
"15",18,3,21,3,7,2,8
"16",24,2,19,2,4,2,6
"17",14,2,18,1,7,4,6
"18",0,0,1,0,0,0,0
"19",0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0
"21",15,2,18,3,6,3,7
"22",0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0
"24",15,3,19,3,6,5,8
"25",0,0,0,0,0,0,0
"26",22,1,16,2,9,3,3
"27",23,0,18,0,0,0,0
"28",0,0,0,0,0,0,0
"29",12,0,19,0,0,0,0
"30",11,2,14,2,8,2,10
"31",0,0,1,0,0,0,0
"32",13,1,18,3,5,2,7
"33",0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0
"35",19,0,19,0,0,0,0
"36",21,1,20,3,4,2,2
"37",0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0
"39",22,2,14,3,12,2,11
"40",19,2,18,1,8,2,6
"41",15,0,18,0,0,0,1
"42",0,0,0,0,0,0,0
"43",13,0,14,0,0,0,0
"44",20,0,11,0,0,0,0
"45",12,0,19,0,0,0,0
"46",23,1,17,4,9,4,4
"47",18,2,22,2,8,2,6
"48",12,0,14,0,0,0,0
"49",24,1,21,3,6,2,4
"50",0,0,0,0,0,0,0
"51",18,0,18,1,0,0,0
"52",20,3,13,3,6,3,8
"53",21,0,18,0,0,0,0
"54",13,0,21,0,0,0,0
"55",14,2,17,2,5,4,4
"56",0,0,0,0,0,0,0
"57",19,1,19,2,5,2,7
"58",13,2,21,2,6,3,4
"59",17,0,14,0,0,0,0
"60",0,0,0,0,0,0,0
"61",19,2,15,2,7,2,8
"62",20,0,12,0,0,0,0
"63",16,0,13,0,0,0,0
"64",0,0,0,0,0,0,0
"65",16,0,21,0,0,0,0
"66",0,0,0,0,0,0,0
"67",22,0,16,0,0,0,0
"68",13,1,13,2,10,2,6
"69",0,0,0,0,0,0,0
"70",0,0,0,0,0,0,0
"71",0,0,0,0,0,0,0
"72",15,0,17,0,0,0,0
"73",0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0
"75",13,1,19,2,6,2,7
"76",12,3,18,4,6,3,6
"77",15,3,11,1,7,3,9
"78",24,2,12,1,8,2,7
"79",15,2,22,1,8,2,5
"80",0,0,0,0,0,0,0
"81",0,0,0,0,0,0,0
"82",14,2,19,3,11,4,11
"83",23,1,16,2,7,3,7
"84",14,1,14,2,5,1,6
"85",0,0,0,0,0,0,0
"86",19,3,21,2,10,2,6
"87",0,0,0,0,0,0,0
"88",0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0
"90",15,1,22,1,3,3,4
"91",0,0,0,0,0,0,0
"92",12,0,12,0,0,0,0
"93",0,0,0,0,0,0,0
"94",19,0,19,0,0,0,0
"95",14,2,21,1,8,4,6
"96",19,0,12,0,0,0,0
"97",0,0,0,0,0,0,0
"98",16,2,17,3,5,2,7
"99",13,3,17,2,6,1,9
"100",15,0,17,0,0,0,0
"101",0,0,0,0,0,0,0
"102",0,0,0,0,0,0,0
"103",13,3,13,3,6,1,9
"104",0,0,0,0,0,0,0
"105",18,2,24,2,6,3,7
"106",16,1,22,6,9,3,6
"107",17,2,14,3,6,3,8
"108",13,0,21,0,0,0,1
"109",16,1,22,2,6,2,6
"110",12,2,20,1,6,2,5
"111",0,0,0,0,0,0,0
"112",14,0,22,0,0,0,1
"113",14,0,21,0,0,0,0
"114",18,0,19,0,0,0,0
"115",17,1,17,2,9,2,4
"116",18,1,19,2,6,3,12
"117",0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0
"119",17,3,16,2,7,4,7
"120",13,0,16,0,0,0,0
"121",0,0,0,0,0,0,0
"122",0,0,0,0,0,0,0
