"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",92.2872340425532,0,84.0801886792453,0,0,0,0
"2",0,0,0.117924528301887,0,0,0,0
"3",92.686170212766,84.9358974358974,85.2594339622642,76.7590618336887,54.3130990415335,54.5454545454545,26.8096514745308
"4",0,0,0.117924528301887,0,0,0,0
"5",91.4893617021277,89.7435897435898,87.2641509433962,72.4946695095949,57.5079872204473,47.7272727272727,28.1501340482574
"6",92.0212765957447,0,85.7311320754717,0,0,0,0
"7",90.5585106382979,86.5384615384615,85.4952830188679,76.7590618336887,56.7092651757188,40.9090909090909,29.4906166219839
"8",0,0,0.117924528301887,0,0,0,0
"9",92.8191489361702,91.3461538461538,86.9103773584906,72.4946695095949,59.1054313099042,47.7272727272727,26.8096514745308
"10",93.3510638297872,89.7435897435898,84.0801886792453,76.7590618336887,58.3067092651757,52.2727272727273,24.1286863270778
"11",93.4840425531915,0,86.3207547169811,0,0,0,0
"12",92.8191489361702,83.3333333333333,84.3160377358491,76.7590618336887,51.1182108626198,40.9090909090909,21.4477211796247
"13",92.8191489361702,89.7435897435898,83.9622641509434,74.6268656716418,62.3003194888179,43.1818181818182,32.171581769437
"14",0,0,0.117924528301887,0,0,0,0
"15",91.7553191489362,88.1410256410256,85.8490566037736,77.8251599147122,59.9041533546326,59.0909090909091,33.5120643431635
"16",90.9574468085106,92.948717948718,84.3160377358491,81.0234541577825,62.3003194888179,52.2727272727273,33.5120643431635
"17",92.0212765957447,84.9358974358974,83.1367924528302,78.8912579957356,63.0990415335463,47.7272727272727,28.1501340482574
"18",0.132978723404255,0,0.117924528301887,0,0,0,0
"19",0,0,0.35377358490566,0,0,0,0
"20",0.531914893617021,0,0.589622641509434,0,0,0,0
"21",92.686170212766,88.1410256410256,85.8490566037736,70.362473347548,67.0926517571885,56.8181818181818,21.4477211796247
"22",0,0,0.235849056603774,0,0,0,0
"23",0.265957446808511,0,0.117924528301887,0,0,0,0
"24",91.7553191489362,80.1282051282051,85.1415094339623,84.2217484008529,63.8977635782748,45.4545454545455,33.5120643431635
"25",0,0,0.117924528301887,0,0,0,0
"26",89.7606382978723,81.7307692307692,85.0235849056604,56.5031982942431,45.5271565495208,36.3636363636364,32.171581769437
"27",91.4893617021277,0,85.1415094339623,1.06609808102345,0,0,0
"28",0,0,0.117924528301887,0,0,0,0
"29",92.686170212766,0,84.5518867924528,0,0,0,0
"30",94.1489361702128,92.948717948718,84.6698113207547,91.6844349680171,67.8913738019169,63.6363636363636,32.171581769437
"31",0,0,0,0,0,0,0
"32",92.5531914893617,92.948717948718,84.3160377358491,70.362473347548,59.9041533546326,43.1818181818182,26.8096514745308
"33",0,0,0.235849056603774,0,0,0,0
"34",0,0,0.117924528301887,0,0,0,0
"35",90.8244680851064,0,86.2028301886792,0,0,0,0
"36",90.5585106382979,60.8974358974359,83.372641509434,50.1066098081023,49.5207667731629,47.7272727272727,12.0643431635389
"37",0,0,0.117924528301887,0,0,0,0
"38",0,0,0.117924528301887,0,0,0,0
