"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",694,0,713,0,0,0,0
"2",0,0,1,0,0,0,0
"3",697,53,723,72,68,24,20
"4",0,0,1,0,0,0,0
"5",688,56,740,68,72,21,21
"6",692,0,727,0,0,0,0
"7",681,54,725,72,71,18,22
"8",0,0,1,0,0,0,0
"9",698,57,737,68,74,21,20
"10",702,56,713,72,73,23,18
"11",703,0,732,0,0,0,0
"12",698,52,715,72,64,18,16
"13",698,56,712,70,78,19,24
"14",0,0,1,0,0,0,0
"15",690,55,728,73,75,26,25
"16",684,58,715,76,78,23,25
"17",692,53,705,74,79,21,21
"18",1,0,1,0,0,0,0
"19",0,0,3,0,0,0,0
"20",4,0,5,0,0,0,0
"21",697,55,728,66,84,25,16
"22",0,0,2,0,0,0,0
"23",2,0,1,0,0,0,0
"24",690,50,722,79,80,20,25
"25",0,0,1,0,0,0,0
"26",675,51,721,53,57,16,24
"27",688,0,722,1,0,0,0
"28",0,0,1,0,0,0,0
"29",697,0,717,0,0,0,0
"30",708,58,718,86,85,28,24
"31",0,0,0,0,0,0,0
"32",696,58,715,66,75,19,20
"33",0,0,2,0,0,0,0
"34",0,0,1,0,0,0,0
"35",683,0,731,0,0,0,0
"36",681,38,707,47,62,21,9
"37",0,0,1,0,0,0,0
"38",0,0,1,0,0,0,0
"39",686,57,751,78,78,26,28
"40",667,56,746,71,68,27,20
"41",697,0,734,0,0,1,0
"42",0,0,1,0,0,0,0
"43",697,0,723,0,0,0,0
"44",683,0,736,0,0,0,0
"45",702,0,748,0,0,0,0
"46",693,56,713,68,74,24,20
"47",682,48,716,51,53,22,16
"48",682,0,742,0,0,0,0
"49",677,51,737,54,61,23,12
"50",0,0,2,0,0,0,0
"51",678,0,736,1,0,0,0
"52",678,52,715,62,76,18,21
"53",694,0,702,1,0,0,1
"54",699,0,710,0,1,1,0
"55",686,50,712,67,59,15,21
"56",0,0,1,0,0,0,0
"57",683,53,729,75,72,24,15
"58",690,51,716,58,68,17,22
"59",691,0,718,0,0,0,0
"60",1,0,2,0,0,0,0
"61",689,55,728,63,66,17,20
"62",686,0,728,0,0,0,0
"63",674,1,741,0,0,0,0
"64",0,0,1,0,0,0,0
"65",693,0,709,0,0,0,1
"66",0,0,1,0,0,0,0
"67",668,0,723,0,0,0,0
"68",705,53,723,65,63,21,18
"69",0,0,1,0,0,0,0
"70",2,0,3,0,0,0,0
"71",0,0,1,0,0,0,0
"72",690,1,701,0,2,0,1
"73",0,0,1,0,0,0,0
"74",1,0,3,0,0,0,0
"75",696,58,727,79,80,25,20
"76",699,54,721,75,71,22,20
"77",687,55,712,80,78,23,28
"78",671,52,723,60,61,20,25
"79",692,58,730,84,71,23,17
"80",0,0,0,0,0,0,0
"81",0,0,1,0,0,0,0
"82",696,58,734,72,74,26,25
"83",678,55,725,59,81,23,25
"84",693,48,724,59,58,16,16
"85",0,0,1,0,0,0,0
"86",702,52,711,73,75,25,30
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",691,49,729,53,66,18,16
"91",0,0,1,0,0,0,0
"92",691,0,710,1,0,0,0
"93",0,0,3,0,0,0,0
"94",679,0,710,0,2,0,0
"95",695,54,728,75,78,24,19
"96",691,0,737,0,0,0,0
"97",7,0,1,0,0,0,0
"98",694,57,727,80,71,30,22
"99",697,53,754,74,72,25,15
"100",695,0,723,0,1,0,0
"101",0,0,1,0,0,0,0
"102",0,0,1,0,0,0,0
"103",692,56,734,76,64,25,14
"104",0,0,1,0,0,0,0
"105",692,52,722,67,68,19,21
"106",702,60,727,78,79,29,13
"107",707,58,714,76,72,29,24
"108",697,1,703,4,3,1,2
"109",696,57,746,76,71,28,24
"110",682,56,719,78,75,23,16
"111",0,0,0,0,0,0,0
"112",695,1,731,1,4,0,0
"113",704,0,738,0,0,0,0
"114",696,0,727,0,0,0,0
"115",699,55,744,69,62,18,20
"116",703,57,708,78,71,25,17
"117",3,0,1,0,0,0,0
"118",0,0,1,0,0,0,0
"119",683,56,712,74,77,20,23
"120",690,0,726,0,0,0,0
"121",0,0,1,0,0,0,0
"122",1,0,1,0,0,0,0
"123",686,56,722,67,73,19,14
"124",0,0,2,0,0,0,0
"125",687,55,716,76,72,25,19
"126",4,0,1,0,0,0,0
"127",699,1,736,0,0,0,0
"128",683,54,726,74,71,25,26
"129",0,0,1,0,0,0,0
"130",0,0,1,0,0,0,0
"131",687,58,745,71,77,21,18
"132",696,1,735,1,1,0,0
"133",697,57,726,77,79,21,37
"134",0,0,1,0,0,0,0
"135",686,54,711,82,84,32,21
"136",0,0,1,0,0,0,0
"137",692,55,735,68,78,31,29
"138",0,0,1,0,0,0,0
"139",0,0,3,0,0,0,0
"140",0,0,1,0,0,0,0
"141",0,0,1,0,0,0,0
"142",670,0,730,0,0,0,0
"143",689,56,760,78,84,27,21
"144",699,0,725,0,0,0,0
"145",0,0,0,0,0,0,0
"146",0,0,1,0,0,0,0
"147",0,0,3,0,0,0,0
"148",688,54,726,63,60,24,14
"149",0,0,1,0,0,0,0
"150",709,2,720,0,2,0,0
"151",692,53,753,66,74,26,22
"152",0,0,1,0,0,0,0
"153",0,0,1,0,0,0,0
"154",689,50,746,62,63,22,16
"155",694,57,725,72,76,18,18
"156",681,0,731,0,0,0,0
"157",0,0,1,0,0,0,0
"158",0,0,1,0,0,0,0
"159",2,0,2,0,0,0,0
"160",677,57,744,85,82,25,32
"161",687,0,730,0,0,0,0
"162",694,0,726,0,0,0,0
"163",680,54,714,76,71,25,15
"164",692,0,728,0,0,0,0
"165",684,55,731,68,74,18,27
"166",691,60,741,71,75,22,23
"167",687,0,748,0,0,0,0
"168",704,57,726,79,67,21,18
"169",689,0,717,1,0,0,0
"170",692,53,726,80,85,24,24
"171",0,0,2,0,0,0,0
"172",687,0,722,1,0,0,0
"173",0,0,1,0,0,0,0
"174",704,50,712,55,60,21,14
"175",0,0,1,0,0,0,0
"176",683,51,710,66,70,21,16
"177",694,0,736,0,0,0,0
"178",0,0,3,0,0,0,0
"179",0,0,1,0,0,0,0
"180",0,0,0,0,0,0,0
"181",693,50,722,71,60,24,17
"182",700,56,730,78,82,23,17
"183",687,55,725,51,59,23,12
"184",685,0,733,0,0,0,0
"185",688,0,707,0,0,0,0
"186",682,51,728,64,76,25,13
"187",690,58,718,77,71,24,21
"188",2,0,8,0,0,0,0
"189",1,0,2,0,0,0,0
"190",0,0,1,0,0,0,0
"191",695,0,720,0,0,0,0
"192",1,0,3,0,0,0,0
"193",0,0,2,0,0,0,0
"194",0,0,1,0,0,0,0
"195",0,0,1,0,0,0,0
"196",698,57,716,73,61,24,21
"197",683,0,713,0,0,0,0
"198",690,2,720,1,3,1,0
"199",1,0,1,0,0,0,0
"200",694,50,718,76,81,25,16
"201",693,46,723,59,67,20,16
"202",0,0,1,0,0,0,0
"203",688,0,706,2,1,0,0
"204",0,0,1,0,0,0,0
"205",0,0,0,0,0,0,0
"206",692,55,698,59,63,12,16
"207",0,0,1,0,0,0,0
"208",696,1,709,0,0,0,0
"209",686,52,723,63,71,25,26
"210",686,54,753,76,78,30,36
"211",0,0,1,0,0,0,0
"212",0,0,1,0,0,0,0
"213",0,0,1,0,0,0,0
"214",0,0,1,0,0,0,0
"215",0,0,0,0,0,0,0
"216",690,53,734,75,66,21,22
"217",0,0,1,0,0,0,0
"218",0,0,2,0,0,0,0
"219",694,0,743,1,0,0,0
"220",0,0,1,0,0,0,0
"221",687,0,730,0,0,0,0
"222",6,0,2,0,0,0,0
"223",689,1,721,0,0,0,0
"224",689,54,744,71,74,23,17
"225",0,0,1,0,0,0,0
"226",683,56,740,73,76,30,31
"227",694,55,716,74,83,25,26
"228",0,0,1,0,0,0,0
"229",0,0,1,0,0,0,0
"230",682,51,731,62,56,23,12
"231",696,0,714,0,0,0,0
"232",693,52,736,65,68,24,14
"233",0,0,1,0,0,0,0
"234",0,0,1,0,0,0,0
"235",683,55,738,73,64,16,19
"236",679,55,725,68,75,26,20
"237",693,0,725,0,0,0,0
"238",692,51,742,65,61,26,17
"239",692,55,732,77,77,28,37
"240",686,53,726,73,74,27,20
"241",0,0,1,0,0,0,0
"242",2,0,1,0,0,0,0
"243",0,0,1,0,0,0,0
"244",688,58,742,77,86,29,22
"245",0,0,1,0,0,0,0
"246",1,0,1,0,0,0,0
"247",4,0,0,0,0,0,0
"248",0,0,2,0,0,0,0
"249",673,1,709,2,0,1,0
"250",676,54,720,78,71,26,24
"251",670,48,733,61,57,15,20
"252",0,0,4,0,0,0,0
"253",676,0,713,0,0,0,0
"254",691,59,721,74,82,26,24
"255",0,0,1,0,0,0,0
"256",691,1,745,3,0,0,0
"257",0,0,1,0,0,0,0
"258",0,0,1,0,0,0,0
"259",1,0,1,0,0,0,0
"260",686,0,720,0,0,0,1
"261",692,0,737,0,0,0,0
"262",0,0,1,0,0,0,0
"263",673,0,691,1,0,0,0
"264",690,0,714,0,0,0,0
"265",698,55,725,65,59,22,24
"266",0,0,1,0,0,0,0
"267",0,0,1,0,0,0,0
"268",680,0,709,1,1,0,2
"269",697,0,714,0,0,0,0
"270",0,0,1,0,0,0,0
"271",682,59,736,76,80,27,22
"272",689,58,723,72,69,24,15
"273",1,0,3,0,0,0,0
"274",1,0,1,0,0,0,0
"275",688,53,710,71,80,26,20
"276",2,0,1,0,0,0,0
"277",686,0,709,0,1,0,0
"278",691,0,751,0,0,0,0
"279",0,0,1,0,0,0,0
"280",694,0,729,0,0,0,0
"281",687,54,734,76,77,27,21
"282",689,0,708,0,0,0,0
"283",696,54,720,69,64,28,20
"284",0,0,1,0,0,0,0
"285",702,54,742,76,73,25,30
"286",705,58,748,75,68,25,25
"287",685,56,734,69,78,26,23
"288",690,49,705,59,72,17,22
"289",0,0,1,0,0,0,0
"290",696,0,728,2,2,1,0
"291",688,48,729,65,73,23,17
"292",695,50,716,59,60,12,18
"293",689,53,724,77,82,20,16
"294",1,0,1,0,0,0,0
"295",692,55,738,80,82,29,23
"296",687,0,714,1,0,0,0
"297",680,0,711,0,0,0,0
"298",706,0,711,0,0,0,1
"299",698,49,727,63,64,19,18
"300",685,50,711,80,77,23,20
"301",0,0,1,0,0,0,0
"302",0,0,1,0,0,0,0
"303",1,0,3,0,0,0,0
"304",685,0,725,0,0,0,0
"305",703,52,740,72,62,19,28
"306",691,56,715,66,64,18,14
"307",0,0,2,0,0,0,0
"308",684,0,718,0,0,0,0
"309",680,0,715,0,0,0,0
"310",0,0,1,0,0,0,0
"311",698,55,724,70,68,25,24
"312",689,52,721,67,72,25,25
"313",689,52,721,73,73,30,26
"314",0,0,1,0,0,0,0
"315",689,54,733,62,71,21,21
"316",688,55,713,72,71,28,16
"317",0,0,1,0,0,0,0
"318",692,0,713,0,0,0,0
"319",701,60,750,70,77,24,25
"320",3,0,2,0,0,0,0
"321",694,52,705,74,73,25,21
"322",696,45,747,60,73,24,17
"323",1,0,1,0,0,0,0
"324",683,51,729,68,69,20,20
"325",0,0,1,0,0,0,0
"326",686,53,711,80,77,24,22
"327",0,0,2,0,0,0,0
"328",0,0,1,0,0,0,0
"329",1,0,2,0,0,0,0
"330",695,0,703,0,0,0,0
"331",690,56,730,82,74,27,18
"332",1,0,1,0,0,0,0
"333",677,53,721,66,77,26,23
"334",0,0,1,0,0,0,0
"335",683,54,716,78,66,25,24
"336",0,0,1,0,0,0,0
"337",680,0,708,0,0,0,0
"338",0,0,1,0,0,0,0
"339",0,0,1,0,0,0,0
"340",699,53,731,74,81,29,24
"341",705,59,726,80,75,22,19
"342",693,56,726,69,75,27,20
"343",0,0,1,0,0,0,0
"344",0,0,2,0,0,0,0
"345",0,0,1,0,0,0,0
"346",682,57,722,73,79,21,25
"347",695,0,716,0,0,0,0
"348",0,0,1,0,0,0,0
"349",694,0,710,1,0,0,0
"350",697,1,715,0,1,0,2
"351",0,0,1,0,0,0,0
"352",682,0,711,0,0,0,0
"353",0,0,1,0,0,0,0
"354",689,57,685,78,86,25,22
"355",697,55,736,64,57,21,17
"356",688,54,740,75,75,28,25
"357",698,0,722,0,0,0,0
"358",0,0,1,0,0,0,0
"359",0,0,1,0,0,0,0
"360",688,0,737,0,0,0,0
"361",0,0,1,0,0,0,0
"362",0,0,1,0,0,0,0
"363",691,54,722,60,59,20,21
"364",689,0,711,0,0,0,0
"365",703,57,714,78,80,25,27
"366",698,0,737,0,0,0,0
"367",696,0,730,0,0,0,0
"368",676,46,716,44,61,24,14
