"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",108,0,98,0,0,0,0
"2",0,0,1,0,0,0,0
"3",94,8,107,13,12,6,8
"4",0,0,1,0,0,0,0
"5",113,9,108,8,13,6,7
"6",93,0,93,0,0,0,0
"7",111,11,115,9,13,5,6
"8",0,0,1,0,0,0,0
"9",109,11,104,10,14,5,6
"10",146,9,125,9,14,5,7
"11",123,0,130,0,0,0,0
"12",92,8,91,10,11,4,7
"13",112,10,113,9,11,5,7
"14",0,0,1,0,0,0,0
"15",109,8,93,10,15,4,13
"16",113,7,121,10,11,6,8
"17",97,11,97,9,10,3,6
"18",1,0,1,0,0,0,0
"19",0,0,2,0,0,0,0
"20",2,0,2,0,0,0,0
"21",123,8,129,9,14,4,12
"22",0,0,1,0,0,0,0
"23",1,0,1,0,0,0,0
"24",109,8,120,15,18,5,8
"25",0,0,1,0,0,0,0
"26",91,7,82,9,14,3,6
"27",95,0,95,1,0,0,0
"28",0,0,1,0,0,0,0
"29",124,0,113,0,0,0,0
"30",86,15,79,19,15,6,9
"31",0,0,1,0,0,0,0
"32",101,9,92,10,11,5,8
"33",0,0,2,0,0,0,0
"34",0,0,1,0,0,0,0
"35",102,0,100,0,0,0,0
"36",113,4,101,6,5,2,3
"37",0,0,1,0,0,0,0
"38",0,0,2,0,0,0,0
"39",110,12,101,20,16,9,10
"40",107,8,98,9,12,6,11
"41",135,0,124,0,0,1,1
"42",0,0,1,0,0,0,0
"43",99,0,107,0,0,0,0
"44",95,0,97,0,0,0,0
"45",125,0,108,0,0,0,0
"46",92,10,88,8,14,5,7
"47",109,6,111,6,8,5,6
"48",120,0,106,0,0,0,0
"49",131,5,120,8,9,4,5
"50",0,0,1,0,0,0,0
"51",105,0,115,1,0,0,0
"52",118,7,102,10,12,4,8
"53",100,0,104,1,0,0,1
"54",109,0,106,0,1,1,1
"55",102,9,105,7,8,3,5
"56",0,0,1,0,0,0,0
"57",98,7,98,10,10,5,5
"58",74,6,85,7,11,6,5
"59",99,0,95,0,0,0,0
"60",1,0,1,0,0,0,0
"61",92,7,115,7,10,4,6
"62",79,0,106,0,0,0,0
"63",101,1,107,0,0,0,0
"64",0,0,1,0,0,0,0
"65",87,0,103,0,0,0,1
"66",0,0,1,0,0,0,0
"67",93,0,99,0,0,0,0
"68",116,7,104,10,11,4,5
"69",0,0,1,0,0,0,0
"70",1,0,2,0,0,0,0
"71",0,0,1,0,0,0,0
"72",81,1,92,0,2,0,1
"73",0,0,1,0,0,0,0
"74",1,0,2,0,0,0,0
"75",100,10,95,10,16,6,8
"76",95,9,105,14,12,6,7
"77",94,10,87,16,13,6,6
"78",91,9,80,8,11,3,8
"79",110,11,98,9,11,7,8
"80",0,0,1,0,0,0,0
"81",0,0,1,0,0,0,0
"82",80,10,97,12,18,8,12
"83",80,10,84,11,14,7,6
"84",130,5,144,9,8,3,6
"85",0,0,1,0,0,0,0
"86",111,12,118,14,16,5,9
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",137,5,130,4,9,4,4
"91",0,0,1,0,0,0,0
"92",96,0,97,1,0,0,0
"93",0,0,1,0,0,0,0
"94",90,0,82,0,1,0,0
"95",97,10,103,15,17,6,8
"96",113,0,105,0,0,0,0
"97",4,0,1,0,0,0,0
"98",100,11,97,15,14,6,11
"99",134,10,138,12,10,5,7
"100",117,0,131,0,1,0,0
"101",0,0,1,0,0,0,0
"102",0,0,1,0,0,0,0
"103",96,12,102,9,10,5,8
"104",0,0,1,0,0,0,0
"105",102,5,98,8,13,7,5
"106",89,13,88,12,18,6,8
"107",107,10,102,13,21,8,12
"108",86,1,102,2,2,1,1
"109",124,7,115,10,10,4,6
"110",100,9,98,15,16,6,7
"111",0,0,1,0,0,0,0
"112",106,1,119,1,1,0,1
"113",96,0,111,0,0,0,0
"114",110,0,106,0,0,0,0
"115",91,8,106,10,8,3,7
"116",85,9,100,13,13,8,8
"117",1,0,1,0,0,0,0
"118",0,0,1,0,0,0,0
"119",99,9,101,11,13,5,6
"120",106,0,102,0,0,0,0
"121",0,0,1,0,0,0,0
"122",1,0,1,0,0,0,0
"123",102,8,91,9,11,4,7
"124",0,0,1,0,0,0,0
"125",106,11,80,17,14,7,12
"126",1,0,1,0,0,0,0
"127",117,1,102,0,0,0,0
"128",113,9,111,12,17,8,10
"129",0,0,1,0,0,0,0
"130",0,0,1,0,0,0,0
"131",128,11,126,11,11,6,6
"132",99,1,91,1,1,0,0
"133",85,8,87,9,14,5,8
"134",0,0,1,0,0,0,0
"135",84,9,104,12,17,7,8
"136",0,0,1,0,0,0,0
"137",121,8,117,9,14,6,9
"138",0,0,1,0,0,0,0
"139",0,0,2,0,0,0,0
"140",0,0,1,0,0,0,0
"141",0,0,1,0,0,0,0
"142",93,0,117,0,0,0,0
"143",107,11,113,16,16,7,9
"144",115,0,107,0,0,0,0
"145",0,0,1,0,0,0,0
"146",0,0,1,0,0,0,0
"147",0,0,2,0,0,0,0
"148",129,7,110,5,9,4,5
"149",0,0,1,0,0,0,0
"150",113,1,119,0,2,0,0
"151",99,7,101,12,14,6,7
"152",0,0,1,0,0,0,0
"153",0,0,1,0,0,0,0
"154",130,6,139,10,9,5,6
"155",106,7,117,11,12,5,7
"156",84,0,114,0,0,0,0
"157",0,0,1,0,0,0,0
"158",0,0,1,0,0,0,0
"159",1,0,1,0,0,0,0
"160",114,10,102,10,21,6,9
"161",122,0,111,0,0,0,0
"162",103,0,108,0,0,0,0
"163",101,6,89,12,14,9,8
"164",99,0,132,0,0,0,0
"165",131,8,114,9,12,5,7
"166",105,9,110,16,12,7,9
"167",88,0,103,0,0,0,0
"168",100,11,103,11,11,5,8
"169",92,0,86,1,0,0,0
"170",127,15,110,13,17,5,10
"171",0,0,1,0,0,0,0
"172",95,0,97,1,0,0,0
"173",0,0,1,0,0,0,0
"174",116,6,105,10,10,6,5
"175",0,0,1,0,0,0,0
"176",115,7,110,7,16,5,7
"177",107,0,121,0,0,0,0
"178",0,0,3,0,0,0,0
"179",0,0,1,0,0,0,0
"180",0,0,1,0,0,0,0
"181",92,6,96,6,9,3,5
"182",128,9,127,12,14,7,9
"183",111,9,93,8,11,3,6
"184",112,0,116,0,0,0,0
"185",121,0,122,0,0,0,0
"186",118,8,126,11,14,7,6
"187",99,9,112,12,17,7,9
"188",2,0,2,0,0,0,0
"189",1,0,2,0,0,0,0
"190",0,0,1,0,0,0,0
"191",115,0,125,0,0,0,0
"192",1,0,1,0,0,0,0
"193",0,0,1,0,0,0,0
"194",0,0,1,0,0,0,0
"195",0,0,1,0,0,0,0
"196",100,9,107,11,14,6,6
"197",111,0,84,0,0,0,0
"198",108,1,105,1,1,1,0
"199",1,0,1,0,0,0,0
"200",101,9,99,13,10,4,6
"201",97,7,114,9,11,3,6
"202",0,0,1,0,0,0,0
"203",104,0,88,2,1,0,1
"204",0,0,1,0,0,0,0
"205",0,0,1,0,0,0,0
"206",108,11,98,7,9,3,7
"207",0,0,1,0,0,0,0
"208",116,1,121,0,0,0,0
"209",105,11,99,11,11,3,8
"210",92,10,104,13,19,4,10
"211",0,0,1,0,0,0,0
"212",0,0,1,0,0,0,0
"213",0,0,1,0,0,0,0
"214",0,0,1,0,0,0,0
"215",0,0,1,0,0,0,0
"216",116,9,114,10,12,6,10
"217",0,0,1,0,0,0,0
"218",0,0,1,0,0,0,0
"219",92,0,103,1,0,0,0
"220",0,0,1,0,0,0,0
"221",114,0,118,0,0,0,0
"222",2,0,1,0,0,0,0
"223",110,1,102,0,1,0,0
"224",116,8,115,10,17,4,11
"225",0,0,1,0,0,0,0
"226",109,9,113,13,15,8,10
"227",105,9,81,12,16,4,10
"228",0,0,1,0,0,0,0
"229",0,0,1,0,0,0,0
"230",98,7,114,11,10,4,4
"231",124,0,126,0,0,0,0
"232",113,6,100,8,13,5,7
"233",0,0,1,0,0,0,0
"234",0,0,1,0,0,0,0
"235",96,6,92,9,10,4,7
"236",112,10,91,12,14,8,10
"237",100,0,101,0,1,0,0
"238",105,9,122,11,11,5,6
"239",105,9,123,10,14,8,9
"240",108,9,96,13,18,10,7
"241",0,0,1,0,0,0,0
"242",1,0,1,0,0,0,0
"243",0,0,1,0,0,0,0
"244",113,11,107,11,14,6,7
"245",0,0,1,0,0,0,0
"246",1,0,1,0,0,0,0
"247",1,0,1,0,0,0,0
"248",0,0,1,0,0,0,0
"249",106,1,104,2,0,1,0
"250",97,9,93,14,15,7,9
"251",89,6,90,7,9,3,4
"252",0,0,2,0,0,0,0
"253",95,0,81,0,0,0,0
"254",102,11,120,17,19,9,9
"255",0,0,1,0,0,0,0
"256",102,1,97,1,0,0,0
"257",0,0,1,0,0,0,0
"258",0,0,1,0,0,0,0
"259",1,0,1,0,0,0,0
"260",82,0,95,0,0,0,1
"261",90,0,117,0,0,0,0
"262",0,0,1,0,0,0,0
"263",107,0,94,1,0,0,0
"264",93,0,86,0,0,0,0
"265",146,8,123,8,10,5,7
"266",0,0,1,0,0,0,0
"267",0,0,1,0,0,0,0
"268",94,0,106,1,1,0,1
"269",95,0,106,0,0,0,0
"270",0,0,1,0,0,0,0
"271",107,10,102,10,18,6,12
"272",111,10,111,10,14,4,9
"273",1,0,2,0,0,0,0
"274",1,0,1,0,0,0,0
"275",95,14,82,9,20,6,8
"276",1,0,1,0,0,0,0
"277",103,0,94,0,1,0,0
"278",121,0,120,0,0,0,0
"279",0,0,1,0,0,0,0
"280",108,0,107,0,0,0,0
"281",93,7,104,14,16,7,8
"282",72,0,72,0,0,0,0
"283",119,9,97,9,14,6,7
"284",0,0,1,0,0,0,0
"285",122,10,99,15,17,6,9
"286",120,10,121,9,11,6,7
"287",96,8,97,13,16,5,8
"288",104,10,98,8,11,4,6
"289",0,0,1,0,0,0,0
"290",116,0,113,1,1,1,1
"291",128,5,122,8,12,3,6
"292",130,7,119,7,8,3,6
"293",94,13,92,12,14,4,6
"294",1,0,1,0,0,0,0
"295",113,8,113,13,11,7,12
"296",107,0,103,1,0,0,0
"297",104,0,93,0,0,0,0
"298",105,0,93,0,0,0,1
"299",118,8,96,9,11,4,5
"300",104,10,115,9,17,6,9
"301",0,0,1,0,0,0,0
"302",0,0,1,0,0,0,0
"303",1,0,1,0,0,0,0
"304",96,0,114,0,0,0,0
"305",102,10,119,9,14,5,6
"306",90,6,105,8,18,5,6
"307",0,0,1,0,0,0,0
"308",90,0,99,0,0,0,0
"309",125,0,117,0,0,0,0
"310",0,0,1,0,0,0,0
"311",122,9,127,11,10,5,7
"312",85,10,97,11,12,7,7
"313",115,9,102,9,14,7,6
"314",0,0,1,0,0,0,0
"315",121,7,113,10,11,5,8
"316",111,8,96,16,13,7,8
"317",0,0,1,0,0,0,0
"318",99,0,111,0,0,0,0
"319",94,10,100,10,14,4,7
"320",2,0,1,0,0,0,0
"321",107,9,107,14,11,6,8
"322",123,9,139,7,11,4,7
"323",1,0,1,0,0,0,0
"324",102,10,114,11,13,5,9
"325",0,0,1,0,0,0,0
"326",114,9,89,15,13,5,10
"327",0,0,2,0,0,0,0
"328",0,0,1,0,0,0,0
"329",1,0,1,0,0,0,0
"330",80,0,81,0,0,0,0
"331",96,12,113,13,15,9,12
"332",1,0,1,0,0,0,0
"333",89,12,91,10,16,5,7
"334",0,0,1,0,0,0,0
"335",109,8,97,12,16,6,8
"336",0,0,1,0,0,0,0
"337",89,0,89,0,0,0,0
"338",0,0,1,0,0,0,0
"339",0,0,1,0,0,0,0
"340",110,9,127,14,14,6,8
"341",103,13,102,15,19,7,10
"342",106,13,108,10,15,5,7
"343",0,0,1,0,0,0,0
"344",0,0,1,0,0,0,0
"345",0,0,1,0,0,0,0
"346",88,11,97,9,14,5,9
"347",118,0,115,0,0,0,0
"348",0,0,1,0,0,0,0
"349",96,0,101,1,0,0,0
"350",102,1,105,0,1,0,1
"351",0,0,1,0,0,0,0
"352",112,0,115,0,0,0,0
"353",0,0,1,0,0,0,0
"354",91,13,97,14,15,6,9
"355",124,8,121,11,10,6,6
"356",130,11,118,13,11,6,9
"357",106,0,123,0,0,0,0
"358",0,0,1,0,0,0,0
"359",0,0,1,0,0,0,0
"360",84,0,96,0,0,0,0
"361",0,0,1,0,0,0,0
"362",0,0,1,0,0,0,0
"363",108,6,101,5,7,4,6
"364",101,0,106,0,0,0,0
"365",109,10,125,14,14,6,11
"366",105,0,99,0,0,0,0
"367",115,0,108,0,0,0,0
"368",98,5,93,7,8,4,4
"369",94,9,86,11,14,6,6
"370",1,0,1,0,0,0,0
"371",1,0,1,0,0,0,0
"372",1,0,1,0,0,0,0
"373",0,0,1,0,0,0,0
"374",1,0,1,0,0,0,0
"375",0,0,1,0,0,0,0
"376",106,5,104,5,7,4,5
"377",93,9,88,10,14,5,8
"378",87,11,95,14,16,5,7
"379",110,12,119,14,18,6,12
"380",0,0,1,0,0,0,0
"381",0,0,1,0,0,0,0
"382",108,11,114,14,19,6,10
"383",111,10,140,14,16,6,10
"384",1,0,1,0,0,0,0
"385",89,0,87,0,0,0,0
"386",0,0,1,0,0,0,0
"387",122,11,94,15,14,4,10
"388",0,0,1,0,0,0,0
"389",101,10,121,9,16,6,10
"390",107,14,115,15,16,8,12
"391",2,0,2,0,0,0,0
"392",91,7,89,11,19,5,10
"393",0,0,1,0,0,0,0
"394",104,0,92,0,0,0,0
"395",95,8,91,12,11,4,6
"396",92,9,93,15,19,6,8
"397",110,0,118,0,0,1,0
"398",86,6,100,5,8,3,4
"399",94,9,116,10,12,5,9
"400",92,0,93,0,0,0,0
"401",0,0,1,0,0,0,0
"402",97,7,83,6,11,3,5
"403",84,13,90,14,19,5,8
"404",0,0,1,0,0,0,0
"405",84,0,90,0,0,0,0
"406",0,0,1,0,0,0,0
"407",0,0,1,0,0,0,0
"408",104,0,104,0,0,0,0
"409",121,7,104,7,8,4,6
"410",94,11,85,8,13,6,11
"411",102,7,84,10,10,3,5
"412",81,9,84,10,12,5,8
"413",137,10,114,14,21,5,9
"414",0,0,1,0,0,0,0
"415",92,8,101,11,18,8,10
"416",0,0,1,0,0,0,0
"417",108,0,111,0,0,0,1
"418",0,0,1,0,0,0,0
"419",0,0,2,0,0,0,0
"420",0,0,1,0,0,0,0
"421",131,0,135,0,0,0,1
"422",1,0,1,0,0,0,0
"423",88,0,88,0,1,0,0
"424",80,9,91,10,14,7,8
"425",106,11,98,9,17,8,8
"426",98,6,108,6,10,4,4
"427",87,7,90,10,12,4,8
"428",120,10,100,15,17,5,8
"429",105,10,114,12,13,4,9
"430",0,0,1,0,0,0,0
"431",0,0,1,0,0,0,0
"432",0,0,1,0,0,0,0
"433",107,10,102,15,15,6,11
"434",117,0,112,0,1,0,0
"435",114,0,116,0,0,0,0
"436",120,0,110,1,0,0,0
"437",0,0,1,0,0,0,0
"438",101,8,93,8,8,5,6
"439",99,6,112,9,8,7,5
"440",85,1,98,0,0,0,0
"441",0,0,1,0,0,0,0
"442",98,12,106,11,16,4,9
"443",0,0,1,0,0,0,0
"444",0,0,1,0,0,0,0
"445",115,5,103,7,7,4,6
"446",115,7,142,7,13,4,7
"447",1,0,1,0,0,0,0
"448",109,0,107,0,0,0,0
"449",112,17,113,12,18,7,9
"450",92,0,114,0,0,0,0
"451",0,0,1,0,0,0,0
"452",0,0,1,0,0,0,0
"453",114,8,102,11,24,10,13
"454",0,0,1,0,0,0,0
"455",1,0,1,0,0,0,0
"456",0,0,1,0,0,0,0
"457",132,14,114,12,19,6,11
"458",93,9,94,8,18,6,10
"459",1,0,1,0,0,0,0
"460",0,0,1,0,0,0,0
"461",104,13,103,13,15,6,9
"462",107,5,83,9,9,4,6
"463",118,0,102,0,0,0,0
"464",1,0,1,0,0,0,0
"465",134,0,124,0,1,1,0
"466",115,5,92,9,6,3,3
"467",102,6,101,7,8,4,8
"468",95,6,82,8,8,3,4
"469",133,6,115,8,9,4,6
"470",0,0,1,0,0,0,0
"471",0,0,1,0,0,0,0
"472",1,0,1,0,0,0,0
"473",103,6,114,9,11,3,5
"474",131,9,137,14,14,9,8
"475",1,0,1,0,0,0,0
"476",0,0,1,0,0,0,0
"477",0,0,1,0,0,0,0
"478",0,0,1,0,0,0,0
"479",0,0,1,0,0,0,0
"480",116,0,115,0,0,0,0
"481",103,7,96,5,7,3,4
"482",98,10,109,11,18,6,10
"483",113,10,102,11,14,5,10
"484",122,9,96,9,13,5,6
"485",1,0,1,0,0,0,0
"486",110,5,96,6,9,4,6
"487",89,8,101,8,10,3,5
