"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",200,0,197,0,0,0,0
"2",0,0,1,0,0,0,0
"3",188,15,187,20,29,11,17
"4",0,0,1,0,0,0,0
"5",204,18,209,16,22,9,12
"6",183,0,178,0,0,0,0
"7",196,14,179,21,26,7,11
"8",0,0,1,0,0,0,0
"9",205,16,214,17,25,7,11
"10",210,15,214,19,22,10,13
"11",190,0,228,0,0,0,0
"12",204,11,201,17,17,6,10
"13",196,14,176,19,21,8,15
"14",0,0,1,0,0,0,0
"15",198,15,191,25,26,6,14
"16",200,15,209,21,24,9,12
"17",192,16,194,13,20,9,10
"18",1,0,1,0,0,0,0
"19",0,0,3,0,0,0,0
"20",4,0,3,0,0,0,0
"21",195,20,251,21,21,8,18
"22",0,0,1,0,0,0,0
"23",1,0,1,0,0,0,0
"24",207,15,225,20,28,10,12
"25",0,0,0,0,0,0,0
"26",217,8,193,15,25,6,7
"27",193,0,194,1,0,0,0
"28",0,0,1,0,0,0,0
"29",230,0,218,0,0,0,0
"30",190,17,186,28,31,11,17
"31",0,0,1,0,0,0,0
"32",179,16,188,14,25,11,10
"33",0,0,2,0,0,0,0
"34",0,0,0,0,0,0,0
"35",176,0,181,0,0,0,0
"36",182,7,183,9,12,6,3
"37",0,0,1,0,0,0,0
"38",0,0,2,0,0,0,0
"39",212,16,208,30,42,13,20
"40",205,16,223,17,24,10,18
"41",215,0,208,0,0,1,1
"42",0,0,0,0,0,0,0
"43",192,0,215,0,0,0,0
"44",187,0,195,0,0,0,0
"45",204,0,207,0,0,0,0
"46",180,13,200,22,30,10,15
"47",186,13,202,11,18,10,8
"48",188,0,224,0,0,0,0
"49",206,13,237,17,23,5,9
"50",0,0,2,0,0,0,0
"51",204,0,212,2,0,0,0
"52",206,15,206,16,23,8,14
"53",188,0,182,0,0,0,0
"54",195,0,200,0,0,1,1
"55",186,15,197,13,17,5,10
"56",0,0,1,0,0,0,0
"57",183,16,190,19,16,9,10
"58",196,14,179,16,18,7,7
"59",193,0,202,0,0,0,0
"60",1,0,1,0,0,0,0
"61",197,12,201,14,20,8,9
"62",191,0,183,0,0,0,0
"63",184,1,167,0,0,0,0
"64",0,0,1,0,0,0,0
"65",183,0,196,0,0,0,0
"66",0,0,1,0,0,0,0
"67",201,0,205,0,0,0,0
"68",197,13,184,14,18,4,12
"69",0,0,1,0,0,0,0
"70",2,0,3,0,0,0,0
"71",0,0,1,0,0,0,0
"72",166,1,157,0,2,0,1
"73",0,0,1,0,0,0,0
"74",1,0,2,0,0,0,0
"75",193,17,194,21,33,8,15
"76",178,21,200,22,23,12,16
"77",186,17,173,23,22,9,12
"78",181,10,200,18,26,5,9
"79",211,20,212,18,28,9,18
"80",0,0,1,0,0,0,0
"81",0,0,1,0,0,0,0
"82",172,14,196,19,24,10,22
"83",186,17,186,20,20,9,9
"84",215,13,209,14,14,4,8
"85",0,0,1,0,0,0,0
"86",203,21,222,25,26,10,17
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",208,11,244,7,15,6,7
"91",0,0,1,0,0,0,0
"92",205,0,176,1,0,0,0
"93",0,0,2,0,0,0,0
"94",182,0,191,0,2,0,0
"95",208,23,198,21,34,9,14
"96",217,0,206,0,0,0,0
"97",5,0,1,0,0,0,0
"98",209,19,209,26,29,9,18
"99",226,13,206,19,17,8,15
"100",204,0,211,0,1,0,0
"101",0,0,1,0,0,0,0
"102",0,0,1,0,0,0,0
"103",182,19,176,22,21,7,13
"104",0,0,1,0,0,0,0
"105",185,11,201,20,19,7,11
"106",188,20,199,28,33,12,14
"107",216,18,208,19,36,12,15
"108",183,1,178,2,1,1,2
"109",210,13,188,17,22,10,7
"110",215,16,204,20,28,9,11
"111",0,0,1,0,0,0,0
"112",183,1,202,1,2,0,1
"113",198,0,196,0,0,0,0
"114",216,0,224,0,0,0,0
"115",176,17,191,14,17,6,9
"116",198,16,206,26,27,14,13
"117",2,0,1,0,0,0,0
"118",0,0,1,0,0,0,0
"119",187,16,177,25,22,8,12
"120",188,0,192,0,0,0,0
"121",0,0,1,0,0,0,0
"122",1,0,1,0,0,0,0
"123",199,17,181,16,26,9,8
"124",0,0,2,0,0,0,0
"125",189,18,185,24,23,10,14
"126",2,0,1,0,0,0,0
"127",204,0,196,0,0,0,0
"128",189,20,201,18,23,11,21
"129",0,0,1,0,0,0,0
"130",0,0,1,0,0,0,0
"131",225,21,201,21,24,8,14
"132",200,0,191,0,1,0,0
"133",167,16,199,15,28,5,14
"134",0,0,1,0,0,0,0
"135",174,19,198,21,33,11,13
"136",0,0,1,0,0,0,0
"137",192,18,199,17,33,10,9
"138",0,0,1,0,0,0,0
"139",0,0,3,0,0,0,0
"140",0,0,1,0,0,0,0
"141",0,0,1,0,0,0,0
"142",185,0,194,0,0,0,0
"143",213,21,219,29,27,15,13
"144",196,0,223,0,0,0,0
"145",0,0,1,0,0,0,0
"146",0,0,1,0,0,0,0
"147",0,0,3,0,0,0,0
"148",202,14,203,13,13,5,8
"149",0,0,1,0,0,0,0
"150",219,1,190,0,1,0,0
"151",192,15,170,18,22,9,11
"152",0,0,1,0,0,0,0
"153",0,0,1,0,0,0,0
"154",210,12,227,16,23,11,11
"155",198,18,221,19,24,9,10
"156",187,0,202,0,0,0,0
"157",0,0,1,0,0,0,0
"158",0,0,0,0,0,0,0
"159",2,0,1,0,0,0,0
"160",220,15,214,25,39,8,14
"161",209,0,208,0,0,0,0
"162",204,0,206,0,0,0,0
"163",191,14,198,20,27,16,10
"164",195,0,211,0,0,0,0
"165",195,12,180,17,22,5,10
"166",216,21,200,22,23,8,17
"167",202,0,210,0,0,0,0
"168",199,16,191,17,20,7,10
"169",186,0,182,1,0,0,0
"170",207,22,197,23,22,13,19
"171",0,0,2,0,0,0,0
"172",199,0,191,1,0,0,0
"173",0,0,1,0,0,0,0
"174",179,8,205,17,20,5,7
"175",0,0,1,0,0,0,0
"176",204,11,205,19,28,6,12
"177",192,0,186,0,0,0,0
"178",0,0,3,0,0,0,0
"179",0,0,1,0,0,0,0
"180",0,0,1,0,0,0,0
"181",205,10,208,13,12,4,8
"182",220,17,231,18,29,9,18
"183",190,17,182,16,23,7,10
"184",192,0,230,0,0,0,0
"185",216,0,200,0,0,0,0
"186",201,11,201,23,19,11,12
"187",177,22,216,22,31,9,16
"188",3,0,4,0,0,0,0
"189",1,0,2,0,0,0,0
"190",0,0,1,0,0,0,0
"191",212,0,214,0,0,0,0
"192",1,0,1,0,0,0,0
"193",0,0,2,0,0,0,0
"194",0,0,1,0,0,0,0
"195",0,0,1,0,0,0,0
"196",212,15,194,21,26,10,18
"197",195,0,182,0,0,0,0
"198",180,1,183,1,2,0,0
"199",1,0,1,0,0,0,0
"200",188,16,185,18,16,9,10
"201",185,13,173,14,20,5,9
"202",0,0,1,0,0,0,0
"203",181,0,163,1,1,0,1
"204",0,0,1,0,0,0,0
"205",0,0,1,0,0,0,0
"206",193,13,177,14,18,4,7
"207",0,0,1,0,0,0,0
"208",205,1,213,0,0,0,0
"209",182,16,185,20,22,6,16
"210",206,17,199,31,32,9,17
"211",0,0,1,0,0,0,0
"212",0,0,1,0,0,0,0
"213",0,0,1,0,0,0,0
"214",0,0,1,0,0,0,0
"215",0,0,1,0,0,0,0
"216",206,17,205,19,25,11,14
"217",0,0,1,0,0,0,0
"218",0,0,1,0,0,0,0
"219",181,0,200,1,0,0,0
"220",0,0,1,0,0,0,0
"221",200,0,193,0,0,0,0
"222",1,0,2,0,0,0,0
"223",211,1,202,0,1,0,0
"224",220,17,214,24,27,8,20
"225",0,0,0,0,0,0,0
"226",199,18,199,20,34,11,15
"227",207,14,184,28,32,10,19
"228",0,0,1,0,0,0,0
"229",0,0,1,0,0,0,0
"230",193,11,206,17,14,9,7
"231",221,0,222,0,0,0,0
"232",197,11,198,13,22,8,8
"233",0,0,1,0,0,0,0
"234",0,0,0,0,0,0,0
"235",186,12,190,16,15,6,13
"236",199,17,190,25,25,9,17
"237",194,0,210,0,1,0,0
"238",198,14,184,17,18,5,9
"239",233,17,237,26,33,7,19
"240",201,13,211,25,30,12,14
"241",0,0,0,0,0,0,0
"242",2,0,1,0,0,0,0
"243",0,0,1,0,0,0,0
"244",197,17,225,23,27,10,15
"245",0,0,1,0,0,0,0
"246",1,0,1,0,0,0,0
"247",4,0,1,0,0,0,0
"248",0,0,1,0,0,0,0
"249",210,1,203,1,0,1,0
