"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",6,0,10,0,0,0,0
"2",11,0,12,0,0,0,0
"3",9,1,6,0,4,3,4
"4",7,1,7,1,1,2,4
"5",7,0,13,0,0,0,0
"6",6,0,7,0,0,0,0
"7",11,0,7,0,0,0,0
"8",7,0,11,0,0,0,0
"9",0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0
"11",5,0,9,0,0,0,0
"12",5,0,7,0,0,0,0
"13",0,0,0,0,0,0,0
"14",7,0,6,0,0,0,0
"15",9,0,7,0,0,0,0
"16",9,0,6,0,0,0,0
"17",13,0,7,0,0,0,0
"18",10,0,13,0,0,0,0
"19",9,0,10,1,3,3,3
"20",11,0,8,0,0,0,0
"21",9,0,10,0,0,0,0
"22",13,0,8,0,0,0,0
"23",12,3,9,2,4,1,6
"24",0,0,0,0,0,0,0
"25",10,1,9,2,6,2,5
"26",7,0,6,0,0,0,0
"27",5,0,9,0,0,0,0
"28",8,0,13,0,0,0,0
"29",11,0,8,0,0,0,0
"30",6,1,10,0,4,2,3
"31",8,1,10,1,5,2,3
"32",7,0,7,0,0,0,0
"33",8,0,9,0,0,0,0
"34",13,1,7,0,3,3,7
"35",8,0,7,0,0,0,0
"36",4,1,13,1,6,3,3
"37",7,0,10,0,0,0,0
"38",6,0,13,0,0,0,0
"39",10,1,7,1,6,3,5
"40",12,1,7,1,5,1,4
"41",5,0,6,0,0,0,0
"42",9,0,6,0,0,0,0
"43",11,0,11,0,0,0,0
"44",8,2,13,2,2,2,4
"45",8,1,9,2,4,2,5
"46",12,0,9,0,0,0,0
"47",0,0,0,0,0,0,0
"48",10,0,10,1,1,3,5
"49",7,1,11,3,3,3,4
"50",0,0,0,0,0,0,0
"51",10,0,13,0,0,0,0
"52",0,0,0,0,0,0,0
"53",7,0,14,0,0,0,0
"54",9,0,13,0,0,0,0
"55",10,1,10,2,7,1,3
"56",10,3,5,1,3,1,3
"57",0,0,0,0,0,0,0
"58",0,0,0,0,0,0,0
"59",9,1,9,3,5,2,5
"60",6,0,9,0,0,0,0
"61",15,0,5,0,0,0,0
"62",5,0,10,0,0,0,0
"63",9,1,4,1,4,1,5
"64",0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0
"66",0,0,0,0,0,0,0
"67",8,0,11,0,0,0,0
"68",6,0,9,0,0,0,0
"69",6,2,9,2,2,1,4
"70",6,0,11,0,0,0,0
"71",10,1,10,2,5,2,8
"72",8,0,7,0,0,0,0
"73",9,0,6,0,0,0,0
"74",10,2,7,0,6,1,8
"75",10,2,14,1,3,1,4
"76",13,0,7,0,0,0,0
"77",7,0,8,0,0,0,0
"78",0,0,1,0,0,0,0
"79",0,0,0,0,0,0,0
"80",8,2,6,1,3,1,5
"81",9,0,7,0,0,0,0
"82",12,0,9,0,0,0,0
"83",6,0,9,0,0,0,0
"84",8,0,9,0,0,0,0
"85",6,0,9,0,0,0,0
"86",6,2,8,2,6,1,3
"87",9,2,9,4,3,1,5
"88",7,0,9,0,0,0,0
"89",7,0,11,0,0,0,0
"90",7,0,8,0,0,0,0
"91",0,0,0,0,0,0,0
"92",0,0,0,0,0,0,0
"93",0,0,0,0,0,0,0
"94",6,1,9,2,5,3,4
"95",10,0,9,0,0,0,0
"96",6,0,5,2,4,1,3
"97",5,0,11,0,0,0,0
"98",6,3,8,1,5,2,6
"99",12,0,10,0,0,0,0
"100",9,1,11,1,6,2,4
"101",6,1,7,2,5,5,6
"102",9,0,9,0,0,0,0
"103",9,2,11,1,5,1,4
"104",10,0,9,0,0,0,0
"105",10,0,10,0,0,0,0
"106",11,0,10,0,0,0,0
"107",8,0,7,0,0,0,0
"108",7,2,10,1,6,1,4
"109",0,0,0,0,0,0,0
"110",9,1,9,1,5,2,4
"111",8,1,13,2,5,1,7
"112",7,1,12,2,3,1,4
"113",15,0,7,0,0,0,0
"114",5,0,7,0,0,0,0
"115",6,0,8,0,0,0,0
"116",8,0,11,3,6,2,5
"117",10,1,10,2,5,1,5
"118",9,0,9,0,0,0,0
"119",7,1,11,1,3,1,2
"120",7,0,8,0,0,0,0
"121",6,1,12,2,4,3,4
"122",9,1,10,1,4,2,4
"123",11,0,10,0,0,0,0
