"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",138,126,19,10,11
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",2,1,0,0,0
"5",0,1,0,0,0
"6",0,1,0,0,0
"7",2,1,0,0,0
"8",127,144,22,12,12
"9",145,151,22,9,12
"10",147,160,22,13,16
"11",129,140,18,7,11
"12",129,145,20,6,11
"13",129,127,22,6,12
"14",143,165,21,10,11
"15",138,142,20,6,12
"16",136,150,24,7,17
"17",0,1,0,0,0
"18",0,1,0,0,0
"19",0,1,0,0,0
"20",148,131,21,6,10
"21",135,133,24,8,12
"22",0,1,1,0,0
"23",152,129,20,7,11
"24",161,134,18,10,14
"25",141,147,20,7,16
"26",137,136,26,9,13
"27",145,135,26,9,13
"28",134,144,20,9,12
"29",139,146,21,8,11
"30",128,147,24,7,11
"31",0,1,0,0,0
"32",141,130,24,9,14
"33",0,1,0,0,0
"34",141,142,17,11,14
"35",0,1,0,0,0
"36",1,1,0,0,0
"37",0,1,0,0,0
"38",0,1,0,0,0
"39",142,125,19,8,12
"40",0,1,0,0,0
"41",0,1,0,0,0
"42",114,125,21,8,11
"43",1,1,1,0,0
"44",142,133,24,10,16
"45",0,1,0,0,0
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",138,143,20,13,12
"49",163,126,20,8,14
"50",147,135,20,5,12
"51",2,1,0,0,0
"52",0,1,0,0,0
"53",149,133,19,8,11
"54",137,137,18,14,14
"55",1,2,1,0,1
"56",1,1,0,0,0
"57",154,141,21,8,15
"58",127,127,18,8,14
"59",160,162,21,8,16
"60",129,137,25,8,14
"61",138,141,21,6,11
"62",0,1,0,0,0
"63",135,145,16,9,13
"64",131,153,25,7,17
"65",136,151,21,6,14
"66",0,1,0,0,0
"67",162,146,22,10,11
"68",121,128,16,8,15
"69",138,151,22,7,11
"70",148,143,29,6,10
"71",132,135,18,5,8
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",129,143,21,9,13
"75",136,147,23,9,12
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",145,150,28,7,14
"79",0,1,0,0,0
"80",0,1,0,0,0
"81",1,1,0,0,0
"82",137,144,24,7,8
"83",0,1,0,0,0
"84",145,145,18,13,10
"85",0,1,0,0,0
"86",134,135,24,9,9
"87",137,124,26,8,13
"88",2,1,0,0,0
"89",123,145,26,12,11
"90",134,127,16,9,14
"91",0,1,0,0,0
"92",144,134,24,5,11
"93",3,1,0,0,1
"94",0,1,0,0,0
"95",1,1,1,0,0
"96",0,1,0,0,0
"97",144,136,23,9,11
"98",153,135,18,8,11
"99",145,141,18,9,15
"100",0,1,0,0,0
"101",143,137,19,8,15
"102",130,130,21,7,12
"103",0,1,0,0,0
"104",0,1,0,0,0
"105",135,137,20,9,13
"106",140,124,24,14,14
"107",152,149,21,8,11
"108",128,122,25,9,12
"109",1,1,0,0,0
"110",0,1,0,0,0
"111",158,139,20,7,14
