"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",749,799,82,28,30
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",2,1,0,0,0
"5",0,1,0,0,0
"6",0,0,0,0,0
"7",4,2,0,0,0
"8",760,802,85,25,19
"9",741,819,87,32,23
"10",757,816,68,30,33
"11",741,793,79,20,26
"12",745,792,75,22,22
"13",734,801,84,28,25
"14",742,798,75,36,30
"15",747,796,86,28,25
"16",750,803,76,30,25
"17",0,1,0,0,0
"18",0,0,0,0,0
"19",0,1,0,0,0
"20",743,798,79,34,24
"21",733,800,83,23,27
"22",0,1,1,0,0
"23",751,822,77,29,25
"24",749,807,73,28,31
"25",752,809,72,23,23
"26",757,809,82,28,29
"27",748,817,79,29,21
"28",758,800,81,29,22
"29",755,807,73,28,22
"30",745,810,83,34,24
"31",0,1,0,0,0
"32",753,833,87,27,28
"33",0,1,0,0,0
"34",741,809,85,29,21
"35",0,1,0,0,0
"36",0,1,0,0,0
"37",0,1,0,0,0
"38",0,1,0,0,0
"39",748,799,94,28,28
"40",0,1,0,0,0
"41",0,1,0,0,0
"42",737,797,82,26,29
"43",2,3,0,0,0
"44",748,796,79,27,29
"45",0,1,0,0,0
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",747,801,83,29,39
"49",750,808,80,21,29
"50",738,802,75,28,24
"51",3,1,0,0,0
"52",0,1,0,0,0
"53",751,806,79,29,26
"54",736,794,81,24,28
"55",0,3,1,0,1
"56",1,2,0,0,0
"57",747,816,76,33,20
"58",732,798,79,28,24
"59",770,831,84,29,27
"60",759,786,83,27,21
"61",766,796,74,25,26
"62",0,1,0,0,0
"63",744,817,86,26,25
"64",754,780,87,28,17
"65",741,789,76,28,29
"66",0,0,0,0,0
"67",746,818,93,29,23
"68",750,788,79,26,24
"69",754,790,79,26,23
"70",746,798,83,26,28
"71",729,791,81,29,22
"72",0,0,0,0,0
"73",0,1,0,0,0
"74",740,831,80,31,20
"75",745,813,82,27,29
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",749,812,81,30,35
"79",0,1,0,0,0
"80",0,1,0,0,0
"81",1,2,0,0,0
"82",750,797,83,31,31
"83",0,1,0,0,0
"84",751,818,86,28,22
"85",0,1,0,0,0
"86",749,814,92,28,33
"87",745,822,83,31,33
"88",4,0,0,0,0
"89",731,798,91,28,28
"90",756,802,84,20,18
"91",0,1,0,0,0
"92",749,812,83,20,28
"93",4,1,0,0,0
"94",0,1,0,0,0
"95",1,1,1,0,0
"96",0,1,0,0,0
"97",737,806,84,26,27
"98",748,807,87,31,24
"99",734,800,77,27,28
"100",0,1,0,0,0
"101",752,812,82,26,27
"102",740,803,90,25,19
"103",0,0,0,0,0
"104",0,2,0,0,0
"105",731,799,76,30,22
"106",748,807,99,34,25
"107",740,807,82,31,27
"108",729,804,78,25,19
"109",2,2,0,0,0
"110",0,1,0,0,0
"111",760,786,73,26,26
"112",750,784,85,26,21
"113",1,0,0,0,0
"114",0,1,0,0,0
"115",751,822,70,30,17
"116",0,1,0,0,0
"117",0,0,0,0,0
"118",0,1,0,0,0
"119",755,789,80,22,19
"120",735,823,81,27,28
"121",752,809,86,30,31
"122",0,1,0,0,0
"123",6,5,0,0,0
"124",762,801,74,29,32
"125",741,816,88,34,30
"126",746,814,83,30,31
"127",743,805,74,32,18
"128",0,1,0,0,0
"129",0,1,0,0,0
"130",1,1,0,0,0
"131",0,1,0,0,0
"132",0,1,0,0,0
"133",753,803,84,24,27
"134",2,2,0,0,0
"135",745,803,79,35,23
"136",755,809,82,23,22
"137",733,812,86,23,20
"138",0,1,1,1,0
"139",743,809,88,27,24
"140",0,1,0,0,0
"141",0,2,0,0,0
"142",745,804,80,30,23
"143",748,829,79,28,19
"144",739,808,87,26,29
"145",0,1,0,0,0
"146",0,1,0,0,0
"147",755,824,77,27,24
"148",741,813,85,29,20
"149",740,817,81,34,25
"150",743,805,83,27,27
"151",735,833,72,32,24
"152",755,817,81,29,18
"153",0,1,0,0,0
"154",0,1,0,0,0
"155",754,797,84,30,24
"156",735,795,84,30,22
"157",1,1,0,0,0
"158",0,0,0,0,0
"159",743,825,87,24,28
"160",735,788,78,28,27
"161",743,806,81,32,29
"162",0,1,0,0,0
"163",739,794,83,29,22
"164",752,809,82,21,23
"165",752,809,69,31,34
"166",743,797,75,27,24
"167",730,813,95,31,33
"168",752,800,92,28,18
"169",0,1,0,0,0
"170",2,1,0,0,0
"171",750,802,79,28,21
"172",0,1,0,0,0
"173",0,1,0,0,0
"174",740,807,83,32,21
"175",0,1,0,0,0
"176",0,1,0,0,0
"177",0,1,0,0,0
"178",0,1,0,0,0
"179",755,803,90,28,27
"180",745,807,81,32,25
"181",0,1,0,0,0
"182",752,777,87,36,22
"183",0,1,0,0,0
"184",742,808,85,26,32
"185",1,1,0,0,0
