"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",191,208,29,11,16
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",209,192,34,12,21
"5",1,1,0,0,0
"6",221,224,31,12,22
"7",230,241,33,11,19
"8",205,200,35,9,17
"9",219,206,29,10,15
"10",205,211,34,12,21
"11",214,212,30,8,17
"12",221,218,38,13,18
"13",241,227,35,15,22
"14",215,235,41,14,20
"15",204,223,42,11,16
"16",200,200,28,9,18
"17",0,1,0,0,0
"18",237,215,35,7,13
"19",0,1,0,0,0
"20",0,1,0,0,0
"21",0,1,0,0,0
"22",214,204,22,15,18
"23",234,250,35,13,24
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",240,225,34,10,12
"27",229,233,33,11,15
"28",220,223,30,14,17
"29",184,207,34,11,18
"30",230,225,27,10,23
"31",238,233,40,12,18
"32",217,231,35,11,19
"33",2,1,0,0,0
"34",190,199,26,7,17
"35",220,225,37,12,15
"36",214,215,32,11,20
"37",0,2,0,0,0
"38",0,1,0,0,0
"39",0,1,0,0,0
"40",2,2,1,0,0
"41",228,213,29,16,14
"42",214,237,23,12,18
"43",184,184,30,13,17
"44",202,202,31,15,20
"45",205,241,29,15,20
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",225,210,34,14,14
"49",203,212,31,14,17
"50",198,219,40,11,19
