"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",39,37,8,5,6
"2",0,0,0,0,0
"3",0,0,0,0,0
"4",41,49,5,4,3
"5",0,0,0,0,0
"6",44,46,6,3,5
"7",53,48,9,3,6
"8",33,43,7,3,6
"9",35,51,14,3,4
"10",40,48,6,2,4
"11",49,51,7,7,3
"12",50,45,5,3,3
"13",58,44,9,2,4
"14",38,48,13,2,3
"15",42,46,4,4,6
"16",37,44,8,1,6
"17",0,0,0,0,0
"18",34,45,7,6,4
"19",0,0,0,0,0
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",48,56,10,4,5
"23",46,45,6,5,4
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",42,45,11,4,8
"27",51,54,6,3,4
"28",48,39,7,3,5
"29",44,39,11,2,5
"30",59,55,10,4,5
"31",44,47,5,4,4
"32",48,46,8,5,5
"33",0,0,0,0,0
"34",38,50,7,3,3
"35",32,34,7,3,7
"36",48,40,5,1,4
"37",0,0,0,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",0,0,0,0,0
"41",39,47,6,1,5
"42",30,44,12,2,6
"43",49,43,5,3,5
"44",47,44,9,3,3
"45",45,49,12,1,6
"46",0,0,0,0,0
"47",0,0,0,0,0
"48",43,46,5,2,7
"49",41,43,10,2,5
"50",39,39,6,2,3
