"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",51.5830890894221,59.4491755120375,50.4850867258118,46.7609096300467,45.8109616123252
"2",0,0,0,0,0
"3",0,0,0,0,0
"4",45.8920829442958,48.9163920724628,40.6218819104391,57.397434342509,44.9792859924851
"5",0,0,0,0,0
"6",51.9585204108268,56.7694152151617,57.8259542512399,61.2176319264605,58.3489136241648
"7",61.6268380164138,61.2287949185221,62.7376224034548,61.6623475411604,63.1577016974745
"8",47.2468713259737,49.3281966221043,46.0578497281272,49.5563990774196,45.5398759768758
"9",57.8052673451889,57.6102252444704,59.6460306090229,61.7873539927793,55.8702100555661
"10",48.0648058588881,54.0425474681051,54.3073622599348,39.6554939724566,50.4697782021629
"11",35.5691953864363,33.9191995054771,34.7280395171978,42.9278761569301,36.8960275590279
"12",76.6034597284282,76.1076932312228,89.8048194885328,78.7619859296222,75.404855213033
"13",34.9941406897109,35.2366594059987,39.6737143371482,30.5450162678154,35.6807684654672
"14",34.2896949244808,36.4633703708165,35.1723904403105,32.2111558830575,31.087784979785
"15",56.0023176067799,57.1593446362694,49.0658470705593,64.8013076945527,57.5281120392375
"16",68.0914456833059,72.9678778922776,79.2804923473663,63.946431305774,71.5001201384257
"17",0,0,0,0,0
"18",39.3416403528722,46.69426927812,44.6985939727013,49.7263923146452,45.0156414521617
"19",0,0,0,0,0
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",55.478768756806,56.4230501541438,53.0744880599661,52.2746918925116,55.1194840939282
"23",39.754595073309,39.0067964763779,37.6768921380361,35.4971000090445,42.0474322335867
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",36.4999482599741,40.6446759335508,42.6406162452736,37.7766898712693,43.9435618464512
"27",29.5069248763673,32.8476742529399,31.4836911464544,43.2283181153024,32.242907787258
"28",38.6457824927693,39.802108702384,32.1402195886993,41.6961854032227,37.1375535588437
"29",50.1425059131878,53.1691805337016,55.9380931848544,45.5922056362483,48.790853486375
"30",45.670789021517,50.8234041087782,53.9795658703639,49.5011981253304,52.0426663793085
"31",44.0459054984845,46.4186043554427,49.9735470490975,53.9325730535607,56.8028723411245
"32",36.0754657290952,36.4576531832607,36.5879190230796,31.1321828019491,39.2535577759061
"33",0,0,0,0,0
"34",49.4055501958929,61.7710028987359,48.796787252992,52.3373440930472,56.9629089200879
"35",63.1484317477141,68.2147820213666,67.4450870058773,70.7619816948092,63.4401775449894
"36",39.1171945732518,36.871502616974,40.7391023276448,36.8720019921664,46.2640874338769
"37",0,0,0,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",0,0,0,0,0
"41",50.4994069509159,48.1771602910314,53.4350090980996,49.2254088220794,43.4645476409492
"42",66.8482280307753,67.2277540909448,67.8105168673553,76.5469341904192,69.5812359198987
"43",38.0592900900694,40.2734670028115,44.5767674710857,54.761057626448,46.0138098537219
"44",54.4525954326902,65.7661508384204,66.2045207466494,58.0174375565126,70.6305606872445
"45",52.6634809335785,49.0181068483199,47.7673421913796,43.6933167361089,46.069973405231
"46",0,0,0,0,0
"47",0,0,0,0,0
"48",60.1378076866345,60.5783055882076,61.8192632849073,62.3548297454547,66.3279221236251
"49",49.8074929037395,51.7970843010923,50.0745068620903,47.7528181507014,48.3078996890739
"50",42.9762297829246,44.8577265534126,42.1729476852936,36.4016763435249,41.6829892438333
