"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",105,115,22,7,11
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",98,104,16,8,11
"5",1,1,0,0,0
"6",108,116,18,8,8
"7",119,103,19,7,13
"8",113,107,17,6,8
"9",102,109,20,6,9
"10",109,102,15,10,13
"11",98,105,16,11,10
"12",114,99,18,7,12
"13",130,139,18,8,9
"14",112,130,27,8,12
"15",97,120,16,8,10
"16",97,100,17,6,10
"17",0,1,0,0,0
"18",115,106,18,6,12
"19",0,1,0,0,0
"20",0,1,0,0,0
"21",0,1,0,0,0
"22",114,114,20,11,12
"23",138,135,21,8,15
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",108,115,18,8,10
"27",120,133,21,7,10
"28",101,103,23,8,11
"29",95,88,20,8,13
"30",127,118,25,6,12
"31",117,134,20,6,13
"32",115,122,18,9,10
"33",2,1,0,0,0
"34",113,106,16,6,8
"35",119,124,20,6,10
"36",114,103,18,5,11
"37",0,1,0,0,0
"38",0,1,0,0,0
"39",0,1,0,0,0
"40",1,2,1,0,0
"41",100,103,14,7,9
"42",97,111,14,7,14
"43",87,77,19,7,10
"44",108,109,15,6,8
"45",100,118,18,6,14
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",109,123,22,7,11
"49",105,103,18,6,10
"50",97,122,18,6,12
