"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",61,77,34,7,28
"2",59,66,31,6,24
"3",46,66,34,4,27
"4",0,0,0,0,0
"5",54,77,26,11,34
"6",0,0,0,0,0
"7",46,60,25,3,30
"8",59,63,28,6,21
"9",63,60,25,5,27
"10",1,0,0,0,0
"11",62,78,22,5,30
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",0,0,0,0,0
"16",60,69,35,6,23
"17",59,63,32,5,32
"18",0,0,0,0,0
"19",0,0,1,0,0
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",51,59,22,7,30
"23",64,66,24,9,34
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",0,0,0,0,0
"27",0,0,0,0,0
"28",0,0,0,0,0
"29",0,0,0,0,0
"30",57,68,31,7,29
"31",54,72,28,5,31
"32",57,70,37,4,29
"33",0,0,0,0,0
"34",51,82,20,5,32
"35",52,71,32,9,37
"36",0,0,0,0,0
"37",54,70,24,5,34
"38",50,75,23,5,29
"39",0,0,0,0,0
"40",63,53,35,11,27
"41",47,63,26,5,28
"42",50,66,30,7,33
"43",50,65,22,8,26
"44",52,61,25,8,35
"45",59,69,23,11,27
"46",0,0,0,0,0
"47",63,68,24,7,22
"48",61,67,20,8,20
"49",0,0,0,0,0
"50",0,0,0,0,0
"51",50,64,26,3,25
"52",57,77,29,14,30
"53",57,59,23,9,33
"54",61,70,32,10,33
"55",0,1,0,0,0
"56",69,68,26,12,29
"57",0,0,0,0,0
"58",58,62,30,3,30
"59",57,62,39,10,26
"60",58,71,31,7,23
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",44,53,31,8,31
"64",57,72,18,7,33
"65",37,62,33,10,26
"66",0,0,0,0,0
"67",0,0,0,0,0
"68",0,0,0,0,0
"69",37,54,39,7,33
"70",67,68,29,5,41
"71",0,0,0,0,0
"72",0,1,0,0,0
"73",66,71,29,8,28
"74",55,61,29,5,33
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",65,69,26,11,23
"78",55,64,31,9,21
"79",72,62,21,10,29
"80",62,65,31,13,30
"81",0,0,0,0,0
"82",47,50,23,8,29
"83",0,0,0,0,0
"84",0,1,0,0,0
"85",51,77,27,8,29
"86",47,60,31,7,33
"87",0,0,0,0,0
"88",0,0,0,0,0
"89",0,0,0,0,0
"90",48,67,27,10,30
"91",50,63,24,9,35
"92",58,64,28,7,29
"93",49,61,26,7,26
"94",56,70,35,8,26
"95",51,58,29,13,24
