"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",17,2,17,3,3,1,2
"2",19,4,15,3,5,2,3
"3",18,4,18,6,5,2,3
"4",17,4,18,2,4,2,4
"5",20,3,17,5,5,2,3
"6",17,4,17,6,5,3,4
"7",0,0,1,0,0,0,0
"8",0,0,1,0,0,0,0
"9",16,3,17,3,3,2,2
"10",16,2,17,5,4,2,5
"11",1,0,1,0,0,0,0
"12",20,3,16,3,5,3,3
"13",0,0,1,0,0,0,0
"14",18,3,16,5,6,3,3
"15",0,0,1,0,0,0,0
"16",15,4,18,3,4,2,3
"17",17,1,18,1,0,0,0
"18",18,3,16,3,5,3,3
"19",18,3,18,3,4,2,2
"20",16,2,15,3,3,2,3
"21",0,0,1,0,0,0,0
"22",1,0,1,0,0,0,0
"23",0,0,1,0,0,0,0
"24",19,3,17,3,5,1,3
"25",0,0,0,0,0,0,0
"26",0,0,1,0,0,0,0
"27",13,4,15,4,5,2,3
"28",21,2,15,4,3,2,4
"29",18,4,18,3,5,2,3
"30",1,0,1,0,0,0,0
"31",16,3,17,3,3,2,2
"32",16,3,18,4,4,2,3
"33",17,3,16,5,4,3,4
"34",0,0,1,0,0,0,0
"35",0,0,1,0,0,0,0
"36",18,0,18,0,0,0,0
"37",17,3,19,5,6,5,2
"38",15,3,17,4,4,2,2
"39",16,4,16,4,5,3,4
"40",0,0,1,0,0,0,0
"41",19,0,19,0,0,0,0
"42",15,4,14,3,3,2,2
"43",0,0,1,0,0,0,0
"44",18,5,18,3,4,4,4
"45",17,3,17,4,5,4,3
"46",0,0,0,0,0,0,0
"47",16,4,22,5,4,3,2
"48",18,3,21,3,4,2,3
"49",0,0,1,0,0,0,0
"50",18,2,16,3,2,2,3
"51",0,0,1,0,0,0,0
"52",16,1,21,0,0,0,0
"53",20,3,16,4,4,2,3
"54",16,3,17,4,4,3,3
"55",16,4,19,4,6,3,4
"56",18,2,16,4,6,2,3
"57",1,0,1,0,0,0,0
"58",18,3,17,3,4,3,3
"59",1,0,1,0,0,0,0
"60",0,0,1,0,0,0,0
"61",14,3,20,3,4,3,2
"62",18,3,18,2,3,2,3
"63",0,0,1,0,0,0,0
"64",16,1,16,0,1,0,1
"65",16,3,17,5,6,3,3
"66",14,0,18,0,0,0,0
"67",17,3,20,4,6,2,3
"68",17,3,15,4,3,2,3
"69",15,4,17,4,4,3,2
"70",18,3,14,4,6,3,3
"71",16,3,21,4,5,2,2
"72",21,3,17,3,5,2,3
"73",15,3,16,4,5,3,3
"74",1,0,1,0,0,0,0
"75",0,0,1,0,0,0,0
"76",17,4,17,4,5,3,3
"77",1,0,1,0,0,0,0
"78",16,3,15,3,4,2,5
"79",15,3,15,3,4,2,3
"80",0,0,1,0,0,0,0
"81",19,3,17,3,7,3,2
"82",19,0,15,0,0,0,0
"83",16,3,18,6,3,2,3
"84",18,0,17,0,0,0,0
"85",16,0,19,0,0,0,0
"86",0,0,1,0,0,0,0
"87",0,0,1,0,0,0,0
"88",19,0,15,0,0,0,0
"89",15,3,14,4,3,3,3
"90",15,2,17,5,5,3,4
"91",1,0,1,0,0,0,0
"92",19,3,16,4,5,2,3
"93",0,0,1,0,0,0,0
"94",0,0,1,0,0,0,0
"95",0,0,1,0,0,0,0
"96",17,3,16,3,4,2,2
"97",17,0,19,0,0,0,0
"98",19,0,16,0,1,0,1
"99",18,3,19,5,4,3,3
"100",1,0,1,0,0,0,0
"101",0,0,1,0,0,0,0
"102",17,2,15,3,4,2,2
"103",19,3,18,3,4,2,2
"104",0,0,1,0,0,0,0
"105",17,4,18,5,4,2,4
"106",23,3,17,3,4,2,3
"107",0,0,1,0,0,0,0
"108",0,0,1,0,0,0,0
"109",17,2,18,4,6,2,3
"110",15,4,20,4,5,3,3
"111",1,0,1,0,0,0,0
"112",20,3,16,3,5,2,2
"113",0,0,0,0,0,0,0
"114",0,0,1,0,0,0,0
"115",16,4,17,4,4,2,2
"116",16,4,16,4,5,2,4
"117",17,3,15,3,3,1,3
"118",19,3,17,4,4,3,2
"119",17,3,16,3,5,2,3
"120",2,0,0,0,0,0,0
"121",21,4,18,3,4,2,2
"122",20,0,16,0,0,0,0
"123",0,0,1,0,0,0,0
"124",19,4,17,5,5,2,4
"125",18,4,18,4,4,2,3
"126",19,3,18,3,3,3,2
"127",15,3,17,4,4,2,4
"128",0,0,0,0,0,0,0
"129",0,0,1,0,0,0,0
"130",18,2,16,5,5,2,2
"131",21,3,17,5,5,2,3
"132",16,3,16,3,5,2,3
"133",0,0,1,0,0,0,0
"134",16,4,17,4,4,3,3
"135",19,1,19,0,0,1,1
"136",0,0,1,0,0,0,0
"137",18,3,17,5,4,2,3
"138",17,3,20,4,4,2,3
"139",0,0,1,0,0,0,0
"140",0,0,1,0,0,0,0
"141",18,3,18,4,4,2,4
"142",1,0,1,0,0,0,0
"143",18,0,19,0,0,0,0
"144",15,3,17,3,6,1,3
"145",0,0,1,0,0,0,0
"146",24,2,16,3,4,1,3
"147",20,3,17,4,4,3,4
"148",15,3,15,3,4,2,3
