"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",2.92553191489362,0,4.4811320754717,0,0,0,0
"2",3.98936170212766,0,4.00943396226415,0,0,0,0
"3",0,0,0,0,0,0,0
"4",2.79255319148936,0,4.24528301886792,0,0,0,0
"5",0,0,0,0,0,0,0
"6",3.19148936170213,6.41025641025641,4.59905660377358,3.19829424307036,18.370607028754,15.9090909090909,45.5764075067024
"7",0,0,0,0,0,0,0
"8",3.05851063829787,0,4.4811320754717,0,0,0,0
"9",3.32446808510638,0,4.59905660377358,0,0,0,0
"10",3.32446808510638,0,4.24528301886792,0,0,0,0
"11",0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0
"13",4.38829787234043,0,5.77830188679245,0,0,0,0
"14",3.05851063829787,0,3.5377358490566,0,0,0,0
"15",4.52127659574468,3.20512820512821,5.18867924528302,3.19829424307036,16.7731629392971,13.6363636363636,36.1930294906166
"16",4.38829787234043,0,4.4811320754717,0,0,0,0
"17",3.59042553191489,3.20512820512821,5.54245283018868,7.46268656716418,22.3642172523962,15.9090909090909,48.2573726541555
"18",3.72340425531915,0,5.18867924528302,1.06609808102345,17.5718849840256,20.4545454545455,40.2144772117963
"19",3.59042553191489,0,4.12735849056604,0,0,0,0
"20",1.99468085106383,0,4.00943396226415,0,0,0,0
"21",3.98936170212766,0,4.59905660377358,0,0,0,0
"22",0,0,0,0,0,0,0
"23",4.52127659574468,0,6.60377358490566,0,0,0,0
"24",4.65425531914894,0,4.24528301886792,0,0,0,0
"25",3.45744680851064,0,4.95283018867925,0,0,0,0
"26",3.45744680851064,0,4.4811320754717,0,0,0,0
"27",3.8563829787234,0,5.42452830188679,0,0,0,0
"28",3.45744680851064,0,4.71698113207547,0,0,0,0
"29",4.65425531914894,0,5.07075471698113,0,0,0,0
"30",2.3936170212766,0,5.18867924528302,0,0,0,0
"31",3.32446808510638,0,4.4811320754717,0,0,0,0
"32",3.05851063829787,0,5.07075471698113,0,0,0,0
"33",4.65425531914894,0,4.4811320754717,0,0,0,0
