"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",18.218085106383,0,18.0424528301887,0,0,0,0
"2",19.813829787234,0,17.0990566037736,0,0,0,0
"3",20.2127659574468,0,18.6320754716981,0,0.798722044728434,0,0
"4",19.813829787234,0,19.6933962264151,0,0,0,0
"5",17.5531914893617,19.2307692307692,15.5660377358491,24.5202558635394,14.3769968051118,13.6363636363636,8.04289544235925
"6",18.75,19.2307692307692,17.8066037735849,12.7931769722815,8.78594249201278,22.7272727272727,12.0643431635389
"7",0,0,0.117924528301887,0,0,0,0
"8",20.7446808510638,22.4358974358974,17.8066037735849,15.9914712153518,10.3833865814696,13.6363636363636,6.70241286863271
"9",18.3510638297872,19.2307692307692,13.7971698113208,12.7931769722815,7.18849840255591,6.81818181818182,6.70241286863271
"10",17.0212765957447,0,13.6792452830189,0,0,0,0
"11",18.3510638297872,24.0384615384615,16.7452830188679,18.1236673773987,8.78594249201278,13.6363636363636,6.70241286863271
"12",19.281914893617,16.025641025641,17.0990566037736,13.8592750533049,8.78594249201278,11.3636363636364,8.04289544235925
"13",17.9521276595745,0,17.0990566037736,0,0,0,0
"14",18.218085106383,19.2307692307692,16.5094339622642,11.727078891258,8.78594249201278,13.6363636363636,4.02144772117963
"15",17.686170212766,0,14.1509433962264,0,0,0,0
"16",16.0904255319149,0,14.2688679245283,0,0,0,0
"17",21.8085106382979,0,17.3349056603774,0,0,0,0
"18",18.0851063829787,0,17.0990566037736,0,0,0,0
"19",20.3457446808511,0,15.4481132075472,0,0.798722044728434,0,1.34048257372654
"20",16.6223404255319,0,15.8018867924528,0,0,0,0
"21",17.2872340425532,0,15.0943396226415,0,0,0,0
"22",0.132978723404255,0,0.235849056603774,0,0,0,0
"23",16.8882978723404,0,16.0377358490566,0,0,0,0
"24",17.1542553191489,0,17.5707547169811,0,0,0,0
"25",18.8829787234043,0,15.4481132075472,0,0,0,0
"26",19.1489361702128,0,16.5094339622642,0,0,0,0
"27",19.0159574468085,0,15.3301886792453,0,0,0,0
"28",0,0,0.117924528301887,0,0,0,0
"29",20.7446808510638,0,16.627358490566,0,0,0,0
"30",17.4202127659574,0,14.3867924528302,0,0,0,0
"31",21.6755319148936,0,15.2122641509434,0,0,0,1.34048257372654
"32",17.686170212766,0,14.0330188679245,0,0,0,0
"33",17.8191489361702,1.6025641025641,18.1603773584906,0,0.798722044728434,0,0
"34",18.6170212765957,0,13.6792452830189,0,0,0,0
"35",17.8191489361702,0,15.0943396226415,0,0,0,0
"36",19.813829787234,0,16.3915094339623,0,0,0,0
"37",19.281914893617,0,16.627358490566,0,0,0,0
"38",19.0159574468085,0,17.2169811320755,0,0,0,0
"39",20.4787234042553,22.4358974358974,18.6320754716981,15.9914712153518,11.9808306709265,9.09090909090909,8.04289544235925
"40",15.9574468085106,0,14.622641509434,0,0,0,0
"41",17.9521276595745,0,16.7452830188679,0,0,0,0
"42",19.0159574468085,0,14.9764150943396,0,0,0,0
"43",20.4787234042553,0,18.0424528301887,0,0,0,0
"44",17.0212765957447,0,14.622641509434,0,0,0,0
"45",21.4095744680851,0,19.1037735849057,0,0,0,0
"46",17.5531914893617,17.6282051282051,14.622641509434,9.59488272921109,9.58466453674121,13.6363636363636,5.36193029490617
"47",19.1489361702128,0,15.2122641509434,0,0,0,0
"48",21.0106382978723,0,16.9811320754717,0,0,0,0
"49",0,0,0,0,0,0,0
"50",18.218085106383,0,17.3349056603774,0,0,0,0
"51",0,0,0.117924528301887,0,0,0,0
"52",0,0,0.117924528301887,0,0,0,0
"53",18.6170212765957,0,16.9811320754717,0,0,0,0
"54",0,0,0.117924528301887,0,0,0,0
"55",17.4202127659574,0,15.5660377358491,0,0,0,0
"56",18.218085106383,0,16.0377358490566,0,0,0,0
"57",0.132978723404255,0,0.117924528301887,0,0,0,0
"58",19.0159574468085,0,16.3915094339623,0,0,0,0
"59",21.6755319148936,0,15.8018867924528,0,0,0,0
"60",20.0797872340426,0,14.3867924528302,0,0,0,0
"61",19.4148936170213,17.6282051282051,17.9245283018868,15.9914712153518,9.58466453674121,6.81818181818182,9.38337801608579
"62",16.7553191489362,14.4230769230769,16.5094339622642,12.7931769722815,9.58466453674121,9.09090909090909,6.70241286863271
"63",16.6223404255319,0,13.3254716981132,0,0,0,0
"64",19.813829787234,0,15.9198113207547,0,0,0,1.34048257372654
"65",0,0,0.117924528301887,0,0,0,0
"66",18.4840425531915,0,17.688679245283,0,0,0,0
"67",0,0,0.117924528301887,0,0,0,0
"68",0.132978723404255,0,0.235849056603774,0,0,0,0
"69",0.132978723404255,0,0,0,0,0,0
"70",0,0,0.117924528301887,0,0,0,0
"71",0,0,0.117924528301887,0,0,0,0
"72",17.9521276595745,0,16.1556603773585,0,0,0,0
"73",18.8829787234043,0,14.1509433962264,0,0,0,0
"74",20.0797872340426,0,18.8679245283019,0,0,0,0
"75",19.1489361702128,16.025641025641,16.0377358490566,9.59488272921109,10.3833865814696,9.09090909090909,4.02144772117963
"76",18.6170212765957,0,13.9150943396226,0,0.798722044728434,0,1.34048257372654
"77",19.0159574468085,3.20512820512821,15.4481132075472,0,1.59744408945687,0,0
"78",0.132978723404255,0,0,0,0,0,0
"79",17.9521276595745,24.0384615384615,14.9764150943396,11.727078891258,10.3833865814696,11.3636363636364,5.36193029490617
"80",0,0,0.117924528301887,0,0,0,0
"81",19.281914893617,0,16.3915094339623,0,0,0,0
"82",20.6117021276596,1.6025641025641,16.8632075471698,0,0,0,0
"83",20.4787234042553,0,17.2169811320755,0,0,0,0
