"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",8,7,47,29,29,14,32
"2",752,62,847,94,125,44,75
"3",752,62,847,94,125,44,75
"4",7,4,49,24,30,16,34
"5",12,3,47,9,11,4,15
"6",10,5,49,20,24,14,27
"7",6,1,38,5,8,10,13
"8",8,1,64,6,14,9,22
"9",7,8,67,18,27,21,26
"10",5,62,57,94,122,44,75
"11",8,2,29,7,18,10,17
"12",752,62,847,94,125,44,75
"13",751,62,844,94,125,44,75
"14",8,2,51,14,20,5,19
"15",752,62,847,94,125,44,75
"16",4,1,50,12,10,13,26
"17",752,62,847,94,125,44,75
"18",13,61,63,94,125,44,75
"19",752,62,847,94,125,44,75
"20",14,2,55,17,17,8,23
"21",752,62,847,94,125,44,75
"22",10,4,41,12,14,13,17
"23",752,62,846,94,125,44,75
"24",11,4,66,15,15,10,16
"25",4,3,70,7,19,11,13
"26",4,1,36,16,20,16,26
"27",752,62,847,94,125,44,75
"28",4,6,44,21,22,16,29
"29",752,62,845,94,125,44,75
"30",16,4,60,12,22,12,21
"31",13,1,54,4,15,9,9
"32",2,2,55,8,12,10,17
"33",7,4,42,18,9,12,14
"34",752,62,846,94,125,44,75
"35",5,10,49,22,44,14,36
"36",5,3,63,21,25,13,27
"37",5,0,56,3,10,5,13
"38",5,5,58,17,29,11,26
"39",5,3,60,16,20,10,27
"40",752,62,847,94,125,44,75
"41",6,1,53,15,16,15,24
"42",752,62,847,94,125,44,75
"43",6,6,56,13,10,13,20
"44",752,62,847,94,125,44,75
"45",14,0,58,9,4,7,7
"46",11,0,64,14,18,16,22
"47",8,1,48,13,13,10,16
"48",4,62,48,94,125,44,75
"49",752,62,847,94,125,44,75
"50",7,0,55,14,14,10,21
"51",12,0,68,10,17,8,16
"52",752,62,847,94,125,44,75
"53",3,7,61,31,45,20,37
"54",6,4,49,7,20,13,14
"55",752,62,847,94,125,44,75
"56",750,62,846,94,125,44,75
"57",752,62,847,94,125,44,75
"58",4,1,68,11,20,14,16
"59",752,62,846,94,125,44,75
"60",7,1,58,10,20,16,20
"61",16,0,76,9,11,9,15
"62",752,62,847,94,125,44,75
"63",752,62,847,94,125,44,75
"64",10,1,45,9,17,10,15
"65",8,2,64,17,21,14,15
"66",9,4,54,12,30,12,25
"67",752,62,847,94,125,44,75
"68",12,2,54,18,21,18,28
"69",5,3,63,20,28,13,27
"70",752,62,847,94,125,44,75
"71",5,1,46,10,17,11,19
"72",10,61,68,94,124,44,75
"73",752,62,846,94,125,44,75
"74",6,1,60,7,8,9,11
"75",752,62,847,94,125,44,75
"76",752,62,847,94,125,44,75
"77",4,62,44,94,125,44,75
"78",751,62,847,94,125,44,75
"79",8,7,47,19,42,15,29
"80",8,2,56,14,5,10,17
"81",752,62,847,94,125,44,75
"82",17,3,55,20,17,7,24
"83",752,62,847,94,125,44,75
"84",747,62,846,94,125,44,75
"85",751,62,847,94,125,44,75
"86",7,6,67,21,24,11,23
"87",9,0,53,6,11,8,12
"88",752,62,847,94,125,44,75
"89",752,62,847,94,125,44,75
"90",752,62,847,94,125,44,75
"91",752,62,847,94,125,44,75
"92",6,1,61,13,19,10,14
"93",752,62,847,94,125,44,75
"94",6,2,42,11,10,6,17
"95",752,62,847,94,125,44,75
"96",752,62,847,94,125,44,75
"97",11,2,51,10,17,10,23
"98",4,4,39,12,8,10,27
"99",752,62,847,94,125,44,75
"100",9,62,57,94,125,44,75
"101",12,5,44,30,32,18,25
"102",6,13,71,34,47,23,39
"103",14,1,54,11,22,6,21
"104",752,62,846,94,125,44,75
"105",752,62,847,94,125,44,75
"106",10,0,59,6,15,6,12
"107",9,2,57,12,22,13,22
"108",7,11,45,25,40,20,32
"109",4,6,48,28,32,15,21
"110",752,62,847,94,125,44,75
"111",752,62,846,94,125,44,75
"112",752,62,847,94,125,44,75
"113",2,3,58,12,18,10,23
"114",6,59,47,94,124,44,74
"115",10,1,52,9,7,5,22
"116",5,1,31,9,10,6,19
"117",9,4,41,16,25,15,33
"118",8,6,43,21,24,19,24
"119",9,6,71,16,13,17,19
"120",15,2,74,7,24,10,16
"121",7,1,58,10,8,13,15
"122",752,62,847,94,125,44,75
"123",13,0,47,18,18,16,22
"124",4,1,59,15,26,19,28
"125",752,62,847,94,125,44,75
"126",10,3,50,17,19,12,20
"127",9,1,58,10,15,12,24
"128",9,4,53,14,11,12,18
"129",5,0,52,7,12,9,16
"130",8,2,44,13,12,13,17
"131",750,62,847,94,125,44,75
"132",752,62,847,94,125,44,75
"133",12,3,46,8,18,9,16
"134",752,62,847,94,125,44,75
"135",752,62,847,94,125,44,75
"136",752,62,847,94,125,44,75
"137",752,62,847,94,125,44,75
"138",9,1,52,11,6,13,13
"139",752,62,847,94,125,44,75
"140",9,5,73,20,21,9,29
"141",752,62,845,94,125,44,75
"142",752,62,847,94,125,44,75
"143",5,62,48,94,125,43,75
"144",751,62,847,94,125,44,75
"145",2,1,43,18,18,11,20
"146",752,62,847,94,125,44,75
"147",8,1,53,15,19,15,17
"148",9,62,47,94,125,44,75
"149",11,1,63,10,23,14,25
"150",13,7,51,27,40,17,37
"151",752,62,847,94,125,44,75
"152",752,62,847,94,125,44,75
"153",7,0,49,18,19,11,20
"154",8,5,46,13,20,18,33
"155",7,0,48,12,9,11,12
"156",8,1,49,19,20,13,20
"157",752,62,847,94,125,44,75
"158",4,3,51,13,8,7,12
"159",6,1,36,19,17,24,27
"160",752,62,847,94,125,44,75
"161",8,10,73,23,35,20,37
"162",4,2,50,15,17,10,28
"163",10,62,57,94,125,44,75
"164",7,4,53,10,12,14,17
"165",9,3,54,5,11,12,17
"166",8,0,65,12,24,13,16
"167",12,59,59,94,125,43,75
"168",752,62,847,94,125,44,75
"169",12,3,45,11,9,17,19
"170",8,2,70,12,14,15,21
"171",749,62,844,94,125,44,75
"172",3,9,54,15,27,12,32
"173",3,2,51,6,15,6,15
"174",7,1,41,18,20,13,20
"175",752,62,847,94,125,44,75
"176",7,62,61,94,124,44,74
"177",4,61,60,94,125,44,75
"178",11,0,55,9,7,1,18
"179",13,62,68,94,125,44,74
"180",5,0,39,7,12,8,14
"181",752,62,847,94,125,44,75
"182",7,5,49,20,37,19,21
"183",7,6,73,12,21,13,20
"184",5,2,60,22,19,12,21
"185",12,2,53,6,10,4,6
"186",752,62,847,94,125,44,75
"187",752,62,847,94,125,44,75
"188",3,2,51,15,17,16,20
"189",12,0,63,11,13,11,23
"190",18,3,68,14,30,14,29
"191",10,62,78,94,125,44,75
"192",7,61,50,92,123,43,75
"193",7,60,71,94,125,43,74
"194",752,62,846,94,125,44,75
"195",6,5,65,18,26,15,20
"196",752,62,847,94,125,44,75
"197",9,1,51,8,6,5,9
"198",10,7,45,22,24,14,21
"199",750,62,846,94,125,44,75
"200",3,0,44,14,13,11,12
"201",751,62,847,94,125,44,75
"202",8,0,57,9,14,9,15
"203",3,62,68,94,124,44,74
"204",11,62,61,94,125,44,75
"205",5,5,57,20,19,14,25
"206",8,62,67,94,125,44,74
"207",8,1,72,7,8,8,14
"208",7,0,60,8,20,8,20
"209",12,2,69,4,7,4,11
"210",11,6,47,18,28,20,22
"211",13,5,64,15,22,16,25
"212",752,62,847,94,125,44,75
"213",752,62,847,94,125,44,75
"214",752,62,847,94,125,44,75
"215",8,4,59,16,22,15,19
"216",4,1,43,9,14,7,16
"217",9,2,72,11,20,11,23
"218",6,1,57,19,28,14,30
"219",10,1,58,2,9,11,19
"220",10,0,50,10,9,12,17
"221",9,1,69,4,14,8,11
"222",752,62,847,94,125,44,75
"223",7,0,54,5,10,11,18
"224",8,62,72,94,125,44,75
"225",750,62,847,94,125,44,75
"226",752,62,847,94,125,44,75
"227",5,2,58,14,23,14,22
"228",6,3,62,18,10,14,21
"229",752,62,847,94,125,44,75
"230",12,1,63,10,16,12,25
"231",9,1,57,8,6,8,13
"232",10,2,63,11,14,13,15
"233",5,3,58,14,15,15,30
"234",5,2,48,6,11,8,17
"235",752,62,847,94,125,44,75
"236",752,62,847,94,125,44,75
"237",7,7,66,25,36,17,30
"238",752,62,847,94,125,44,75
"239",9,8,62,21,17,18,20
"240",15,5,48,23,24,15,28
"241",752,62,847,94,125,44,75
"242",752,62,847,94,125,44,75
"243",9,3,55,29,34,16,34
"244",6,3,49,14,16,14,28
"245",12,3,64,14,25,15,24
"246",7,1,48,5,10,10,16
"247",752,62,847,94,125,44,75
"248",5,2,69,12,13,7,17
"249",4,2,49,13,19,13,19
"250",6,1,54,12,15,6,17
"251",7,60,52,93,125,43,75
"252",13,2,61,10,20,17,23
"253",4,1,68,15,17,10,23
"254",13,0,46,8,10,12,16
"255",752,62,847,94,125,44,75
"256",10,3,51,16,24,14,15
"257",10,1,55,13,16,10,18
"258",7,3,61,19,19,11,17
"259",752,62,847,94,125,44,75
"260",751,62,847,94,125,44,75
"261",746,62,841,94,125,44,75
"262",752,62,847,94,125,44,75
"263",752,62,847,94,125,44,75
"264",7,1,44,11,16,5,24
"265",752,62,847,94,125,44,75
"266",11,62,65,94,125,44,75
"267",4,0,38,9,11,6,8
"268",7,1,47,19,27,13,23
"269",7,4,58,10,35,18,33
"270",5,3,47,21,19,12,20
"271",8,1,52,8,11,9,19
"272",11,62,60,94,125,44,74
"273",6,2,36,12,13,4,9
"274",10,1,60,15,13,15,22
"275",10,5,52,18,28,11,26
"276",2,1,42,12,15,11,16
"277",752,62,847,94,125,44,75
"278",6,2,47,13,28,10,22
"279",14,5,59,17,28,19,21
"280",751,62,846,94,125,44,75
"281",8,3,47,10,15,12,22
"282",3,5,68,23,29,14,21
"283",8,4,59,14,31,15,28
"284",752,62,847,94,125,44,75
"285",752,62,847,94,125,44,75
"286",750,62,845,94,125,44,75
"287",752,62,847,94,125,44,75
"288",5,2,69,16,19,14,20
"289",3,3,76,18,14,11,20
"290",5,1,50,10,9,7,17
"291",8,16,56,36,50,24,45
"292",9,4,51,17,11,13,26
"293",752,62,847,94,125,44,75
"294",8,62,63,94,125,44,75
"295",10,62,42,94,125,44,75
"296",8,2,64,5,13,10,14
"297",7,62,46,94,125,44,75
"298",752,62,847,94,125,44,75
"299",5,0,52,7,10,6,6
"300",752,62,847,94,125,44,75
"301",8,0,66,7,12,6,19
"302",752,62,847,94,125,44,75
"303",11,3,51,14,15,20,22
"304",12,2,79,12,26,13,19
"305",5,4,61,14,12,11,20
"306",9,0,59,13,20,15,22
"307",7,5,53,11,23,11,22
"308",752,62,847,94,125,44,75
"309",12,2,63,9,18,12,19
"310",7,62,60,94,125,44,75
"311",9,3,44,8,19,8,20
"312",752,62,847,94,125,44,75
"313",7,3,63,11,15,8,13
"314",8,2,45,11,14,9,24
"315",752,62,847,94,125,44,75
"316",752,62,847,94,125,44,75
"317",7,4,56,24,28,19,29
"318",6,4,49,14,23,11,24
"319",9,0,63,12,19,11,18
"320",10,0,59,11,14,7,23
"321",7,3,57,14,17,11,20
"322",751,62,847,94,125,44,75
"323",5,1,52,24,24,12,20
"324",3,1,56,9,16,10,19
"325",752,62,846,94,125,44,75
"326",8,4,53,7,16,15,20
"327",752,62,847,94,125,44,75
"328",752,62,847,94,125,44,75
"329",3,5,46,16,22,14,25
"330",16,1,56,10,12,12,17
"331",6,1,26,9,17,14,15
"332",10,3,49,20,22,15,29
"333",7,3,35,14,23,17,14
"334",8,62,44,94,125,44,75
"335",752,62,846,94,125,44,75
"336",10,3,52,16,20,14,29
"337",7,2,39,15,19,11,27
"338",11,4,75,12,29,21,30
"339",9,7,62,23,16,17,21
"340",6,2,45,13,26,19,21
"341",9,4,59,30,41,13,33
"342",10,1,47,12,20,16,14
"343",7,3,63,14,27,14,30
