"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"337",41.7923412875774,102.099151884351,47.5855612187204,91.0578885941191,94.0549967764031,111.0807091574,108.638465518447
"338",45.5107835673233,0,52.5768469390606,0,30.4385284882324,0,0
"339",37.6888202897042,64.9830335062132,40.7462675390247,67.8300660100722,60.5108667300246,75.9088066447954,74.6401038939014
"340",46.6309953133489,0,52.5017438742987,0,0,0,0
"341",48.4226972126649,100.150478340296,51.6546050634646,101.059778300976,106.7271730103,97.2506771197045,107.642797634397
"342",46.2869885457926,109.416941610061,49.9426961205807,134.649233760399,140.268449587271,140.215109474343,120.557113549636
"343",0,0,0,0,0,0,0
"344",5.47269324456734,0,0,0,0,0,0
"345",38.1313333991607,0,44.2007783827341,0,43.5652312088249,0,0
"346",42.4842352686184,0,46.8298216939571,0,0,0,0
"347",43.4802612158923,0,48.5746720058225,0,0,0,0
"348",50.6007068212299,0,53.5411302347534,46.6925281430905,0,0,0
"349",47.4452090683174,108.251781260544,45.4019920664179,103.252021761629,124.401193908979,104.180496513608,120.185533563658
"350",53.1676440208054,90.8341757262619,48.845050023047,96.1362994723463,97.1564622200394,96.7100749555599,91.658185653726
"351",47.5345347057073,82.5729609915524,51.7228125077127,85.9110581141198,82.2791358213499,79.4815927433114,87.489475992467
"352",0,0,0,0,0,0,0
"353",48.1731801807921,0,46.1365809521628,0,0,0,0
"354",59.9955248971979,69.0906365327138,56.9641858982484,71.878319296612,75.3123922416176,81.8386658913591,78.0870911048996
"355",42.013713053558,61.0515896776648,43.125606762409,69.0791064241975,68.7163942598444,65.966375910996,67.5685572378894
"356",44.3211993250517,0,47.9210726183567,0,0,0,0
"357",44.8348996051985,0,42.5197994906229,0,0,0,0
"358",45.317770926999,0,47.9554993588452,46.0771926817718,0,0,0
"359",42.9522621289994,84.9143293274985,40.9468880075811,88.9807763217609,70.1517183700573,63.9706971006474,78.7717303136434
"360",37.6871512530978,50.2562058043913,38.1430027703351,65.6621332688647,57.7043026109541,65.4531109698987,68.0130517440512
"361",42.3072222336543,58.731209909636,45.2440211966557,66.6859525390575,68.0767649961949,66.7427950077353,77.0042574582116
"362",49.2874132790925,0,53.5049006894468,0,0,0,0
"363",4.62090009229634,0,0,0,0,0,0
"364",57.3222436978101,85.5172274801809,62.3488613417056,96.2333513785461,99.1076187932619,84.8357897485461,92.195684782261
"365",35.1275904626039,0,43.4021985058157,0,0,0,0
"366",43.6203502694439,41.4869843214335,45.7429977824036,0,52.2853398648715,39.609784307594,0
"367",49.3825596143989,74.3763502568149,44.9625288615687,75.2621511039777,73.6232882313209,68.9227024253582,68.1260547186526
"368",63.8105286796705,104.718267213981,67.1423025086801,110.223404520315,100.482700005101,105.0519897514,96.3265266924373
"369",50.9080619445006,97.4445755344555,49.0137765149911,79.492849225204,98.9682834549468,93.9351271144205,95.2510994549364
"370",52.3744363987964,0,54.9798373790826,0,0,0,0
"371",0,0,0,0,0,0,0
"372",50.8632070058145,0,53.080943370661,0,0,0,0
"373",0,0,0,0,0,0,0
"374",42.0673982538893,0,45.5357951593672,0,0,0,0
"375",34.0527601922865,0,39.3598672562947,0,0,0,0
"376",40.1659963253573,100.682900473955,44.7243742502063,98.6079140418094,94.8030314925668,112.739543578818,92.1536858593386
"377",55.7562306149415,83.1983077012906,54.3108554279977,85.0197903197212,74.3835392123779,83.3970883488398,84.7541612527713
"378",51.3327331515671,123.866494140436,56.1631990003695,96.8691139236662,101.616934757728,108.998893691425,121.044307701415
"379",48.4997663793851,74.7119509938825,49.4765135379033,69.0668147728341,54.2943896441503,64.9750695725494,62.8400527968015
"380",39.7883498961793,61.2355314740382,40.468300257012,79.0204817101179,99.964332159706,84.3032327690085,78.984982909567
"381",50.3586956037727,0,52.4157469105591,0,66.80692339304,0,0
"382",46.5930033557526,101.309053750387,47.2667929026824,103.42909275171,104.679284939189,106.522106530403,104.648603802677
"383",0,0,0,0,0,0,0
"384",44.3265136019084,53.0385413127504,49.4019263714873,0,0,0,0
"385",41.0132629946763,105.783608376439,43.441384814553,94.4529775570082,90.9074426775868,95.9858533210318,85.1325564190957
"386",0,0,0,0,0,0,0
"387",27.0671316059177,0,31.1685195208477,0,0,0,0
"388",0,0,0,0,0,0,0
"389",0,0,0,0,0,0,0
"390",41.7711598315626,43.7997041264719,47.3819993804381,0,0,0,0
"391",40.1355289602858,129.192380212436,44.5878854058762,117.709392450263,120.744763741205,134.659250850417,134.412620341212
"392",61.7701924131068,0,63.9956092074122,0,0,0,0
