"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",41,3,45,3,5,3,2
"2",0,0,1,0,0,0,0
"3",43,0,44,0,0,0,0
"4",51,4,50,4,8,4,4
"5",0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0
"7",0,0,1,0,0,0,0
"8",39,3,48,6,7,2,4
"9",38,5,50,6,7,2,4
"10",59,4,40,3,7,2,5
"11",53,0,40,0,0,0,0
"12",49,3,36,7,11,2,4
"13",55,4,59,5,7,3,4
"14",41,3,35,6,12,3,6
"15",44,3,42,6,15,2,2
"16",1,0,1,0,0,0,0
"17",39,7,45,6,7,1,3
"18",39,0,28,0,0,0,0
"19",48,4,48,5,8,1,2
"20",48,6,57,5,9,3,9
"21",0,0,1,0,0,0,0
"22",45,4,52,4,10,2,6
"23",0,0,1,0,0,0,0
"24",0,0,1,0,0,0,0
"25",44,5,38,9,11,3,2
"26",52,2,38,9,6,3,6
"27",0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0
"29",47,7,44,4,5,2,5
"30",46,1,30,5,7,0,3
"31",44,3,48,7,11,4,2
"32",60,5,45,6,7,2,4
"33",51,0,57,0,0,0,0
"34",53,4,37,4,5,2,4
"35",46,5,50,4,6,1,5
"36",51,5,53,4,8,1,4
"37",0,0,0,0,0,0,0
"38",45,2,45,5,9,1,4
"39",51,3,47,6,5,3,2
"40",39,3,37,4,6,2,1
"41",0,0,0,0,0,0,0
"42",50,0,51,0,0,0,0
"43",39,5,48,6,7,4,5
"44",51,5,42,5,5,5,2
"45",0,0,0,0,0,0,0
"46",41,4,44,5,6,1,3
"47",43,0,43,0,1,0,0
"48",0,0,0,0,0,0,0
"49",46,3,38,8,8,1,6
"50",51,5,45,3,9,3,3
"51",42,6,39,4,8,2,5
"52",38,7,47,5,5,4,5
"53",42,7,50,7,4,4,4
"54",45,4,39,8,9,1,4
"55",45,0,37,0,0,0,0
"56",50,4,44,7,9,4,6
"57",51,4,39,4,10,4,4
"58",42,3,54,9,6,3,5
"59",0,0,1,0,0,0,0
"60",0,0,0,0,0,0,0
"61",46,5,42,4,7,2,6
"62",36,0,43,0,0,0,0
"63",0,0,0,0,0,0,0
"64",48,4,37,5,8,3,10
"65",42,4,45,4,7,1,5
"66",43,4,44,6,8,1,3
"67",0,0,0,0,0,0,0
"68",42,3,49,5,9,3,3
"69",36,6,57,9,8,3,6
"70",37,5,37,5,6,4,4
"71",0,0,0,0,0,0,0
"72",35,2,39,3,18,1,3
"73",51,6,37,5,6,4,4
"74",45,0,35,0,0,1,0
"75",0,0,0,0,0,0,0
"76",37,6,49,7,7,3,4
"77",50,7,56,6,9,1,3
"78",0,0,0,0,0,0,0
"79",36,4,52,4,4,3,4
"80",48,0,40,0,0,0,0
"81",0,0,1,0,0,0,0
"82",44,0,41,0,0,0,0
"83",0,0,0,0,0,0,0
"84",34,6,47,4,7,2,5
"85",0,0,1,0,0,0,0
"86",40,8,49,7,6,5,3
"87",33,3,64,7,6,4,4
"88",55,4,40,5,4,3,4
