"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"226",33.0517527285321,49.9222186570678,37.356166810558,59.1993571479785,56.8447835516708,47.9889874573051,44.8461368820839
"227",0,0,0,0,0,0,0
"228",34.5558300880798,0,35.5465724861166,0,0,0,0
"229",39.2632097109047,61.1051241326864,41.3174181851732,55.3309596680817,65.9221957475812,56.3112832548733,57.971505600198
"230",38.9579577518188,60.2226186381095,41.6708836216466,64.4006988010924,58.9768013296856,73.1996075953036,69.0465277144244
"231",34.2061556681418,63.9228420382273,38.0653656056541,70.6071319944778,63.236227241899,67.7479701967862,75.6520736516997
"232",40.3937409493327,0,38.5509700807384,0,0,0,0
"233",0,0,3.28371099192933,0,0,0,0
"234",33.1528219652286,56.5945017047838,37.8702941755108,53.9506804939232,64.7245834793013,51.0096055327126,57.2720301885769
"235",28.7288717266633,50.2125013051372,32.2572192946918,51.0872046238676,46.689962205872,40.9147392566787,52.7163412316795
"236",30.3363008880469,58.4192794296963,35.3640278817656,68.330354583669,68.6220371839449,60.4017049647145,56.1400608573295
"237",52.0352475328861,0,52.4802792878807,0,0,0,0
"238",0,0,0,0,0,0,0
"239",47.1872246436225,0,48.573467620154,0,0,0,0
"240",46.4994321249797,0,47.1088629684106,0,0,0,0
"241",48.6998288695684,86.9744049978486,54.885402056572,92.9804143494373,82.8906255110603,82.8135222569049,91.9087358705072
"242",0,0,0,0,0,0,0
"243",0,0,0.541234268216738,0,0,0,0
"244",28.1239257235732,54.3455957084406,27.6502762637629,61.3296427981173,53.9379251573012,52.5664213881317,53.8649395177582
"245",45.743637476776,57.8530376544846,45.4933806012355,57.9919586146821,61.5373636518196,57.2315482306013,63.142541483069
"246",34.952139710863,68.7825910451379,36.5699045611018,61.9025790625562,91.3187554969809,54.9964939215971,101.223749861938
"247",0,0,0,0,0,0,0
"248",0,0,0,0,0,0,0
"249",0,0,0,0,0,0,0
"250",0,0,0,0,0,0,0
"251",54.6567708189696,74.7018285285378,56.5716619856959,68.4342344262661,72.2276825901671,75.8038223111431,82.5930224695754
"252",35.8566428455694,44.3149521885166,33.3074020045656,52.9953032392944,60.6903293176662,57.4386480712226,55.8021475524289
"253",36.2962138327228,55.9318361661378,35.8944756827259,57.654044098643,62.5638834401834,48.8699356990341,55.0122567918508
"254",52.1345863395678,76.2721794763613,58.2765491697755,76.5547919345368,77.8400412217462,84.6943670015407,75.8938790346621
"255",43.6861244768146,62.1358708405907,47.0633005138058,61.5116102044768,63.6336707670545,61.9393654387934,55.5081052765385
"256",39.6785407636059,69.0289592597952,38.7323593256721,57.7729111566256,71.9102874895911,68.8779785556815,71.6215001082058
"257",0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0
"259",0,0,0,0,0,0,0
"260",49.7447103074323,70.9845626335551,49.5415153374145,59.718193767988,73.9438308632322,67.3116984598143,73.760068086054
"261",18.2179928833571,0,0,0,0,0,0
"262",46.3596268278777,80.9776577772149,48.779416845408,86.6196466667004,76.2114252062643,70.0488643243076,90.6124039625966
"263",35.3017048520806,66.1719483804475,34.2290663854962,77.0330992995036,73.3529678383876,74.8879595513785,55.8480404693598
"264",36.6900661056472,53.0334079712167,35.937102872055,52.5826220737721,50.3978214241869,43.8813631049502,46.4719323158505
"265",40.0289991714841,0,42.5019315693258,0,0,0,0
"266",0,0,0,0,0,0,0
"267",45.3690742464123,90.7535909146898,49.5634021145851,76.2881244722631,73.2060046957424,73.0141810407626,78.9981142026963
"268",45.4034228192118,56.3231490193387,39.5701062530845,52.5594777485606,70.8476013135146,51.2916859092535,68.4574091414115
