"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",57,6,58,7,7,3,7
"2",0,0,0,0,0,0,0
"3",58,0,44,0,0,0,1
"4",58,6,51,7,8,4,4
"5",0,0,1,0,0,0,0
"6",0,0,1,0,0,0,0
"7",0,0,1,0,0,0,0
"8",55,8,52,9,11,4,6
"9",50,7,55,8,14,4,7
"10",44,4,47,7,7,4,8
"11",38,0,43,0,1,0,1
"12",47,5,51,7,8,3,5
"13",42,7,46,9,10,6,6
"14",48,9,44,9,10,6,7
"15",46,6,41,5,7,5,4
"16",1,0,1,0,0,0,0
"17",52,8,48,7,9,3,4
"18",45,0,46,0,0,0,0
"19",46,5,49,7,8,4,5
"20",49,6,54,7,7,3,8
"21",0,0,0,0,0,0,0
"22",46,5,54,6,8,4,5
"23",0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0
"25",53,6,51,8,8,4,6
"26",47,7,45,8,12,4,5
"27",0,0,1,0,0,0,0
"28",0,0,1,0,0,0,0
"29",49,7,48,6,8,5,6
"30",46,4,55,5,5,3,3
"31",49,5,44,8,7,4,7
"32",51,6,53,6,7,4,4
"33",43,0,54,0,0,1,0
"34",49,6,54,6,9,3,5
"35",49,6,51,7,10,5,5
"36",48,5,51,6,10,4,6
"37",1,0,1,0,0,0,0
"38",46,6,52,7,13,4,5
"39",45,6,49,8,8,3,6
"40",41,6,40,7,8,4,4
"41",0,0,1,0,0,0,0
"42",46,0,47,0,0,0,0
"43",45,5,40,6,9,6,8
"44",50,6,53,10,10,3,5
"45",0,0,1,0,0,0,0
"46",60,6,50,5,11,3,5
"47",56,1,56,0,0,0,0
"48",1,0,1,0,0,0,0
"49",43,6,50,6,9,5,9
"50",52,6,48,6,8,4,5
"51",49,9,50,10,10,3,7
"52",42,7,55,10,9,3,5
"53",44,6,43,6,10,3,7
"54",54,6,40,5,8,4,6
"55",40,0,47,1,0,0,0
"56",43,11,41,9,11,3,6
"57",54,7,53,8,10,6,6
"58",42,8,49,8,7,3,5
"59",0,0,0,0,0,0,0
"60",0,0,1,0,0,0,0
"61",42,8,44,8,9,3,6
"62",44,0,47,0,0,0,0
"63",0,0,1,0,0,0,0
"64",47,7,49,9,9,6,5
"65",52,6,48,7,9,3,6
"66",46,7,46,8,11,2,4
"67",1,0,1,0,0,0,0
"68",46,6,39,6,9,5,6
"69",50,6,50,5,13,4,8
"70",47,7,44,6,14,4,5
"71",2,0,1,0,0,0,0
"72",44,6,39,6,7,6,5
"73",57,7,50,6,7,5,4
"74",44,0,58,0,1,0,1
"75",0,0,1,0,0,0,0
"76",51,6,43,6,9,3,5
"77",47,4,51,7,6,5,6
"78",0,0,1,0,0,0,0
"79",56,4,50,5,9,4,6
"80",58,0,48,0,0,0,0
"81",0,0,0,0,0,0,0
"82",51,0,48,0,0,0,0
"83",0,0,2,0,0,0,0
"84",56,5,44,8,10,3,5
"85",0,0,1,0,0,0,0
"86",45,4,46,7,8,5,5
"87",48,6,42,6,12,3,4
"88",48,7,50,10,13,7,7
"89",0,0,1,0,0,0,0
"90",48,7,41,6,12,3,6
"91",0,0,1,0,0,0,0
"92",44,0,55,0,0,0,0
"93",50,6,53,7,8,4,5
"94",46,7,45,6,7,3,5
"95",45,6,50,8,9,4,6
"96",49,7,50,10,12,4,8
"97",43,0,44,0,0,0,0
"98",46,5,53,8,7,4,4
"99",49,0,47,0,0,0,0
"100",0,0,1,0,0,0,0
"101",43,7,51,7,8,4,6
"102",0,0,1,0,0,0,0
"103",47,8,44,9,9,3,5
"104",49,7,49,8,9,4,6
"105",46,6,41,7,9,5,4
"106",40,5,47,5,7,3,4
"107",0,0,1,0,0,0,0
"108",50,11,49,6,13,4,5
"109",0,0,1,0,0,0,0
"110",47,8,48,9,8,5,7
"111",42,6,51,9,9,3,6
"112",54,6,60,6,12,5,4
"113",51,0,64,0,0,0,0
"114",53,0,48,0,0,0,0
"115",48,6,48,7,7,4,6
"116",1,0,0,0,0,0,0
"117",58,6,46,7,8,3,5
"118",0,0,1,0,0,0,0
"119",0,0,1,0,0,0,0
"120",0,0,0,0,0,0,0
"121",44,8,49,8,10,4,8
"122",0,0,1,0,0,0,0
"123",0,0,1,0,0,0,0
"124",43,6,58,8,10,5,5
"125",44,6,44,7,7,3,5
"126",44,10,43,7,9,4,6
"127",52,6,49,13,11,5,7
"128",45,6,44,7,8,3,9
"129",50,6,52,9,8,4,6
"130",51,7,43,8,8,4,6
"131",0,0,1,0,0,0,0
"132",52,5,54,6,12,6,5
"133",0,0,0,0,0,0,0
"134",1,0,1,0,0,0,0
"135",46,6,41,7,7,4,4
"136",0,0,1,0,0,0,0
"137",55,6,49,8,10,4,5
"138",47,6,47,8,7,2,4
