"","age1_orange.S","age2_no_comorbid_orange.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",1.5970515970516,8.81104033970276,2.3961661341853,13.6363636363636,8.04289544235925
"2",1.84275184275184,6.4755838641189,99.8402555910543,100,100.536193029491
"3",0.614250614250614,5.73248407643312,99.8402555910543,97.7272727272727,100.536193029491
"4",100,99.8938428874735,99.8402555910543,100,100.536193029491
"5",1.47420147420147,9.34182590233546,8.78594249201278,11.3636363636364,20.1072386058981
"6",1.35135135135135,7.43099787685775,99.0415335463259,100,100.536193029491
"7",1.35135135135135,8.49256900212314,99.8402555910543,100,100.536193029491
"8",99.7542997542998,99.5753715498938,99.8402555910543,100,100.536193029491
"9",1.22850122850123,8.06794055201699,99.8402555910543,100,100.536193029491
"10",1.10565110565111,7.00636942675159,99.8402555910543,100,100.536193029491
"11",1.47420147420147,5.4140127388535,9.58466453674121,20.4545454545455,10.7238605898123
"12",1.10565110565111,7.43099787685775,99.8402555910543,100,100.536193029491
"13",1.22850122850123,6.79405520169851,1.59744408945687,20.4545454545455,9.38337801608579
"14",0.614250614250614,6.79405520169851,2.3961661341853,11.3636363636364,10.7238605898123
"15",1.35135135135135,5.62632696390658,2.3961661341853,18.1818181818182,14.745308310992
"16",1.35135135135135,7.00636942675159,6.38977635782748,20.4545454545455,18.7667560321716
"17",2.21130221130221,7.53715498938429,99.8402555910543,100,100.536193029491
"18",2.08845208845209,6.26326963906582,99.8402555910543,100,100.536193029491
"19",2.21130221130221,7.85562632696391,99.8402555910543,100,100.536193029491
"20",1.10565110565111,6.15711252653928,99.8402555910543,100,100.536193029491
"21",1.5970515970516,7.11252653927813,9.58466453674121,13.6363636363636,28.1501340482574
"22",0.368550368550369,8.17409766454352,5.59105431309904,20.4545454545455,17.426273458445
"23",100,99.8938428874735,99.8402555910543,100,100.536193029491
"24",2.08845208845209,7.64331210191083,99.8402555910543,100,100.536193029491
"25",0.737100737100737,5.4140127388535,99.8402555910543,100,100.536193029491
"26",1.22850122850123,7.85562632696391,2.3961661341853,22.7272727272727,6.70241286863271
"27",1.5970515970516,6.58174097664544,99.8402555910543,100,100.536193029491
"28",100,99.8938428874735,99.8402555910543,100,100.536193029491
"29",1.47420147420147,7.96178343949045,99.8402555910543,100,100.536193029491
"30",100,99.8938428874735,99.8402555910543,100,100.536193029491
"31",1.47420147420147,8.17409766454352,99.8402555910543,100,100.536193029491
"32",1.47420147420147,7.21868365180467,98.2428115015974,100,100.536193029491
"33",2.08845208845209,8.3864118895966,99.8402555910543,100,100.536193029491
"34",1.84275184275184,7.53715498938429,7.98722044728434,11.3636363636364,10.7238605898123
"35",1.35135135135135,6.4755838641189,2.3961661341853,9.09090909090909,17.426273458445
"36",1.22850122850123,6.90021231422505,3.19488817891374,13.6363636363636,13.4048257372654
"37",1.10565110565111,7.96178343949045,7.98722044728434,18.1818181818182,14.745308310992
"38",0.737100737100737,7.00636942675159,4.79233226837061,15.9090909090909,10.7238605898123
"39",0.85995085995086,6.36942675159236,7.18849840255591,22.7272727272727,17.426273458445
"40",0.85995085995086,5.09554140127389,99.8402555910543,100,100.536193029491
"41",1.5970515970516,7.11252653927813,6.38977635782748,20.4545454545455,22.7882037533512
"42",0.982800982800983,6.68789808917197,99.0415335463259,100,100.536193029491
"43",99.8771498771499,99.8938428874735,99.8402555910543,100,100.536193029491
"44",0.491400491400491,7.53715498938429,7.98722044728434,18.1818181818182,22.7882037533512
"45",1.96560196560197,7.43099787685775,10.3833865814696,22.7272727272727,22.7882037533512
"46",99.8771498771499,99.6815286624204,99.8402555910543,100,100.536193029491
"47",100,99.8938428874735,99.8402555910543,100,100.536193029491
"48",99.8771498771499,99.4692144373673,99.8402555910543,100,100.536193029491
"49",0.614250614250614,6.90021231422505,3.19488817891374,6.81818181818182,16.0857908847185
"50",1.47420147420147,6.68789808917197,99.8402555910543,100,100.536193029491
"51",1.47420147420147,7.85562632696391,99.0415335463259,100,100.536193029491
"52",1.22850122850123,7.96178343949045,99.8402555910543,100,100.536193029491
"53",0.614250614250614,7.11252653927813,8.78594249201278,15.9090909090909,13.4048257372654
"54",0.614250614250614,6.05095541401274,99.8402555910543,100,100.536193029491
"55",0.737100737100737,6.15711252653928,99.8402555910543,100,100.536193029491
"56",1.22850122850123,7.43099787685775,99.8402555910543,100,100.536193029491
"57",1.10565110565111,7.53715498938429,99.8402555910543,100,100.536193029491
"58",0.85995085995086,5.9447983014862,7.18849840255591,27.2727272727273,18.7667560321716
"59",1.35135135135135,8.59872611464968,99.8402555910543,100,100.536193029491
"60",1.5970515970516,6.79405520169851,8.78594249201278,15.9090909090909,10.7238605898123
"61",1.22850122850123,9.76645435244161,99.8402555910543,100,100.536193029491
"62",1.5970515970516,6.68789808917197,99.0415335463259,95.4545454545455,100.536193029491
"63",0.85995085995086,6.26326963906582,99.8402555910543,100,100.536193029491
"64",100,99.8938428874735,99.8402555910543,100,100.536193029491
"65",1.47420147420147,7.85562632696391,99.8402555910543,100,100.536193029491
"66",1.10565110565111,7.85562632696391,99.8402555910543,100,100.536193029491
"67",1.22850122850123,7.43099787685775,99.8402555910543,100,100.536193029491
"68",1.10565110565111,6.68789808917197,99.8402555910543,100,100.536193029491
"69",100,99.8938428874735,99.8402555910543,100,100.536193029491
"70",1.71990171990172,7.74946921443737,11.1821086261981,20.4545454545455,28.1501340482574
"71",100,99.8938428874735,99.8402555910543,100,100.536193029491
"72",0.491400491400491,5.62632696390658,6.38977635782748,4.54545454545455,12.0643431635389
"73",100,99.8938428874735,99.8402555910543,100,100.536193029491
"74",1.10565110565111,7.53715498938429,99.8402555910543,100,100.536193029491
"75",1.5970515970516,7.32484076433121,99.0415335463259,100,100.536193029491
"76",0.982800982800983,7.32484076433121,99.8402555910543,100,100.536193029491
"77",2.21130221130221,8.06794055201699,99.8402555910543,100,100.536193029491
"78",1.71990171990172,8.59872611464968,99.8402555910543,100,100.536193029491
"79",1.71990171990172,7.74946921443737,99.8402555910543,100,100.536193029491
"80",1.22850122850123,6.68789808917197,99.0415335463259,100,100.536193029491
"81",1.22850122850123,6.79405520169851,99.8402555910543,100,100.536193029491
"82",1.10565110565111,8.59872611464968,5.59105431309904,9.09090909090909,22.7882037533512
"83",0.982800982800983,7.11252653927813,99.8402555910543,100,100.536193029491
"84",1.35135135135135,8.17409766454352,7.18849840255591,9.09090909090909,13.4048257372654
"85",0.737100737100737,6.68789808917197,8.78594249201278,6.81818181818182,25.4691689008043
"86",2.08845208845209,6.58174097664544,5.59105431309904,13.6363636363636,9.38337801608579
"87",100,99.8938428874735,99.8402555910543,100,100.536193029491
"88",1.10565110565111,7.00636942675159,99.8402555910543,100,100.536193029491
"89",0.982800982800983,5.9447983014862,7.18849840255591,27.2727272727273,21.4477211796247
"90",0.982800982800983,8.70488322717622,7.18849840255591,15.9090909090909,13.4048257372654
"91",100,99.8938428874735,99.8402555910543,100,100.536193029491
"92",0.982800982800983,5.83864118895966,99.8402555910543,100,100.536193029491
"93",1.5970515970516,5.52016985138004,7.18849840255591,15.9090909090909,26.8096514745308
"94",1.35135135135135,7.43099787685775,99.8402555910543,100,100.536193029491
"95",1.47420147420147,7.64331210191083,10.3833865814696,22.7272727272727,21.4477211796247
"96",1.5970515970516,6.68789808917197,99.8402555910543,100,100.536193029491
"97",1.84275184275184,7.11252653927813,99.8402555910543,100,100.536193029491
"98",1.47420147420147,9.12951167728238,3.99361022364217,34.0909090909091,18.7667560321716
"99",1.71990171990172,7.43099787685775,99.8402555910543,100,100.536193029491
"100",1.35135135135135,6.26326963906582,11.1821086261981,20.4545454545455,20.1072386058981
"101",0.85995085995086,7.32484076433121,99.8402555910543,100,100.536193029491
"102",1.5970515970516,8.49256900212314,6.38977635782748,6.81818181818182,21.4477211796247
"103",0.737100737100737,6.58174097664544,99.8402555910543,100,100.536193029491
"104",1.47420147420147,7.32484076433121,97.444089456869,95.4545454545455,100.536193029491
"105",1.35135135135135,7.32484076433121,99.8402555910543,100,100.536193029491
"106",0.614250614250614,6.05095541401274,99.8402555910543,100,100.536193029491
"107",100,99.7876857749469,99.8402555910543,100,100.536193029491
"108",100,99.8938428874735,99.8402555910543,100,100.536193029491
"109",0.737100737100737,8.3864118895966,99.8402555910543,97.7272727272727,100.536193029491
"110",1.71990171990172,6.58174097664544,99.8402555910543,100,100.536193029491
"111",1.35135135135135,7.85562632696391,99.8402555910543,100,100.536193029491
"112",1.5970515970516,6.79405520169851,99.8402555910543,100,100.536193029491
"113",100,99.8938428874735,99.8402555910543,100,100.536193029491
"114",1.5970515970516,5.62632696390658,99.8402555910543,100,100.536193029491
"115",0.982800982800983,5.9447983014862,10.3833865814696,27.2727272727273,18.7667560321716
"116",0.982800982800983,7.32484076433121,99.8402555910543,100,100.536193029491
"117",1.22850122850123,8.3864118895966,5.59105431309904,13.6363636363636,21.4477211796247
"118",2.08845208845209,6.15711252653928,99.8402555910543,100,100.536193029491
"119",1.47420147420147,6.68789808917197,99.8402555910543,100,100.536193029491
"120",1.10565110565111,8.28025477707006,5.59105431309904,20.4545454545455,13.4048257372654
"121",1.84275184275184,7.74946921443737,99.8402555910543,100,100.536193029491
"122",1.84275184275184,11.7834394904459,98.2428115015974,100,100.536193029491
"123",1.22850122850123,7.74946921443737,99.8402555910543,100,100.536193029491
"124",0.491400491400491,7.21868365180467,99.8402555910543,100,100.536193029491
"125",1.5970515970516,7.74946921443737,16.7731629392971,36.3636363636364,26.8096514745308
"126",1.22850122850123,8.28025477707006,99.8402555910543,100,97.8552278820375
"127",1.22850122850123,7.64331210191083,99.8402555910543,100,100.536193029491
"128",0.614250614250614,6.90021231422505,5.59105431309904,29.5454545454545,20.1072386058981
"129",100,99.8938428874735,99.8402555910543,100,100.536193029491
"130",1.22850122850123,6.68789808917197,3.99361022364217,9.09090909090909,13.4048257372654
"131",1.84275184275184,9.02335456475584,99.8402555910543,100,100.536193029491
"132",100,99.8938428874735,99.8402555910543,100,100.536193029491
"133",99.8771498771499,99.8938428874735,99.8402555910543,100,100.536193029491
"134",1.47420147420147,8.3864118895966,99.8402555910543,100,100.536193029491
"135",1.35135135135135,8.9171974522293,99.8402555910543,100,99.1957104557641
"136",1.47420147420147,6.26326963906582,98.2428115015974,100,100.536193029491
"137",100,99.8938428874735,99.8402555910543,100,100.536193029491
"138",1.35135135135135,7.85562632696391,11.9808306709265,22.7272727272727,8.04289544235925
"139",100,99.8938428874735,99.8402555910543,100,100.536193029491
"140",1.35135135135135,7.64331210191083,99.8402555910543,100,100.536193029491
"141",0.737100737100737,8.17409766454352,99.8402555910543,100,100.536193029491
"142",1.47420147420147,7.64331210191083,0.798722044728434,20.4545454545455,12.0643431635389
"143",1.22850122850123,8.49256900212314,99.8402555910543,100,100.536193029491
"144",1.22850122850123,5.9447983014862,4.79233226837061,13.6363636363636,9.38337801608579
"145",1.10565110565111,6.05095541401274,99.8402555910543,100,100.536193029491
"146",0.85995085995086,4.24628450106157,4.79233226837061,18.1818181818182,13.4048257372654
"147",0.737100737100737,7.96178343949045,99.8402555910543,100,100.536193029491
"148",2.21130221130221,5.73248407643312,5.59105431309904,20.4545454545455,18.7667560321716
"149",100,99.8938428874735,99.8402555910543,100,100.536193029491
"150",1.22850122850123,8.28025477707006,99.8402555910543,100,100.536193029491
"151",1.47420147420147,7.32484076433121,99.8402555910543,100,100.536193029491
"152",100,99.8938428874735,99.8402555910543,100,100.536193029491
"153",0.737100737100737,4.24628450106157,99.8402555910543,100,99.1957104557641
"154",100,99.8938428874735,99.8402555910543,100,100.536193029491
"155",0.614250614250614,6.4755838641189,99.8402555910543,97.7272727272727,100.536193029491
"156",1.47420147420147,6.90021231422505,9.58466453674121,18.1818181818182,14.745308310992
"157",1.47420147420147,9.23566878980892,99.8402555910543,97.7272727272727,100.536193029491
"158",100,99.8938428874735,99.8402555910543,100,100.536193029491
"159",1.47420147420147,7.64331210191083,99.8402555910543,100,100.536193029491
"160",0.737100737100737,7.74946921443737,99.8402555910543,100,100.536193029491
"161",1.35135135135135,6.58174097664544,99.8402555910543,100,100.536193029491
"162",1.71990171990172,8.59872611464968,7.18849840255591,18.1818181818182,18.7667560321716
"163",1.35135135135135,8.81104033970276,99.8402555910543,100,100.536193029491
"164",100,99.8938428874735,99.8402555910543,100,100.536193029491
"165",1.22850122850123,5.9447983014862,7.98722044728434,20.4545454545455,13.4048257372654
"166",1.71990171990172,7.96178343949045,98.2428115015974,100,100.536193029491
"167",1.22850122850123,6.90021231422505,99.8402555910543,100,100.536193029491
"168",1.47420147420147,8.59872611464968,99.8402555910543,100,100.536193029491
"169",1.22850122850123,8.17409766454352,99.8402555910543,100,100.536193029491
"170",100,99.8938428874735,99.8402555910543,100,100.536193029491
"171",1.5970515970516,8.3864118895966,99.8402555910543,100,100.536193029491
"172",100,99.8938428874735,99.8402555910543,100,100.536193029491
"173",1.10565110565111,7.11252653927813,8.78594249201278,13.6363636363636,14.745308310992
"174",1.22850122850123,10.9341825902335,99.8402555910543,100,100.536193029491
"175",1.35135135135135,7.74946921443737,99.8402555910543,97.7272727272727,100.536193029491
"176",1.84275184275184,7.21868365180467,99.0415335463259,100,100.536193029491
"177",100,99.8938428874735,99.8402555910543,100,100.536193029491
"178",1.10565110565111,7.96178343949045,7.18849840255591,13.6363636363636,22.7882037533512
"179",100,99.8938428874735,99.8402555910543,100,100.536193029491
"180",0.85995085995086,7.11252653927813,99.8402555910543,100,100.536193029491
"181",1.84275184275184,7.53715498938429,99.8402555910543,100,100.536193029491
"182",0.982800982800983,9.34182590233546,99.8402555910543,100,100.536193029491
"183",0.85995085995086,7.53715498938429,99.0415335463259,100,100.536193029491
"184",1.35135135135135,7.53715498938429,99.8402555910543,100,100.536193029491
"185",1.22850122850123,7.64331210191083,7.18849840255591,13.6363636363636,16.0857908847185
"186",1.10565110565111,7.74946921443737,99.8402555910543,100,100.536193029491
"187",100,99.8938428874735,99.8402555910543,100,100.536193029491
"188",100,99.8938428874735,99.8402555910543,100,100.536193029491
"189",1.35135135135135,7.64331210191083,11.1821086261981,22.7272727272727,21.4477211796247
"190",1.22850122850123,7.64331210191083,99.8402555910543,100,100.536193029491
"191",0.737100737100737,4.98938428874735,6.38977635782748,13.6363636363636,14.745308310992
"192",1.10565110565111,6.36942675159236,99.8402555910543,100,100.536193029491
"193",0.982800982800983,5.20169851380042,99.8402555910543,100,100.536193029491
"194",1.10565110565111,6.4755838641189,9.58466453674121,13.6363636363636,14.745308310992
"195",100,99.8938428874735,99.8402555910543,100,100.536193029491
"196",1.71990171990172,8.06794055201699,6.38977635782748,11.3636363636364,14.745308310992
"197",100,99.8938428874735,99.8402555910543,100,100.536193029491
