"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"171",156,167,0,0,0
"172",0,1,0,0,0
"173",161,173,25,11,11
"174",156,163,0,0,0
"175",172,161,0,1,0
"176",183,187,0,0,0
"177",0,1,0,0,0
"178",146,164,18,8,12
"179",0,1,0,0,0
"180",180,162,0,0,0
"181",156,173,0,0,0
"182",189,199,0,0,0
"183",186,179,1,0,0
"184",174,166,0,0,0
"185",164,182,18,8,14
"186",186,170,0,0,0
"187",0,0,0,0,0
"188",0,1,0,0,0
"189",176,167,20,8,8
"190",164,183,0,0,0
"191",182,206,20,9,18
"192",191,188,0,0,0
"193",179,187,0,0,0
"194",206,176,16,10,9
"195",0,1,0,0,0
"196",157,169,18,7,10
"197",0,0,0,0,0
"198",0,1,0,0,0
"199",179,161,15,11,10
"200",0,1,0,0,0
"201",0,1,0,0,0
"202",191,183,22,3,7
"203",152,170,0,0,0
"204",158,169,19,8,9
"205",0,1,0,0,0
"206",196,177,0,0,0
"207",166,165,0,0,0
"208",1,1,0,0,0
"209",157,159,0,0,0
"210",169,194,0,0,0
"211",180,172,17,8,17
"212",171,185,22,10,13
"213",171,185,0,0,0
"214",182,171,0,0,1
"215",178,174,27,8,9
"216",170,171,1,0,0
"217",187,189,26,9,15
"218",0,1,0,0,0
"219",163,155,0,0,0
"220",172,166,0,0,0
"221",173,172,21,9,8
"222",174,181,23,9,16
"223",184,161,0,0,0
"224",162,182,0,0,0
"225",184,197,0,0,0
"226",170,174,22,8,12
"227",181,176,0,0,0
"228",0,1,0,0,0
"229",174,162,0,0,0
"230",167,165,18,6,15
"231",172,196,24,7,13
"232",0,0,0,0,0
"233",0,1,0,0,0
"234",171,175,0,0,0
"235",192,168,18,10,9
"236",157,162,0,0,0
"237",172,180,0,0,0
"238",162,177,0,0,0
"239",185,187,21,6,13
"240",161,165,17,9,8
"241",173,166,1,1,1
"242",146,172,0,0,0
"243",163,155,0,0,0
"244",0,1,0,0,0
"245",0,0,0,0,0
"246",175,184,0,0,0
"247",189,187,0,0,0
"248",168,181,0,0,0
"249",177,166,0,0,0
"250",177,166,19,8,12
"251",170,175,22,11,12
"252",186,165,15,7,10
"253",0,1,0,0,0
"254",172,193,0,0,0
"255",191,182,26,6,14
"256",179,169,29,9,13
"257",173,170,0,0,0
"258",0,1,0,0,0
"259",177,183,0,0,0
"260",179,182,0,0,0
"261",187,163,0,0,0
"262",173,164,0,0,1
"263",184,180,0,0,0
"264",172,165,0,0,0
"265",187,158,0,0,0
"266",182,189,0,0,0
"267",161,165,20,12,16
"268",0,0,0,0,0
"269",178,186,0,0,0
"270",0,3,0,0,0
"271",164,170,0,0,0
"272",176,173,0,0,0
"273",181,186,14,9,14
"274",171,178,0,0,0
"275",170,173,0,0,0
"276",176,202,1,1,0
"277",0,0,0,0,0
"278",0,1,0,0,0
"279",163,168,24,6,14
"280",189,184,0,0,0
"281",160,174,16,4,9
"282",186,157,0,0,0
"283",179,167,21,10,11
"284",0,1,0,0,0
"285",190,186,26,8,10
"286",158,174,28,7,15
"287",162,177,0,0,0
"288",156,190,0,0,0
"289",0,1,0,0,0
"290",173,166,0,0,0
"291",179,190,21,6,10
"292",169,174,20,8,10
"293",193,174,0,0,0
"294",180,190,14,7,8
"295",183,176,17,6,9
"296",166,149,20,9,8
"297",182,175,20,5,14
"298",174,184,21,9,14
"299",171,182,0,0,0
"300",183,161,21,7,11
"301",185,176,2,1,1
"302",0,1,0,0,0
"303",180,172,0,0,0
"304",178,170,0,0,0
"305",172,196,21,10,15
"306",168,177,0,0,0
"307",181,165,0,0,0
"308",0,1,0,0,0
"309",181,194,0,0,0
"310",172,173,27,7,16
"311",207,202,24,7,12
"312",191,179,0,0,0
"313",162,170,16,5,10
"314",0,1,0,0,0
"315",159,172,0,0,0
"316",178,153,0,0,0
"317",167,175,24,7,12
"318",163,177,0,0,0
"319",173,179,0,0,0
"320",148,170,0,0,0
"321",158,181,24,9,11
"322",169,165,0,0,0
"323",178,170,0,0,0
"324",1,1,0,0,0
"325",162,155,20,12,11
"326",181,170,0,0,0
"327",180,162,1,1,0
"328",196,176,0,0,0
"329",189,178,0,0,0
"330",179,170,20,5,9
"331",167,164,0,0,0
"332",159,150,16,5,13
"333",185,173,17,5,11
"334",183,185,0,0,0
"335",196,178,20,8,15
"336",174,158,0,0,0
"337",183,171,0,0,0
"338",197,178,21,6,13
"339",157,177,18,8,13
"340",169,162,19,10,10
"341",164,172,25,9,14
"342",0,0,0,0,0
"343",0,1,0,0,0
"344",0,1,0,0,0
"345",200,171,20,6,12
"346",170,183,0,0,0
"347",0,1,0,0,0
"348",166,191,0,0,0
"349",198,170,0,0,0
"350",190,186,0,0,1
"351",0,1,0,0,0
"352",188,181,16,11,9
"353",162,163,0,0,0
"354",0,1,0,0,0
"355",168,171,0,0,0
"356",171,192,0,0,0
"357",0,1,0,0,0
"358",162,157,30,12,13
"359",184,164,0,0,1
"360",170,167,1,0,0
"361",168,158,20,8,11
"362",0,1,0,0,0
"363",178,174,23,7,15
"364",181,194,0,0,0
"365",0,1,0,0,0
"366",0,1,0,0,0
"367",176,176,12,2,9
"368",168,180,0,0,0
"369",171,178,13,5,11
"370",166,174,21,9,13
"371",0,0,0,0,0
"372",173,163,29,9,11
"373",198,170,25,8,14
"374",163,169,24,8,15
"375",176,161,22,6,15
"376",180,187,0,0,0
"377",174,178,1,0,0
"378",0,1,0,0,0
"379",197,178,0,0,0
"380",178,190,0,0,0
"381",170,146,22,7,11
"382",175,182,1,0,0
"383",188,184,16,6,8
"384",178,174,0,0,0
"385",176,181,20,8,11
"386",166,176,0,0,0
"387",165,192,0,0,0
"388",169,193,22,7,11
"389",171,174,0,0,0
"390",0,0,0,0,0
"391",181,171,17,10,11
"392",181,181,23,10,9
"393",174,174,0,0,0
"394",163,170,0,0,0
"395",157,152,0,0,0
"396",177,179,15,8,12
"397",177,160,0,0,0
"398",184,162,25,8,11
"399",196,195,29,6,9
"400",0,1,0,0,0
"401",157,170,20,7,11
"402",150,180,29,10,13
"403",186,187,18,8,9
"404",165,193,0,0,0
"405",173,182,22,9,12
"406",190,188,1,1,1
"407",172,190,1,1,1
"408",160,167,1,0,0
"409",0,1,0,0,0
"410",0,1,0,0,0
"411",0,1,0,0,0
"412",170,186,19,5,12
"413",193,189,0,0,0
"414",180,165,0,0,0
"415",0,1,0,0,0
"416",155,175,26,10,8
"417",178,182,24,6,12
"418",176,187,0,0,0
"419",163,186,18,8,9
"420",175,168,16,8,10
"421",187,191,0,0,0
"422",198,177,0,0,0
"423",191,177,17,6,8
"424",165,174,25,9,13
"425",168,174,21,7,12
"426",191,174,19,9,14
"427",187,179,0,0,0
"428",164,165,17,5,9
"429",200,199,30,7,10
"430",178,179,0,0,0
"431",0,1,0,0,0
"432",180,173,21,10,14
"433",175,171,0,0,0
"434",170,190,0,0,0
"435",184,181,21,9,10
"436",157,174,0,0,0
"437",153,163,0,0,0
"438",174,178,1,0,0
"439",0,1,0,0,0
"440",169,180,23,7,14
"441",167,160,0,1,0
"442",0,1,0,0,0
"443",184,163,1,0,0
"444",176,203,0,0,0
"445",195,195,1,1,1
"446",192,181,15,7,7
"447",189,190,24,11,10
"448",0,1,0,0,0
"449",182,202,19,7,12
"450",189,174,0,0,0
"451",183,181,12,6,8
"452",180,177,0,0,0
"453",167,184,23,7,12
"454",200,186,18,8,10
"455",192,174,20,7,14
"456",159,175,17,8,9
"457",0,1,0,0,0
"458",0,1,0,0,0
"459",186,183,0,0,0
"460",175,166,0,0,0
"461",162,189,0,0,0
"462",174,160,0,0,1
"463",185,192,0,0,0
"464",185,183,30,14,12
"465",170,178,22,7,8
"466",2,1,0,0,0
"467",188,177,0,0,0
"468",164,157,23,6,9
"469",181,175,0,0,0
"470",0,1,0,0,0
"471",162,177,0,0,0
"472",164,188,0,0,0
"473",0,1,0,0,0
"474",162,161,0,0,0
"475",174,175,17,9,11
"476",0,1,0,0,0
"477",177,208,20,8,17
"478",180,213,0,0,0
"479",182,164,28,7,9
"480",171,163,22,8,15
"481",0,1,0,0,0
"482",0,1,0,0,0
"483",0,1,0,0,0
"484",0,0,0,0,0
"485",175,162,1,1,0
"486",160,180,0,0,0
"487",174,171,0,0,0
"488",169,183,20,10,13
"489",166,178,0,0,0
"490",172,165,0,0,0
"491",183,158,0,0,0
"492",166,178,0,0,0
"493",167,177,22,10,12
"494",199,195,0,0,0
"495",157,174,0,0,0
"496",163,164,3,0,1
"497",184,193,0,0,0
"498",0,1,0,0,0
"499",158,153,0,0,0
"500",154,152,0,1,0
