"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",12.4078624078624,8.9171974522293,11.9808306709265,15.9090909090909,13.4048257372654
"2",13.6363636363636,11.1464968152866,0,0,0
"3",13.2678132678133,11.5711252653928,0,2.27272727272727,0
"4",0,0.106157112526539,0,0,0
"5",13.2678132678133,10.9341825902335,12.779552715655,13.6363636363636,14.745308310992
"6",13.6363636363636,12.208067940552,0.798722044728434,0,0
"7",15.7248157248157,11.7834394904459,0,0,0
"8",0.122850122850123,0.318471337579618,0,0,0
"9",13.1449631449631,11.6772823779193,0,0,0
"10",14.7420147420147,11.6772823779193,0,0,0
"11",14.004914004914,13.2696390658174,8.78594249201278,11.3636363636364,12.0643431635389
"12",11.9164619164619,11.1464968152866,0,0,0
"13",14.3734643734644,12.4203821656051,11.1821086261981,11.3636363636364,10.7238605898123
"14",13.6363636363636,11.9957537154989,13.5782747603834,9.09090909090909,9.38337801608579
"15",13.5135135135135,11.7834394904459,11.9808306709265,9.09090909090909,12.0643431635389
"16",15.7248157248157,11.3588110403397,7.98722044728434,9.09090909090909,8.04289544235925
"17",13.8820638820639,13.3757961783439,0,0,0
"18",13.1449631449631,12.208067940552,0,0,0
"19",13.5135135135135,13.9065817409766,0,0,0
"20",13.6363636363636,13.9065817409766,0,0,0
"21",14.1277641277641,12.8450106157113,9.58466453674121,15.9090909090909,9.38337801608579
"22",16.3390663390663,10.9341825902335,8.78594249201278,9.09090909090909,9.38337801608579
"23",0,0.106157112526539,0,0,0
"24",13.5135135135135,11.5711252653928,0,0,0
"25",17.3218673218673,11.7834394904459,0,0,0
"26",14.3734643734644,12.3142250530786,12.779552715655,15.9090909090909,9.38337801608579
"27",12.8992628992629,11.5711252653928,0,0,0
"28",0,0.106157112526539,0,0,0
"29",13.8820638820639,11.9957537154989,0,0,0
"30",0,0.106157112526539,0,0,0
"31",13.2678132678133,11.5711252653928,0,0,0
"32",12.5307125307125,11.7834394904459,0.798722044728434,0,0
"33",13.8820638820639,11.7834394904459,0,0,0
"34",12.2850122850123,11.4649681528662,7.98722044728434,11.3636363636364,13.4048257372654
"35",13.1449631449631,12.4203821656051,11.9808306709265,9.09090909090909,10.7238605898123
"36",12.4078624078624,10.9341825902335,10.3833865814696,18.1818181818182,14.745308310992
"37",14.7420147420147,12.3142250530786,10.3833865814696,9.09090909090909,10.7238605898123
"38",14.3734643734644,11.5711252653928,8.78594249201278,9.09090909090909,9.38337801608579
"39",15.7248157248157,12.208067940552,11.1821086261981,11.3636363636364,12.0643431635389
"40",13.8820638820639,11.3588110403397,0,0,0
"41",12.8992628992629,12.6326963906582,7.98722044728434,9.09090909090909,9.38337801608579
"42",14.1277641277641,11.7834394904459,0.798722044728434,0,0
"43",0.122850122850123,0.106157112526539,0,0,0
"44",14.987714987715,12.6326963906582,11.1821086261981,11.3636363636364,10.7238605898123
"45",14.1277641277641,12.4203821656051,11.1821086261981,20.4545454545455,10.7238605898123
"46",0.122850122850123,0.106157112526539,0,0,0
"47",0,0.106157112526539,0,0,0
"48",0.122850122850123,0.318471337579618,0,0,0
"49",13.8820638820639,12.1019108280255,14.3769968051118,15.9090909090909,14.745308310992
"50",13.6363636363636,10.5095541401274,0,0,0
"51",13.3906633906634,10.828025477707,0.798722044728434,0,0
"52",14.8648648648649,12.7388535031847,0,0,0
"53",13.8820638820639,12.208067940552,10.3833865814696,11.3636363636364,8.04289544235925
"54",16.0933660933661,14.3312101910828,0,0,0
"55",14.1277641277641,11.2526539278132,0,0,0
"56",15.3562653562654,10.9341825902335,0,0,0
"57",14.6191646191646,11.9957537154989,0,0,0
"58",14.8648648648649,12.8450106157113,11.9808306709265,11.3636363636364,10.7238605898123
"59",14.4963144963145,11.1464968152866,0,0,0
"60",13.5135135135135,11.8895966029724,8.78594249201278,18.1818181818182,10.7238605898123
"61",12.8992628992629,12.5265392781316,0,0,0
"62",13.5135135135135,10.5095541401274,0.798722044728434,2.27272727272727,0
"63",15.4791154791155,11.1464968152866,0,0,0
"64",0,0.106157112526539,0,0,0
"65",15.6019656019656,11.3588110403397,0,0,0
"66",14.004914004914,11.6772823779193,0,0,0
"67",14.004914004914,11.6772823779193,0,0,0
"68",16.2162162162162,13.588110403397,0,0,0
"69",0,0.106157112526539,0,0,0
"70",13.2678132678133,12.1019108280255,9.58466453674121,9.09090909090909,13.4048257372654
"71",0,0.106157112526539,0,0,0
"72",12.7764127764128,12.1019108280255,10.3833865814696,11.3636363636364,12.0643431635389
"73",0,0.106157112526539,0,0,0
"74",13.7592137592138,10.5095541401274,0,0,0
"75",13.6363636363636,11.9957537154989,0.798722044728434,0,0
"76",14.987714987715,9.76645435244161,0,0,0
"77",14.2506142506143,12.8450106157113,0,0,0
"78",14.4963144963145,10.9341825902335,0,0,0
"79",12.039312039312,11.4649681528662,0,0,0
"80",12.7764127764128,10.6157112526539,0.798722044728434,0,0
"81",12.8992628992629,11.1464968152866,0,0,0
"82",13.2678132678133,10.6157112526539,11.1821086261981,15.9090909090909,12.0643431635389
"83",13.5135135135135,12.3142250530786,0,0,0
"84",14.1277641277641,11.5711252653928,11.9808306709265,11.3636363636364,13.4048257372654
"85",14.987714987715,13.588110403397,12.779552715655,11.3636363636364,9.38337801608579
"86",14.987714987715,10.828025477707,11.1821086261981,11.3636363636364,14.745308310992
"87",0,0.106157112526539,0,0,0
"88",13.5135135135135,14.3312101910828,0,0,0
"89",14.1277641277641,12.1019108280255,12.779552715655,11.3636363636364,14.745308310992
"90",14.004914004914,13.9065817409766,9.58466453674121,13.6363636363636,10.7238605898123
"91",0,0.106157112526539,0,0,0
