"","age1_orange.A","age2_no_comorbid_orange.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",54.4300069102238,50.550015849707,108.872920409952,101.687652614607,119.237555761637
"2",53.4941517137448,52.4475441580548,0,0,0
"3",70.1391444303208,64.6160935594984,0,0,0
"4",0,0,0,0,0
"5",44.2437997669789,53.0908284519272,100.068929838055,91.9110532612656,109.972041741172
"6",52.4540323375127,58.7348878081092,0,0,0
"7",43.7817549509771,56.4621778896974,0,0,0
"8",0,0,0,0,0
"9",44.2523096306104,52.016107204459,0,0,0
"10",51.210804480816,50.5478817686757,0,0,0
"11",48.0466165232792,50.2879713583882,132.310652821087,134.110145111402,124.090317057214
"12",47.4243605248317,49.6914152740651,0,0,0
"13",48.6060939026318,50.9795440884715,98.9211011542688,48.2658249253677,82.4543801054059
"14",52.5840873675484,56.2249741914131,131.132711927402,132.137014144771,126.040271077968
"15",52.1412556718831,57.8745691310166,88.6386932241228,72.307818759382,90.6473763165359
"16",49.653276965118,49.2844507461418,62.3365633441139,73.398892735021,72.2953697518592
"17",46.6783248029134,47.7349828343181,0,0,0
"18",39.4824350723044,39.3130697351059,0,0,0
"19",65.3517225954178,72.5693550643899,0,0,0
"20",53.6418260074169,57.6725476298238,0,0,0
"21",51.5291422081206,48.7261434112278,85.6742064575409,116.585575603059,84.8015706060591
"22",64.2313202282816,62.5393604266044,98.6548722879622,109.347343697174,107.822606091668
"23",0,0,0,0,0
"24",43.4785002513719,43.4040899692842,0,0,0
"25",47.8202357153865,57.5554937539527,0,0,0
"26",46.8813356460764,53.6338564340065,103.112078500916,92.7216611201711,108.762293234286
"27",57.5453048627827,59.7257062525893,0,0,0
"28",0,0,0,0,0
"29",53.9194284175467,61.6215056214807,0,0,0
"30",0,0,0,0,0
"31",47.6431484756282,49.4694704108867,0,0,0
"32",49.2209993441431,52.4177495374956,0,0,0
"33",44.3194971929377,52.904980464603,0,0,0
"34",57.4975625149029,58.3678657323077,98.6558122715436,88.9799060834459,109.512158723584
"35",51.8826018863142,51.7278658932336,76.376985851248,77.3458893542202,50.994129046975
"36",83.9872029544942,87.6949241607303,87.7452086382089,96.3466090091398,99.7214703260741
"37",53.4666399614123,45.9341905257726,105.738794158957,113.521218450474,114.593944819841
"38",52.1285006592874,55.7717589349313,113.074883537757,103.613960115705,99.0159532687855
"39",52.8610305474519,53.4790217414739,94.2143034696676,101.305923531777,96.5351433952786
"40",47.6386311128013,48.1171708796311,0,0,0
"41",48.8267539884465,50.9459849380834,74.7698942252381,96.5950974220515,69.2832677610959
"42",51.6730037781224,49.4398604461217,0,0,0
"43",0,0,0,0,0
"44",52.8398016969641,58.9074477111979,110.22945469963,145.054871805994,112.700404271134
"45",51.703826484661,49.1798842801773,97.391953297708,76.5615350314796,71.5444136179613
"46",0,2.10608486192883,0,0,0
"47",0,3.13570308594706,0,0,0
"48",0,0,0,0,0
"49",40.9144049155555,52.9259617862553,103.321110845114,95.9402298332677,88.9364791163127
"50",39.4506170620504,44.0018801382353,0,0,0
"51",55.7675986554994,43.9963276438289,0,0,0
"52",55.8221107457375,57.9305148405134,0,0,0
"53",42.4394050750369,52.2734313854946,94.7396109284666,64.6836020907215,93.0344357168269
"54",50.8911333947901,52.0307735999548,0,0,0
"55",54.6090846173217,56.5931862402973,0,0,0
"56",53.6272796687885,55.9697336227438,0,0,0
"57",46.7504313372582,53.9019798084322,0,0,0
"58",45.1039691615278,51.9822289926862,86.4010211492967,91.5070012864523,97.0252127441998
"59",45.4527896559123,52.8568601749851,0,0,0
"60",60.7159734655436,78.3227143796321,108.934980943463,121.403583736958,116.076616262827
"61",47.8274648444132,47.6191324927171,0,0,0
"62",41.1280152277211,49.2623542918312,54.4319087186278,0,0
"63",53.8298001927157,49.9214855908746,0,0,0
"64",0,0,0,0,0
"65",57.248710026562,62.5665242725151,0,0,0
"66",52.5566362632773,56.5977237249264,0,0,0
"67",58.0765512564358,52.998992804181,0,0,0
"68",74.1145314330585,83.3042374424821,0,0,0
"69",0,0,0,0,0
"70",52.3504283312663,56.4149992127277,91.8548955649518,80.7808451435521,92.4186000686253
"71",0,0,0,0,0
"72",67.3859820246652,59.4687649242692,123.17487827014,136.950104784086,100.998650038714
"73",0,0,0,0,0
"74",66.7113898991963,68.7995977883848,0,0,0
"75",75.0452584139922,72.3104419762216,0,0,0
"76",40.658446736566,39.4755170080683,0,0,0
"77",51.220880844916,52.8972610642198,0,0,0
"78",45.5709871360289,49.2729290096242,0,0,0
"79",48.9088122012656,51.9240494519103,0,0,0
"80",44.2602082315458,46.3366414463404,0,0,0
"81",57.2977344918626,62.0020100226778,0,0,0
"82",47.9898779555824,55.3711970683819,158.060864900024,179.673563790504,177.578396861339
"83",50.000276233434,50.3620512570222,0,0,0
"84",43.5729031250442,55.4897158346328,92.8923947226176,94.1411095864383,93.4425219876114
"85",64.7895873939749,62.3465503628398,147.377480545994,134.396660139691,145.75968213072
"86",50.0354719364432,53.3934676675347,117.41682703819,124.788570022552,131.090261972943
"87",0,0,0,0,0
"88",48.3899967349682,54.8049874164438,0,0,0
"89",48.2335541969438,52.3567033793497,77.6561029675339,84.6865298071886,81.5298324429936
"90",39.4749228812009,44.599455633565,80.3738975854078,111.348064789307,105.983833159096
"91",0,0,0,0,0
"92",52.8308293887932,55.1527358975838,0,0,0
"93",42.9857949876339,42.5022822571101,72.0041223333419,73.4308210202488,69.6262098241379
"94",50.2049281530844,52.71609736031,0,0,0
"95",47.535169522579,47.7269554727573,74.4174846882346,95.5911336989703,68.981849436547
"96",58.9904986374559,54.4195133740229,0,0,0
"97",82.5132465997172,82.0233520276068,0,0,0
"98",55.6228102774814,52.5975820916272,136.311155779795,108.112035048543,106.256108971372
"99",47.6144438976058,51.9454389523249,0,0,0
"100",51.6350811636726,53.1145950633652,160.70421755369,126.397773042671,121.842091131871
"101",50.8532712614443,54.1403798790115,0,0,0
"102",54.1844074301537,48.8866968443664,84.0328306661461,87.7441558855503,101.289900325245
"103",46.3923440428077,49.04954016947,0,0,0
