"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125 44 75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.377823437888367 814 941 125 44 75 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1.12579777574323 813 941 125 44 75 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.11733798567264 813 941 125 44 75 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.38014018253339 813 941 125 44 75 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.59631956239342 813 940 125 44 75 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.84539645069375 813 939 125 44 75 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.54591323682585 812 939 125 44 75 1 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5.08688177166615 812 939 125 44 75 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5.40686597835953 811 939 125 44 75 2 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.00461889571014 811 938 125 44 75 2 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.06698260445573 811 937 125 44 75 2 3 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.23214402396544 810 937 125 44 75 3 3 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.84967271220343 810 936 125 44 75 3 4 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.94660278749428 810 936 125 44 75 3 3 0 0 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.96850172799396 810 936 125 44 75 2 3 0 0 0 2 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.06186874620932 809 936 125 44 75 3 3 0 0 0 2 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.12001152654413 809 936 125 44 75 3 2 0 0 0 2 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.20485482187758 808 936 125 44 75 4 2 0 0 0 2 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.31263887177044 808 935 125 44 75 4 3 0 0 0 2 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.32186264929699 808 935 125 44 75 3 3 0 0 0 3 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.32255504350772 808 934 125 44 75 3 4 0 0 0 3 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.3620802884309 808 933 125 44 75 3 5 0 0 0 3 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.36659044548339 808 932 125 44 75 3 6 0 0 0 3 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.46594673076621 808 932 125 44 75 3 5 0 0 0 3 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.64587897618497 808 931 125 44 75 3 6 0 0 0 3 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.89401015196323 807 931 125 44 75 4 6 0 0 0 3 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7.91095003662996 807 930 125 44 75 4 7 0 0 0 3 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.0888209453174 807 930 125 44 75 4 7 0 0 0 2 4 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.0959795354326 807 929 125 44 75 4 8 0 0 0 2 4 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.19120812220523 807 929 125 44 75 4 8 0 0 0 2 3 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.21025356470707 807 929 125 44 75 4 7 0 0 0 2 4 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.64778132423278 807 929 125 44 75 4 6 0 0 0 2 5 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.85658623748716 807 929 125 44 75 4 6 0 0 0 2 4 0 0 0 0 1 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.26138415913549 807 929 125 44 75 4 6 0 0 0 2 3 0 0 0 0 1 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.3906859512705 807 929 125 44 75 3 6 0 0 0 3 3 0 0 0 0 1 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.42491606229563 806 929 125 44 75 4 6 0 0 0 3 3 0 0 0 0 1 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.57821506176778 806 929 125 44 75 4 6 0 0 0 3 2 0 0 0 0 1 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.63829775701182 806 929 125 44 75 3 6 0 0 0 4 2 0 0 0 0 1 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.65116380365903 806 929 125 44 75 3 6 0 0 0 4 1 0 0 0 0 1 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.98555276026194 806 929 125 44 75 2 6 0 0 0 5 1 0 0 0 0 1 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.0058217087085 806 929 125 44 75 2 6 0 0 0 4 1 0 0 0 0 1 0 0 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.0515425393707 806 928 125 44 75 2 7 0 0 0 4 1 0 0 0 0 1 0 0 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.1222149216221 805 928 125 44 75 3 7 0 0 0 4 1 0 0 0 0 1 0 0 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.1459289668123 805 928 125 44 75 3 7 0 0 0 3 1 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.168644280242 805 928 125 44 75 3 6 0 0 0 3 2 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.1787771289681 804 928 125 44 75 4 6 0 0 0 3 2 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.2834284526803 804 928 125 44 75 3 6 0 0 0 4 2 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.3052118397931 804 928 125 44 75 2 6 0 0 0 5 2 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.377782107088 803 928 125 44 75 3 6 0 0 0 5 2 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.3963118634868 802 928 125 44 75 4 6 0 0 0 5 2 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10.4193690290097 802 928 125 44 75 4 6 0 0 0 5 2 0 0 0 0 1 0 0 0 3 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
10.5845945642105 802 927 125 44 75 4 7 0 0 0 5 2 0 0 0 0 1 0 0 0 3 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
10.6729683657562 802 927 125 44 75 4 7 0 0 0 4 2 0 0 0 0 1 0 0 0 4 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
10.7019770145613 802 927 125 44 75 4 7 0 0 0 4 1 0 0 0 0 1 0 0 0 4 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
10.7378777459353 801 927 125 44 75 5 7 0 0 0 4 1 0 0 0 0 1 0 0 0 4 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
10.7515254925546 801 927 125 44 75 5 7 0 0 0 4 1 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
10.7573353543697 801 927 125 44 75 5 6 0 0 0 4 2 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
10.9095140629154 801 927 125 44 75 5 5 0 0 0 4 3 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
11.0477314371464 800 927 125 44 75 6 5 0 0 0 4 3 0 0 0 0 1 0 0 0 3 5 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
11.0536295062921 800 927 125 44 75 6 5 0 0 0 4 2 0 0 0 0 1 0 0 0 3 6 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
11.1274638980115 799 927 125 44 75 7 5 0 0 0 4 2 0 0 0 0 1 0 0 0 3 6 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
11.3357501567078 799 927 125 44 75 6 5 0 0 0 5 2 0 0 0 0 1 0 0 0 3 6 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
11.4186515605607 799 927 125 44 75 6 4 0 0 0 5 3 0 0 0 0 1 0 0 0 3 6 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
11.4262892730232 798 927 125 44 75 7 4 0 0 0 5 3 0 0 0 0 1 0 0 0 3 6 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
