"","age1_orange.H","age2_no_comorbid_orange.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"411",0,0,0,0,0
"412",17,14,5,3,7
"413",13,23,0,0,0
"414",18,14,0,0,0
"415",0,0,0,0,0
"416",19,16,6,2,6
"417",10,19,7,3,6
"418",15,15,0,0,0
"419",12,17,4,3,3
"420",15,13,7,2,6
"421",21,18,0,0,0
"422",20,23,0,0,0
"423",11,25,6,4,7
"424",13,19,8,2,9
"425",18,14,5,2,6
"426",20,19,10,2,9
"427",13,13,0,0,0
"428",13,12,5,3,4
"429",14,18,9,1,8
"430",13,22,0,0,0
"431",0,0,0,0,0
"432",13,16,6,5,7
"433",16,16,0,0,0
"434",18,17,0,0,0
"435",17,23,8,1,6
"436",12,13,0,0,0
"437",18,15,0,0,0
"438",15,15,0,0,0
"439",0,0,0,0,0
"440",20,13,8,2,8
"441",17,21,0,0,0
"442",0,0,0,0,0
"443",11,20,0,0,0
"444",15,19,0,0,0
"445",23,17,0,0,1
"446",17,17,5,1,4
"447",15,17,6,4,7
"448",0,0,0,0,0
"449",17,21,6,3,6
"450",18,16,0,0,0
"451",11,14,5,2,6
"452",9,16,0,0,0
"453",11,15,8,3,8
"454",18,18,7,3,6
"455",17,18,5,4,5
"456",15,24,7,4,8
"457",0,0,0,0,0
"458",0,0,0,0,0
"459",20,19,0,0,0
"460",17,18,0,0,0
"461",22,18,0,0,0
"462",18,19,0,0,0
"463",17,19,0,0,0
"464",17,16,9,4,7
"465",23,17,5,2,7
"466",1,0,0,0,0
"467",18,24,0,0,0
"468",19,18,5,3,5
"469",18,16,0,0,0
"470",0,0,0,0,0
"471",12,15,0,0,0
"472",21,16,0,0,0
"473",0,0,0,0,0
"474",21,11,0,0,0
"475",15,17,6,2,4
"476",0,0,0,0,0
"477",14,11,8,2,9
"478",19,17,0,0,0
"479",15,20,6,2,10
"480",16,21,12,1,8
"481",0,0,0,0,0
"482",0,0,0,0,0
"483",0,0,0,0,0
"484",0,0,0,0,0
"485",13,18,0,0,0
"486",16,16,0,0,0
"487",16,15,0,0,0
"488",18,9,5,3,9
"489",16,15,0,0,0
"490",20,19,0,0,0
"491",13,20,0,0,0
"492",16,20,0,0,0
"493",12,17,7,3,9
"494",18,13,0,0,0
"495",15,16,0,0,0
"496",17,16,1,0,0
"497",17,17,0,0,0
"498",0,0,0,0,0
"499",20,23,0,0,0
"500",25,20,0,0,0
