"","age1_orange.P","age2_no_comorbid_orange.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",41.9266410682102,44.0791472120705,105.895313076906,101.037922437984,102.797263439517
"2",42.6784502578816,42.6784502578816,0,0,0
"3",58.5379437219945,63.8508067078862,0,76.069206768971,0
"4",0,2.21510576069164,0,0,0
"5",38.3254924464051,45.4811524814578,102.719490728658,90.1094009082353,93.3354389180968
"6",47.4019097027841,46.5938661543567,62.4290084908854,0,0
"7",45.7066185494196,49.1341345686596,0,0,0
"8",8.91561098856195,7.69753259798286,0,0,0
"9",40.0491229081708,41.0237065652134,0,0,0
"10",38.0186249829327,45.2611157950296,0,0,0
"11",46.3899143991913,47.7916780773476,110.673598451512,118.986507428561,90.081325075897
"12",44.3862411878749,44.5049740099365,0,0,0
"13",47.5525965407913,44.6143321827898,75.7330195529542,95.8969620469312,76.9302762769229
"14",50.6175262134668,51.7102351877138,130.356570934625,135.274477645034,122.12723703425
"15",51.5539412994717,52.1412556718831,74.9742509700851,64.9953117127192,78.1126289917045
"16",43.4378989810582,42.0514910005139,85.6230183513517,62.1597043786939,83.463658560508
"17",37.8699995337197,42.3367742137201,0,0,0
"18",42.7284303911248,42.3719005401925,0,0,0
"19",67.2540442059652,67.7785364460306,0,0,0
"20",46.6115061574574,48.0748512639657,0,0,0
"21",47.0965174330634,46.6435540311067,102.168025869098,97.3659200494203,105.189165238537
"22",55.8994392584736,59.7451445996718,108.974180004862,87.327182940536,91.8050852892996
"23",0,1.16737801675228,0,0,0
"24",34.6778220452983,40.0403103741523,0,0,0
"25",46.1034229463759,46.6616902694391,0,0,0
"26",44.8998457979413,51.4794110037345,110.028121986608,113.304916200592,105.416221048355
"27",58.7299673639933,62.045057933868,0,0,0
"28",0,3.84260210468536,0,0,0
"29",50.4238370340658,50.4238370340658,0,0,0
"30",0,2.48394674145288,0,0,0
"31",43.9837357731056,44.0460429744856,0,0,0
"32",43.5978653462573,53.5909259608755,62.8288347274456,0,0
"33",44.9907563321087,42.4516730971106,0,0,0
"34",49.2417760453883,53.3149331266623,106.821030968808,81.3076812012818,109.165653175754
"35",42.4654078393859,46.8074932333224,71.9939191256492,61.8977811587267,87.1022648571806
"36",77.3870553828588,82.4590635352052,87.596056504403,103.140787207117,90.6530204845507
"37",48.1780764217361,48.1599407520513,103.124623017991,93.6462388590835,122.011861671364
"38",45.3544004216308,45.8372131722812,83.5849650777783,73.4580871700691,95.5483177611856
"39",51.753664018526,52.9157100655638,92.2321426315349,116.162902498141,83.8487377776916
"40",46.5117676731426,43.2858061729482,0,0,0
"41",41.609866956195,42.8808636888148,94.1123604888947,83.688461440023,90.3115305540226
