"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"122",53.3514615969809,55.672659659016,55.6761157383901,0,0
"123",50.3475026482047,53.5355319322914,0,0,0
"124",68.9245291103809,71.7152704740055,0,0,0
"125",70.3101659405433,73.9777377587963,119.482582150724,125.105822588274,124.271325250651
"126",44.5441588544735,45.7480311193685,0,0,43.167492006974
"127",70.9842885238149,74.7149825566704,0,0,0
"128",58.1665671938523,57.7322484789097,91.8554943012174,88.7224266117978,107.90296341992
"129",0,2.45038073917829,0,0,0
"130",43.2288104706533,48.7028232556815,106.694651996516,108.930383890296,107.62508036409
"131",54.3684711119844,53.9844119442948,0,0,0
"132",0,0,0,0,0
"133",10.7470701474256,5.57876347985253,0,0,0
"134",47.3969247898608,52.7302099987211,0,0,0
"135",45.5331126940891,48.6861461698648,0,0,48.3667170128897
"136",47.7119938988114,51.0904134756449,56.7241499379297,0,0
"137",0,4.59884572519403,0,0,0
"138",46.7426327745714,48.5111112753802,83.5476593184264,87.7274837139822,83.5655135035043
"139",0,7.24759044073147,0,0,0
"140",85.0830766112355,85.0830766112355,0,0,0
"141",54.167765861651,58.0194379328958,0,0,0
"142",53.1467502782225,58.0761415071343,109.294549659838,127.817265056124,111.942740439938
"143",54.3499532165105,54.1818322874332,0,0,0
"144",55.8239958653962,56.9589184962589,105.648527416151,110.528846161946,108.746823070792
"145",50.4361340310194,52.9131893159656,0,0,0
"146",62.3274386575354,62.2304105908058,113.125600344482,127.221131981884,113.978914031412
"147",74.6624607107681,71.874622851919,0,0,0
"148",42.6988668660357,48.8387058747006,91.0119147846426,95.5816889342477,88.557608946957
"149",0,7.08585737944508,0,0,0
"150",58.9433955923967,58.4007673065407,0,0,0
"151",44.4851704459618,49.5467999113808,0,0,0
"152",0,8.38528620471283,0,0,0
"153",68.626236972475,66.8651573545756,0,0,58.16051964694
"154",0,0,0,0,0
"155",50.6516155132415,49.8417326061969,0,56.6253273066104,0
"156",45.0900939309431,52.6611681046947,95.7079055462675,93.2979729303345,101.762482027576
"157",44.937954364521,49.0898402030724,0,69.7336320136484,0
"158",0,3.70982035293378,0,0,0
"159",48.1184061288292,52.6035686679487,0,0,0
"160",49.5662202782697,56.7015482675166,0,0,0
"161",66.0021489641506,69.0658679050283,0,0,0
"162",53.432681266643,57.1732022403936,100.530828516662,100.760853362584,105.173498057597
"163",52.9019378342773,54.2117743729277,0,0,0
"164",0,3.3791634877618,0,0,0
"165",45.9048579167294,51.093390467757,110.853888141742,121.178036446408,105.688480830225
"166",41.8464026101952,43.6258472865762,44.2319175615352,0,0
"167",52.5746169956158,58.4128504744507,0,0,0
"168",53.4932473111389,50.7125300173328,0,0,0
"169",49.1198492984315,52.8238313021802,0,0,0
"170",0,9.0929302315266,0,0,0
"171",50.3283211964911,55.350314043407,0,0,0
"172",0,2.27572059345334,0,0,0
"173",58.8611524717139,58.9227791689044,81.2352842701765,81.7044252864357,79.6523123107752
"174",49.1054482744199,51.4447936603834,0,0,0
"175",54.6110523372232,61.4138448349208,0,64.1009716028715,0
"176",46.1606047967922,52.4844465139432,0,0,0
"177",0,3.711161435648,0,0,0
"178",70.2191107178219,75.2130738063448,146.258376353085,129.109214392357,149.270310729228
"179",0,12.6159443664389,0,0,0
"180",58.8714396496389,62.6547356590841,0,0,0
"181",46.9600245368077,52.5571834027901,0,0,0
