"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",63,49,9,4,6
"2",54,42,6,7,4
"3",75,60,14,3,7
"4",3,4,0,0,0
"5",1,1,0,0,0
"6",0,1,0,0,0
"7",56,45,8,3,7
"8",0,1,0,0,0
"9",0,1,0,0,0
"10",70,60,13,7,8
"11",65,50,7,3,5
"12",41,31,6,4,5
"13",0,1,0,0,0
"14",44,50,8,5,5
"15",53,51,7,3,5
"16",0,1,0,0,0
"17",0,1,0,0,0
"18",0,1,0,0,0
"19",1,1,0,0,0
"20",0,1,0,0,0
"21",0,1,0,0,0
"22",0,0,0,0,0
"23",39,33,7,3,4
"24",2,2,1,0,0
"25",69,47,10,5,6
"26",1,1,0,0,0
"27",0,1,0,0,0
"28",51,47,6,3,3
"29",57,44,8,2,3
"30",45,30,7,2,5
"31",2,2,0,0,0
"32",0,1,0,0,1
"33",52,45,8,2,4
"34",70,47,7,4,5
"35",1,1,0,0,0
"36",1,1,0,0,0
"37",51,56,14,4,4
"38",77,55,10,3,6
"39",0,1,0,0,0
"40",64,48,11,3,5
"41",0,1,0,0,0
"42",0,0,0,0,0
"43",0,1,0,0,0
"44",0,1,0,0,0
"45",0,0,0,0,0
"46",82,56,7,5,4
"47",39,43,6,3,4
"48",43,32,6,1,6
"49",1,0,0,0,0
"50",56,49,10,6,3
"51",2,1,1,0,1
"52",71,55,12,3,4
"53",48,49,9,4,4
"54",0,1,0,0,0
"55",72,59,9,6,6
"56",1,1,0,0,0
"57",1,1,0,0,0
"58",68,48,14,3,5
"59",1,1,0,0,0
"60",0,1,0,0,0
"61",50,38,8,3,6
"62",53,52,11,2,3
"63",50,38,9,3,3
"64",69,66,12,3,5
"65",0,1,0,0,0
"66",45,39,7,2,4
"67",54,51,13,2,6
"68",0,0,0,0,0
"69",0,1,0,0,0
"70",1,1,0,0,0
"71",61,52,10,2,6
"72",0,1,0,0,0
"73",59,48,9,4,5
"74",1,1,0,0,0
"75",49,32,7,4,3
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",0,1,0,0,0
"79",0,1,0,0,0
"80",0,1,0,0,0
"81",57,52,9,6,7
"82",1,1,0,0,1
"83",69,57,10,3,6
"84",0,1,0,0,0
"85",0,1,0,0,0
"86",0,1,0,0,0
"87",0,0,0,0,0
"88",47,35,8,2,4
"89",5,1,1,0,1
"90",44,40,8,3,5
"91",60,47,11,3,6
"92",64,54,10,2,5
"93",56,46,8,3,7
"94",1,0,1,0,0
"95",0,1,1,0,0
"96",1,1,0,0,0
"97",0,1,0,0,0
"98",2,3,0,0,0
"99",0,1,0,0,0
"100",1,1,0,0,0
"101",0,1,0,0,0
"102",0,1,0,0,0
"103",2,1,0,0,0
"104",32,25,5,2,2
"105",67,58,11,3,5
"106",0,1,0,0,0
"107",0,1,0,0,0
"108",0,1,0,0,0
"109",0,1,0,0,0
"110",61,48,11,4,4
"111",0,0,0,0,0
"112",1,1,0,0,0
"113",63,76,8,4,4
"114",1,1,0,0,0
"115",41,41,5,2,3
"116",46,42,9,2,3
"117",4,6,1,0,2
"118",36,38,10,2,4
"119",66,51,10,3,3
"120",0,1,0,0,0
"121",52,47,11,4,7
"122",62,58,13,3,5
"123",52,52,8,2,4
"124",53,43,6,4,4
"125",0,1,0,0,0
"126",0,1,0,0,0
"127",60,55,10,3,4
"128",52,53,10,4,6
"129",52,41,9,4,4
"130",71,60,11,4,4
"131",53,48,9,4,4
"132",60,52,11,5,4
"133",55,46,8,3,5
"134",0,1,0,0,0
"135",53,43,8,2,5
"136",70,57,15,4,5
"137",0,1,0,0,0
"138",41,35,6,2,3
"139",0,1,0,0,0
"140",2,1,1,0,0
"141",56,53,8,4,4
"142",55,49,9,3,3
"143",0,1,0,0,0
"144",63,48,9,3,3
"145",0,1,0,0,0
"146",3,1,0,0,0
"147",1,3,0,0,0
"148",62,59,8,4,5
"149",72,65,7,5,6
"150",0,1,1,0,0
"151",0,1,0,0,0
"152",1,1,0,0,0
"153",57,47,8,2,6
"154",0,1,0,0,0
"155",60,36,7,3,5
"156",57,58,9,4,7
"157",0,1,0,0,0
"158",0,0,0,0,0
"159",1,1,1,0,0
"160",53,41,7,4,5
"161",49,46,8,3,3
"162",63,51,8,3,4
