"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",10.3194103194103,7.85562632696391,10.3833865814696,11.3636363636364,10.7238605898123
"2",9.58230958230958,7.85562632696391,9.58466453674121,9.09090909090909,8.04289544235925
"3",12.8992628992629,9.12951167728238,11.9808306709265,11.3636363636364,13.4048257372654
"4",10.4422604422604,9.23566878980892,9.58466453674121,13.6363636363636,12.0643431635389
"5",10.4422604422604,9.23566878980892,11.9808306709265,11.3636363636364,10.7238605898123
"6",11.4250614250614,10.4033970276008,12.779552715655,13.6363636363636,12.0643431635389
"7",0,0.106157112526539,0,0,0
"8",10.1965601965602,8.49256900212314,7.98722044728434,11.3636363636364,10.7238605898123
"9",9.7051597051597,8.17409766454352,10.3833865814696,11.3636363636364,12.0643431635389
"10",11.5479115479115,9.12951167728238,14.3769968051118,18.1818181818182,12.0643431635389
"11",0,0.106157112526539,0,0,0
"12",11.0565110565111,8.70488322717622,9.58466453674121,13.6363636363636,13.4048257372654
"13",8.23095823095823,7.53715498938429,11.9808306709265,15.9090909090909,10.7238605898123
"14",10.5651105651106,9.12951167728238,11.1821086261981,11.3636363636364,12.0643431635389
"15",9.33660933660934,7.32484076433121,7.98722044728434,11.3636363636364,8.04289544235925
"16",0,0.106157112526539,0,0,0
"17",0,0.106157112526539,0,0,0
"18",10.5651105651106,8.17409766454352,11.1821086261981,11.3636363636364,10.7238605898123
"19",10.8108108108108,8.9171974522293,12.779552715655,15.9090909090909,10.7238605898123
"20",0,0.106157112526539,0,0,0
"21",9.21375921375921,9.34182590233546,11.1821086261981,13.6363636363636,8.04289544235925
"22",9.95085995085995,9.34182590233546,10.3833865814696,15.9090909090909,9.38337801608579
"23",0,0.106157112526539,0,0,0
"24",10.0737100737101,7.43099787685775,11.1821086261981,9.09090909090909,9.38337801608579
"25",8.5995085995086,7.43099787685775,12.779552715655,13.6363636363636,12.0643431635389
"26",9.09090909090909,9.02335456475584,11.1821086261981,15.9090909090909,12.0643431635389
"27",9.95085995085995,8.81104033970276,11.1821086261981,13.6363636363636,12.0643431635389
"28",10.9336609336609,7.96178343949045,13.5782747603834,15.9090909090909,10.7238605898123
"29",9.58230958230958,8.3864118895966,12.779552715655,11.3636363636364,10.7238605898123
"30",9.21375921375921,8.49256900212314,11.1821086261981,11.3636363636364,13.4048257372654
"31",10.1965601965602,7.96178343949045,10.3833865814696,9.09090909090909,12.0643431635389
"32",9.82800982800983,9.02335456475584,11.1821086261981,11.3636363636364,9.38337801608579
"33",10.5651105651106,9.55414012738854,9.58466453674121,11.3636363636364,9.38337801608579
"34",9.7051597051597,9.66029723991507,13.5782747603834,13.6363636363636,12.0643431635389
"35",0,0.106157112526539,0,0,0
"36",0,0.106157112526539,0,0,0
"37",9.33660933660934,8.06794055201699,9.58466453674121,13.6363636363636,16.0857908847185
"38",0.122850122850123,0.106157112526539,0,0,0
"39",11.0565110565111,9.87261146496815,11.1821086261981,9.09090909090909,10.7238605898123
"40",11.9164619164619,10.828025477707,12.779552715655,11.3636363636364,10.7238605898123
"41",9.09090909090909,7.85562632696391,10.3833865814696,15.9090909090909,10.7238605898123
"42",9.45945945945946,8.81104033970276,11.9808306709265,13.6363636363636,10.7238605898123
"43",10.1965601965602,8.17409766454352,10.3833865814696,11.3636363636364,12.0643431635389
"44",0,0.106157112526539,0,0,0
"45",10.6879606879607,8.81104033970276,11.9808306709265,15.9090909090909,13.4048257372654
"46",0,0.106157112526539,0,0,0
"47",10.0737100737101,7.85562632696391,11.1821086261981,9.09090909090909,10.7238605898123
"48",10.4422604422604,8.06794055201699,10.3833865814696,13.6363636363636,9.38337801608579
"49",9.21375921375921,9.02335456475584,9.58466453674121,11.3636363636364,9.38337801608579
"50",11.1793611793612,8.49256900212314,11.1821086261981,15.9090909090909,12.0643431635389
"51",11.9164619164619,9.34182590233546,13.5782747603834,13.6363636363636,10.7238605898123
"52",0,0.106157112526539,0,0,0
"53",10.9336609336609,8.70488322717622,11.9808306709265,11.3636363636364,13.4048257372654
"54",9.09090909090909,9.02335456475584,11.1821086261981,9.09090909090909,10.7238605898123
"55",0,0.106157112526539,0,0,0
"56",9.82800982800983,8.49256900212314,13.5782747603834,11.3636363636364,12.0643431635389
"57",9.95085995085995,8.28025477707006,13.5782747603834,13.6363636363636,10.7238605898123
"58",0,0.106157112526539,0,0,0
"59",10.5651105651106,8.49256900212314,9.58466453674121,11.3636363636364,9.38337801608579
"60",0.122850122850123,0.106157112526539,0,0,0
"61",10.0737100737101,7.53715498938429,7.98722044728434,15.9090909090909,8.04289544235925
"62",10.5651105651106,9.12951167728238,10.3833865814696,11.3636363636364,9.38337801608579
"63",9.82800982800983,7.96178343949045,8.78594249201278,18.1818181818182,13.4048257372654
"64",10.5651105651106,10.2972399150743,8.78594249201278,9.09090909090909,13.4048257372654
"65",12.2850122850123,9.55414012738854,14.3769968051118,9.09090909090909,16.0857908847185
"66",11.3022113022113,9.02335456475584,10.3833865814696,15.9090909090909,13.4048257372654
"67",8.96805896805897,8.28025477707006,11.9808306709265,11.3636363636364,10.7238605898123
"68",0,0.106157112526539,0,0,0
"69",8.84520884520884,8.9171974522293,8.78594249201278,18.1818181818182,9.38337801608579
"70",9.21375921375921,7.85562632696391,11.1821086261981,6.81818181818182,9.38337801608579
"71",0,0.106157112526539,0,0,0
"72",11.1793611793612,9.55414012738854,10.3833865814696,11.3636363636364,14.745308310992
"73",0,0.212314225053079,0,0,0
"74",0,0.106157112526539,0,0,0
"75",10.6879606879607,8.59872611464968,13.5782747603834,11.3636363636364,16.0857908847185
"76",10.6879606879607,9.55414012738854,11.9808306709265,13.6363636363636,13.4048257372654
"77",8.47665847665848,7.96178343949045,11.9808306709265,15.9090909090909,17.426273458445
"78",10.4422604422604,8.3864118895966,10.3833865814696,13.6363636363636,9.38337801608579
"79",9.09090909090909,8.49256900212314,11.1821086261981,13.6363636363636,10.7238605898123
"80",11.1793611793612,8.06794055201699,9.58466453674121,9.09090909090909,14.745308310992
"81",9.33660933660934,10.0849256900212,8.78594249201278,6.81818181818182,10.7238605898123
"82",0.122850122850123,0.106157112526539,0,2.27272727272727,0
"83",9.7051597051597,7.64331210191083,9.58466453674121,9.09090909090909,14.745308310992
"84",9.33660933660934,6.90021231422505,10.3833865814696,13.6363636363636,9.38337801608579
"85",0,0.106157112526539,0,0,0
"86",11.4250614250614,7.85562632696391,10.3833865814696,9.09090909090909,9.38337801608579
"87",10.4422604422604,9.55414012738854,13.5782747603834,15.9090909090909,10.7238605898123
"88",11.4250614250614,9.12951167728238,14.3769968051118,18.1818181818182,10.7238605898123
"89",0.122850122850123,0.106157112526539,0,0,0
"90",9.45945945945946,8.81104033970276,10.3833865814696,11.3636363636364,14.745308310992
"91",10.1965601965602,8.9171974522293,12.779552715655,9.09090909090909,13.4048257372654
"92",11.1793611793612,8.59872611464968,9.58466453674121,11.3636363636364,9.38337801608579
"93",9.33660933660934,8.70488322717622,11.9808306709265,15.9090909090909,10.7238605898123
"94",10.0737100737101,9.02335456475584,13.5782747603834,11.3636363636364,9.38337801608579
"95",0.122850122850123,0.106157112526539,0,0,0
"96",11.3022113022113,10.2972399150743,11.1821086261981,11.3636363636364,10.7238605898123
"97",10.9336609336609,7.53715498938429,10.3833865814696,11.3636363636364,10.7238605898123
"98",9.7051597051597,8.17409766454352,8.78594249201278,15.9090909090909,8.04289544235925
"99",0,0.106157112526539,0,0,0
"100",9.21375921375921,8.9171974522293,11.9808306709265,13.6363636363636,10.7238605898123
"101",0,0.106157112526539,0,0,0
"102",8.96805896805897,8.70488322717622,12.779552715655,11.3636363636364,12.0643431635389
"103",9.21375921375921,7.64331210191083,11.9808306709265,15.9090909090909,12.0643431635389
"104",9.21375921375921,6.4755838641189,9.58466453674121,11.3636363636364,12.0643431635389
"105",0,0.106157112526539,0,0,0
"106",0,0.106157112526539,0,0,0
"107",9.95085995085995,8.49256900212314,11.9808306709265,15.9090909090909,10.7238605898123
"108",0,0.106157112526539,0,0,0
"109",11.9164619164619,8.49256900212314,10.3833865814696,13.6363636363636,14.745308310992
"110",9.09090909090909,7.53715498938429,11.9808306709265,18.1818181818182,9.38337801608579
"111",10.8108108108108,10.828025477707,9.58466453674121,13.6363636363636,9.38337801608579
"112",10.4422604422604,8.70488322717622,9.58466453674121,11.3636363636364,9.38337801608579
"113",8.72235872235872,9.66029723991507,15.1757188498403,18.1818181818182,10.7238605898123
"114",10.0737100737101,9.02335456475584,11.1821086261981,13.6363636363636,10.7238605898123
"115",9.58230958230958,7.00636942675159,12.779552715655,11.3636363636364,12.0643431635389
"116",0,0.106157112526539,0,0,0
"117",9.7051597051597,9.12951167728238,12.779552715655,11.3636363636364,13.4048257372654
"118",0,0.106157112526539,0,0,0
"119",10.6879606879607,10.6157112526539,8.78594249201278,13.6363636363636,13.4048257372654
"120",0,0.106157112526539,0,0,0
"121",10.5651105651106,8.3864118895966,14.3769968051118,11.3636363636364,12.0643431635389
"122",10.0737100737101,8.81104033970276,11.9808306709265,11.3636363636364,9.38337801608579
"123",8.35380835380835,7.64331210191083,11.1821086261981,13.6363636363636,12.0643431635389
"124",10.6879606879607,9.55414012738854,9.58466453674121,13.6363636363636,9.38337801608579
"125",9.45945945945946,8.3864118895966,9.58466453674121,9.09090909090909,12.0643431635389
"126",0,0.106157112526539,0,0,0
"127",9.33660933660934,8.49256900212314,9.58466453674121,15.9090909090909,14.745308310992
"128",10.5651105651106,7.85562632696391,9.58466453674121,13.6363636363636,10.7238605898123
"129",11.7936117936118,9.55414012738854,11.1821086261981,13.6363636363636,18.7667560321716
"130",9.7051597051597,9.55414012738854,12.779552715655,11.3636363636364,10.7238605898123
"131",10.4422604422604,8.17409766454352,13.5782747603834,20.4545454545455,10.7238605898123
"132",9.95085995085995,8.59872611464968,11.1821086261981,18.1818181818182,12.0643431635389
"133",9.58230958230958,9.12951167728238,11.1821086261981,11.3636363636364,12.0643431635389
"134",10.5651105651106,8.49256900212314,11.1821086261981,9.09090909090909,12.0643431635389
"135",0,0.106157112526539,0,0,0
"136",8.96805896805897,7.53715498938429,9.58466453674121,15.9090909090909,10.7238605898123
"137",8.47665847665848,9.87261146496815,11.1821086261981,13.6363636363636,10.7238605898123
"138",0,0.106157112526539,0,0,0
"139",0,0.106157112526539,0,0,0
"140",9.58230958230958,7.64331210191083,9.58466453674121,18.1818181818182,9.38337801608579
"141",10.6879606879607,8.28025477707006,10.3833865814696,9.09090909090909,12.0643431635389
"142",10.0737100737101,8.17409766454352,11.9808306709265,13.6363636363636,12.0643431635389
"143",10.5651105651106,8.9171974522293,8.78594249201278,11.3636363636364,12.0643431635389
"144",10.6879606879607,9.66029723991507,11.9808306709265,11.3636363636364,10.7238605898123
"145",9.7051597051597,8.70488322717622,15.1757188498403,20.4545454545455,10.7238605898123
"146",9.82800982800983,8.59872611464968,12.779552715655,11.3636363636364,12.0643431635389
"147",10.4422604422604,8.17409766454352,11.1821086261981,15.9090909090909,10.7238605898123
"148",9.58230958230958,8.06794055201699,8.78594249201278,13.6363636363636,9.38337801608579
"149",10.5651105651106,8.17409766454352,12.779552715655,13.6363636363636,10.7238605898123
"150",0,0.106157112526539,0,0,0
"151",10.3194103194103,7.74946921443737,9.58466453674121,13.6363636363636,12.0643431635389
"152",10.9336609336609,10.2972399150743,14.3769968051118,13.6363636363636,14.745308310992
"153",10.3194103194103,8.81104033970276,11.1821086261981,18.1818181818182,8.04289544235925
"154",9.21375921375921,8.06794055201699,13.5782747603834,13.6363636363636,14.745308310992
"155",10.9336609336609,8.28025477707006,9.58466453674121,11.3636363636364,12.0643431635389
"156",10.0737100737101,9.23566878980892,10.3833865814696,13.6363636363636,12.0643431635389
"157",9.33660933660934,8.59872611464968,11.1821086261981,11.3636363636364,9.38337801608579
"158",0,0.106157112526539,0,0,0
"159",10.5651105651106,6.90021231422505,11.9808306709265,13.6363636363636,8.04289544235925
"160",11.1793611793612,9.34182590233546,11.1821086261981,15.9090909090909,12.0643431635389
"161",10.8108108108108,8.59872611464968,13.5782747603834,15.9090909090909,10.7238605898123
"162",7.98525798525798,8.49256900212314,10.3833865814696,13.6363636363636,10.7238605898123
"163",11.0565110565111,10.7218683651805,11.9808306709265,11.3636363636364,10.7238605898123
