"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",0,0,0,0,0
"2",33.7352429366864,35.5754586853807,33.6521371994361,39.6800509898617,45.4636908013194
"3",34.2115092630974,34.1703910418681,36.1957504246243,27.6928759424884,35.0852511847709
"4",37.894633547913,37.1999934088291,38.2244263443947,27.8025399677941,39.0242456907837
"5",0,0,0,0,0
"6",0,0,0,0,0
"7",56.5339707420876,57.9726868334891,58.4102738868976,34.9295262374576,69.0654722733672
"8",41.9126170203109,41.7861614758358,42.0076170367125,31.3754452919145,42.0388471761157
"9",42.6363838715168,39.0957875829585,39.3783641839849,45.4101867329715,40.9850723698065
"10",34.7289787996315,38.7460871218199,34.5543479020794,41.3792976794885,38.0624999684132
"11",33.3268650560518,33.5230290005603,29.543115031952,28.7809017831114,32.9260462054857
"12",39.5430471405429,44.5521325175199,39.3735179849322,38.6744577747536,52.0086336103675
"13",31.7937708419263,33.4050671879108,28.8779453886881,34.1108540498583,29.7117808105413
"14",36.7089133144528,39.4326169640895,38.1445671754217,35.1320564239946,38.9760892020607
"15",37.8865236816096,39.3653325830199,42.4270449722514,46.2837138438479,33.6000396154574
"16",33.4197922635961,35.8066635615429,28.537535011757,42.3949747892084,35.3774213148603
"17",0,0,0,0,0
"18",32.5612735798328,39.9421105681006,39.6461776018462,39.4725322526215,39.9963667613791
"19",0,0,0,0,0
"20",36.2878228313719,34.299599449024,38.139291760065,33.4113833992557,36.2648480833202
"21",37.0021024044146,37.906830879508,33.3638036704153,30.8260351858623,45.1177373522381
"22",31.9398642015865,36.5045768983032,26.279517333096,34.4936548251624,40.5302007362861
"23",31.7007537349455,33.0593805756097,30.3530246909507,29.2188941123452,38.2403182196496
"24",33.1871644756772,33.8872479654722,34.7163632689501,28.8758691023292,35.8443392902267
"25",35.1304148995762,37.2493800979123,38.5216016205392,47.2430555237801,36.4109678413704
"26",40.9855629246069,48.2703262770059,44.5485270008804,30.8127626342631,46.5912463897574
"27",0,2.05619453939093,0,0,0
"28",37.3328726383372,39.6120188203367,43.4922155379103,41.4479515425577,41.6252798721809
"29",43.6833168993719,44.60809928307,47.4510420679663,33.9719660224016,47.2460306455946
"30",25.4129346627849,28.9073417903242,28.0687373459184,32.2682398309057,35.0100411895578
"31",38.6565954044325,42.9371361468845,42.551480099617,37.6730404085483,41.7687928489188
"32",33.2818983278312,35.5616950050663,28.7228967993313,36.8857342834422,38.3130162455927
"33",34.7567299032752,37.0559270652302,45.4017881916029,14.7297792052688,42.366949121613
"34",29.4435256121124,34.4291680623863,32.2960378536873,35.3369774351026,28.7912623870044
"35",31.5443170562229,34.1501788515447,35.6025865842533,32.0168686093477,33.8808388656657
"36",28.325286489232,35.3216774188616,31.2274877569437,37.8207543284561,33.5277586533507
"37",31.7360471335109,31.3609036787175,27.7709550502504,32.6077287503312,33.0621756729921
"38",34.3206754553872,33.3635336183314,34.7959598431362,34.4936855923242,29.9913863157898
"39",44.3198445676423,47.5594268154723,56.0655726050058,41.8025752392213,40.8097826484581
"40",32.2488073125494,40.7975719057185,41.977657450802,36.5577970241253,37.1814386586704
"41",34.9074561199955,38.6379990726834,44.5748797530482,39.6203562158711,43.6083160255793
"42",0,0,0,0,0
"43",34.9367395964208,27.9164840502736,36.5089637933241,33.4063270322674,34.8142888480261
"44",29.4940655352444,31.9238649687748,31.649508784206,32.8522969678398,27.2221530178686
"45",0,0,0,0,0
"46",41.6042509921387,40.8463755399751,44.3349387103003,41.9241875712827,41.8423077316721
"47",0,0,0,0,0
"48",33.4482669012042,38.0751068813571,42.1957984025171,37.9908143369494,43.1951683347334
"49",37.3419717074595,40.8920881403766,44.3202181786518,42.3222218837382,34.5261626067363
"50",42.102982451139,45.1522266307487,52.7953484862965,50.6141553348688,38.0183132013403
"51",39.1873978339781,45.5598241685498,49.2531064907885,40.2555401659255,38.6613478551502
"52",0,0,0,0,0
"53",34.3023310945218,35.6470047409094,34.3023310945218,37.6009895543897,39.3330856446042
"54",42.1444995882671,42.6414878436735,55.9326281943899,39.4798643397196,38.314618778314
"55",30.1016134954725,38.1824251636236,33.5545369281957,42.4482898445971,36.7665131154637
"56",0,0,0,0,0
"57",28.3136094492506,32.3891082598062,25.8484341122553,22.0411347389385,34.9694610801289
"58",38.079233806662,35.7556456429058,40.4178219174613,31.2913293318507,36.043520890236
"59",31.6610118970681,36.3619423577789,29.298347666856,35.8725446393985,32.113638163359
"60",32.8773114335768,36.2334974365192,29.7138213627585,28.5251289554509,33.2473265665022
"61",48.9074462194179,51.0505202635757,53.24044246006,48.8089423487371,57.2875167406884
"62",47.8107447048426,49.0963235858861,50.1634878209526,47.2850677041032,51.4328427688296
"63",32.3082913148603,37.7076274115292,37.8844928570449,44.7364415286193,45.2706141538283
"64",38.8374746157264,41.676256065973,37.3495469130953,34.1678916356857,49.947459611623
"65",30.183487888532,32.2961689418961,36.602263253594,37.9298293395336,42.68443050336
"66",34.1187280535018,32.7243573614744,43.7970368764887,32.4945220164701,32.6416488316106
"67",37.1634066391312,40.0626685105727,41.387220657705,35.186685816648,42.8536950232593
"68",31.7295311415046,34.1034127523481,30.3415462885239,36.2215543468525,25.0813352763579
"69",48.0988341439186,48.2142303437329,50.1006871742134,47.534574917185,48.2142303437329
"70",0,0,0,0,0
"71",41.7591571269582,44.3574543569706,50.7198117139524,35.6970410351488,45.9913083035167
"72",30.5226802772335,34.8125588679547,32.005713882066,24.2469957963915,32.9379320279617
"73",0,2.98359502301166,0,0,0
"74",28.9819213136932,34.9473853966524,34.1221222931106,41.9449309474216,42.150125015579
"75",34.692397617999,34.9752256994214,29.3571281457203,23.8853927711474,34.0549689990677
"76",0,0,0,0,0
"77",34.7484042147643,38.5159861819744,43.1984564879812,30.5154499727189,38.4984858875974
"78",31.589486043036,31.7908789358903,40.5439626180135,38.0298093726,30.1154113737892
"79",0,0,0,0,0
"80",37.979285835405,41.1650955517126,42.3573534424508,37.1378706835901,38.5890660940478
"81",36.7556005854446,36.0439078241983,35.246465147113,38.6471348079219,42.9012570634735
"82",0,13.6281536540993,0,0,0
"83",38.7857934007537,43.5339675216091,38.6511552669469,42.0719352088373,48.1204906318426
"84",41.2689558984908,44.1660482260512,44.1660482260512,45.5817206034494,34.8032018474073
"85",32.8758456415844,36.3315055287793,38.1495843200452,41.2603008367531,29.6104629351304
"86",35.1742200052617,36.4847308820404,24.6106645789147,43.7509298994661,41.690409708091
"87",29.2757169144358,30.7219060795009,37.8728644507344,0,30.0285388425002
"88",35.0104455970221,40.6367134324728,40.4274550695943,36.4685113110144,38.7105090114613
"89",39.3331610725749,46.1951308241408,37.3701050088322,43.1549039155266,40.4477797346818
"90",31.1256045659088,34.7427670102229,36.9455014034923,30.6611510932545,30.033014740548
"91",36.2690597817135,33.052582305644,30.6296973536871,26.473132835111,32.0078487471428
"92",45.1144581627896,44.1429639690058,46.6407208256512,41.9111236774302,44.3935863550675
"93",41.3077640494549,44.6724064205954,43.4323387581136,47.8306809118403,45.6748247190988
"94",28.495382193864,28.6570359908811,29.2542095007014,29.0212984646355,44.5448716079641
"95",43.2873455458045,41.3646642039064,41.7006302610477,44.5958248484034,45.9865141211521
"96",37.2163992572168,39.6820262659268,38.9892529759585,43.8199252933361,36.4967322405995
"97",48.839866652216,47.3718802218025,53.3674819447779,48.6865946698515,57.2414000577799
"98",33.0351819207162,35.7666820554564,42.5365238806157,41.1878679469356,31.8825368920086
"99",33.8869747755956,39.8102101494632,38.5001165685404,40.5502391502342,35.998556980762
"100",45.6734630028991,52.4631466096543,48.6059251078445,58.2444732192362,47.8940137804693
"101",0,0,0,0,0
"102",0,5.43861203474529,0,0,0
"103",38.0343474401212,41.4355072966067,43.3540827553445,37.3478249387414,45.6943447888176
"104",35.760040848682,39.9461481414447,42.6126083684482,48.1797238115531,46.0760185626792
"105",33.5563012030751,35.4184976409937,34.7493976344664,34.5160848302303,26.7814576999396
"106",32.8447624061656,39.1462899810212,35.55510674752,31.6790572451135,36.5099873994743
"107",33.2763831320925,36.7605153110569,36.0921842225698,38.5390440966959,32.244054609718
"108",45.9336812727126,51.3968332811573,43.5889331482796,51.2019537814103,45.6964869636866
"109",46.8433712677631,51.0270437381362,52.3981083635099,33.0673386541255,53.7063979584906
"110",38.4952565175432,42.7052623217806,36.2579184602319,47.6846898091207,47.9226345141297
"111",36.8085715176263,35.7528482737788,35.7528482737788,39.7931959671623,30.0740797818674
"112",39.2846218356337,42.9424528769666,33.3698463925831,38.5345530181524,29.7049475438534
"113",41.8806009884717,40.1363015752822,33.0116225946832,45.935754649024,49.3700869948737
"114",36.2132734419244,39.4365577051051,51.9245174655577,43.4341307053839,48.6035969810046
"115",30.8751216043539,30.316858921007,33.8001713124851,22.4562002598321,33.2854555741824
"116",36.7524536587204,37.2195302669939,43.4766631377496,44.7374677433485,42.045698454475
"117",0,2.14837352507719,0,0,0
"118",44.5532019169516,43.411518519734,44.4702734824094,47.9023158111826,42.6228818263949
"119",34.3686288516523,35.7942109218571,38.979690930871,33.5942184132266,32.3442986067941
"120",0,0,0,0,0
"121",29.893111567422,31.0611229801471,28.5431932995621,34.6994524908151,36.7835875267092
"122",54.5697928634304,53.4928261642084,54.7199657741778,49.7680962901681,48.7239720101616
"123",33.4871037937322,32.3839968688944,23.31021725251,24.4785940158824,28.8333579798833
"124",38.1448699871457,33.6348694524805,31.6378840532538,29.6209036074866,30.8513807094993
"125",45.7991668424945,50.5487340695391,47.7817495028989,34.7075282985139,45.3062485581148
"126",48.6802805094154,45.72343387556,50.4133427973604,48.5123210387639,51.4329890318362
"127",48.9003627940475,44.2993177278543,50.1620399868115,53.7041766048804,48.4474855012848
"128",42.4454947674563,42.2395625263648,40.1730302925201,45.2620998534993,47.3450004165441
"129",47.2946099177138,42.7115676555807,42.4667277243127,41.4607452682933,49.4114565089993
"130",29.9789111564714,35.7457392662916,30.9003856773969,40.7762080406402,31.0099132593697
"131",25.6320647298777,30.2999978003893,37.1450071440013,32.9825541948077,31.6670159320252
"132",42.7675531430715,45.2477556810419,40.3089800338393,39.9721062392536,48.4793814376576
"133",0,0,0,0,0
"134",31.0366190265262,34.0069627132959,30.541457135352,35.5611920398838,33.79097381707
"135",0,2.09650879634322,0,0,0
"136",32.6690856367154,32.4233722245519,36.2885629469968,36.8292869261107,29.929354856023
"137",36.0728263812079,37.4081477071778,30.7816435307708,47.3310711259819,33.1087759425717
"138",31.8798075251452,34.6376749077018,31.7369461369112,30.713405944844,27.5424738459014
"139",27.6328961860319,31.009271419783,27.4408813274759,22.5392896105159,28.563221161431
"140",42.6633347098499,42.0810099521374,42.940045898707,27.3269924572594,40.7379082197176
"141",33.9785352321197,34.2574675240637,37.43550240751,33.856144847323,26.1550853158615
"142",36.5036883305116,37.4229427282414,33.3598357169094,35.1676351973604,40.2368121820348
"143",30.5250684576459,35.6203779368553,33.3564559183718,31.0192227393288,22.392323123559
"144",43.6984478677667,43.8098054643498,50.2592071288635,41.0592976749615,51.1218743143116
"145",47.5851119794866,48.3713828108279,40.611750581133,47.6474395871781,39.5262169433986
"146",29.7575272909983,37.7054959037042,31.6036170494333,33.0193358647047,34.824530535917
"147",59.4872699994552,59.4872699994552,57.5406285378934,57.6435108027358,61.8660408378366
"148",45.5620642348766,48.8502914237329,52.9607507546912,43.2234075354461,39.8007822802329
"149",51.7061336914611,55.7725887258368,51.4498954166909,45.9226002658543,53.3054478156525
"150",31.2631792391992,35.0644297983889,32.8630210816724,37.3826989472846,30.3216929672809
"151",63.5448687480723,64.0517309896296,60.6811718163603,60.7121093116768,58.3285517800163
"152",36.2242309520965,36.2242309520965,33.8568553913327,38.8697868191586,35.5964538490179
"153",39.6348633810937,42.8534585339817,40.482359357217,37.0687517188027,38.2327944977044
"154",0,0,0,0,0
"155",42.6261341127535,46.6772977012325,34.8639649817759,39.4698618792054,43.3641062565264
"156",46.5909163526114,46.7916971235898,42.8484543618718,45.51659065779,51.6594625547286
"157",42.8909460972861,44.574375086697,43.0454428073597,44.023015389681,45.8917837522626
"158",35.9864044541629,36.5195908417044,31.23648755713,29.5694716779339,33.3523209026383
"159",42.4882297293797,42.6667873875992,45.8928163601021,36.675441218191,51.8447386481599
"160",34.5934460027908,40.8601775213216,33.4900925361425,42.1241276960995,31.6632518727297
"161",41.7913520183148,39.334236777221,48.9810815340115,43.8583207263085,52.9560236053725
"162",40.3961521145824,38.2588280436914,36.3876592078629,45.1583779437203,45.7913083903659
"163",39.7371546788963,41.6616982745199,37.7954630271861,30.4381918125795,38.2787791652762
"164",0,0,0,0,0
"165",44.2432198931589,48.9252569579144,47.066350745047,46.6469750198622,45.381963752115
"166",0,0,0,0,0
"167",38.615681821395,37.2847325376948,37.7512041704296,40.5560957322042,45.6737660114432
