"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",159,1,131,1,0,0,0
"2",143,12,148,12,15,7,9
"3",152,9,145,10,14,4,13
"4",146,10,140,14,21,7,7
"5",0,0,1,0,0,0,0
"6",162,9,165,14,14,6,8
"7",158,9,145,13,15,10,11
"8",147,15,155,14,19,6,13
"9",174,13,168,12,18,7,10
"10",153,10,138,13,16,7,11
"11",144,10,142,14,17,7,12
"12",146,13,136,14,17,6,7
"13",144,10,132,12,19,6,13
"14",148,10,170,13,19,5,9
"15",155,0,152,0,0,0,0
"16",149,0,141,0,0,0,0
"17",155,16,132,16,20,5,10
"18",171,11,132,12,16,5,8
"19",150,11,136,16,20,5,11
"20",153,0,126,0,0,0,1
"21",170,11,138,18,18,6,10
"22",148,10,145,12,20,6,8
"23",150,12,150,19,16,6,8
"24",146,12,158,16,12,4,11
"25",142,0,139,0,0,0,0
"26",159,10,138,14,20,5,10
"27",152,10,155,11,19,6,10
"28",146,0,141,0,0,1,0
"29",151,13,144,18,16,7,8
"30",149,21,131,17,25,7,12
"31",154,12,153,18,17,9,11
"32",157,10,120,13,19,6,8
"33",0,0,1,0,0,0,0
"34",183,12,166,14,22,7,12
"35",148,11,151,16,18,9,9
"36",175,12,160,11,20,9,10
"37",151,12,128,14,18,4,9
"38",0,0,1,0,0,0,0
"39",147,12,139,16,14,9,10
"40",137,10,143,15,19,6,9
"41",178,10,156,13,19,6,11
"42",159,12,137,17,19,7,11
"43",159,11,144,13,19,7,10
"44",0,0,1,0,0,0,0
"45",148,13,165,17,19,6,12
"46",163,11,155,13,15,6,10
"47",1,0,1,0,0,0,0
"48",155,9,171,17,15,9,8
"49",164,13,142,11,21,4,7
"50",0,0,1,0,0,0,0
"51",0,0,1,0,0,0,0
"52",167,13,124,16,23,6,11
"53",171,12,146,14,16,7,7
"54",159,1,153,0,1,0,0
"55",162,10,144,10,17,6,11
"56",173,11,163,18,18,7,10
"57",154,9,153,12,21,8,12
"58",142,15,125,12,17,6,13
"59",145,9,130,9,11,5,10
"60",135,10,133,12,17,7,10
"61",0,0,1,0,0,0,0
"62",150,12,143,10,16,6,11
"63",141,14,114,16,18,5,10
"64",153,13,117,18,20,8,9
"65",0,0,1,0,0,0,0
"66",136,8,148,11,12,6,10
"67",150,11,152,17,12,8,9
"68",169,12,150,15,21,7,10
"69",177,11,158,9,14,5,7
"70",147,10,125,12,16,5,10
"71",154,11,119,17,17,7,10
"72",140,13,136,18,15,8,8
"73",143,12,147,15,18,5,11
"74",186,10,152,10,19,4,7
"75",148,11,162,14,17,6,10
"76",172,0,156,0,0,0,0
"77",154,0,152,1,0,0,1
"78",157,11,153,12,15,7,10
"79",0,0,1,0,0,0,0
"80",156,11,143,12,17,6,10
"81",142,15,124,13,15,4,9
"82",148,12,148,13,13,9,8
"83",147,15,147,16,16,9,11
"84",138,0,156,0,0,0,0
"85",176,15,135,13,22,6,11
"86",167,7,154,10,11,7,6
"87",176,9,157,11,16,5,8
"88",171,12,152,12,19,10,11
"89",161,11,154,14,17,7,8
"90",0,0,1,0,0,0,0
"91",146,10,124,12,17,8,8
"92",126,9,123,11,15,6,8
"93",145,13,125,13,16,7,10
"94",138,10,134,13,19,5,11
"95",143,12,118,13,20,6,10
"96",142,13,128,13,17,5,10
"97",165,9,149,11,17,5,9
"98",139,10,138,19,17,6,11
"99",157,10,131,16,15,4,11
"100",147,12,145,14,17,5,8
"101",156,12,148,13,15,5,13
"102",165,10,169,13,12,5,8
"103",143,13,140,17,19,7,10
"104",148,14,127,15,13,8,11
"105",169,12,147,14,14,10,8
"106",149,10,128,12,13,6,8
"107",0,0,1,0,0,0,0
"108",158,13,144,11,17,6,8
"109",141,10,147,16,18,7,9
"110",149,1,155,2,1,0,1
"111",141,13,135,11,20,4,10
"112",155,11,139,15,17,4,10
"113",141,10,139,13,18,8,9
"114",148,8,161,11,15,5,9
"115",175,11,157,14,16,6,6
"116",142,16,131,14,17,6,13
"117",147,14,135,16,22,5,8
"118",163,9,147,13,18,6,7
"119",148,11,154,18,19,7,10
"120",2,0,1,0,0,0,0
"121",157,12,158,13,16,6,8
"122",145,0,146,0,1,0,0
"123",145,9,157,9,15,5,6
"124",182,10,136,14,20,7,16
"125",151,14,152,13,18,5,11
"126",143,9,134,12,18,6,10
"127",155,10,146,14,20,6,11
"128",0,0,1,0,0,0,0
"129",130,14,137,18,22,9,10
"130",0,0,1,0,0,0,0
"131",160,11,150,11,14,5,9
"132",163,12,134,11,14,8,10
"133",182,12,149,16,18,4,9
"134",156,11,145,12,17,6,10
"135",139,11,135,16,21,8,10
"136",175,0,153,0,0,0,0
"137",162,11,140,16,18,8,12
"138",0,0,1,0,0,0,0
"139",162,10,147,17,17,5,13
"140",159,10,141,11,18,8,9
"141",160,8,132,9,14,5,11
"142",144,16,129,14,24,6,10
"143",155,10,130,16,18,7,9
"144",149,0,146,0,1,0,0
"145",157,0,141,0,0,0,0
"146",165,14,154,13,17,11,8
"147",148,14,133,18,22,11,13
"148",0,0,1,0,0,0,0
"149",156,13,140,16,17,6,9
"150",157,11,142,15,21,5,13
"151",149,0,152,0,1,0,0
"152",143,11,171,14,12,7,10
"153",0,0,1,0,0,0,0
"154",162,10,156,11,17,5,8
"155",183,15,163,20,17,6,7
"156",164,11,158,12,21,5,12
"157",0,0,1,0,0,0,0
"158",161,9,151,14,17,6,10
"159",162,9,150,12,11,6,9
"160",137,13,143,17,21,8,10
"161",156,12,175,13,17,9,9
"162",164,11,134,19,21,6,12
"163",0,0,1,0,0,0,0
"164",156,10,133,14,15,8,10
"165",172,0,141,0,0,0,0
"166",152,10,146,12,11,6,8
"167",163,11,162,13,15,5,11
"168",157,8,123,12,23,6,9
"169",0,0,1,0,0,0,0
"170",173,14,146,17,16,6,10
"171",148,15,131,16,19,8,8
"172",153,14,133,12,16,7,8
"173",160,13,139,17,19,8,12
"174",142,11,133,11,17,7,9
"175",166,0,130,0,1,0,0
"176",171,0,185,0,0,0,0
"177",151,10,145,13,15,6,9
"178",165,8,155,11,14,6,15
"179",165,9,162,16,18,6,9
"180",134,9,130,11,15,7,9
"181",159,8,117,12,19,5,11
"182",0,0,1,0,0,0,0
"183",156,11,162,10,17,5,10
"184",168,13,153,13,20,9,10
"185",147,12,150,14,15,7,9
"186",161,14,149,12,20,6,11
"187",179,9,141,13,22,7,15
"188",153,11,144,13,11,6,8
"189",162,0,168,0,0,0,0
"190",0,0,1,0,0,0,0
"191",155,10,134,13,17,4,10
"192",149,9,161,10,20,6,10
"193",158,9,152,15,19,7,7
"194",156,15,146,16,24,7,10
"195",159,10,146,11,17,4,9
"196",135,13,162,12,22,5,12
"197",165,10,134,11,18,7,7
"198",146,16,142,15,21,5,15
"199",140,10,166,13,22,7,9
"200",143,0,130,0,0,0,0
"201",141,10,124,10,19,6,8
"202",135,0,150,0,0,0,0
"203",169,11,156,15,18,5,11
"204",159,13,139,13,15,5,12
"205",149,0,130,0,0,0,0
"206",162,10,167,17,15,7,12
"207",186,8,144,15,12,6,9
"208",144,10,118,9,14,5,10
"209",0,0,1,0,0,0,0
"210",154,10,154,15,17,6,8
"211",163,13,145,10,20,7,9
"212",135,13,141,15,14,6,10
"213",141,13,150,12,16,7,10
"214",152,7,139,13,16,5,8
"215",166,1,148,1,0,0,0
"216",0,0,1,0,0,0,0
"217",146,0,141,0,0,1,0
"218",0,0,1,0,0,0,0
"219",158,13,146,12,18,7,9
"220",156,9,146,14,20,8,11
"221",144,14,139,11,17,5,10
"222",162,0,151,0,0,0,0
"223",0,0,1,0,0,0,0
"224",0,0,1,0,0,0,0
"225",148,9,161,13,19,7,9
"226",136,13,135,13,20,6,10
"227",137,0,144,1,0,0,0
"228",141,0,142,0,0,0,0
"229",150,13,145,15,15,6,9
"230",0,0,1,0,0,0,0
"231",163,0,143,0,0,0,0
"232",169,9,142,14,20,5,7
"233",142,8,141,15,15,5,9
"234",0,0,1,0,0,0,0
"235",158,14,138,13,15,8,11
"236",126,13,159,15,16,5,13
"237",151,11,142,11,20,4,10
"238",172,13,162,12,19,8,8
"239",145,9,139,10,15,5,8
"240",174,0,167,0,1,0,1
"241",159,11,144,11,22,7,9
"242",186,12,133,17,21,6,11
"243",147,9,142,15,18,5,9
"244",174,12,158,13,20,5,7
"245",143,12,160,12,20,8,15
"246",147,10,131,14,17,5,10
"247",137,12,143,9,14,5,7
"248",140,10,140,14,18,7,9
"249",155,12,147,12,14,5,9
"250",149,13,133,14,18,5,8
"251",0,0,1,0,0,0,0
"252",141,1,136,1,0,1,0
"253",170,13,139,11,17,7,8
"254",142,14,132,12,16,7,8
"255",151,12,140,14,18,6,10
"256",180,16,158,14,14,9,7
"257",128,0,136,0,1,0,1
"258",146,8,141,10,13,5,8
"259",164,13,138,11,14,9,7
"260",151,12,131,14,16,8,8
"261",140,11,149,14,20,6,10
"262",0,0,1,0,0,0,0
"263",151,15,120,17,17,6,10
"264",184,13,173,11,22,7,10
"265",162,12,141,14,21,8,9
"266",177,10,156,12,16,6,9
"267",150,12,139,14,15,6,10
"268",1,0,1,0,0,0,0
"269",161,13,123,14,15,7,10
"270",0,0,1,0,0,0,0
"271",140,13,117,14,19,10,12
"272",177,0,132,0,0,0,1
"273",164,10,140,12,18,9,10
"274",153,13,141,14,18,5,10
"275",152,11,160,14,18,6,8
"276",148,10,155,13,13,8,7
"277",136,14,143,10,16,6,10
"278",151,10,140,15,19,5,8
"279",0,0,1,0,0,0,0
"280",0,0,1,0,0,0,0
"281",126,0,114,0,1,0,0
"282",143,10,136,12,13,4,12
"283",129,16,140,14,16,8,11
"284",148,10,124,16,18,10,7
"285",176,9,150,11,13,5,9
"286",157,0,151,0,0,0,0
"287",178,10,154,12,16,8,11
"288",153,10,141,13,12,8,10
"289",142,12,137,12,15,7,9
"290",150,11,145,13,16,4,9
"291",129,13,126,13,20,8,10
"292",169,10,139,15,19,5,10
"293",0,0,1,0,0,0,0
"294",153,15,130,12,16,7,10
"295",153,15,139,15,19,6,14
"296",144,10,140,12,15,6,9
"297",147,10,131,10,19,5,6
"298",157,0,144,0,0,2,0
"299",153,1,142,1,1,1,0
"300",142,12,130,13,17,5,7
"301",153,10,145,11,12,4,11
"302",163,10,149,12,17,6,10
"303",156,16,134,18,18,8,9
"304",161,8,162,9,11,6,7
"305",166,14,146,13,14,5,12
"306",133,9,145,13,13,4,9
"307",160,11,166,10,16,5,11
"308",139,11,133,12,16,6,9
"309",132,0,152,0,0,0,0
"310",170,16,169,17,17,6,12
"311",164,11,131,11,15,8,12
"312",151,0,137,1,0,0,0
"313",135,13,135,14,15,5,12
"314",126,11,144,10,16,7,8
"315",165,13,148,15,15,7,9
"316",158,13,159,20,19,8,10
"317",177,11,147,14,14,7,10
"318",134,11,145,15,15,7,12
"319",170,13,166,16,23,7,15
"320",153,10,141,13,15,5,9
"321",143,10,145,15,17,5,9
"322",176,12,156,13,25,4,10
"323",0,0,1,0,0,0,0
"324",190,1,162,0,0,0,0
"325",146,0,157,1,1,0,0
"326",152,12,143,14,19,9,9
"327",179,11,149,17,16,6,9
"328",163,13,159,13,16,8,11
"329",154,0,170,0,0,0,0
"330",0,0,1,0,0,0,0
"331",147,10,129,14,20,6,9
"332",143,14,144,13,18,8,9
"333",166,10,156,18,13,7,13
"334",167,15,160,12,15,7,9
"335",158,10,144,11,12,5,9
"336",154,16,130,10,14,5,9
"337",0,0,1,0,0,0,0
"338",138,11,123,11,16,8,8
"339",157,8,158,13,16,7,7
"340",158,9,150,11,14,4,11
"341",133,12,128,13,20,7,8
"342",144,8,136,12,13,5,6
"343",144,14,163,14,17,10,12
"344",0,0,1,0,0,0,0
"345",0,0,1,0,0,0,0
"346",144,0,146,1,1,1,0
"347",125,8,131,14,14,5,9
"348",177,10,153,13,17,9,10
"349",0,0,1,0,0,0,0
"350",156,12,130,10,15,5,9
"351",153,12,118,17,19,8,12
"352",144,0,146,0,0,0,0
"353",161,13,131,13,14,5,7
"354",143,11,127,11,19,7,9
"355",0,0,1,0,0,0,0
"356",153,0,148,0,0,0,0
"357",131,9,125,13,15,8,9
"358",150,9,124,16,26,6,7
"359",0,0,1,0,0,0,0
"360",145,10,134,12,18,9,9
"361",139,12,142,15,21,6,13
"362",167,10,165,15,21,10,7
"363",143,10,130,19,17,10,11
"364",145,10,144,10,17,7,9
"365",156,12,153,14,16,9,9
"366",0,0,1,0,0,0,0
"367",143,11,159,9,20,5,10
"368",141,8,133,9,11,5,6
"369",160,12,151,16,17,10,11
"370",155,14,152,13,17,5,10
"371",0,0,1,0,0,0,0
"372",152,10,141,18,18,6,12
"373",168,13,147,10,17,6,9
"374",151,15,147,16,18,9,8
"375",144,13,143,16,22,8,11
"376",137,12,136,10,15,5,9
"377",160,10,137,13,14,8,8
"378",159,14,150,13,20,7,12
"379",140,11,129,13,18,5,11
"380",145,10,141,14,15,6,8
"381",157,12,134,16,20,5,7
"382",163,11,140,15,18,5,9
"383",164,14,150,16,19,7,10
"384",155,10,140,12,18,5,8
"385",0,0,1,0,0,0,0
"386",133,13,126,15,17,8,10
