"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",50,0,80,0,0,0,0
"2",60,0,71,0,1,0,1
"3",68,5,73,10,21,9,32
"4",59,0,83,0,0,0,0
"5",0,0,0,0,0,0,0
"6",62,5,68,3,35,7,28
"7",72,6,73,4,26,15,35
"8",60,5,83,3,35,8,30
"9",59,6,61,7,40,5,30
"10",52,5,81,6,16,9,25
"11",73,3,73,10,26,5,42
"12",63,4,71,7,32,9,36
"13",0,0,0,0,0,0,0
"14",65,9,88,7,30,11,35
"15",57,0,66,0,0,0,0
"16",57,0,75,0,0,0,0
"17",64,0,75,0,0,0,0
"18",0,0,0,0,0,0,0
"19",53,6,81,5,26,12,29
"20",61,6,84,11,40,8,34
"21",59,6,75,7,27,9,36
"22",0,0,1,0,0,0,0
"23",0,0,0,0,0,0,0
"24",77,2,80,5,44,9,34
"25",0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0
"27",62,6,68,4,38,6,26
"28",63,0,74,0,0,0,0
"29",0,0,0,0,0,0,0
"30",57,6,84,6,31,10,20
"31",79,5,64,4,25,10,27
"32",62,3,91,10,30,11,35
"33",68,0,75,0,0,0,0
"34",61,0,75,0,0,0,1
"35",61,4,79,4,27,6,23
"36",47,4,85,6,25,8,35
"37",66,8,60,4,29,5,19
"38",0,0,0,0,0,0,0
"39",51,8,72,12,33,7,35
"40",0,0,0,0,0,0,0
"41",67,0,56,0,0,0,0
"42",73,0,71,0,0,0,0
"43",51,0,80,0,0,0,0
"44",0,0,2,0,0,0,0
"45",59,4,84,9,41,8,28
"46",0,0,0,0,0,0,0
"47",69,5,80,5,31,11,31
"48",64,5,62,10,44,10,42
"49",79,2,65,3,21,3,31
"50",0,0,0,0,0,0,0
"51",64,5,80,8,32,10,27
"52",64,9,78,6,24,12,21
"53",71,5,72,6,29,8,35
"54",59,8,65,11,28,8,30
"55",57,5,92,8,20,14,30
"56",62,2,63,11,32,11,29
"57",67,5,78,8,24,8,26
"58",60,0,88,0,0,0,0
"59",63,0,71,0,0,0,1
"60",62,7,67,14,30,8,35
"61",0,0,0,0,0,0,0
"62",0,0,1,0,0,0,0
"63",0,0,0,0,0,0,0
"64",75,2,77,14,39,11,35
"65",0,0,0,0,0,0,0
"66",0,0,0,0,0,0,0
"67",65,9,65,6,37,10,31
"68",54,0,91,0,0,0,0
"69",0,0,0,0,0,0,0
"70",0,0,0,0,0,0,0
"71",63,2,73,7,36,12,35
"72",0,0,0,0,0,0,0
"73",56,6,83,12,36,8,31
"74",0,0,0,0,0,0,0
"75",56,6,60,7,38,8,27
"76",63,4,74,4,30,5,34
"77",58,3,73,11,33,5,23
"78",53,8,77,4,37,10,38
"79",0,0,0,0,0,0,0
"80",0,0,0,0,0,0,0
"81",56,6,60,11,22,7,34
"82",66,0,82,0,0,0,0
"83",67,2,63,6,27,7,29
"84",61,5,90,10,23,12,30
"85",65,5,66,8,28,7,30
"86",0,0,0,0,0,0,0
"87",67,6,77,2,39,6,25
"88",0,0,0,0,0,0,0
"89",61,0,69,0,0,0,0
"90",0,0,0,0,0,0,0
"91",63,0,67,0,1,0,1
"92",70,7,70,8,38,10,44
"93",0,0,0,0,0,0,0
"94",74,0,66,0,0,0,0
"95",0,0,0,0,0,0,0
"96",0,0,0,0,0,0,0
"97",0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0
"99",61,0,68,0,0,0,1
"100",83,0,70,0,0,0,0
"101",62,6,73,4,30,9,29
"102",67,4,77,9,28,7,33
"103",0,0,0,0,0,0,0
"104",65,8,67,6,29,6,27
"105",55,0,82,0,0,0,0
"106",0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0
"108",53,6,72,7,22,5,24
"109",52,7,83,11,29,5,22
"110",0,0,0,0,0,0,0
"111",0,0,0,0,0,0,0
"112",0,0,0,0,0,0,0
"113",72,0,82,0,0,0,1
"114",63,2,74,6,42,10,29
"115",0,0,1,0,0,0,0
"116",61,8,74,12,36,8,29
"117",59,4,80,10,30,8,26
"118",0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0
"120",0,0,0,0,0,0,0
"121",65,0,69,0,0,0,0
"122",62,4,71,7,32,8,30
"123",75,3,84,10,22,6,28
"124",0,0,0,0,0,0,0
"125",76,5,80,14,30,7,35
"126",0,0,0,0,0,0,0
"127",2,0,0,0,0,0,0
"128",0,0,0,0,0,0,0
