"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"2350",3.98936170212766,6.41025641025641,15.8018867924528,19.1897654584222,28.7539936102236,36.3636363636364,42.8954423592493
"2351",5.98404255319149,99.3589743589744,17.2169811320755,100.213219616205,99.8402555910543,100,100.536193029491
"2352",4.38829787234043,12.8205128205128,13.4433962264151,18.1236673773987,22.3642172523962,29.5454545454545,29.4906166219839
"2353",5.18617021276596,6.41025641025641,14.3867924528302,25.5863539445629,24.7603833865815,29.5454545454545,28.1501340482574
"2354",5.18617021276596,3.20512820512821,15.8018867924528,26.6524520255864,36.741214057508,38.6363636363636,41.5549597855228
"2355",6.78191489361702,6.41025641025641,17.688679245283,18.1236673773987,12.779552715655,15.9090909090909,34.8525469168901
"2356",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2357",99.8670212765958,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2358",6.51595744680851,11.2179487179487,17.2169811320755,21.3219616204691,15.9744408945687,36.3636363636364,38.8739946380697
"2359",5.45212765957447,14.4230769230769,16.627358490566,31.9829424307036,23.961661341853,45.4545454545455,44.2359249329759
"2360",5.18617021276596,0,15.4481132075472,27.7185501066098,17.5718849840256,27.2727272727273,44.2359249329759
"2361",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2362",4.92021276595745,4.80769230769231,14.9764150943396,28.7846481876333,15.1757188498403,29.5454545454545,28.1501340482574
"2363",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2364",6.11702127659574,4.80769230769231,16.8632075471698,31.9829424307036,24.7603833865815,34.0909090909091,42.8954423592493
"2365",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2366",6.91489361702128,99.3589743589744,16.3915094339623,100.213219616205,99.8402555910543,100,100.536193029491
"2367",5.0531914893617,9.61538461538462,17.5707547169811,23.454157782516,31.9488817891374,40.9090909090909,57.6407506702413
"2368",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2369",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2370",99.8670212765958,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2371",5.18617021276596,9.61538461538462,16.2735849056604,24.5202558635394,15.1757188498403,45.4545454545455,24.1286863270778
"2372",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2373",4.92021276595745,99.3589743589744,14.1509433962264,100.213219616205,99.8402555910543,100,100.536193029491
"2374",3.19148936170213,8.01282051282051,15.4481132075472,18.1236673773987,22.3642172523962,36.3636363636364,38.8739946380697
"2375",3.98936170212766,11.2179487179487,13.0896226415094,21.3219616204691,15.9744408945687,13.6363636363636,28.1501340482574
"2376",7.04787234042553,8.01282051282051,14.5047169811321,17.0575692963753,24.7603833865815,22.7272727272727,37.5335120643432
"2377",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2378",4.52127659574468,1.6025641025641,17.5707547169811,15.9914712153518,13.5782747603834,31.8181818181818,26.8096514745308
"2379",5.71808510638298,99.3589743589744,17.3349056603774,100.213219616205,99.8402555910543,100,100.536193029491
"2380",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2381",6.51595744680851,3.20512820512821,17.2169811320755,18.1236673773987,17.5718849840256,31.8181818181818,40.2144772117963
"2382",5.0531914893617,6.41025641025641,14.8584905660377,10.6609808102345,18.370607028754,43.1818181818182,22.7882037533512
"2383",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2384",4.92021276595745,8.01282051282051,15.4481132075472,18.1236673773987,16.7731629392971,43.1818181818182,36.1930294906166
"2385",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2386",4.52127659574468,6.41025641025641,15.2122641509434,39.4456289978678,36.741214057508,45.4545454545455,48.2573726541555
"2387",4.52127659574468,4.80769230769231,15.5660377358491,29.8507462686567,24.7603833865815,27.2727272727273,34.8525469168901
"2388",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2389",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2390",3.72340425531915,9.61538461538462,15.9198113207547,19.1897654584222,18.370607028754,27.2727272727273,34.8525469168901
"2391",4.52127659574468,8.01282051282051,17.2169811320755,26.6524520255864,25.5591054313099,29.5454545454545,28.1501340482574
"2392",5.0531914893617,3.20512820512821,18.0424528301887,22.3880597014925,25.5591054313099,31.8181818181818,46.916890080429
"2393",6.51595744680851,1.6025641025641,17.8066037735849,17.0575692963753,25.5591054313099,36.3636363636364,37.5335120643432
"2394",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2395",6.25,99.3589743589744,17.688679245283,100.213219616205,99.8402555910543,100,100.536193029491
"2396",99.8670212765958,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2397",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2398",4.25531914893617,11.2179487179487,14.0330188679245,18.1236673773987,19.1693290734824,38.6363636363636,41.5549597855228
"2399",5.18617021276596,9.61538461538462,15.5660377358491,15.9914712153518,19.1693290734824,34.0909090909091,24.1286863270778
"2400",4.92021276595745,99.3589743589744,17.3349056603774,98.0810234541578,99.0415335463259,95.4545454545455,97.8552278820375
"2401",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2402",4.12234042553191,4.80769230769231,15.3301886792453,27.7185501066098,22.3642172523962,31.8181818181818,40.2144772117963
"2403",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2404",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"2405",7.04787234042553,12.8205128205128,19.3396226415094,33.0490405117271,31.1501597444089,31.8181818181818,48.2573726541555
"2406",5.45212765957447,4.80769230769231,16.9811320754717,18.1236673773987,15.1757188498403,38.6363636363636,24.1286863270778
