"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",111,0,95,0,0,0,0
"2",90,0,96,0,0,0,0
"3",103,0,98,0,0,0,0
"4",107,8,104,10,15,5,10
"5",100,0,92,0,0,0,0
"6",0,0,1,0,0,0,0
"7",109,0,92,0,0,0,0
"8",0,0,1,0,0,0,0
"9",98,0,92,0,0,0,0
"10",103,0,112,0,0,0,0
"11",0,0,1,0,0,0,0
"12",101,0,103,0,0,0,0
"13",127,0,99,0,0,0,0
"14",114,0,116,0,0,0,0
"15",96,0,101,0,0,0,0
"16",113,0,97,0,0,0,0
"17",114,0,111,0,0,0,0
"18",110,0,97,0,0,0,0
"19",103,0,109,0,0,0,0
"20",110,0,89,0,0,0,0
"21",120,1,114,1,1,0,0
"22",105,0,99,0,0,0,0
"23",99,0,98,0,0,0,0
"24",113,0,94,0,0,0,0
"25",99,0,106,0,0,0,0
"26",112,0,97,0,0,0,0
"27",103,0,97,0,0,0,0
"28",112,0,103,0,0,0,0
"29",119,0,103,0,0,0,0
"30",1,0,1,0,0,0,0
"31",96,0,108,0,0,0,0
"32",110,0,108,0,0,0,0
"33",0,0,1,0,0,0,0
"34",0,0,1,0,0,0,0
"35",99,0,95,0,0,0,0
"36",0,0,1,0,0,0,0
"37",111,0,101,0,0,0,0
"38",108,0,93,0,0,0,0
"39",103,0,108,0,0,0,0
"40",101,0,90,0,0,0,0
"41",0,0,1,0,0,0,0
"42",0,0,1,0,0,0,0
"43",106,0,119,0,0,0,0
"44",107,0,95,0,0,0,0
"45",108,0,96,0,0,0,0
"46",101,0,101,0,0,0,0
"47",104,0,100,0,0,0,0
"48",1,0,1,0,0,0,0
"49",90,0,93,0,0,0,0
"50",109,0,104,0,0,0,0
"51",107,0,106,0,0,0,0
"52",1,0,1,0,0,0,0
"53",0,0,1,0,0,0,0
"54",105,0,98,0,0,0,0
"55",124,0,108,0,0,0,0
"56",99,0,92,0,0,0,0
"57",97,0,105,0,0,0,0
"58",0,0,1,0,0,0,0
"59",0,0,1,0,0,0,0
"60",109,0,102,0,0,0,0
"61",113,0,112,0,0,0,0
"62",118,0,105,0,0,0,0
"63",110,0,102,0,0,0,0
"64",103,0,119,0,0,0,0
"65",0,0,1,0,0,0,0
"66",119,0,107,0,0,0,0
"67",117,0,101,0,0,0,0
"68",91,0,107,0,0,0,0
"69",107,0,104,0,0,0,0
"70",103,0,99,0,0,0,0
"71",110,0,93,0,0,0,0
"72",108,0,114,0,0,0,0
"73",104,0,104,0,0,0,0
"74",130,0,86,0,0,0,0
"75",104,0,105,0,0,0,0
"76",100,0,98,0,0,0,0
"77",102,0,102,0,0,0,0
"78",99,0,97,0,0,0,0
"79",89,0,104,0,0,0,0
"80",105,0,97,0,0,0,0
"81",90,0,99,0,0,0,0
"82",104,0,90,0,0,0,0
"83",101,0,98,0,0,0,0
"84",100,0,100,0,0,0,0
"85",111,0,96,0,0,0,0
"86",92,0,99,0,0,0,0
"87",107,0,101,0,0,0,0
"88",103,0,100,0,0,0,0
"89",114,0,103,0,0,0,0
"90",122,0,92,0,0,0,0
"91",106,0,98,0,0,0,0
"92",109,0,94,0,0,0,0
"93",105,0,120,0,0,0,0
"94",103,0,90,0,0,0,0
"95",96,0,91,0,0,0,0
"96",102,0,95,0,0,0,0
"97",0,0,1,0,0,0,0
"98",1,0,1,0,0,0,0
"99",0,0,1,0,0,0,0
"100",108,0,107,0,0,0,0
"101",0,0,1,0,0,0,0
"102",100,0,94,0,0,0,0
"103",110,0,105,0,0,0,0
"104",110,0,96,0,0,0,0
"105",105,0,108,0,0,0,0
"106",111,0,109,0,0,0,0
"107",115,0,108,0,0,0,0
"108",111,0,98,0,0,0,0
"109",104,0,104,0,0,0,0
"110",1,0,1,0,0,0,0
"111",0,0,1,0,0,0,0
"112",116,0,105,0,0,0,0
"113",97,0,107,0,0,0,0
"114",1,0,1,0,0,0,0
"115",111,0,106,0,0,0,0
"116",119,0,103,0,0,0,0
"117",96,0,91,0,0,0,0
"118",0,0,1,0,0,0,0
"119",110,0,110,0,0,0,0
"120",96,0,101,0,0,0,0
"121",100,0,110,0,0,0,0
"122",0,0,1,0,0,0,0
"123",0,0,1,0,0,0,0
"124",102,0,89,0,0,0,0
"125",99,0,100,0,0,0,0
"126",106,0,104,0,0,0,0
"127",98,0,90,0,0,0,0
"128",98,0,94,0,0,0,0
"129",107,0,99,0,0,0,0
"130",105,0,95,0,0,0,0
"131",97,0,99,0,0,0,0
"132",100,0,96,0,0,0,0
"133",108,0,112,0,0,0,0
"134",107,0,106,0,0,0,0
"135",1,0,2,0,0,0,0
"136",103,0,98,0,0,0,0
"137",1,0,1,0,0,0,0
"138",99,0,96,0,0,0,0
"139",103,0,99,0,0,0,0
"140",103,0,109,0,0,0,0
"141",100,0,113,0,0,0,0
"142",93,0,100,0,0,0,0
"143",97,0,104,0,0,0,0
"144",101,0,90,0,0,0,0
"145",98,0,110,0,0,0,0
"146",97,0,90,0,0,0,0
"147",0,0,1,0,0,0,0
"148",98,0,97,0,0,0,0
"149",102,0,99,0,0,0,0
"150",100,0,109,0,0,0,0
"151",121,0,102,0,0,0,0
"152",97,0,100,0,0,0,0
"153",115,0,97,0,0,0,0
"154",95,0,86,0,0,0,0
"155",104,0,91,0,0,0,0
"156",108,0,97,0,0,0,0
"157",96,0,106,0,0,0,0
"158",111,8,98,10,16,8,8
"159",0,0,1,0,0,0,0
"160",113,0,111,0,0,0,0
"161",100,0,102,0,0,0,0
"162",103,0,101,0,0,0,0
"163",103,0,102,0,0,0,0
"164",104,0,96,0,0,0,0
"165",106,0,111,0,0,0,0
"166",98,0,93,0,0,0,0
"167",0,0,1,0,0,0,0
"168",119,0,99,0,0,0,0
"169",0,0,1,0,0,0,0
"170",102,0,94,0,0,0,0
"171",0,0,1,0,0,0,0
"172",0,0,1,0,0,0,0
"173",0,0,1,0,0,0,0
"174",0,0,1,0,0,0,0
"175",1,0,1,0,0,0,0
"176",94,0,109,0,0,0,0
"177",102,0,104,0,0,0,0
"178",118,0,94,0,0,0,0
"179",114,0,93,0,0,0,0
"180",98,0,99,0,0,0,0
"181",91,0,101,0,0,0,0
"182",109,0,98,0,0,0,0
"183",0,0,1,0,0,0,0
"184",1,0,1,0,0,0,0
"185",103,0,107,0,0,0,0
"186",133,0,92,0,0,0,0
"187",122,0,110,0,0,0,0
"188",108,0,95,0,0,0,0
"189",100,0,97,0,0,0,0
"190",0,0,1,0,0,0,0
"191",94,0,107,0,0,0,0
"192",118,0,99,0,0,0,0
"193",94,0,100,0,0,0,0
"194",96,0,122,0,0,0,0
"195",0,0,1,0,0,0,0
"196",0,0,1,0,0,0,0
"197",100,0,99,0,0,0,0
"198",93,0,97,0,0,0,0
"199",0,0,1,0,0,0,0
"200",0,0,1,0,0,0,0
"201",0,0,1,0,0,0,0
"202",108,0,108,0,0,0,0
"203",114,0,96,0,0,0,0
"204",0,0,1,0,0,0,0
"205",107,0,95,0,0,0,0
"206",0,0,1,0,0,0,0
"207",95,0,96,0,0,0,0
"208",100,0,95,0,0,0,0
"209",112,0,103,0,0,0,0
"210",105,0,97,0,0,0,0
"211",121,0,94,0,0,0,0
"212",0,0,1,0,0,0,0
"213",0,0,1,0,0,0,0
"214",0,0,1,0,0,0,0
"215",90,0,92,0,0,0,0
"216",119,0,110,0,0,0,0
"217",98,0,104,0,0,0,0
"218",1,0,1,0,0,0,0
"219",97,0,96,0,0,0,0
"220",0,0,1,0,0,0,0
"221",105,1,88,0,1,1,0
"222",111,0,107,0,0,0,0
"223",102,0,115,0,0,0,0
"224",98,0,98,0,0,0,0
"225",106,0,103,0,0,0,0
"226",105,0,108,0,0,0,0
"227",0,0,1,0,0,0,0
"228",109,0,106,0,0,0,0
"229",115,0,104,0,0,0,0
"230",121,0,100,0,0,0,0
"231",108,11,101,16,17,9,9
"232",101,0,103,0,0,0,0
"233",108,0,107,0,0,0,0
"234",110,0,85,0,0,0,0
"235",102,0,98,0,0,0,0
"236",104,0,113,0,0,0,0
"237",109,0,119,0,0,0,0
"238",111,0,101,0,0,0,0
"239",105,0,96,0,0,0,0
"240",100,0,96,0,0,0,0
"241",112,0,90,0,0,0,0
"242",111,0,105,0,0,0,0
"243",93,0,103,0,0,0,0
"244",98,0,100,0,0,0,0
"245",93,0,117,0,0,0,0
"246",97,0,97,0,0,0,0
"247",102,0,97,0,0,0,0
"248",109,0,99,0,0,0,0
"249",96,0,96,0,0,0,0
"250",109,0,104,0,0,0,0
"251",112,0,94,0,0,0,0
"252",0,0,1,0,0,0,0
"253",0,0,1,0,0,0,0
"254",99,0,90,0,0,0,0
"255",89,0,109,0,0,0,0
"256",106,0,103,0,0,0,0
"257",95,0,99,0,0,0,0
"258",100,0,88,0,0,0,0
"259",93,0,93,0,0,0,0
"260",98,0,111,0,0,0,0
"261",0,0,1,0,0,0,0
"262",0,0,1,0,0,0,0
"263",110,0,115,1,1,0,0
"264",125,0,105,0,0,0,0
"265",120,0,110,0,0,0,0
"266",0,0,1,0,0,0,0
"267",106,0,89,0,0,0,0
"268",101,0,107,0,0,0,0
"269",110,0,115,0,0,0,0
"270",105,0,119,0,0,0,0
"271",111,0,96,0,0,0,0
"272",0,0,1,0,0,0,0
"273",99,0,103,0,0,0,0
"274",98,0,89,0,0,0,0
"275",0,0,1,0,0,0,0
"276",0,0,1,0,0,0,0
"277",104,0,104,0,0,0,0
"278",108,0,99,0,0,0,0
"279",119,0,106,0,0,0,0
"280",92,0,95,0,0,0,0
"281",0,0,1,0,0,0,0
"282",107,0,97,0,0,0,0
"283",95,0,104,0,0,0,0
"284",95,0,96,0,0,0,0
"285",101,0,105,0,0,0,0
"286",99,0,105,0,0,0,0
"287",106,0,94,0,0,0,0
"288",99,0,93,0,0,0,0
"289",100,0,112,0,0,0,0
"290",117,0,115,0,0,0,0
"291",105,0,95,0,0,0,0
"292",114,0,98,0,0,0,0
"293",108,0,98,0,0,0,0
"294",103,0,97,0,0,0,0
"295",0,0,1,0,0,0,0
"296",97,0,112,0,0,0,0
"297",104,0,96,0,0,0,0
"298",96,0,100,0,0,0,0
"299",111,0,98,0,0,0,0
"300",100,0,98,0,0,0,0
"301",0,0,1,0,0,0,0
"302",100,0,82,0,0,0,0
"303",102,0,104,0,0,0,1
"304",100,0,98,0,0,0,0
"305",0,0,1,0,0,0,0
"306",97,0,100,0,0,0,0
"307",98,0,104,0,0,0,0
"308",106,0,101,0,0,0,0
"309",117,0,99,0,0,0,0
"310",0,0,1,0,0,0,0
"311",107,0,95,0,0,0,0
"312",113,0,101,0,0,0,0
"313",107,0,95,0,0,0,0
"314",108,0,109,0,0,0,0
"315",1,0,1,0,0,0,0
"316",115,0,113,0,0,0,0
"317",100,0,87,0,0,0,0
"318",0,0,1,0,0,0,0
"319",1,0,1,0,0,0,0
"320",107,0,106,0,0,0,0
"321",89,0,100,0,0,0,0
"322",117,0,114,0,0,0,0
"323",110,0,99,0,0,0,0
"324",102,0,97,0,0,0,0
"325",98,0,97,0,0,0,0
"326",99,0,97,0,0,0,0
"327",116,7,100,9,15,4,9
"328",109,0,96,0,0,0,0
"329",122,0,99,0,0,0,0
"330",94,0,91,0,0,0,0
"331",99,0,102,0,0,0,0
"332",0,0,1,0,0,0,0
"333",114,0,88,0,0,0,0
"334",0,0,1,0,0,0,0
"335",0,0,1,0,0,0,0
"336",101,0,104,0,0,0,0
"337",105,0,103,0,0,0,0
"338",110,0,108,0,0,0,0
"339",100,0,108,0,0,0,0
"340",101,0,108,0,0,0,0
"341",106,0,103,0,0,0,0
"342",104,0,107,0,0,0,0
"343",109,0,112,0,0,0,0
"344",100,0,94,0,0,0,0
"345",112,0,103,0,0,0,0
"346",112,0,105,0,0,0,0
"347",91,0,105,0,0,0,0
"348",102,0,105,0,0,0,0
"349",111,0,99,0,0,0,0
"350",108,0,105,0,0,0,0
"351",0,0,1,0,0,0,0
"352",0,0,1,0,0,0,0
"353",115,0,102,0,0,0,0
"354",101,0,105,0,0,0,0
"355",0,0,1,0,0,0,0
"356",104,0,95,0,0,0,0
"357",107,0,104,0,0,0,0
"358",103,0,90,0,0,0,0
"359",103,0,86,0,0,0,0
"360",100,0,114,0,0,0,0
"361",0,0,1,0,0,0,0
"362",121,0,102,0,0,0,0
"363",116,0,104,0,0,0,0
"364",122,0,102,0,0,0,0
"365",115,0,99,0,0,0,0
"366",91,0,107,0,0,0,0
"367",103,0,99,0,0,0,0
"368",104,0,86,0,0,0,0
"369",0,0,1,0,0,0,0
"370",97,0,110,0,0,0,0
"371",104,0,93,0,0,0,0
"372",115,0,93,0,0,0,0
"373",113,0,115,0,0,0,0
"374",107,0,76,0,0,0,0
"375",118,0,93,0,0,0,0
"376",115,0,95,0,0,0,0
"377",106,0,103,0,0,0,0
"378",93,0,103,0,0,0,0
"379",0,0,1,0,0,0,0
"380",113,0,95,0,0,0,0
"381",113,0,90,0,0,0,0
"382",100,0,87,0,0,0,0
"383",115,0,103,0,0,0,0
"384",101,0,102,0,0,0,0
"385",103,0,102,0,0,0,0
"386",0,0,1,0,0,0,0
"387",108,0,92,0,0,0,0
"388",122,0,84,0,0,0,0
"389",106,0,115,0,0,0,0
"390",105,0,101,0,0,0,0
"391",104,0,93,0,0,0,0
"392",101,0,108,0,0,0,0
"393",0,0,1,0,0,0,0
"394",107,0,107,0,0,0,0
"395",97,0,101,0,0,0,0
"396",98,0,97,0,0,0,0
"397",116,0,97,0,0,0,0
"398",114,0,108,0,0,0,0
"399",106,0,101,0,0,0,0
"400",114,0,115,0,0,0,0
"401",102,0,104,0,0,0,0
"402",101,0,104,0,0,0,0
"403",111,0,94,0,0,0,0
"404",101,0,115,0,0,0,0
"405",1,0,1,0,0,0,0
"406",112,0,91,0,0,0,0
"407",88,0,105,0,0,0,0
"408",109,0,108,0,0,0,0
"409",0,0,1,0,0,0,0
"410",101,0,104,0,0,0,0
"411",0,0,1,0,0,0,0
"412",90,0,96,0,0,0,0
"413",93,0,116,0,0,0,0
"414",103,0,105,0,0,0,0
"415",110,0,103,0,0,0,0
"416",90,0,103,0,0,0,0
"417",113,0,102,0,0,0,0
"418",99,0,92,0,0,0,0
"419",0,0,1,0,0,0,0
"420",92,0,92,0,0,0,0
"421",98,0,86,0,0,0,0
"422",89,0,96,0,0,0,0
"423",106,0,90,0,0,0,0
"424",108,0,107,0,0,0,0
"425",102,0,96,0,0,0,0
"426",0,0,1,0,0,0,0
"427",106,0,117,0,0,0,0
"428",101,0,96,0,0,0,0
"429",115,12,106,13,20,5,9
"430",94,0,101,0,0,0,0
"431",92,0,112,0,0,0,0
"432",110,0,99,0,0,0,0
"433",99,0,122,0,0,0,0
"434",118,0,100,0,0,0,0
"435",112,0,109,0,0,0,0
"436",89,0,103,0,0,0,0
"437",95,0,93,0,0,0,0
"438",102,0,91,0,0,0,0
"439",102,0,87,0,0,0,0
"440",0,0,1,0,0,0,0
"441",95,0,91,0,0,0,0
"442",99,0,115,0,0,0,0
"443",107,0,99,0,0,0,0
"444",108,0,90,0,0,0,0
"445",0,0,1,0,0,0,0
"446",113,0,104,0,0,0,0
"447",100,0,104,0,0,0,0
"448",106,1,108,1,0,0,0
"449",107,0,109,0,0,0,0
"450",100,0,84,0,0,0,0
"451",106,0,106,0,0,0,0
"452",0,0,1,0,0,0,0
"453",0,0,1,0,0,0,0
"454",0,0,1,0,0,0,0
"455",113,0,113,0,0,0,0
"456",104,0,92,0,0,0,0
"457",101,8,97,12,16,5,8
"458",94,0,87,0,0,0,0
"459",0,0,1,0,0,0,0
"460",102,0,97,0,0,0,0
"461",117,0,108,0,0,0,0
"462",118,0,100,0,0,0,0
"463",0,0,1,0,0,0,0
"464",96,0,104,0,0,0,0
"465",113,0,110,0,0,0,0
"466",110,0,103,0,0,0,0
"467",107,0,97,0,0,0,0
"468",111,0,121,0,0,0,0
"469",109,0,104,0,0,0,0
"470",99,0,97,0,0,0,0
"471",97,0,85,0,0,0,0
"472",102,0,100,0,0,0,0
"473",117,0,98,0,0,0,0
"474",100,0,97,0,0,0,0
"475",0,0,1,0,0,0,0
"476",99,0,92,0,0,0,0
"477",120,0,95,0,0,0,0
"478",94,0,93,0,0,0,0
"479",106,0,104,0,0,0,0
"480",97,0,95,0,0,0,0
"481",99,0,125,0,0,0,0
"482",103,0,109,0,0,0,0
"483",109,0,107,0,0,0,0
"484",97,0,99,0,0,0,0
"485",100,0,106,0,0,0,0
"486",108,0,105,0,0,0,0
"487",106,0,109,0,0,0,0
"488",103,0,111,0,0,0,0
"489",103,0,114,0,0,0,0
"490",100,0,95,0,0,0,0
"491",118,0,112,0,0,0,0
"492",102,0,107,0,0,0,0
"493",0,0,1,0,0,0,0
"494",105,0,104,0,0,0,0
"495",105,0,93,0,0,0,0
"496",113,0,96,0,0,0,0
"497",100,0,98,0,0,0,0
"498",112,0,106,0,0,0,0
"499",0,0,1,0,0,0,0
"500",97,0,92,0,0,0,0
