"","age1_orange.D","age2_no_comorbid_orange.D","age2_comorbid_orange.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"28",7.73955773955774,7.96178343949045,31.1501597444089,0,0
"29",7.98525798525798,7.64331210191083,19.9680511182109,27.2727272727273,64.343163538874
"30",7.73955773955774,9.12951167728238,25.5591054313099,0,0
"31",6.51105651105651,8.06794055201699,23.961661341853,25,52.2788203753351
"32",7.37100737100737,9.34182590233546,27.1565495207668,0,0
"33",0,0,0,0,0
"34",8.10810810810811,8.3864118895966,27.1565495207668,0,0
"35",7.12530712530713,8.17409766454352,20.7667731629393,0,0
"36",6.75675675675676,8.59872611464968,31.9488817891374,0,0
"37",4.79115479115479,7.53715498938429,28.7539936102236,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",0,0,0,0,0
"41",0,0,0,0,0
"42",6.14250614250614,8.06794055201699,25.5591054313099,0,8.04289544235925
"43",8.47665847665848,9.02335456475584,29.5527156549521,0,0
"44",0,0.106157112526539,0,0,0
"45",9.58230958230958,8.3864118895966,31.9488817891374,0,0
"46",10.1965601965602,7.11252653927813,29.5527156549521,9.09090909090909,44.2359249329759
"47",7.24815724815725,9.02335456475584,34.3450479233227,22.7272727272727,37.5335120643432
"48",0,0.106157112526539,0,0,0
"49",9.82800982800983,8.81104033970276,27.9552715654952,0,0
"50",8.10810810810811,8.28025477707006,28.7539936102236,0,1.34048257372654
"51",0,0,0,0,0
"52",6.14250614250614,9.34182590233546,31.1501597444089,0,2.68096514745308
"53",8.23095823095823,9.23566878980892,27.9552715654952,0,0
"54",8.10810810810811,7.53715498938429,26.3578274760383,0,0
"55",7.61670761670762,7.64331210191083,28.7539936102236,25,54.9597855227882
"56",7.002457002457,8.59872611464968,25.5591054313099,2.27272727272727,4.02144772117963
"57",5.65110565110565,9.34182590233546,25.5591054313099,0,0
"58",8.84520884520884,8.70488322717622,31.9488817891374,0,0
"59",8.10810810810811,7.21868365180467,31.9488817891374,22.7272727272727,45.5764075067024
"60",0,0,0,0,0
"61",7.86240786240786,7.53715498938429,27.1565495207668,0,0
"62",0,0,0,0,0
"63",7.61670761670762,6.36942675159236,29.5527156549521,0,0
"64",7.98525798525798,8.70488322717622,28.7539936102236,25,33.5120643431635
"65",7.98525798525798,9.87261146496815,25.5591054313099,2.27272727272727,0
"66",7.12530712530713,10.4033970276008,27.9552715654952,11.3636363636364,42.8954423592493
"67",6.63390663390663,9.55414012738854,19.9680511182109,11.3636363636364,32.171581769437
"68",8.72235872235872,8.28025477707006,32.7476038338658,0,0
"69",0,0,0,0,0
"70",7.86240786240786,10.7218683651805,31.9488817891374,0,1.34048257372654
"71",6.87960687960688,8.3864118895966,26.3578274760383,0,1.34048257372654
"72",9.33660933660934,8.17409766454352,34.3450479233227,22.7272727272727,44.2359249329759
"73",0,0,0,0,0
"74",6.01965601965602,8.17409766454352,26.3578274760383,22.7272727272727,48.2573726541555
"75",7.86240786240786,8.59872611464968,22.3642172523962,0,1.34048257372654
"76",6.87960687960688,9.66029723991507,21.5654952076677,0,0
"77",7.002457002457,9.447983014862,27.1565495207668,0,0
"78",6.26535626535627,8.49256900212314,20.7667731629393,22.7272727272727,56.3002680965147
"79",0,0,0,0,0
"80",7.002457002457,7.96178343949045,26.3578274760383,0,0
"81",7.98525798525798,8.3864118895966,27.9552715654952,0,0
"82",7.49385749385749,9.34182590233546,27.1565495207668,0,0
"83",0,0,0,0,0
"84",9.58230958230958,8.9171974522293,36.741214057508,0,0
"85",0,0,0,0,0
"86",7.61670761670762,7.96178343949045,24.7603833865815,15.9090909090909,46.916890080429
"87",0,0.106157112526539,0,0,0
"88",7.86240786240786,8.28025477707006,28.7539936102236,0,0
"89",7.98525798525798,9.55414012738854,36.741214057508,0,0
"90",7.61670761670762,8.06794055201699,27.1565495207668,0,0
"91",5.65110565110565,9.02335456475584,23.961661341853,0,1.34048257372654
"92",7.002457002457,8.9171974522293,27.1565495207668,0,0
"93",8.10810810810811,7.64331210191083,24.7603833865815,0,0
"94",6.87960687960688,9.447983014862,25.5591054313099,15.9090909090909,42.8954423592493
"95",0,0,0,0,0
"96",6.63390663390663,7.00636942675159,31.9488817891374,0,0
"97",6.63390663390663,7.43099787685775,26.3578274760383,0,0
"98",9.58230958230958,9.23566878980892,33.5463258785942,27.2727272727273,41.5549597855228
"99",6.75675675675676,9.447983014862,25.5591054313099,0,0
"100",0,0,0,0,0
"101",7.002457002457,8.59872611464968,23.961661341853,22.7272727272727,46.916890080429
"102",7.86240786240786,9.447983014862,27.9552715654952,13.6363636363636,40.2144772117963
"103",7.98525798525798,6.68789808917197,26.3578274760383,0,0
"104",7.73955773955774,9.76645435244161,29.5527156549521,11.3636363636364,46.916890080429
"105",8.10810810810811,8.17409766454352,30.3514376996805,0,0
"106",6.51105651105651,6.26326963906582,24.7603833865815,22.7272727272727,46.916890080429
"107",7.12530712530713,7.64331210191083,28.7539936102236,0,1.34048257372654
"108",0,0,0,0,0
"109",7.37100737100737,9.02335456475584,27.9552715654952,25,49.597855227882
"110",7.61670761670762,8.28025477707006,25.5591054313099,0,0
"111",7.98525798525798,9.76645435244161,18.370607028754,0,0
"112",0,0,0,0,0
"113",0,0,0,0,0
"114",7.61670761670762,9.34182590233546,20.7667731629393,0,2.68096514745308
"115",7.002457002457,8.70488322717622,27.1565495207668,0,0
"116",7.37100737100737,7.96178343949045,31.1501597444089,13.6363636363636,34.8525469168901
"117",8.84520884520884,8.59872611464968,30.3514376996805,0,0
"118",7.98525798525798,8.17409766454352,24.7603833865815,18.1818181818182,56.3002680965147
"119",8.10810810810811,8.70488322717622,28.7539936102236,0,0
"120",7.86240786240786,8.9171974522293,21.5654952076677,2.27272727272727,2.68096514745308
"121",0,0,0,0,0
"122",0,0.106157112526539,0,0,0
"123",0,0,0,0,0
"124",7.37100737100737,7.21868365180467,28.7539936102236,13.6363636363636,45.5764075067024
"125",8.35380835380835,9.23566878980892,19.9680511182109,18.1818181818182,52.2788203753351
"126",0,0,0,0,0
"127",4.54545454545455,8.06794055201699,23.961661341853,0,0
"128",6.38820638820639,8.49256900212314,19.9680511182109,0,0
"129",0,0.106157112526539,0,0,0
"130",7.49385749385749,7.85562632696391,25.5591054313099,0,0
"131",7.86240786240786,8.70488322717622,30.3514376996805,0,0
"132",6.63390663390663,9.02335456475584,21.5654952076677,0,4.02144772117963
"133",6.14250614250614,9.34182590233546,27.1565495207668,0,0
"134",8.23095823095823,10.2972399150743,29.5527156549521,0,0
"135",0,0,0,0,0
"136",6.01965601965602,9.34182590233546,24.7603833865815,0,0
"137",7.61670761670762,8.70488322717622,34.3450479233227,0,0
"138",7.24815724815725,9.34182590233546,31.9488817891374,0,0
"139",9.33660933660934,8.49256900212314,20.7667731629393,0,0
"140",7.61670761670762,8.81104033970276,29.5527156549521,36.3636363636364,53.6193029490617
"141",6.01965601965602,8.70488322717622,31.9488817891374,0,0
"142",6.87960687960688,7.43099787685775,25.5591054313099,0,1.34048257372654
"143",0,0,0,0,0
"144",9.21375921375921,8.70488322717622,28.7539936102236,4.54545454545455,1.34048257372654
"145",0,0,0,0,0
"146",7.61670761670762,7.74946921443737,39.1373801916933,11.3636363636364,36.1930294906166
"147",6.87960687960688,8.28025477707006,19.9680511182109,0,0
"148",6.14250614250614,7.11252653927813,27.9552715654952,0,0
"149",7.12530712530713,8.81104033970276,23.961661341853,29.5454545454545,49.597855227882
"150",0,0,0,0,0
"151",8.47665847665848,7.74946921443737,24.7603833865815,0,0
"152",6.51105651105651,8.49256900212314,29.5527156549521,29.5454545454545,44.2359249329759
"153",8.23095823095823,9.34182590233546,22.3642172523962,0,1.34048257372654
"154",6.51105651105651,8.70488322717622,29.5527156549521,0,0
"155",7.98525798525798,8.49256900212314,30.3514376996805,0,0
"156",6.75675675675676,8.49256900212314,31.9488817891374,0,0
"157",6.51105651105651,9.02335456475584,24.7603833865815,11.3636363636364,46.916890080429
"158",7.61670761670762,7.32484076433121,23.961661341853,0,0
"159",7.002457002457,10.4033970276008,34.3450479233227,0,0
"160",6.14250614250614,9.34182590233546,23.961661341853,36.3636363636364,53.6193029490617
"161",7.12530712530713,9.66029723991507,24.7603833865815,0,0
"162",7.98525798525798,9.55414012738854,28.7539936102236,0,0
"163",0,0,0,0,0
"164",0,0,0,0,0
"165",5.28255528255528,9.02335456475584,31.1501597444089,20.4545454545455,49.597855227882
"166",6.75675675675676,6.79405520169851,34.3450479233227,0,0
"167",7.49385749385749,9.87261146496815,25.5591054313099,0,0
"168",8.23095823095823,7.64331210191083,29.5527156549521,0,1.34048257372654
"169",6.38820638820639,7.74946921443737,29.5527156549521,0,0
"170",0,0,0,0,0
"171",6.38820638820639,8.49256900212314,30.3514376996805,0,0
"172",7.98525798525798,9.87261146496815,21.5654952076677,0,0
"173",6.01965601965602,8.49256900212314,23.1629392971246,0,0
"174",6.38820638820639,7.64331210191083,25.5591054313099,6.81818181818182,4.02144772117963
"175",7.24815724815725,7.00636942675159,25.5591054313099,20.4545454545455,48.2573726541555
"176",0,0.106157112526539,0,0,0
"177",6.75675675675676,6.4755838641189,23.961661341853,0,0
"178",0,0,0,0,0
"179",7.98525798525798,9.34182590233546,28.7539936102236,0,0
"180",6.75675675675676,7.96178343949045,25.5591054313099,0,1.34048257372654
"181",7.49385749385749,9.34182590233546,28.7539936102236,0,0
"182",8.10810810810811,8.3864118895966,30.3514376996805,11.3636363636364,49.597855227882
"183",6.01965601965602,7.74946921443737,24.7603833865815,22.7272727272727,42.8954423592493
"184",6.38820638820639,8.28025477707006,25.5591054313099,0,0
"185",7.98525798525798,7.32484076433121,23.961661341853,0,0
"186",6.87960687960688,7.21868365180467,26.3578274760383,0,0
"187",7.12530712530713,8.49256900212314,31.9488817891374,0,0
"188",6.14250614250614,8.28025477707006,24.7603833865815,0,0
"189",0,0,0,0,0
"190",8.23095823095823,9.55414012738854,26.3578274760383,0,0
"191",6.51105651105651,7.21868365180467,28.7539936102236,15.9090909090909,38.8739946380697
"192",8.5995085995086,10.0849256900212,24.7603833865815,0,1.34048257372654
"193",8.35380835380835,8.59872611464968,23.961661341853,18.1818181818182,48.2573726541555
"194",0,0,0,0,0
"195",7.61670761670762,6.79405520169851,23.961661341853,0,0
"196",0,0,0,0,0
"197",7.002457002457,8.49256900212314,28.7539936102236,0,0
"198",7.61670761670762,9.447983014862,23.1629392971246,0,0
"199",0,0,0,0,0
"200",7.49385749385749,8.9171974522293,27.1565495207668,0,0
"201",8.47665847665848,7.11252653927813,25.5591054313099,13.6363636363636,41.5549597855228
"202",6.75675675675676,8.17409766454352,28.7539936102236,0,0
"203",7.73955773955774,9.02335456475584,31.1501597444089,18.1818181818182,40.2144772117963
"204",5.8968058968059,9.76645435244161,27.9552715654952,20.4545454545455,58.9812332439678
"205",0,0,0,0,0
"206",7.49385749385749,8.28025477707006,20.7667731629393,13.6363636363636,42.8954423592493
"207",7.86240786240786,10.9341825902335,27.9552715654952,0,0
"208",0,0,0,0,0
"209",6.63390663390663,7.85562632696391,30.3514376996805,29.5454545454545,58.9812332439678
"210",6.38820638820639,9.02335456475584,27.1565495207668,0,0
"211",5.28255528255528,8.81104033970276,27.9552715654952,0,0
"212",0,0,0,0,0
"213",0,0,0,0,0
"214",7.73955773955774,9.55414012738854,22.3642172523962,18.1818181818182,49.597855227882
"215",8.47665847665848,7.74946921443737,23.961661341853,0,0
"216",7.37100737100737,8.59872611464968,31.1501597444089,22.7272727272727,60.3217158176944
"217",7.49385749385749,7.96178343949045,28.7539936102236,0,0
"218",6.63390663390663,9.34182590233546,32.7476038338658,0,0
"219",0,0.106157112526539,0,0,0
"220",6.87960687960688,9.447983014862,23.961661341853,0,0
"221",6.01965601965602,9.34182590233546,20.7667731629393,34.0909090909091,40.2144772117963
"222",8.5995085995086,7.85562632696391,26.3578274760383,0,0
"223",5.77395577395577,9.55414012738854,21.5654952076677,0,0
"224",0,0,0,0,0
"225",7.37100737100737,9.66029723991507,23.961661341853,25,48.2573726541555
"226",6.38820638820639,7.85562632696391,23.1629392971246,0,0
"227",5.40540540540541,8.59872611464968,24.7603833865815,0,0
"228",7.12530712530713,8.81104033970276,33.5463258785942,22.7272727272727,50.9383378016086
"229",7.49385749385749,6.58174097664544,27.9552715654952,20.4545454545455,46.916890080429
"230",0,0,0,0,0
"231",7.49385749385749,8.17409766454352,32.7476038338658,25,45.5764075067024
"232",8.72235872235872,8.59872611464968,23.961661341853,0,0
"233",0,0,0,0,0
"234",6.87960687960688,9.34182590233546,27.9552715654952,22.7272727272727,54.9597855227882
"235",7.49385749385749,9.55414012738854,23.1629392971246,27.2727272727273,45.5764075067024
"236",8.47665847665848,7.32484076433121,23.961661341853,18.1818181818182,46.916890080429
"237",8.5995085995086,7.74946921443737,27.1565495207668,0,0
"238",7.37100737100737,9.76645435244161,26.3578274760383,0,0
"239",6.63390663390663,7.74946921443737,25.5591054313099,0,0
"240",6.87960687960688,9.447983014862,20.7667731629393,0,0
"241",7.12530712530713,7.53715498938429,27.9552715654952,0,0
"242",7.73955773955774,9.23566878980892,27.1565495207668,22.7272727272727,42.8954423592493
"243",0,0,0,0,0
"244",7.24815724815725,8.59872611464968,27.9552715654952,0,0
"245",6.51105651105651,9.97876857749469,27.9552715654952,11.3636363636364,49.597855227882
"246",5.8968058968059,7.64331210191083,36.741214057508,29.5454545454545,49.597855227882
"247",7.73955773955774,7.85562632696391,34.3450479233227,0,0
"248",7.002457002457,8.59872611464968,25.5591054313099,0,0
"249",6.38820638820639,7.85562632696391,23.961661341853,11.3636363636364,40.2144772117963
"250",7.12530712530713,8.3864118895966,31.1501597444089,0,0
"251",7.24815724815725,9.66029723991507,36.741214057508,0,0
"252",6.75675675675676,6.90021231422505,34.3450479233227,0,0
"253",6.75675675675676,9.34182590233546,28.7539936102236,27.2727272727273,60.3217158176944
"254",0,0,0,0,0
"255",7.49385749385749,9.34182590233546,29.5527156549521,0,1.34048257372654
"256",6.38820638820639,9.02335456475584,30.3514376996805,0,0
"257",7.98525798525798,7.64331210191083,31.9488817891374,6.81818181818182,32.171581769437
"258",7.73955773955774,6.15711252653928,25.5591054313099,0,0
"259",6.14250614250614,7.32484076433121,28.7539936102236,0,0
"260",7.61670761670762,9.66029723991507,27.1565495207668,0,0
"261",0,0,0,0,0
"262",7.98525798525798,7.43099787685775,20.7667731629393,0,0
"263",7.61670761670762,7.64331210191083,32.7476038338658,18.1818181818182,45.5764075067024
"264",6.38820638820639,9.23566878980892,30.3514376996805,0,0
"265",8.10810810810811,8.81104033970276,32.7476038338658,0,0
"266",0,0,0,0,0
"267",7.49385749385749,8.70488322717622,26.3578274760383,0,0
"268",5.28255528255528,7.53715498938429,29.5527156549521,25,54.9597855227882
"269",5.8968058968059,8.17409766454352,22.3642172523962,0,0
"270",0,0,0,0,0
"271",8.10810810810811,9.55414012738854,23.1629392971246,0,0
"272",6.01965601965602,8.59872611464968,24.7603833865815,0,0
"273",7.37100737100737,7.85562632696391,23.961661341853,0,0
"274",6.63390663390663,7.43099787685775,26.3578274760383,13.6363636363636,44.2359249329759
"275",7.002457002457,9.76645435244161,28.7539936102236,0,0
"276",7.24815724815725,6.68789808917197,31.9488817891374,20.4545454545455,56.3002680965147
"277",6.14250614250614,8.06794055201699,27.1565495207668,22.7272727272727,52.2788203753351
"278",8.5995085995086,6.90021231422505,33.5463258785942,20.4545454545455,53.6193029490617
"279",6.01965601965602,9.76645435244161,23.1629392971246,0,0
"280",7.37100737100737,9.12951167728238,33.5463258785942,0,0
"281",0,0.106157112526539,0,0,0
"282",0,0,0,0,0
"283",6.75675675675676,8.81104033970276,31.1501597444089,13.6363636363636,40.2144772117963
"284",6.51105651105651,8.17409766454352,28.7539936102236,0,0
"285",7.24815724815725,9.76645435244161,31.1501597444089,0,0
"286",6.38820638820639,8.70488322717622,31.1501597444089,22.7272727272727,56.3002680965147
"287",7.73955773955774,9.12951167728238,23.961661341853,0,0
"288",0,0,0,0,0
"289",6.75675675675676,8.49256900212314,24.7603833865815,0,0
"290",7.24815724815725,7.43099787685775,30.3514376996805,20.4545454545455,61.6621983914209
"291",7.61670761670762,8.59872611464968,27.1565495207668,20.4545454545455,57.6407506702413
"292",7.24815724815725,10.2972399150743,29.5527156549521,0,0
"293",5.28255528255528,7.43099787685775,27.9552715654952,25,52.2788203753351
"294",8.23095823095823,9.12951167728238,27.1565495207668,0,0
"295",7.002457002457,9.87261146496815,23.961661341853,0,0
"296",7.49385749385749,9.76645435244161,30.3514376996805,0,0
"297",7.002457002457,9.87261146496815,27.1565495207668,11.3636363636364,53.6193029490617
"298",6.75675675675676,8.70488322717622,29.5527156549521,20.4545454545455,56.3002680965147
"299",8.10810810810811,8.81104033970276,23.961661341853,11.3636363636364,46.916890080429
"300",7.98525798525798,8.49256900212314,27.9552715654952,0,0
"301",7.73955773955774,7.74946921443737,22.3642172523962,0,0
"302",7.98525798525798,8.28025477707006,27.1565495207668,2.27272727272727,0
"303",8.10810810810811,9.02335456475584,29.5527156549521,0,0
"304",7.12530712530713,6.90021231422505,23.961661341853,0,0
"305",7.86240786240786,8.81104033970276,29.5527156549521,29.5454545454545,54.9597855227882
"306",8.23095823095823,7.53715498938429,33.5463258785942,29.5454545454545,37.5335120643432
"307",6.51105651105651,7.21868365180467,26.3578274760383,25,53.6193029490617
"308",0,0,0,0,0
"309",6.87960687960688,10.4033970276008,32.7476038338658,13.6363636363636,53.6193029490617
"310",6.01965601965602,7.00636942675159,30.3514376996805,18.1818181818182,38.8739946380697
"311",8.35380835380835,9.23566878980892,31.1501597444089,20.4545454545455,52.2788203753351
"312",8.23095823095823,8.9171974522293,30.3514376996805,0,0
"313",6.51105651105651,7.96178343949045,29.5527156549521,0,0
"314",7.73955773955774,8.70488322717622,29.5527156549521,29.5454545454545,52.2788203753351
"315",0,0,0,0,0
"316",6.14250614250614,7.74946921443737,24.7603833865815,0,0
"317",6.01965601965602,9.34182590233546,28.7539936102236,11.3636363636364,52.2788203753351
"318",8.23095823095823,8.70488322717622,25.5591054313099,0,0
"319",0,0,0,0,0
"320",0,0,0,0,0
"321",6.87960687960688,8.9171974522293,28.7539936102236,0,0
"322",8.23095823095823,7.53715498938429,19.1693290734824,22.7272727272727,42.8954423592493
"323",0,0,0,0,0
"324",8.84520884520884,8.28025477707006,32.7476038338658,0,0
"325",6.75675675675676,8.3864118895966,25.5591054313099,27.2727272727273,49.597855227882
"326",7.98525798525798,9.02335456475584,19.1693290734824,0,0
"327",7.61670761670762,8.06794055201699,25.5591054313099,0,0
"328",6.38820638820639,8.9171974522293,26.3578274760383,0,0
"329",0,0,0,0,0
"330",6.75675675675676,6.68789808917197,24.7603833865815,13.6363636363636,50.9383378016086
"331",7.002457002457,8.9171974522293,22.3642172523962,0,0
"332",7.12530712530713,9.55414012738854,26.3578274760383,2.27272727272727,2.68096514745308
"333",7.86240786240786,10.9341825902335,30.3514376996805,0,0
"334",7.37100737100737,10.0849256900212,31.1501597444089,0,0
"335",6.75675675675676,8.49256900212314,27.1565495207668,29.5454545454545,54.9597855227882
"336",0,0,0,0,0
"337",0,0,0,0,0
"338",7.12530712530713,8.9171974522293,26.3578274760383,0,0
"339",6.01965601965602,6.4755838641189,27.1565495207668,0,0
"340",0,0,0,0,0
"341",0,0,0,0,0
"342",0,0,0,0,0
"343",4.79115479115479,8.81104033970276,20.7667731629393,0,0
"344",7.37100737100737,8.81104033970276,23.1629392971246,0,0
"345",5.40540540540541,7.85562632696391,22.3642172523962,0,0
"346",0,0,0,0,0
"347",7.002457002457,8.49256900212314,25.5591054313099,0,0
"348",0,0,0,0,0
"349",7.49385749385749,8.81104033970276,26.3578274760383,2.27272727272727,0
"350",5.52825552825553,8.06794055201699,24.7603833865815,15.9090909090909,49.597855227882
"351",7.73955773955774,9.12951167728238,31.1501597444089,0,0
"352",0,0,0,0,0
"353",6.75675675675676,8.70488322717622,27.1565495207668,20.4545454545455,37.5335120643432
"354",0,0,0,0,0
"355",7.73955773955774,9.34182590233546,25.5591054313099,0,0
"356",8.23095823095823,7.11252653927813,22.3642172523962,0,0
"357",6.87960687960688,9.02335456475584,27.1565495207668,22.7272727272727,50.9383378016086
"358",7.61670761670762,9.12951167728238,23.1629392971246,29.5454545454545,50.9383378016086
"359",0,0,0,0,0
"360",8.5995085995086,7.96178343949045,26.3578274760383,0,0
"361",0,0,0,0,0
"362",6.51105651105651,7.00636942675159,32.7476038338658,0,0
"363",7.86240786240786,7.96178343949045,31.1501597444089,25,48.2573726541555
"364",0,0,0,0,0
"365",8.23095823095823,9.23566878980892,25.5591054313099,0,0
"366",0,0.106157112526539,0,0,0
"367",5.77395577395577,7.64331210191083,27.1565495207668,0,0
"368",7.12530712530713,8.59872611464968,25.5591054313099,0,0
"369",5.65110565110565,9.12951167728238,27.1565495207668,0,0
"370",8.10810810810811,7.74946921443737,23.1629392971246,0,0
"371",4.54545454545455,8.59872611464968,22.3642172523962,27.2727272727273,54.9597855227882
"372",9.45945945945946,7.96178343949045,26.3578274760383,20.4545454545455,56.3002680965147
"373",6.26535626535627,9.34182590233546,25.5591054313099,11.3636363636364,52.2788203753351
"374",7.73955773955774,8.3864118895966,27.1565495207668,0,0
"375",0,0,0,0,0
"376",6.51105651105651,9.55414012738854,30.3514376996805,0,0
"377",7.002457002457,9.02335456475584,27.9552715654952,22.7272727272727,68.3646112600536
"378",0,0,0,0,0
"379",7.49385749385749,8.3864118895966,30.3514376996805,0,0
"380",8.10810810810811,8.59872611464968,21.5654952076677,0,0
"381",5.77395577395577,9.34182590233546,23.961661341853,0,0
"382",7.37100737100737,9.02335456475584,27.9552715654952,9.09090909090909,28.1501340482574
"383",7.73955773955774,9.66029723991507,26.3578274760383,20.4545454545455,50.9383378016086
"384",6.51105651105651,8.81104033970276,25.5591054313099,0,0
"385",8.47665847665848,9.12951167728238,29.5527156549521,0,0
"386",8.47665847665848,8.49256900212314,29.5527156549521,15.9090909090909,50.9383378016086
"387",5.77395577395577,7.21868365180467,33.5463258785942,0,0
"388",0,0,0,0,0
"389",6.63390663390663,6.90021231422505,26.3578274760383,31.8181818181818,42.8954423592493
"390",7.49385749385749,8.3864118895966,31.1501597444089,0,0
"391",6.87960687960688,7.64331210191083,35.9424920127796,0,0
"392",7.61670761670762,8.28025477707006,31.9488817891374,15.9090909090909,53.6193029490617
"393",7.98525798525798,8.17409766454352,31.9488817891374,0,0
"394",0,0.106157112526539,0,0,0
"395",7.49385749385749,7.64331210191083,29.5527156549521,0,0
"396",7.49385749385749,7.32484076433121,24.7603833865815,11.3636363636364,48.2573726541555
"397",7.86240786240786,8.70488322717622,21.5654952076677,0,1.34048257372654
"398",0,0,0,0,0
"399",0,0,0,0,0
"400",0,0,0,0,0
"401",5.65110565110565,8.3864118895966,23.1629392971246,13.6363636363636,50.9383378016086
"402",7.49385749385749,7.85562632696391,30.3514376996805,18.1818181818182,50.9383378016086
"403",7.24815724815725,7.85562632696391,27.9552715654952,0,0
"404",7.24815724815725,7.96178343949045,24.7603833865815,0,0
"405",8.84520884520884,7.96178343949045,23.961661341853,0,0
"406",7.61670761670762,7.96178343949045,24.7603833865815,6.81818181818182,45.5764075067024
"407",7.86240786240786,7.74946921443737,33.5463258785942,0,0
"408",7.73955773955774,8.49256900212314,34.3450479233227,2.27272727272727,1.34048257372654
"409",7.002457002457,9.66029723991507,30.3514376996805,0,0
"410",0,0,0,0,0
"411",7.86240786240786,8.59872611464968,27.1565495207668,18.1818181818182,63.0026809651475
"412",8.35380835380835,7.21868365180467,27.1565495207668,0,0
"413",6.51105651105651,8.06794055201699,27.1565495207668,0,0
"414",8.72235872235872,8.3864118895966,26.3578274760383,0,0
"415",8.10810810810811,7.96178343949045,28.7539936102236,0,0
"416",7.86240786240786,9.34182590233546,24.7603833865815,25,48.2573726541555
"417",8.23095823095823,7.64331210191083,26.3578274760383,0,0
"418",0,0,0,0,0
"419",0,0,0,0,0
"420",7.24815724815725,6.90021231422505,29.5527156549521,0,0
"421",0,0,0,0,0
"422",6.51105651105651,9.76645435244161,26.3578274760383,0,0
"423",6.01965601965602,8.06794055201699,25.5591054313099,2.27272727272727,0
"424",6.51105651105651,9.97876857749469,27.9552715654952,0,0
"425",0,0,0,0,0
"426",7.61670761670762,7.96178343949045,27.1565495207668,0,0
"427",0,0,0,0,0
"428",6.51105651105651,6.58174097664544,16.7731629392971,15.9090909090909,40.2144772117963
"429",8.72235872235872,8.28025477707006,27.1565495207668,25,58.9812332439678
"430",7.61670761670762,9.55414012738854,28.7539936102236,18.1818181818182,40.2144772117963
"431",6.75675675675676,8.3864118895966,26.3578274760383,0,0
"432",9.09090909090909,8.28025477707006,27.9552715654952,0,0
"433",7.98525798525798,8.3864118895966,33.5463258785942,20.4545454545455,50.9383378016086
"434",0,0.106157112526539,0,0,0
"435",7.12530712530713,8.81104033970276,27.1565495207668,0,0
"436",7.98525798525798,8.49256900212314,31.9488817891374,0,0
"437",0,0,0,0,0
"438",0,0,0,0,0
"439",6.14250614250614,7.43099787685775,25.5591054313099,0,0
"440",7.61670761670762,9.12951167728238,29.5527156549521,0,1.34048257372654
"441",7.98525798525798,8.59872611464968,22.3642172523962,13.6363636363636,50.9383378016086
"442",7.61670761670762,8.3864118895966,25.5591054313099,22.7272727272727,45.5764075067024
"443",5.40540540540541,9.23566878980892,24.7603833865815,25,48.2573726541555
"444",5.40540540540541,8.06794055201699,23.961661341853,0,0
"445",5.15970515970516,7.64331210191083,29.5527156549521,0,0
"446",6.75675675675676,8.49256900212314,32.7476038338658,15.9090909090909,60.3217158176944
"447",7.86240786240786,8.49256900212314,29.5527156549521,27.2727272727273,56.3002680965147
"448",6.63390663390663,8.81104033970276,25.5591054313099,29.5454545454545,44.2359249329759
