"","age1_orange.A","age2_no_comorbid_orange.A","age2_comorbid_orange.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"46",5.77395577395577,6.79405520169851,6.38977635782748,6.81818181818182,4.02144772117963
"47",0,0,0,0,0
"48",4.79115479115479,6.36942675159236,3.99361022364217,9.09090909090909,9.38337801608579
"49",6.51105651105651,5.52016985138004,6.38977635782748,0,0
"50",6.38820638820639,4.67091295116773,5.59105431309904,4.54545454545455,5.36193029490617
"51",0,0,0,0,0
"52",6.26535626535627,4.45859872611465,10.3833865814696,0,0
"53",5.65110565110565,5.20169851380042,6.38977635782748,6.81818181818182,2.68096514745308
"54",6.14250614250614,4.77707006369427,5.59105431309904,4.54545454545455,2.68096514745308
"55",6.01965601965602,5.62632696390658,11.1821086261981,0,1.34048257372654
"56",4.79115479115479,4.67091295116773,5.59105431309904,0,0
"57",5.40540540540541,5.20169851380042,6.38977635782748,0,0
"58",0,0.106157112526539,0,0,0
"59",6.01965601965602,4.24628450106157,7.98722044728434,0,0
"60",6.26535626535627,4.98938428874735,5.59105431309904,6.81818181818182,5.36193029490617
"61",0,0,0,0,0
"62",4.66830466830467,4.98938428874735,4.79233226837061,4.54545454545455,2.68096514745308
"63",5.40540540540541,5.83864118895966,7.18849840255591,0,0
"64",4.79115479115479,4.03397027600849,8.78594249201278,0,0
"65",0,0.106157112526539,0,0,0
"66",5.15970515970516,4.77707006369427,4.79233226837061,0,0
"67",0,0.106157112526539,0,0,0
"68",5.8968058968059,5.4140127388535,4.79233226837061,0,0
"69",5.52825552825553,5.52016985138004,5.59105431309904,0,0
"70",5.03685503685504,3.92781316348195,3.99361022364217,0,1.34048257372654
"71",4.79115479115479,5.09554140127389,4.79233226837061,9.09090909090909,6.70241286863271
"72",5.8968058968059,4.98938428874735,4.79233226837061,0,0
"73",5.28255528255528,4.45859872611465,5.59105431309904,4.54545454545455,5.36193029490617
"74",0,0,0,0,0
"75",6.63390663390663,4.45859872611465,10.3833865814696,6.81818181818182,8.04289544235925
"76",6.01965601965602,5.20169851380042,10.3833865814696,0,0
"77",7.73955773955774,6.26326963906582,4.79233226837061,4.54545454545455,1.34048257372654
"78",7.002457002457,5.4140127388535,5.59105431309904,6.81818181818182,4.02144772117963
"79",5.15970515970516,4.98938428874735,4.79233226837061,0,0
"80",6.75675675675676,6.05095541401274,5.59105431309904,0,0
"81",0,0.106157112526539,0,0,0
"82",6.14250614250614,5.09554140127389,4.79233226837061,6.81818181818182,5.36193029490617
"83",5.77395577395577,4.98938428874735,3.99361022364217,2.27272727272727,2.68096514745308
"84",7.002457002457,4.56475583864119,7.18849840255591,0,0
"85",5.03685503685504,5.83864118895966,7.18849840255591,0,0
"86",5.65110565110565,5.20169851380042,8.78594249201278,0,0
"87",5.65110565110565,4.67091295116773,3.99361022364217,0,0
"88",6.51105651105651,4.45859872611465,7.18849840255591,9.09090909090909,4.02144772117963
"89",5.8968058968059,4.24628450106157,5.59105431309904,0,0
"90",6.38820638820639,5.73248407643312,8.78594249201278,4.54545454545455,2.68096514745308
"91",4.91400491400491,4.98938428874735,5.59105431309904,0,0
"92",5.8968058968059,5.4140127388535,4.79233226837061,9.09090909090909,6.70241286863271
"93",4.54545454545455,4.67091295116773,3.19488817891374,0,0
"94",4.79115479115479,4.88322717622081,4.79233226837061,0,0
"95",4.66830466830467,5.09554140127389,5.59105431309904,2.27272727272727,2.68096514745308
"96",6.01965601965602,5.4140127388535,7.98722044728434,4.54545454545455,4.02144772117963
"97",6.63390663390663,4.98938428874735,4.79233226837061,0,0
"98",5.77395577395577,4.24628450106157,7.98722044728434,13.6363636363636,5.36193029490617
"99",6.87960687960688,5.20169851380042,3.19488817891374,6.81818181818182,4.02144772117963
"100",0,0,0,0,0
"101",5.28255528255528,5.62632696390658,4.79233226837061,0,0
"102",6.14250614250614,5.09554140127389,6.38977635782748,4.54545454545455,5.36193029490617
"103",6.63390663390663,5.30785562632696,7.98722044728434,4.54545454545455,4.02144772117963
"104",5.77395577395577,5.20169851380042,7.98722044728434,0,1.34048257372654
"105",5.77395577395577,5.83864118895966,5.59105431309904,0,0
"106",6.26535626535627,5.20169851380042,3.99361022364217,0,0
"107",5.28255528255528,5.4140127388535,4.79233226837061,4.54545454545455,8.04289544235925
"108",4.66830466830467,2.9723991507431,7.18849840255591,0,0
"109",4.91400491400491,5.9447983014862,7.98722044728434,4.54545454545455,2.68096514745308
"110",7.002457002457,5.52016985138004,6.38977635782748,4.54545454545455,4.02144772117963
"111",5.40540540540541,4.35244161358811,4.79233226837061,4.54545454545455,6.70241286863271
"112",5.52825552825553,6.58174097664544,4.79233226837061,6.81818181818182,6.70241286863271
"113",5.52825552825553,5.30785562632696,5.59105431309904,2.27272727272727,2.68096514745308
"114",5.40540540540541,3.71549893842887,5.59105431309904,0,0
"115",0,0.106157112526539,0,0,0
"116",4.66830466830467,4.77707006369427,7.18849840255591,0,0
"117",6.26535626535627,5.20169851380042,7.18849840255591,0,0
"118",6.75675675675676,5.20169851380042,6.38977635782748,9.09090909090909,2.68096514745308
"119",4.79115479115479,5.62632696390658,5.59105431309904,0,0
"120",5.15970515970516,6.05095541401274,8.78594249201278,0,0
"121",6.75675675675676,5.52016985138004,4.79233226837061,2.27272727272727,0
"122",6.01965601965602,4.98938428874735,7.18849840255591,0,0
"123",4.54545454545455,4.35244161358811,5.59105431309904,0,0
"124",0,0,0,0,0
"125",4.54545454545455,5.30785562632696,7.18849840255591,2.27272727272727,5.36193029490617
"126",5.77395577395577,4.88322717622081,7.18849840255591,0,0
"127",5.77395577395577,4.98938428874735,7.18849840255591,0,0
"128",6.26535626535627,6.05095541401274,3.99361022364217,0,0
"129",0,0.106157112526539,0,0,0
"130",5.03685503685504,5.73248407643312,3.99361022364217,0,0
"131",0,0.106157112526539,0,0,0
"132",4.17690417690418,4.24628450106157,7.18849840255591,6.81818181818182,5.36193029490617
"133",7.12530712530713,6.15711252653928,7.98722044728434,2.27272727272727,6.70241286863271
"134",0,0,0,0,0
"135",5.40540540540541,5.52016985138004,7.98722044728434,6.81818181818182,5.36193029490617
"136",0,0,0,0,0
"137",0,0,0,0,0
"138",4.2997542997543,4.45859872611465,7.18849840255591,0,0
"139",6.75675675675676,4.77707006369427,4.79233226837061,0,0
"140",5.52825552825553,6.15711252653928,6.38977635782748,6.81818181818182,6.70241286863271
"141",0,0,0,0,0
"142",0,0,0,0,0
"143",5.40540540540541,5.62632696390658,6.38977635782748,0,0
"144",5.65110565110565,5.83864118895966,7.18849840255591,6.81818181818182,2.68096514745308
"145",5.77395577395577,6.4755838641189,7.18849840255591,2.27272727272727,1.34048257372654
"146",5.77395577395577,5.62632696390658,9.58466453674121,11.3636363636364,4.02144772117963
"147",6.63390663390663,5.09554140127389,6.38977635782748,0,0
"148",5.77395577395577,4.98938428874735,4.79233226837061,0,0
"149",7.86240786240786,5.30785562632696,5.59105431309904,0,0
"150",5.77395577395577,4.98938428874735,6.38977635782748,0,0
"151",6.87960687960688,5.83864118895966,7.98722044728434,6.81818181818182,2.68096514745308
"152",5.28255528255528,4.35244161358811,9.58466453674121,2.27272727272727,4.02144772117963
"153",5.03685503685504,4.77707006369427,6.38977635782748,6.81818181818182,5.36193029490617
"154",5.03685503685504,4.56475583864119,3.99361022364217,0,0
"155",6.51105651105651,4.03397027600849,7.18849840255591,6.81818181818182,4.02144772117963
"156",5.65110565110565,5.4140127388535,4.79233226837061,0,0
"157",5.03685503685504,4.67091295116773,5.59105431309904,0,0
"158",6.01965601965602,4.88322717622081,6.38977635782748,4.54545454545455,2.68096514745308
"159",6.01965601965602,5.52016985138004,7.98722044728434,6.81818181818182,4.02144772117963
"160",7.12530712530713,5.09554140127389,9.58466453674121,6.81818181818182,5.36193029490617
"161",6.26535626535627,5.52016985138004,2.3961661341853,0,0
"162",0,0,0,0,0
"163",5.52825552825553,4.35244161358811,7.18849840255591,0,0
"164",6.75675675675676,4.35244161358811,3.99361022364217,0,0
"165",4.91400491400491,5.9447983014862,3.99361022364217,0,0
"166",6.38820638820639,4.45859872611465,3.19488817891374,0,0
"167",0,0,0,0,0
"168",5.15970515970516,4.56475583864119,7.18849840255591,0,0
"169",5.52825552825553,4.88322717622081,5.59105431309904,4.54545454545455,5.36193029490617
"170",6.26535626535627,5.30785562632696,6.38977635782748,0,0
"171",5.52825552825553,5.30785562632696,5.59105431309904,4.54545454545455,2.68096514745308
"172",4.91400491400491,4.35244161358811,3.99361022364217,2.27272727272727,4.02144772117963
"173",5.8968058968059,4.88322717622081,6.38977635782748,0,0
"174",4.79115479115479,5.30785562632696,3.99361022364217,4.54545454545455,5.36193029490617
"175",0,0,0,0,0
"176",0,0,0,0,0
"177",5.8968058968059,5.83864118895966,7.18849840255591,4.54545454545455,4.02144772117963
"178",0,0.212314225053079,0,0,0
"179",0,0,0,0,0
"180",7.002457002457,4.77707006369427,9.58466453674121,9.09090909090909,6.70241286863271
"181",0,0,0,0,0
"182",4.66830466830467,6.05095541401274,8.78594249201278,4.54545454545455,4.02144772117963
"183",6.14250614250614,4.88322717622081,9.58466453674121,0,0
"184",5.15970515970516,5.52016985138004,7.18849840255591,6.81818181818182,5.36193029490617
"185",5.8968058968059,4.88322717622081,6.38977635782748,4.54545454545455,5.36193029490617
"186",6.51105651105651,5.4140127388535,7.98722044728434,0,0
"187",5.52825552825553,4.45859872611465,3.19488817891374,0,0
"188",6.01965601965602,5.4140127388535,5.59105431309904,0,0
"189",6.01965601965602,5.4140127388535,4.79233226837061,0,0
"190",6.38820638820639,5.73248407643312,9.58466453674121,6.81818181818182,4.02144772117963
"191",0,0.106157112526539,0,0,0
"192",5.8968058968059,4.35244161358811,4.79233226837061,4.54545454545455,2.68096514745308
"193",4.91400491400491,4.77707006369427,6.38977635782748,0,0
"194",5.28255528255528,4.77707006369427,6.38977635782748,2.27272727272727,0
"195",0,0,0,0,0
"196",4.42260442260442,4.98938428874735,8.78594249201278,0,0
"197",5.77395577395577,6.36942675159236,6.38977635782748,0,0
"198",5.52825552825553,5.62632696390658,4.79233226837061,6.81818181818182,4.02144772117963
"199",4.91400491400491,5.09554140127389,3.99361022364217,6.81818181818182,5.36193029490617
"200",7.12530712530713,5.4140127388535,8.78594249201278,0,0
"201",6.63390663390663,5.52016985138004,7.98722044728434,0,0
"202",0,0,0,0,0
"203",6.87960687960688,4.24628450106157,5.59105431309904,6.81818181818182,4.02144772117963
"204",0,0,0,0,0
"205",5.15970515970516,4.67091295116773,6.38977635782748,2.27272727272727,8.04289544235925
"206",0,0,0,0,0
"207",5.8968058968059,4.77707006369427,4.79233226837061,6.81818181818182,5.36193029490617
"208",6.14250614250614,5.62632696390658,6.38977635782748,0,0
"209",6.14250614250614,5.20169851380042,6.38977635782748,2.27272727272727,4.02144772117963
"210",0,0.106157112526539,0,0,0
"211",5.65110565110565,4.98938428874735,7.18849840255591,0,0
"212",5.15970515970516,5.20169851380042,6.38977635782748,0,0
"213",6.75675675675676,4.98938428874735,9.58466453674121,0,0
"214",6.51105651105651,4.98938428874735,7.98722044728434,4.54545454545455,2.68096514745308
"215",5.15970515970516,4.56475583864119,7.18849840255591,4.54545454545455,2.68096514745308
"216",5.77395577395577,5.30785562632696,9.58466453674121,2.27272727272727,4.02144772117963
"217",5.15970515970516,4.45859872611465,11.1821086261981,4.54545454545455,5.36193029490617
"218",6.51105651105651,4.35244161358811,7.18849840255591,0,0
"219",0,0.106157112526539,0,0,0
"220",5.77395577395577,4.35244161358811,4.79233226837061,0,0
"221",6.87960687960688,5.62632696390658,7.18849840255591,4.54545454545455,5.36193029490617
"222",5.77395577395577,5.9447983014862,3.99361022364217,4.54545454545455,5.36193029490617
"223",5.65110565110565,4.77707006369427,3.99361022364217,0,0
"224",5.03685503685504,5.30785562632696,4.79233226837061,4.54545454545455,2.68096514745308
"225",6.87960687960688,5.30785562632696,6.38977635782748,0,0
"226",0,0,0,0,0
"227",0,0,0,0,0
"228",7.002457002457,4.88322717622081,7.98722044728434,6.81818181818182,6.70241286863271
"229",6.26535626535627,5.83864118895966,7.98722044728434,0,0
"230",8.23095823095823,4.98938428874735,7.98722044728434,0,0
"231",0,0.106157112526539,0,0,0
"232",5.8968058968059,4.56475583864119,7.98722044728434,2.27272727272727,5.36193029490617
"233",5.65110565110565,4.03397027600849,5.59105431309904,0,0
"234",5.8968058968059,5.9447983014862,7.98722044728434,0,0
"235",5.8968058968059,5.30785562632696,6.38977635782748,0,0
"236",5.8968058968059,5.20169851380042,8.78594249201278,0,0
"237",4.79115479115479,4.98938428874735,4.79233226837061,6.81818181818182,5.36193029490617
"238",0,0.106157112526539,0,0,0
"239",6.14250614250614,5.83864118895966,7.18849840255591,0,0
"240",5.40540540540541,5.9447983014862,7.98722044728434,6.81818181818182,8.04289544235925
"241",4.66830466830467,6.05095541401274,7.18849840255591,0,0
"242",0,0.106157112526539,0,0,0
"243",6.63390663390663,6.15711252653928,4.79233226837061,4.54545454545455,5.36193029490617
"244",5.40540540540541,3.82165605095541,9.58466453674121,0,0
"245",5.52825552825553,5.20169851380042,7.98722044728434,0,0
"246",5.65110565110565,4.24628450106157,5.59105431309904,6.81818181818182,4.02144772117963
"247",4.91400491400491,5.4140127388535,7.18849840255591,0,0
"248",5.52825552825553,4.56475583864119,8.78594249201278,0,0
"249",6.75675675675676,5.09554140127389,3.99361022364217,0,0
"250",5.28255528255528,4.98938428874735,7.98722044728434,4.54545454545455,5.36193029490617
"251",4.17690417690418,5.4140127388535,7.18849840255591,0,0
"252",5.52825552825553,4.35244161358811,7.18849840255591,0,1.34048257372654
"253",7.12530712530713,5.62632696390658,9.58466453674121,6.81818181818182,4.02144772117963
"254",6.26535626535627,4.98938428874735,5.59105431309904,0,0
"255",4.66830466830467,5.09554140127389,3.99361022364217,0,0
"256",6.01965601965602,5.83864118895966,7.98722044728434,0,0
"257",5.15970515970516,4.35244161358811,5.59105431309904,0,0
"258",6.01965601965602,5.09554140127389,5.59105431309904,6.81818181818182,2.68096514745308
"259",4.54545454545455,6.05095541401274,8.78594249201278,0,0
"260",0,0,0,0,0
"261",6.01965601965602,4.77707006369427,5.59105431309904,0,0
"262",0,0,0,0,0
"263",4.42260442260442,4.67091295116773,6.38977635782748,4.54545454545455,6.70241286863271
"264",6.14250614250614,5.62632696390658,9.58466453674121,0,0
"265",5.77395577395577,5.9447983014862,6.38977635782748,0,0
"266",6.14250614250614,4.56475583864119,4.79233226837061,0,0
"267",5.65110565110565,4.35244161358811,3.99361022364217,0,0
"268",6.38820638820639,4.88322717622081,7.18849840255591,4.54545454545455,5.36193029490617
"269",6.14250614250614,5.73248407643312,6.38977635782748,4.54545454545455,6.70241286863271
"270",0,0,0,0,0
"271",0,0,0,0,0
"272",6.01965601965602,5.9447983014862,7.18849840255591,0,0
"273",5.28255528255528,5.83864118895966,6.38977635782748,6.81818181818182,6.70241286863271
"274",6.26535626535627,5.9447983014862,6.38977635782748,9.09090909090909,8.04289544235925
"275",5.8968058968059,4.98938428874735,7.18849840255591,0,0
"276",6.51105651105651,5.73248407643312,8.78594249201278,0,0
"277",4.91400491400491,4.45859872611465,5.59105431309904,0,0
"278",5.28255528255528,5.9447983014862,5.59105431309904,4.54545454545455,5.36193029490617
"279",4.66830466830467,7.00636942675159,6.38977635782748,4.54545454545455,4.02144772117963
"280",5.28255528255528,3.60934182590234,3.99361022364217,9.09090909090909,4.02144772117963
"281",6.51105651105651,6.05095541401274,4.79233226837061,6.81818181818182,2.68096514745308
"282",6.14250614250614,5.52016985138004,6.38977635782748,0,0
"283",5.28255528255528,5.52016985138004,4.79233226837061,0,0
"284",6.01965601965602,4.98938428874735,5.59105431309904,0,0
"285",5.40540540540541,4.98938428874735,4.79233226837061,4.54545454545455,12.0643431635389
"286",5.77395577395577,4.98938428874735,7.98722044728434,0,0
"287",4.91400491400491,6.05095541401274,6.38977635782748,2.27272727272727,4.02144772117963
"288",5.65110565110565,5.30785562632696,7.18849840255591,4.54545454545455,6.70241286863271
"289",0,0.106157112526539,0,0,0
"290",5.28255528255528,4.67091295116773,7.18849840255591,0,0
"291",5.8968058968059,4.45859872611465,7.18849840255591,4.54545454545455,4.02144772117963
"292",6.01965601965602,5.62632696390658,4.79233226837061,0,0
"293",6.75675675675676,5.73248407643312,7.18849840255591,0,0
"294",6.51105651105651,4.56475583864119,4.79233226837061,0,0
"295",5.28255528255528,5.9447983014862,4.79233226837061,0,0
"296",0,0,0,0,0
"297",6.14250614250614,5.62632696390658,7.18849840255591,6.81818181818182,5.36193029490617
"298",5.28255528255528,4.45859872611465,4.79233226837061,6.81818181818182,4.02144772117963
"299",4.66830466830467,4.56475583864119,4.79233226837061,9.09090909090909,4.02144772117963
"300",0,0,0,0,0
"301",5.52825552825553,4.67091295116773,3.99361022364217,0,0
"302",6.63390663390663,4.14012738853503,6.38977635782748,0,0
"303",6.38820638820639,5.09554140127389,3.19488817891374,0,0
"304",0,0.106157112526539,0,0,0
"305",5.40540540540541,3.92781316348195,5.59105431309904,4.54545454545455,4.02144772117963
"306",0,0,0,0,0
"307",5.40540540540541,5.52016985138004,6.38977635782748,0,0
"308",5.40540540540541,6.05095541401274,7.18849840255591,4.54545454545455,6.70241286863271
"309",4.54545454545455,5.30785562632696,7.18849840255591,4.54545454545455,4.02144772117963
"310",5.40540540540541,4.24628450106157,6.38977635782748,11.3636363636364,5.36193029490617
"311",5.8968058968059,5.9447983014862,3.19488817891374,0,0
"312",4.42260442260442,6.15711252653928,5.59105431309904,4.54545454545455,2.68096514745308
"313",6.14250614250614,4.35244161358811,6.38977635782748,4.54545454545455,4.02144772117963
"314",6.01965601965602,5.4140127388535,4.79233226837061,4.54545454545455,1.34048257372654
"315",7.49385749385749,4.67091295116773,4.79233226837061,4.54545454545455,6.70241286863271
"316",5.03685503685504,4.88322717622081,7.98722044728434,0,0
"317",6.87960687960688,5.20169851380042,4.79233226837061,0,0
"318",5.52825552825553,4.56475583864119,5.59105431309904,0,0
"319",0,0,0,0,0
"320",0,0,0,0,0
"321",5.52825552825553,4.35244161358811,3.19488817891374,0,0
"322",5.52825552825553,4.77707006369427,7.18849840255591,0,0
"323",4.79115479115479,4.56475583864119,5.59105431309904,0,0
"324",6.87960687960688,5.4140127388535,9.58466453674121,0,0
"325",5.28255528255528,4.24628450106157,5.59105431309904,6.81818181818182,5.36193029490617
"326",5.15970515970516,4.56475583864119,5.59105431309904,0,0
"327",5.40540540540541,5.9447983014862,7.98722044728434,0,0
"328",5.03685503685504,4.88322717622081,5.59105431309904,0,0
"329",0,0,0,0,0
"330",5.77395577395577,5.20169851380042,8.78594249201278,4.54545454545455,4.02144772117963
"331",4.79115479115479,5.52016985138004,6.38977635782748,0,0
"332",0,0.106157112526539,0,0,0
"333",5.15970515970516,4.45859872611465,5.59105431309904,6.81818181818182,4.02144772117963
"334",5.52825552825553,5.52016985138004,3.19488817891374,0,0
"335",6.01965601965602,5.4140127388535,7.18849840255591,9.09090909090909,8.04289544235925
"336",6.14250614250614,4.45859872611465,4.79233226837061,0,0
"337",6.63390663390663,5.09554140127389,6.38977635782748,4.54545454545455,2.68096514745308
"338",4.2997542997543,5.09554140127389,11.1821086261981,0,0
"339",6.63390663390663,5.20169851380042,9.58466453674121,9.09090909090909,5.36193029490617
"340",0,0,0,0,0
"341",5.8968058968059,6.4755838641189,5.59105431309904,0,0
"342",4.54545454545455,4.77707006369427,7.18849840255591,4.54545454545455,4.02144772117963
"343",5.77395577395577,4.77707006369427,5.59105431309904,0,0
"344",0,0.106157112526539,0,0,0
"345",0,0.106157112526539,0,0,0
"346",5.28255528255528,5.09554140127389,15.9744408945687,0,1.34048257372654
"347",6.75675675675676,4.77707006369427,7.18849840255591,6.81818181818182,6.70241286863271
"348",5.65110565110565,5.20169851380042,3.19488817891374,0,0
"349",5.28255528255528,5.09554140127389,11.1821086261981,0,0
"350",6.26535626535627,3.60934182590234,7.98722044728434,0,1.34048257372654
"351",0,0,0,0,0
"352",5.65110565110565,4.98938428874735,6.38977635782748,0,0
"353",5.77395577395577,6.36942675159236,5.59105431309904,2.27272727272727,0
"354",5.52825552825553,5.52016985138004,3.99361022364217,4.54545454545455,4.02144772117963
"355",4.79115479115479,5.30785562632696,7.18849840255591,0,0
"356",5.40540540540541,5.09554140127389,3.99361022364217,0,0
"357",0,0.106157112526539,0,0,0
"358",4.05405405405405,4.35244161358811,9.58466453674121,0,0
"359",5.8968058968059,4.77707006369427,7.98722044728434,9.09090909090909,2.68096514745308
"360",0,0,0,0,0
"361",0,0,0,0,0
"362",5.77395577395577,5.4140127388535,6.38977635782748,4.54545454545455,5.36193029490617
"363",5.03685503685504,6.36942675159236,7.98722044728434,2.27272727272727,6.70241286863271
"364",4.79115479115479,4.03397027600849,9.58466453674121,0,0
"365",6.26535626535627,6.26326963906582,5.59105431309904,0,0
"366",6.63390663390663,4.77707006369427,4.79233226837061,0,0
"367",6.75675675675676,4.45859872611465,8.78594249201278,0,0
"368",5.52825552825553,4.67091295116773,8.78594249201278,0,0
"369",0,0,0,0,0
"370",4.2997542997543,5.9447983014862,9.58466453674121,0,0
"371",0,0.106157112526539,0,0,0
"372",5.8968058968059,5.83864118895966,6.38977635782748,6.81818181818182,2.68096514745308
"373",4.91400491400491,4.56475583864119,5.59105431309904,0,0
"374",5.28255528255528,5.30785562632696,5.59105431309904,6.81818181818182,2.68096514745308
"375",6.26535626535627,4.56475583864119,7.18849840255591,4.54545454545455,4.02144772117963
"376",5.28255528255528,5.73248407643312,5.59105431309904,6.81818181818182,4.02144772117963
"377",6.14250614250614,5.73248407643312,4.79233226837061,2.27272727272727,5.36193029490617
"378",6.14250614250614,5.4140127388535,5.59105431309904,0,0
"379",0.122850122850123,0,0,0,0
"380",5.40540540540541,4.67091295116773,11.9808306709265,6.81818181818182,5.36193029490617
"381",0,0,0,0,0
"382",5.03685503685504,5.52016985138004,7.98722044728434,6.81818181818182,5.36193029490617
"383",5.77395577395577,6.79405520169851,6.38977635782748,0,1.34048257372654
"384",5.77395577395577,5.09554140127389,5.59105431309904,0,0
"385",0,0,0,0,0
"386",5.40540540540541,4.56475583864119,10.3833865814696,6.81818181818182,5.36193029490617
"387",6.01965601965602,4.45859872611465,5.59105431309904,2.27272727272727,2.68096514745308
"388",5.65110565110565,5.52016985138004,5.59105431309904,0,0
"389",4.79115479115479,4.24628450106157,6.38977635782748,6.81818181818182,5.36193029490617
"390",0,0.106157112526539,0,0,0
"391",5.52825552825553,4.14012738853503,5.59105431309904,4.54545454545455,4.02144772117963
"392",7.12530712530713,4.98938428874735,7.18849840255591,9.09090909090909,5.36193029490617
"393",5.77395577395577,4.88322717622081,5.59105431309904,4.54545454545455,6.70241286863271
"394",0,0,0,0,0
"395",4.2997542997543,5.62632696390658,8.78594249201278,6.81818181818182,6.70241286863271
"396",5.8968058968059,5.20169851380042,6.38977635782748,0,0
"397",5.40540540540541,4.56475583864119,6.38977635782748,2.27272727272727,6.70241286863271
"398",6.14250614250614,5.30785562632696,4.79233226837061,0,0
"399",5.40540540540541,5.30785562632696,3.99361022364217,6.81818181818182,4.02144772117963
"400",0,0,0,0,0
"401",0,0,0,0,0
"402",0,0,0,0,0
"403",7.002457002457,4.77707006369427,10.3833865814696,0,0
"404",6.14250614250614,4.03397027600849,5.59105431309904,0,0
"405",5.52825552825553,5.4140127388535,8.78594249201278,9.09090909090909,9.38337801608579
"406",5.40540540540541,5.09554140127389,7.98722044728434,0,0
"407",6.14250614250614,3.92781316348195,6.38977635782748,0,0
"408",4.91400491400491,4.45859872611465,7.18849840255591,0,0
"409",6.26535626535627,5.30785562632696,5.59105431309904,2.27272727272727,1.34048257372654
"410",0,0,0,0,0
"411",5.40540540540541,4.56475583864119,8.78594249201278,0,0
"412",5.65110565110565,4.35244161358811,7.98722044728434,6.81818181818182,5.36193029490617
"413",0,0,0,0,0
"414",6.38820638820639,4.45859872611465,3.99361022364217,0,0
"415",6.75675675675676,5.09554140127389,7.18849840255591,0,0
"416",6.14250614250614,4.56475583864119,5.59105431309904,2.27272727272727,2.68096514745308
"417",5.40540540540541,4.35244161358811,6.38977635782748,0,0
"418",4.91400491400491,4.98938428874735,5.59105431309904,0,0
"419",0,0,0,0,0
"420",5.52825552825553,5.30785562632696,9.58466453674121,6.81818181818182,6.70241286863271
"421",5.15970515970516,5.9447983014862,3.99361022364217,0,0
"422",5.28255528255528,4.56475583864119,5.59105431309904,0,0
"423",6.14250614250614,5.30785562632696,10.3833865814696,6.81818181818182,2.68096514745308
"424",5.03685503685504,6.05095541401274,7.18849840255591,0,0
"425",6.26535626535627,5.30785562632696,7.98722044728434,0,1.34048257372654
