"","age1_orange.S","age2_no_comorbid_orange.S","age2_comorbid_orange.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",55.0132322998289,67.9596574257262,60.6190866340569,0,0
"2",54.8803406825934,76.3822981609394,58.9780438230419,93.0972296891869,93.0781661045139
"3",59.1044123260134,65.6581412693025,67.2596704155001,127.346236243475,95.8832381490303
"4",50.2909527333066,60.3110577478286,47.367073026675,0,0
"5",46.1112168644937,68.7467016183699,62.0891414746516,0,0
"6",73.7821384291291,59.9629607022989,52.4699339498257,0,0
"7",52.6551563081433,72.4759016075283,50.3438421510262,0,0
"8",50.3981998582273,89.3613222219683,54.334539146203,0,12.6678724770149
"9",70.6758025191061,97.1104521431287,63.4151379904826,0,0
"10",72.3870763788124,82.5502158368119,62.6654874475999,118.877886283952,140.840144231398
"11",55.8960387940483,59.6397710831155,59.4843448923804,55.1295473251796,48.4073012672627
"12",85.7760737691592,68.1227527519275,61.1352900035812,85.1745991086587,88.7503093806528
"13",59.1204272085419,61.1201854871996,51.5608552209163,0,0
"14",71.7817718989568,99.7060812285034,70.8365194070855,0,0
"15",81.0269596918634,78.281053378313,66.6884640946712,32.3907381002165,0
"16",51.4992966692982,90.2743767067738,51.9778545315822,0,0
"17",0,0,0,0,0
"18",67.1442906502964,97.1197270782915,62.7588393672034,0,0
"19",52.2384215985735,70.7929981186722,50.8908738774904,95.080821738831,86.4381820466773
"20",55.4008593927052,72.1022485580346,52.5546943933422,0,0
"21",81.5339764579369,73.8314993861854,59.7271491798373,129.654487024046,121.334914789816
"22",66.5403705484202,69.7765949011308,52.2753708508927,134.135553408201,147.463640417866
"23",75.7201630769641,174.012622845581,78.7198039858845,0,0
"24",0,0,0,0,0
"25",50.0047964470405,77.6137808163319,65.4438647301101,60.683007024379,128.504506279923
"26",52.1226390117597,71.6394285742025,58.9380254674725,142.459146758975,145.062169148623
"27",46.2883876088207,55.7850347942,46.3305576217885,96.8201241355543,97.1272029308745
"28",55.9300270384999,72.7840923609426,45.2398068698272,0,0
"29",61.4121555096585,69.6562042826693,59.7098371375817,75.9865543704531,86.7299369843214
"30",57.9182264798263,78.8552252381391,70.1182244033543,0,0
"31",62.4301973581057,76.6951396637239,47.3949472273281,169.811050394373,179.227545139242
"32",63.7435318989309,66.3387986325219,68.5703067833733,0,43.8294618102068
"33",79.2287370145172,76.1824511145122,58.4910764168233,0,34.0555309492608
"34",94.1161387389628,91.8967811755945,53.2757508955283,81.8122275799031,98.0160062239842
"35",94.7468689430189,72.6526811086677,61.5819077229331,0,0
"36",54.7597746724597,57.4692996430905,53.4803858328953,41.5021414472,36.4559455312139
"37",53.3477533415892,52.918999712163,52.0914520434102,166.916446741609,132.960220281331
"38",74.4847026136201,90.3449005511318,68.2186578971668,0,0
"39",71.3398058356255,74.0100627028417,56.132114667684,0,0
"40",47.7979470471899,68.5624222605844,50.0201312652216,0,0
"41",0,0,0,0,0
"42",71.1362536378228,66.8237133078274,60.6965476194291,144.735270459728,148.316501678236
"43",93.4890698782584,94.373040096617,100.755799618702,0,0
"44",45.4915419517418,81.8031924697166,61.6191082676239,107.140608249668,110.988801106143
"45",8.12218123286031,0,0,0,0
"46",49.0497354154768,81.349296563504,62.0251208861534,0,0
"47",0,0,0,0,0
"48",64.6870909202893,101.870707960398,57.6491846092303,0,0
"49",74.686230773995,78.4827839068488,56.6453130366794,0,0
"50",80.5912515647505,81.3886696557871,60.2392985171681,0,0
"51",52.340083448328,61.5773811340625,42.9838111015254,0,0
"52",89.9585566612215,116.105307652023,86.4997497005185,0,0
"53",93.1173740739814,90.1066794995573,58.6893184574373,87.4561992776131,98.8867964981704
"54",84.4421828322333,112.031956958325,98.3787254278656,163.33963375765,151.906600533681
"55",63.1198415423414,68.4532763226831,71.765798092913,0,0
"56",53.9077886307877,60.4667434080607,44.2374556361117,0,0
"57",51.4096638738842,64.2793579828018,77.8404309533286,29.8001227411586,37.0324421938192
"58",74.1738195333888,84.3567566716252,54.0587002105105,0,0
"59",37.7852076025134,54.3779656958007,51.7942841114207,77.777394152728,89.9010850151153
"60",58.6061026779357,64.2259919247906,52.7405430390031,0,0
"61",44.4272057552577,63.0972979067993,45.0301829044396,44.6610703783418,40.3226503140784
"62",68.3307345427781,97.9650810168756,67.9393914992252,90.2625139858951,97.3174995040226
"63",52.2508348290204,71.5244795131249,43.7721494705761,99.7500994218566,108.887519817591
"64",63.0813425022154,65.1949403160738,61.9134896899968,0,43.1347351719048
"65",0,0,0,0,0
"66",67.7449099084364,82.9519767044086,61.8688796512849,0,0
"67",51.1668764243966,88.1327572322598,58.1395217160318,100.467925556091,100.283923826941
"68",0,0,0,0,0
"69",0,0,0,0,0
"70",80.2467434259189,86.3463892181536,71.3133136642515,0,0
"71",0,0,0,0,0
"72",54.2569832754053,65.3359781113407,50.9379332909874,33.0676215171195,40.2836045501353
"73",53.4264427587044,90.9075940561999,64.1660468241725,0,0
"74",64.9320861183629,94.5835368049068,82.6138681299183,0,0
"75",69.8638079846294,98.7131144210652,52.2564565724915,0,0
"76",53.5925414081892,80.2532915618941,58.8181265897858,83.4734058937202,90.4374244195295
"77",63.0646228466966,59.6115982064608,48.0648999547951,107.822663709772,105.6971758647
"78",56.0574616299239,61.3712828883513,52.5405261935701,0,0
"79",0,0,0,0,0
"80",58.798256194122,64.5447675177105,51.9858228985825,113.636693966089,119.295007099674
"81",1.41911375421498,0,0,0,0
"82",0,0,0,0,0
"83",62.8120923799746,85.3274958887341,59.0417454762206,0,0
"84",53.3174784090059,60.5135211682776,80.1103323047727,80.718055766291,81.9216468975655
"85",54.7116691234751,64.1958436019705,53.8362678868832,0,0
"86",56.556393835731,92.3286822162858,73.8952644518366,101.420185558785,106.722992598254
"87",64.832216614446,62.8022622594256,68.5532419590021,0,0
"88",58.1168936711484,58.878544424684,55.1646543417306,0,0
"89",79.0333451449944,78.5170928562811,62.203717075983,118.682227014571,111.411148484718
"90",54.0089763068522,85.995792515028,44.9673683747871,84.2828076365305,85.87457753504
"91",62.5876153390451,82.3368289311905,71.0858981900865,36.6497213775439,0
"92",0,0,0,0,0
"93",50.6155061784258,51.923557776683,51.1067678240569,0,0
"94",0,0,0,0,0
"95",78.6779805043748,98.0486606068159,73.1291375638337,0,0
"96",84.1736642439323,86.3138327116353,67.8373685461689,164.592264621147,188.493801329886
"97",71.3436215189406,65.2676228629596,61.4629369952413,0,0
"98",58.3555568118517,69.1508828233486,54.1238854829054,0,0
"99",73.0305549008869,76.7420312070877,72.1872626387684,0,0
"100",59.9480567374981,75.5496132125238,65.399907934795,0,0
"101",0,0,0,0,0
"102",74.2208685850377,68.3319077832038,47.2980403963125,0,46.707574317177
"103",81.1049569354343,77.9193968588161,67.9643664235041,83.4105379704701,107.13364254515
"104",65.2444313114852,73.0894078914414,61.9855348709463,113.748399180534,125.796812775957
"105",44.5524248852745,90.2878180354279,45.4884662226199,0,39.7281473873855
"106",0,0,0,0,0
"107",0,0,0,0,0
"108",62.8473796136819,49.2663392122334,53.5908071067175,0,0
"109",0,0,0,0,0
"110",128.093640935059,129.405294460701,71.9569028543154,70.755742123396,58.4345873024967
"111",0,0,0,0,0
"112",84.5870060286824,90.7556183063714,81.5056074986143,47.592749345283,0
"113",57.510331657007,83.5104301411209,47.4562477020733,0,0
"114",70.0727846991103,63.030032493524,47.0600736437529,0,0
"115",64.8699071181079,74.5779692844496,49.0110555472245,0,0
"116",81.2596002959272,90.6084965417914,82.74882702177,0,54.8938877273782
"117",49.9217746549221,69.3141110461543,51.5281735087968,0,0
"118",62.1325762315495,65.4495493078736,48.8754261953306,0,0
"119",47.0165903978048,68.7942372516257,45.7990267548802,100.199567449081,106.786389123104
"120",55.7558668458135,78.5700117792567,54.1590186366067,0,0
"121",64.0713425158076,71.5978197150733,63.9632505594209,124.688089361041,129.509408766956
"122",55.1818892590793,67.9376828647457,50.5515240202525,0,0
"123",55.0894036350653,69.7433193111345,58.7904721334727,0,0
"124",1.89997682859579,0,0,0,0
"125",58.2696490047715,84.6527714930079,71.5768416102015,73.0145769336533,76.0310202552637
"126",67.4280821688568,67.4825392109702,81.9722971834831,0,0
"127",2.87482093923705,17.5915747543397,0,0,0
"128",52.3171312899807,75.8238852005735,42.6035866308177,0,0
"129",0,0,0,0,0
"130",68.73967290132,75.0250233887103,47.3258992060685,117.130022487032,118.37251856184
"131",54.7954417594926,73.7278027686136,48.5611968273591,95.9328432045155,105.959616123806
"132",70.4282303610775,66.9156458252411,65.0187483136685,0,0
"133",51.2640894552539,68.4590259548955,58.0292020188749,86.6834000830972,91.5212244217364
"134",80.2130191843114,91.9442345732058,57.6508505150693,112.894959226386,122.516634208447
"135",50.3759177326105,62.1209196164417,50.0411563540492,32.2513927282626,0
"136",57.7556692159556,80.4122444262987,71.7174198124273,80.846476254955,96.293392767626
"137",4.51000977431949,0,0,0,0
"138",55.2854099328434,61.0885511986188,57.0926407173864,97.4554828146888,106.070394065362
"139",0,2.36664317831446,0,0,0
"140",43.8686954760397,63.3190056337651,51.4697661147491,71.3284102013436,114.633563104663
"141",58.2041433760002,68.6351794049808,57.5704810521435,0,0
"142",51.7863423050508,75.3104135015736,49.8287956113393,69.2639244010797,100.20494113902
"143",57.5557413255577,65.3152385845514,63.6406854231203,0,37.143384049457
"144",0,0,0,0,0
"145",66.9448876960432,66.2135761508898,50.8223156802474,135.169374479515,145.711046234059
"146",0,0,0,0,0
"147",68.708064193501,72.4616303011779,52.3257177613234,0,0
"148",73.0132343239449,88.6982702399475,70.1633479796326,0,0
"149",78.8298286313108,78.237940477734,78.8655252748626,0,0
"150",48.3737182276765,59.7153755489783,43.7424044687992,0,0
"151",100.795947829243,106.619413229604,105.989212060065,94.6086031718139,94.0249929537694
"152",57.5492753676867,65.5642911512052,54.2742309415508,0,0
"153",67.9085535846013,68.7397006083954,72.5373756760808,0,0
"154",70.6289047125542,91.8395867905788,63.2085828568259,181.589966845181,124.417047909732
"155",0,0,0,0,0
"156",64.1279670814372,62.0436871210348,49.6200643813544,0,0
"157",83.8034769159412,81.5336910453653,81.0129906517992,0,0
"158",59.4826872190079,83.1390645011468,56.5209895285896,118.853659896725,130.246734218568
"159",44.4210344611111,57.3285286966086,44.8427584830893,15.4376501348808,0
"160",58.7632198903786,59.6766641166163,64.7118667424735,0,0
"161",0,0,0,0,0
"162",79.7159017086919,94.4517070766024,74.2295357148453,0,0
"163",48.3749537150996,74.0752422729944,51.767488251117,0,0
"164",47.9613800577436,74.1144599260263,50.1247505475205,0,0
"165",73.6867267718406,75.8913827015167,68.1397312482363,115.845954896865,132.610475282651
"166",50.8205197174532,65.2256091662626,40.9802117673716,28.4674194196737,0
"167",79.9698584569809,55.8023670639683,74.9010259482997,0,0
"168",62.3124236164146,84.0632295826559,60.9508341587922,0,0
"169",52.5756474528343,62.7032924323807,52.7116156595999,90.2211959997736,70.2075204057703
"170",64.5124497747315,70.4746086040818,58.2779935334832,135.838651950881,132.493318765673
"171",0,0,0,0,0
"172",56.2490325633079,66.619679501392,51.2464579796884,0,0
"173",66.4021028743659,78.3500807959731,78.9380855206551,37.6978828308982,45.9279197921284
"174",57.3039523546329,88.0733232272008,75.368023572161,0,0
"175",49.9290558817214,69.5288630176787,53.0076889290283,0,0
"176",0,0,0,0,0
"177",68.8312173430442,72.9731801150487,47.3839342990693,84.9230082472059,82.1968437523768
"178",52.9351923604031,70.3920475212118,46.6798238368726,0,0
"179",67.3132758661183,75.9775889001709,55.8729923050069,0,0
"180",56.567186905873,93.3367755376658,56.0755795038794,111.148666643773,103.845144202316
"181",77.800536819472,64.3783439119172,51.2730121196319,0,0
"182",77.7359146332861,74.0266776105622,51.8088543215342,0,21.709522843093
"183",67.2021261975915,69.1032341181891,60.0159246530466,86.7789247833161,82.9792659255365
"184",63.8020417153379,84.7078946765635,66.2835712544285,0,0
"185",73.4175230821387,102.723988996937,68.1829199018789,113.874286096719,120.62184865488
"186",60.1599625086176,76.8168384052931,66.8126373422267,53.9147797744993,0
"187",48.4775439845245,77.5593616965408,44.6837933568746,0,0
"188",74.9900879683348,80.6130058682431,97.5518469909517,86.716227866858,83.5328495909664
"189",0,0,0,0,0
"190",0,0,0,0,0
"191",123.398646159926,99.6951822464068,86.0358374815593,145.496900734249,181.309099827902
"192",105.123331971118,101.036535494459,81.983487114374,117.314048688413,111.721907708327
"193",82.1750394002454,74.9386945910879,78.3317699303335,0,0
"194",0,0,0,0,0
"195",60.0451855510375,85.4366161710041,50.511376643885,170.123063904005,166.014636228557
"196",62.964929414167,83.9907825778192,63.9268357622795,41.0581552212991,0
"197",64.8855331511499,77.2101013298811,56.423954094596,0,0
"198",63.3879327416205,74.4341974079353,64.8654940740894,0,0
"199",87.0902472710476,60.5767162293761,43.721575897236,95.6105186955809,96.8666539549663
"200",0,0,0,0,0
"201",60.2962457664215,68.0815083050877,66.611736842636,0,0
"202",99.6331072269277,102.067177778192,72.9947906690191,0,0
"203",80.1476278206668,80.9093050278121,74.2363594387997,137.495405901105,132.31487635227
"204",65.0029983828515,88.7485192841089,62.2683360336217,0,29.6945992461265
"205",58.9913716195294,62.4005453839293,62.9860974689257,44.7236085188645,42.6842631099687
"206",86.7098428786707,92.8783830380021,69.5133860301346,155.011237408533,159.365577086397
"207",53.7706783975406,60.4134794739658,61.9286266062077,0,34.3513323344251
"208",57.2413808779622,71.415245329587,80.1708396652242,0,0
"209",53.2378184410674,65.3551128893238,45.0925143565401,0,0
"210",0,0,0,0,0
"211",78.1269833335147,89.4549564008814,88.8335931307151,0,0
"212",0,5.9302908242089,0,0,0
