"","age1_orange.H","age2_no_comorbid_orange.H","age2_comorbid_orange.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1053",14,23,7,0,0
"1054",21,20,6,0,0
"1055",19,19,7,3,7
"1056",21,18,15,0,0
"1057",16,18,9,3,10
"1058",21,21,6,0,0
"1059",15,21,9,0,0
"1060",0,0,0,0,0
"1061",16,15,8,3,8
"1062",19,21,10,0,0
"1063",0,0,0,0,0
"1064",13,26,7,0,0
"1065",18,28,8,2,11
"1066",16,21,13,3,5
"1067",20,17,11,4,7
"1068",18,17,9,0,0
"1069",15,18,10,3,7
"1070",0,0,0,0,0
"1071",28,24,6,3,10
"1072",0,0,0,0,0
"1073",0,0,0,0,0
"1074",19,20,6,0,0
"1075",12,17,7,4,9
"1076",18,18,8,0,0
"1077",0,0,0,0,0
"1078",15,28,7,0,0
"1079",21,18,8,0,0
"1080",17,15,6,0,0
"1081",20,13,10,0,0
"1082",21,25,7,4,6
"1083",22,24,7,2,8
"1084",23,17,13,3,7
"1085",19,23,5,3,4
"1086",0,0,0,0,0
"1087",22,20,11,3,10
"1088",19,22,9,0,0
"1089",21,18,12,0,0
"1090",22,20,6,0,0
"1091",19,17,5,0,0
"1092",15,21,8,0,0
"1093",17,27,7,2,9
"1094",19,18,6,3,6
"1095",17,14,7,0,0
"1096",17,20,11,2,7
"1097",0,0,0,0,0
"1098",19,15,10,0,0
"1099",14,19,6,6,4
"1100",16,18,8,0,0
"1101",15,22,7,4,6
"1102",15,20,5,2,6
"1103",17,15,10,0,0
"1104",10,24,12,4,8
"1105",16,17,11,0,0
"1106",21,28,12,4,9
"1107",12,19,8,0,0
"1108",17,26,8,0,0
"1109",18,23,9,3,10
"1110",14,19,7,0,0
"1111",20,20,8,2,11
"1112",21,19,11,0,0
"1113",24,22,8,0,0
"1114",20,20,5,0,0
"1115",0,0,0,0,0
"1116",15,21,7,4,8
"1117",14,31,7,0,0
"1118",19,19,7,4,6
"1119",0,0,0,0,0
"1120",23,18,8,2,7
"1121",25,26,7,2,6
"1122",18,18,5,2,6
"1123",19,17,7,0,0
"1124",21,21,10,0,0
"1125",15,20,7,4,8
"1126",20,20,10,2,13
"1127",0,0,0,0,0
"1128",17,26,9,3,5
"1129",15,21,10,0,0
"1130",17,20,13,1,0
"1131",15,18,8,0,0
"1132",18,25,8,0,0
"1133",18,18,13,0,0
"1134",25,19,11,0,0
"1135",23,20,10,4,7
"1136",18,22,10,2,5
"1137",23,17,11,0,0
"1138",22,23,8,2,8
"1139",21,18,8,0,0
"1140",0,0,0,0,0
"1141",28,18,8,2,4
"1142",22,19,10,2,8
"1143",17,17,8,0,0
"1144",20,24,11,0,0
"1145",26,19,14,3,8
"1146",21,22,9,0,0
"1147",17,20,10,0,0
"1148",21,22,7,2,10
"1149",25,21,9,0,0
"1150",16,18,12,0,0
"1151",16,22,10,0,0
"1152",25,15,5,2,6
"1153",20,26,11,0,0
"1154",0,0,0,0,0
"1155",15,21,7,2,7
"1156",19,18,7,0,0
"1157",18,21,9,0,0
"1158",12,17,8,1,2
"1159",25,26,11,2,7
"1160",18,23,7,3,8
"1161",16,20,8,0,0
"1162",31,20,9,0,0
"1163",14,21,10,0,0
"1164",15,22,11,0,0
"1165",19,30,6,0,0
"1166",25,22,10,0,0
"1167",0,0,0,0,0
"1168",27,22,7,2,7
"1169",15,17,16,0,0
"1170",22,20,9,0,0
"1171",15,20,8,4,9
"1172",23,19,11,0,0
"1173",21,24,12,2,7
"1174",21,22,13,0,0
"1175",16,19,8,2,7
"1176",22,21,9,0,0
"1177",18,30,8,3,10
"1178",21,24,7,4,6
"1179",18,23,10,0,1
"1180",15,20,8,3,7
"1181",18,27,6,0,0
"1182",0,0,0,0,0
"1183",15,22,10,0,0
"1184",21,20,7,0,1
"1185",24,18,12,3,10
"1186",20,23,7,4,7
"1187",21,21,4,0,0
"1188",24,21,8,0,0
"1189",14,23,8,1,6
"1190",15,24,9,0,0
"1191",15,21,8,4,4
"1192",22,18,8,0,0
"1193",17,20,9,0,0
"1194",20,16,9,0,0
"1195",19,20,10,0,0
"1196",23,21,11,0,0
"1197",20,23,9,0,0
"1198",19,21,12,3,8
"1199",19,23,8,0,1
"1200",0,0,0,0,0
"1201",14,19,11,0,0
"1202",21,20,8,0,0
"1203",24,21,11,0,0
"1204",19,18,8,3,7
"1205",16,18,10,4,6
"1206",20,23,10,1,6
"1207",12,18,8,0,0
"1208",21,22,8,0,0
"1209",22,23,8,0,0
"1210",0,0,0,0,0
"1211",16,22,10,0,0
"1212",22,22,10,0,0
"1213",0,0,0,0,0
"1214",23,21,10,3,6
"1215",23,19,8,0,0
"1216",0,0,0,0,0
"1217",17,18,6,0,0
"1218",17,21,8,0,0
"1219",22,23,12,0,0
"1220",15,12,9,0,0
"1221",20,24,10,0,0
"1222",21,18,6,2,11
"1223",24,17,7,0,0
"1224",21,21,9,2,5
"1225",0,0,0,0,0
"1226",21,18,11,0,1
"1227",19,23,9,0,0
"1228",17,25,5,0,0
"1229",25,17,7,4,12
"1230",0,0,0,0,0
"1231",13,25,8,0,0
"1232",20,17,5,2,6
"1233",16,23,13,0,1
"1234",16,21,9,3,10
"1235",17,20,14,2,5
"1236",16,22,12,1,8
"1237",20,19,12,0,0
"1238",26,18,10,0,0
"1239",22,20,10,0,0
"1240",22,20,9,0,0
"1241",22,15,5,4,7
"1242",14,17,8,0,0
"1243",12,21,9,2,5
"1244",13,23,6,0,1
"1245",24,18,9,0,0
"1246",15,25,10,0,0
"1247",20,20,16,0,0
"1248",16,18,10,0,0
"1249",14,28,9,0,0
"1250",0,0,0,0,0
"1251",15,19,8,4,5
"1252",0,0,0,0,0
"1253",18,17,9,0,0
"1254",18,21,10,0,0
"1255",0,0,0,0,0
"1256",20,17,7,0,0
"1257",26,21,9,2,6
"1258",17,23,11,0,0
"1259",20,22,9,0,0
"1260",17,22,8,0,0
"1261",0,0,0,0,0
"1262",0,0,0,0,0
"1263",0,0,0,0,0
"1264",22,17,9,3,5
"1265",20,16,10,2,7
"1266",20,21,9,2,7
"1267",18,19,6,0,0
"1268",17,21,7,3,9
"1269",14,18,12,0,0
"1270",17,29,8,0,0
"1271",19,15,8,0,0
"1272",16,20,10,0,0
"1273",21,19,7,3,8
"1274",18,21,7,2,5
"1275",20,17,7,2,7
"1276",0,0,0,0,0
"1277",18,26,11,0,0
"1278",17,16,10,3,8
"1279",23,21,6,0,0
"1280",20,18,10,2,9
"1281",18,19,7,0,0
"1282",20,25,13,2,6
"1283",27,25,12,0,0
"1284",25,19,6,0,0
"1285",22,20,10,2,8
"1286",20,18,12,1,0
"1287",0,0,0,0,0
"1288",24,24,8,0,0
"1289",12,21,8,1,9
"1290",0,0,0,0,0
"1291",20,22,10,3,4
"1292",19,23,8,0,0
"1293",11,25,12,0,0
"1294",24,23,14,3,9
"1295",14,19,11,0,0
"1296",13,23,8,3,8
"1297",22,23,7,0,0
"1298",17,21,7,0,0
"1299",14,21,9,0,0
"1300",16,21,9,4,9
"1301",0,0,0,0,0
"1302",17,26,6,2,5
"1303",23,22,7,0,0
"1304",19,19,6,2,7
"1305",0,0,0,0,0
"1306",16,19,7,0,0
"1307",21,19,9,2,8
"1308",13,16,10,0,0
"1309",27,21,5,1,5
"1310",15,23,10,5,8
"1311",26,13,11,0,0
"1312",19,21,6,4,8
"1313",16,28,12,4,7
"1314",0,0,0,0,0
"1315",25,21,10,4,5
"1316",20,22,8,0,0
"1317",16,31,10,0,1
"1318",0,0,0,0,0
"1319",25,18,7,0,0
"1320",34,24,7,3,8
"1321",17,14,10,0,0
"1322",18,21,8,2,7
"1323",16,21,7,0,0
"1324",19,25,7,0,0
"1325",19,32,11,4,8
"1326",26,16,7,0,0
"1327",16,19,11,3,7
"1328",14,25,4,0,0
"1329",20,22,8,0,0
"1330",0,0,0,0,0
"1331",21,16,10,6,7
"1332",15,21,11,3,6
"1333",18,10,7,2,7
"1334",20,20,6,2,7
"1335",16,20,8,0,0
"1336",16,19,8,0,0
"1337",16,21,13,6,9
"1338",19,28,10,2,4
"1339",19,20,7,3,8
"1340",21,16,7,3,9
"1341",25,20,12,0,0
"1342",22,20,8,0,0
"1343",0,0,0,0,0
"1344",0,0,0,0,0
"1345",14,19,7,3,10
"1346",15,16,6,0,0
"1347",15,20,9,3,11
"1348",19,22,9,3,6
"1349",17,19,11,0,0
"1350",16,17,8,0,0
"1351",17,23,7,0,1
"1352",14,22,7,0,0
"1353",16,21,7,2,6
"1354",23,19,10,0,0
"1355",0,0,0,0,0
"1356",18,16,8,4,6
"1357",17,15,12,0,0
"1358",20,16,8,0,0
"1359",16,21,10,0,0
"1360",19,27,8,0,0
"1361",27,20,12,3,5
"1362",18,18,6,5,9
"1363",0,0,0,0,0
"1364",13,28,14,3,5
"1365",0,0,0,0,0
"1366",20,28,9,0,1
"1367",21,20,8,0,0
"1368",16,19,10,0,0
"1369",0,0,0,0,0
"1370",17,20,9,2,6
"1371",21,23,14,3,9
"1372",13,22,7,2,9
"1373",21,20,9,0,1
"1374",18,15,10,0,0
"1375",21,27,11,0,0
"1376",21,16,8,3,9
"1377",21,20,9,0,0
"1378",0,0,0,0,0
"1379",0,0,0,0,0
"1380",0,0,0,0,0
"1381",21,23,11,0,0
"1382",23,18,7,4,11
"1383",15,16,10,0,0
"1384",17,21,11,0,0
"1385",18,17,5,2,6
"1386",19,15,8,0,0
"1387",15,18,7,0,0
"1388",20,19,8,2,3
"1389",14,24,11,0,0
"1390",18,22,7,2,8
"1391",14,22,9,2,7
"1392",23,15,8,0,0
"1393",16,18,10,0,0
"1394",0,0,0,0,0
"1395",20,14,7,0,0
"1396",22,23,9,0,0
"1397",17,21,12,0,0
"1398",15,22,12,0,0
"1399",0,0,0,0,0
"1400",26,17,14,1,5
"1401",17,24,11,0,0
"1402",17,25,8,2,6
"1403",22,18,6,1,5
"1404",0,0,0,0,0
"1405",17,19,12,0,0
"1406",21,26,8,0,0
"1407",23,23,11,0,0
"1408",20,17,6,0,0
"1409",18,16,8,4,7
"1410",21,20,11,3,8
"1411",30,27,9,0,0
"1412",17,15,8,2,7
"1413",19,21,7,0,0
"1414",0,0,0,0,0
"1415",24,15,12,0,0
"1416",20,21,10,2,3
"1417",21,15,5,0,0
"1418",22,24,10,2,4
"1419",19,18,10,2,7
"1420",0,0,0,0,0
"1421",0,0,0,0,0
"1422",21,21,6,0,0
"1423",0,0,0,0,0
"1424",18,19,8,3,6
"1425",22,20,8,3,8
"1426",17,24,10,3,5
"1427",21,17,11,2,8
"1428",0,0,0,0,0
"1429",0,0,0,0,0
"1430",16,25,6,0,0
"1431",21,21,11,0,0
"1432",19,22,7,0,0
"1433",19,21,12,0,0
"1434",18,20,9,0,0
"1435",17,27,4,0,0
"1436",16,17,9,0,0
"1437",13,16,10,4,6
"1438",0,0,0,0,0
"1439",18,20,5,0,1
"1440",18,19,11,5,10
"1441",20,15,7,0,0
"1442",19,27,10,1,7
"1443",15,21,9,2,10
"1444",18,28,9,0,0
"1445",24,19,8,0,0
"1446",0,0,0,0,0
"1447",20,19,7,2,6
"1448",20,20,8,2,6
"1449",14,14,9,4,4
"1450",19,25,8,2,6
"1451",19,18,7,0,0
"1452",23,18,8,4,8
"1453",15,17,7,3,7
"1454",22,21,7,3,3
"1455",17,22,13,0,0
"1456",19,20,8,3,7
"1457",18,16,11,0,0
"1458",18,17,12,0,0
"1459",14,18,9,0,0
"1460",19,19,10,2,8
"1461",19,17,6,1,7
"1462",17,26,9,3,6
"1463",23,19,6,0,0
"1464",13,26,8,3,6
"1465",20,25,9,0,0
"1466",17,12,6,2,4
"1467",20,19,12,0,1
"1468",21,16,9,2,7
"1469",24,22,11,3,5
"1470",12,20,8,2,8
"1471",14,24,7,3,5
"1472",15,18,8,0,0
"1473",19,23,7,1,5
"1474",21,20,8,0,0
"1475",16,14,13,0,0
"1476",17,18,10,0,0
"1477",20,19,10,0,0
"1478",16,17,6,0,0
"1479",20,19,13,1,10
"1480",28,19,12,0,0
"1481",19,22,8,0,0
"1482",18,20,5,0,0
"1483",29,22,11,0,0
"1484",0,0,0,0,0
"1485",15,20,7,0,0
"1486",12,17,8,0,0
"1487",19,17,7,4,15
"1488",18,19,6,0,0
"1489",20,22,8,3,8
"1490",21,22,9,3,8
"1491",25,20,7,3,10
"1492",24,20,8,3,10
"1493",0,0,0,0,0
"1494",0,0,0,0,0
"1495",19,23,9,0,0
"1496",0,0,0,0,0
"1497",0,0,0,0,0
"1498",15,18,5,3,7
"1499",16,26,10,3,6
"1500",15,15,9,0,0
"1501",15,19,8,0,0
"1502",17,19,6,0,0
"1503",21,22,9,0,0
"1504",17,14,11,2,7
"1505",21,18,6,0,0
"1506",19,26,7,0,0
"1507",20,15,5,0,0
"1508",0,0,0,0,0
"1509",17,26,9,0,0
"1510",18,16,10,0,0
"1511",18,29,8,3,6
"1512",0,0,0,0,0
"1513",16,18,10,0,0
"1514",22,20,10,5,5
"1515",18,23,11,2,7
"1516",23,21,6,0,0
"1517",21,22,10,3,5
"1518",0,0,0,0,0
"1519",17,25,13,0,0
"1520",23,19,12,0,0
"1521",1,0,0,0,0
"1522",23,24,7,0,0
"1523",0,0,0,0,0
"1524",21,22,8,0,0
"1525",16,17,6,0,1
"1526",17,24,7,0,0
"1527",25,25,9,1,6
"1528",14,28,8,0,0
"1529",25,20,7,3,9
"1530",23,25,9,0,0
"1531",21,20,11,2,6
"1532",24,16,6,3,6
"1533",19,22,11,0,0
"1534",24,23,7,0,0
"1535",31,29,9,0,0
"1536",15,24,12,1,8
"1537",14,21,5,0,0
"1538",20,25,11,0,0
"1539",21,20,11,0,0
"1540",20,23,11,0,1
"1541",0,0,0,0,0
"1542",17,15,9,1,6
"1543",19,22,8,0,0
"1544",24,14,8,3,7
"1545",0,0,0,0,0
"1546",14,25,15,0,0
"1547",24,19,7,0,0
"1548",15,13,10,0,0
"1549",22,14,12,2,9
"1550",0,0,0,0,0
"1551",23,23,7,2,10
"1552",23,16,5,0,0
"1553",18,21,7,3,8
"1554",24,13,10,4,8
"1555",13,23,8,0,0
"1556",18,13,7,3,8
"1557",17,19,9,4,6
"1558",20,17,8,0,0
"1559",14,20,8,2,8
"1560",20,21,9,3,5
"1561",22,24,6,0,0
"1562",23,25,13,2,8
"1563",0,0,0,0,0
"1564",18,19,6,4,8
"1565",23,23,6,0,0
"1566",0,0,0,0,0
"1567",19,19,10,0,0
"1568",21,26,12,0,1
"1569",22,17,9,2,6
"1570",22,24,8,3,4
"1571",22,25,8,3,8
"1572",16,19,5,4,5
"1573",15,32,10,0,0
"1574",17,18,6,1,8
"1575",0,0,0,0,0
"1576",20,19,14,3,8
"1577",24,22,6,0,0
"1578",26,12,7,0,0
"1579",20,22,9,0,0
"1580",0,0,0,0,0
"1581",20,17,8,1,9
"1582",19,15,7,2,4
"1583",26,19,8,0,0
"1584",22,27,12,6,6
"1585",22,16,9,0,0
"1586",15,17,9,1,6
"1587",18,24,8,0,0
"1588",20,23,7,0,0
"1589",20,23,9,4,5
"1590",0,0,0,0,0
"1591",0,0,0,0,0
"1592",19,20,6,0,0
"1593",0,0,0,0,0
"1594",25,22,6,3,10
"1595",21,23,13,1,7
"1596",0,0,0,0,0
"1597",21,22,8,0,0
"1598",11,19,6,0,1
"1599",17,12,9,0,1
"1600",22,24,11,0,0
"1601",22,22,9,2,8
"1602",19,20,7,0,0
"1603",19,18,10,3,6
"1604",17,15,9,0,0
"1605",23,19,8,0,0
"1606",23,24,11,0,1
"1607",15,22,6,0,0
"1608",28,16,11,0,0
"1609",0,0,0,0,0
"1610",19,21,9,4,11
"1611",0,0,0,0,0
"1612",18,22,9,4,10
"1613",22,23,11,0,0
"1614",0,0,0,0,0
"1615",13,20,7,2,8
"1616",20,13,9,2,8
"1617",20,18,5,2,6
"1618",17,19,8,2,5
"1619",16,21,11,0,0
"1620",22,21,10,0,0
"1621",17,27,7,0,0
"1622",12,25,9,0,0
"1623",22,26,8,0,0
"1624",15,16,7,4,8
"1625",21,21,7,0,0
"1626",24,29,13,0,0
"1627",18,18,5,4,6
"1628",0,0,0,0,0
"1629",15,17,9,2,7
"1630",18,19,12,2,10
"1631",0,0,0,0,0
"1632",16,28,8,0,0
"1633",19,15,6,2,5
"1634",15,28,9,1,12
"1635",24,19,13,0,0
"1636",0,0,0,0,0
"1637",23,24,11,2,6
"1638",16,17,12,0,0
"1639",17,19,8,0,0
"1640",17,20,7,0,0
"1641",19,18,7,4,8
"1642",12,19,9,2,6
"1643",19,20,9,0,0
"1644",0,0,0,0,0
"1645",19,24,8,3,8
"1646",16,21,9,4,5
"1647",21,19,7,0,0
"1648",18,25,9,0,0
"1649",24,15,14,1,9
"1650",0,0,0,0,0
"1651",18,22,9,0,0
"1652",16,15,9,0,0
"1653",16,22,7,0,0
"1654",17,25,13,0,0
"1655",19,18,11,3,9
"1656",20,19,9,2,6
"1657",13,25,7,3,5
"1658",26,18,7,0,0
"1659",21,20,10,3,5
"1660",13,23,8,0,0
"1661",19,22,10,0,0
"1662",0,0,0,0,0
"1663",21,22,11,1,1
"1664",18,18,6,0,0
"1665",21,27,10,0,0
"1666",26,18,7,2,5
"1667",13,22,13,0,0
"1668",20,23,7,0,1
"1669",0,0,0,0,0
"1670",0,0,0,0,0
"1671",16,19,11,6,9
"1672",17,21,8,0,0
"1673",15,18,7,0,0
"1674",19,17,7,0,0
"1675",17,23,7,0,1
"1676",16,17,8,0,0
"1677",21,16,6,3,5
"1678",19,21,8,0,0
"1679",23,29,12,0,0
"1680",22,22,8,0,0
"1681",0,0,0,0,0
"1682",17,18,9,2,7
"1683",25,19,5,0,0
"1684",13,30,7,0,0
"1685",21,21,10,0,0
"1686",18,20,8,0,0
"1687",20,23,11,0,0
"1688",21,22,6,0,0
"1689",20,22,5,0,0
"1690",20,16,7,0,0
"1691",19,20,9,2,10
"1692",19,20,10,0,0
"1693",19,21,8,2,3
"1694",14,17,13,0,0
"1695",0,0,0,0,0
"1696",22,22,10,0,0
"1697",26,23,11,0,1
"1698",23,21,8,0,1
"1699",0,0,0,0,0
"1700",19,11,10,5,8
"1701",18,21,6,0,0
"1702",19,21,13,3,7
"1703",0,0,0,0,0
"1704",15,26,11,3,6
"1705",14,15,8,2,5
"1706",22,19,9,3,7
"1707",0,0,0,0,0
"1708",0,0,0,0,0
"1709",14,20,10,3,10
"1710",14,21,13,0,1
"1711",16,18,7,0,0
"1712",21,25,13,0,0
"1713",22,20,10,0,0
"1714",23,20,9,0,0
"1715",21,24,11,3,6
"1716",15,20,12,0,0
"1717",15,17,9,0,0
"1718",18,21,11,0,0
"1719",19,21,11,0,0
"1720",25,22,10,3,7
"1721",21,24,13,2,4
"1722",14,21,9,0,0
"1723",0,0,0,0,0
"1724",20,19,12,3,8
"1725",18,21,7,2,6
"1726",14,23,11,3,9
"1727",21,18,6,0,0
"1728",18,22,11,2,7
"1729",21,16,6,2,12
"1730",17,14,13,0,0
"1731",23,20,10,2,6
"1732",15,13,9,0,1
"1733",0,0,0,0,0
"1734",12,22,6,3,8
"1735",20,21,8,3,13
"1736",20,26,11,0,0
"1737",20,26,7,0,0
"1738",14,22,12,0,0
"1739",29,21,8,0,0
"1740",22,28,8,0,1
"1741",0,0,0,0,0
"1742",22,18,9,0,0
"1743",12,14,5,0,1
"1744",20,22,7,0,0
"1745",19,15,9,0,0
"1746",15,18,11,3,5
"1747",0,0,0,0,0
"1748",21,16,6,2,6
"1749",21,21,4,0,0
"1750",14,16,10,2,4
"1751",15,17,9,0,0
"1752",19,20,7,0,0
"1753",16,27,7,0,0
"1754",18,19,7,0,0
"1755",18,19,10,0,0
"1756",0,0,0,0,0
"1757",0,0,0,0,0
"1758",21,17,8,0,0
"1759",22,20,5,0,0
"1760",18,19,7,0,0
"1761",24,24,9,0,0
"1762",25,26,8,0,0
"1763",19,23,14,1,6
"1764",17,20,7,2,7
"1765",16,22,8,0,0
"1766",17,15,8,0,0
"1767",24,22,6,0,0
"1768",26,25,9,4,10
"1769",0,0,0,0,0
"1770",17,21,7,0,0
"1771",18,24,6,0,0
"1772",0,0,0,0,0
"1773",15,16,9,3,9
"1774",13,26,6,3,6
"1775",17,14,7,0,0
"1776",17,20,8,4,6
"1777",21,24,8,2,7
"1778",20,18,5,0,0
"1779",18,18,7,0,0
"1780",0,0,0,0,0
"1781",16,18,11,5,7
"1782",18,17,6,2,6
"1783",18,19,9,2,12
"1784",16,20,6,0,0
"1785",0,0,0,0,0
"1786",22,16,2,0,0
"1787",0,0,0,0,0
"1788",19,18,5,0,0
"1789",19,17,5,3,8
"1790",21,15,9,5,11
"1791",20,27,7,1,9
"1792",19,23,11,1,8
"1793",20,20,12,0,0
"1794",17,21,13,0,0
"1795",17,22,7,3,5
"1796",16,28,9,0,0
"1797",17,21,6,3,9
"1798",22,19,9,0,0
"1799",0,0,0,0,0
"1800",26,25,13,2,5
"1801",14,14,5,0,0
"1802",19,24,6,0,0
"1803",24,17,9,3,7
"1804",23,20,8,3,8
"1805",19,26,8,3,8
"1806",0,0,0,0,0
"1807",22,20,8,0,0
"1808",21,20,12,0,0
"1809",24,16,9,0,0
"1810",23,21,7,0,0
"1811",18,18,9,0,0
"1812",23,23,8,6,8
"1813",25,24,7,0,0
"1814",23,19,9,4,5
"1815",19,27,9,3,6
"1816",20,20,12,0,0
"1817",16,20,12,2,8
"1818",19,17,8,0,0
"1819",12,20,11,3,7
"1820",0,0,0,0,0
"1821",18,17,7,0,0
"1822",18,19,10,3,5
"1823",26,23,7,0,0
"1824",0,0,0,0,0
"1825",24,16,10,0,0
"1826",0,0,0,0,0
"1827",25,15,12,0,0
"1828",20,15,11,1,0
"1829",0,0,0,0,0
"1830",19,18,11,0,0
"1831",22,17,7,3,3
"1832",15,18,6,0,0
"1833",0,0,0,0,0
"1834",0,0,0,0,0
"1835",26,16,11,0,0
"1836",29,11,10,0,0
"1837",18,20,7,4,5
"1838",17,24,9,0,0
"1839",15,18,5,2,6
"1840",21,15,7,0,0
"1841",22,20,8,2,8
"1842",26,17,9,2,10
"1843",0,0,0,0,0
"1844",14,19,12,0,0
"1845",0,0,0,0,0
"1846",18,21,7,0,0
"1847",0,0,0,0,0
"1848",19,16,8,2,8
"1849",13,16,11,0,0
"1850",20,16,10,0,0
"1851",21,16,9,0,0
"1852",23,21,15,0,1
"1853",14,26,7,0,0
"1854",20,25,9,0,0
"1855",0,0,0,0,0
"1856",18,17,10,1,1
"1857",16,21,10,0,0
"1858",23,20,8,0,0
"1859",21,27,11,0,0
"1860",22,23,10,0,0
"1861",17,24,10,0,0
"1862",25,25,9,0,0
"1863",17,20,13,0,0
"1864",15,21,6,0,0
"1865",23,22,12,4,11
"1866",19,22,11,0,0
"1867",24,22,8,2,4
"1868",18,18,8,0,0
"1869",18,20,7,3,7
"1870",21,25,6,0,0
"1871",18,18,6,4,7
"1872",16,18,7,2,3
"1873",21,25,10,0,1
"1874",24,23,10,2,7
"1875",0,0,0,0,0
"1876",18,20,7,1,9
"1877",23,21,7,3,6
"1878",19,22,8,2,6
"1879",22,17,8,0,0
"1880",0,0,0,0,0
"1881",20,23,9,0,0
"1882",13,13,7,2,6
"1883",21,19,9,1,1
"1884",0,0,0,0,0
"1885",23,29,9,2,9
"1886",15,24,7,4,8
"1887",22,19,8,3,8
"1888",17,19,7,3,7
"1889",16,19,8,0,0
"1890",21,19,8,0,0
"1891",12,17,12,2,5
"1892",17,20,11,0,0
"1893",0,0,0,0,0
"1894",22,26,4,0,0
"1895",18,22,12,0,0
"1896",14,16,7,5,4
"1897",15,24,8,3,9
"1898",0,0,0,0,0
"1899",22,17,9,0,0
"1900",21,24,9,0,0
"1901",0,0,0,0,0
"1902",0,0,0,0,0
"1903",14,26,8,0,0
"1904",25,22,13,0,0
"1905",21,20,6,3,10
"1906",17,18,7,0,0
"1907",0,0,0,0,0
"1908",24,22,8,0,0
"1909",25,20,11,0,0
"1910",23,15,8,0,0
"1911",25,21,8,0,0
"1912",20,22,9,0,0
"1913",18,21,14,0,0
"1914",24,14,7,0,0
"1915",16,12,14,1,0
"1916",19,19,7,3,6
"1917",25,16,6,0,0
"1918",22,21,8,3,10
"1919",22,19,11,0,0
"1920",20,16,11,3,5
"1921",27,25,10,1,8
"1922",21,15,10,1,1
"1923",18,20,8,4,7
"1924",19,25,9,0,1
"1925",17,23,8,0,0
"1926",16,24,7,0,0
"1927",0,0,0,0,0
"1928",19,28,10,0,0
"1929",23,19,9,0,1
"1930",14,21,12,4,7
"1931",20,18,11,0,0
"1932",20,19,12,0,0
"1933",20,20,5,3,7
"1934",15,19,7,0,0
"1935",16,19,11,4,9
"1936",20,14,9,2,10
"1937",0,0,0,0,0
"1938",24,18,11,0,0
"1939",20,14,10,2,10
"1940",16,14,10,0,0
"1941",0,0,0,0,0
"1942",14,25,10,0,0
"1943",13,20,7,0,1
"1944",27,16,12,0,0
"1945",0,0,0,0,0
"1946",16,16,7,1,5
"1947",20,15,10,0,0
"1948",17,20,9,0,0
"1949",24,19,9,0,0
"1950",26,19,9,0,0
"1951",22,20,10,0,0
"1952",19,20,6,5,10
"1953",16,18,6,0,0
"1954",21,16,10,0,0
"1955",21,18,11,0,0
"1956",20,18,7,0,0
"1957",17,23,12,0,0
"1958",19,23,8,7,6
"1959",22,19,8,0,0
"1960",0,1,0,0,0
"1961",15,17,9,0,0
"1962",17,24,10,0,0
"1963",31,17,7,4,10
"1964",13,18,5,0,0
"1965",23,24,11,0,0
"1966",0,0,0,0,0
"1967",18,16,16,0,1
"1968",19,24,10,2,7
"1969",29,16,6,0,0
"1970",20,19,8,0,0
"1971",19,20,9,5,7
"1972",20,16,13,0,0
"1973",17,19,10,0,0
"1974",17,15,9,0,0
"1975",23,22,9,2,10
"1976",12,18,9,2,9
"1977",17,19,9,3,9
"1978",17,16,7,6,9
"1979",16,19,6,0,0
"1980",17,19,10,0,0
"1981",18,19,4,3,11
"1982",18,21,7,2,5
"1983",18,22,10,0,0
"1984",19,22,6,0,0
"1985",14,19,9,0,0
"1986",19,14,9,0,0
"1987",22,24,6,0,0
"1988",22,14,8,3,6
"1989",21,14,8,0,0
"1990",16,15,10,3,7
"1991",17,27,4,0,0
"1992",20,20,9,3,8
"1993",22,22,12,0,0
"1994",16,22,6,0,0
"1995",23,26,11,3,7
"1996",22,19,10,0,0
"1997",0,0,0,0,0
"1998",21,13,6,0,0
"1999",15,16,11,2,5
"2000",16,19,5,0,0
"2001",0,0,0,0,0
"2002",23,26,10,0,0
"2003",23,22,12,0,0
"2004",20,26,8,0,0
"2005",0,1,0,0,0
"2006",0,0,0,0,0
"2007",23,20,12,2,4
"2008",0,0,0,0,0
"2009",18,22,8,0,0
"2010",23,19,8,2,6
"2011",14,21,9,0,0
"2012",16,27,7,1,0
"2013",21,20,9,2,5
"2014",22,21,9,3,11
"2015",19,27,12,0,0
"2016",18,18,10,3,5
"2017",22,19,11,0,0
"2018",12,17,7,0,0
"2019",20,23,7,3,5
"2020",22,15,9,0,0
"2021",25,30,10,0,0
"2022",15,15,6,3,4
"2023",21,18,7,0,0
"2024",18,19,9,0,0
"2025",15,17,11,0,0
"2026",22,21,7,2,8
"2027",0,0,0,0,0
"2028",19,18,7,0,0
"2029",20,15,11,0,0
"2030",18,24,5,0,0
"2031",14,22,9,0,0
"2032",0,0,0,0,0
"2033",0,0,0,0,0
"2034",20,17,5,0,0
"2035",20,21,10,0,0
"2036",0,0,0,0,0
"2037",12,22,9,0,0
"2038",17,24,12,0,0
"2039",20,25,6,0,1
"2040",0,0,0,0,0
"2041",18,22,6,3,6
"2042",15,24,7,0,0
"2043",22,17,7,0,0
"2044",27,16,8,0,0
"2045",19,18,4,4,6
"2046",0,0,0,0,0
"2047",24,20,13,3,10
