"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1044",210,228,34,0,0
"1045",211,247,29,0,0
"1046",0,0,0,0,0
"1047",238,262,39,9,17
"1048",219,243,27,0,0
"1049",237,242,37,5,11
"1050",209,233,35,10,14
"1051",234,254,33,0,0
"1052",236,247,33,0,0
"1053",226,249,34,0,0
"1054",227,247,33,0,0
"1055",243,226,29,8,11
"1056",209,213,37,0,0
"1057",237,251,36,8,13
"1058",209,204,27,0,0
"1059",232,231,30,0,0
"1060",0,0,0,0,0
"1061",213,233,26,8,11
"1062",226,253,35,0,0
"1063",0,1,0,0,0
"1064",224,240,31,0,0
"1065",238,216,31,9,11
"1066",249,228,29,5,9
"1067",229,237,35,7,17
"1068",230,220,38,0,0
"1069",246,235,28,11,16
"1070",1,0,0,0,0
"1071",253,250,29,14,17
"1072",0,1,0,0,0
"1073",0,1,0,0,0
"1074",240,231,34,0,0
"1075",207,236,28,7,16
"1076",213,243,33,1,0
"1077",0,1,0,0,0
"1078",215,243,28,0,0
"1079",231,232,33,0,0
"1080",205,195,24,0,0
"1081",215,230,42,0,0
"1082",257,249,35,9,10
"1083",243,230,27,9,14
"1084",217,243,34,11,13
"1085",219,225,32,8,14
"1086",0,0,0,0,0
"1087",214,212,33,12,12
"1088",228,212,24,0,0
"1089",208,232,30,0,0
"1090",237,232,31,0,0
"1091",212,231,28,0,0
"1092",230,217,34,0,0
"1093",221,210,31,7,17
"1094",223,213,32,9,14
"1095",229,230,31,0,0
"1096",218,234,26,9,12
"1097",0,1,0,0,0
"1098",224,229,44,1,1
"1099",228,247,32,7,11
"1100",217,246,40,0,0
"1101",234,225,36,13,8
"1102",237,255,34,9,13
"1103",265,254,34,0,0
"1104",224,234,38,15,15
"1105",241,230,32,0,0
"1106",240,252,34,7,16
"1107",237,224,31,0,0
"1108",245,263,35,0,0
"1109",244,208,32,8,13
"1110",207,230,32,0,0
"1111",221,237,34,7,14
"1112",230,245,37,0,0
"1113",232,233,34,1,1
"1114",221,236,37,0,0
"1115",0,1,0,0,0
"1116",202,227,36,7,16
"1117",232,240,28,0,0
"1118",211,221,29,9,18
"1119",0,1,0,0,0
"1120",250,239,32,8,14
"1121",244,241,40,7,20
"1122",243,279,33,11,13
"1123",223,206,31,0,2
"1124",247,259,36,1,0
"1125",204,220,30,7,13
"1126",232,261,31,11,14
"1127",0,1,0,0,0
"1128",228,261,36,7,10
"1129",240,258,35,0,0
"1130",216,231,42,1,0
"1131",208,230,33,0,1
"1132",216,220,32,0,0
"1133",231,242,37,0,1
"1134",238,257,45,1,3
"1135",200,225,33,11,11
"1136",241,215,34,11,16
"1137",248,230,38,0,0
"1138",247,248,40,9,13
"1139",217,211,37,0,0
"1140",0,1,0,0,0
"1141",223,229,34,6,8
"1142",243,242,38,7,14
"1143",222,233,31,0,1
"1144",234,246,32,0,0
"1145",220,233,35,13,15
"1146",244,240,36,0,0
"1147",209,233,32,0,0
"1148",214,239,38,12,20
"1149",238,222,22,0,0
"1150",220,206,34,0,0
"1151",212,239,32,0,0
"1152",248,216,35,6,10
"1153",234,240,37,0,0
"1154",0,0,0,0,0
"1155",244,224,40,5,9
"1156",219,228,34,0,0
"1157",222,229,35,0,0
"1158",215,249,39,4,2
"1159",222,237,30,9,14
"1160",227,262,35,8,9
"1161",225,211,33,0,0
"1162",233,230,31,0,1
"1163",192,242,34,0,0
"1164",225,237,27,0,0
"1165",215,239,35,0,0
"1166",247,268,41,0,0
"1167",0,1,0,0,0
"1168",234,227,33,9,21
"1169",214,229,33,0,0
"1170",247,251,35,0,0
"1171",228,232,27,11,16
"1172",240,226,38,0,0
"1173",225,245,37,8,14
"1174",239,218,33,0,0
"1175",228,246,32,6,16
"1176",211,236,29,0,0
"1177",241,241,38,7,8
"1178",221,208,35,12,15
"1179",208,227,40,0,1
"1180",235,234,41,6,7
"1181",224,255,40,0,0
"1182",0,1,0,0,0
"1183",249,224,34,0,0
"1184",225,221,33,0,1
"1185",222,224,29,9,14
"1186",230,258,32,5,13
"1187",224,240,30,1,0
"1188",218,246,34,0,0
"1189",239,249,33,6,12
"1190",223,228,33,0,0
"1191",230,233,30,5,11
"1192",229,218,39,0,0
"1193",244,233,29,0,0
"1194",200,223,29,0,0
"1195",219,226,34,0,0
"1196",217,240,40,0,0
"1197",223,213,29,0,0
"1198",219,221,31,8,12
"1199",239,234,32,1,1
"1200",0,1,0,0,0
"1201",237,237,31,0,0
"1202",242,246,33,0,0
"1203",224,234,34,0,0
"1204",225,217,30,5,12
"1205",235,245,38,13,14
"1206",214,226,35,11,14
"1207",218,211,33,0,0
"1208",235,271,38,0,1
"1209",217,227,38,0,0
"1210",1,1,0,0,0
"1211",220,253,40,0,1
"1212",232,241,34,0,0
"1213",1,0,0,0,0
"1214",228,253,29,8,12
"1215",233,236,38,0,0
"1216",0,1,0,0,0
"1217",243,229,38,0,0
"1218",203,216,29,0,0
"1219",252,228,35,0,0
"1220",219,242,33,0,0
"1221",222,213,31,0,0
"1222",244,238,34,7,11
"1223",215,231,30,0,0
"1224",229,222,28,4,7
"1225",0,0,0,0,0
"1226",203,221,37,0,2
"1227",235,216,33,0,1
"1228",226,220,38,0,0
"1229",235,241,34,14,13
"1230",1,1,0,0,0
"1231",234,244,35,0,0
"1232",206,243,27,4,8
"1233",213,226,35,1,2
"1234",261,264,36,13,17
"1235",211,248,38,6,10
"1236",223,237,35,11,15
"1237",238,253,28,0,0
"1238",203,232,36,0,0
"1239",219,225,36,0,0
"1240",248,254,31,0,0
"1241",222,241,26,13,10
"1242",235,245,39,0,0
"1243",201,230,26,7,11
"1244",217,233,35,0,1
"1245",221,235,35,0,0
"1246",208,229,32,0,0
"1247",218,218,39,0,0
"1248",225,232,42,0,0
"1249",219,234,30,0,0
"1250",0,0,0,0,0
"1251",238,209,28,6,8
"1252",0,1,0,0,0
"1253",224,227,36,1,1
"1254",242,241,33,0,0
"1255",0,1,0,0,0
"1256",230,245,32,0,0
"1257",263,229,36,11,15
"1258",223,229,28,0,0
"1259",247,249,31,0,0
"1260",232,225,36,0,0
"1261",0,1,0,0,0
"1262",0,0,0,0,0
"1263",0,1,0,0,0
"1264",209,249,33,7,14
"1265",240,246,34,8,15
"1266",217,251,35,11,10
"1267",230,232,35,0,0
"1268",210,228,29,7,13
"1269",231,210,45,0,0
"1270",232,238,36,0,0
"1271",234,247,33,0,0
"1272",227,219,36,1,0
"1273",218,256,36,9,10
"1274",236,229,37,7,8
"1275",235,228,27,4,8
"1276",0,1,0,0,0
"1277",252,222,30,0,0
"1278",241,216,29,11,11
"1279",221,217,33,0,0
"1280",211,216,37,8,12
"1281",195,214,35,0,0
"1282",240,246,36,5,13
"1283",240,222,29,0,0
"1284",242,236,36,0,0
"1285",209,229,38,8,16
"1286",218,255,43,1,0
"1287",0,1,0,0,0
"1288",238,271,30,0,0
"1289",231,225,32,8,12
"1290",0,1,0,0,0
"1291",255,258,30,8,14
"1292",224,234,34,0,1
"1293",250,231,39,0,0
"1294",241,251,35,12,18
"1295",214,248,36,0,0
"1296",213,213,34,8,11
"1297",214,227,39,0,0
"1298",219,190,28,0,0
"1299",240,242,37,0,0
"1300",194,203,29,13,17
"1301",0,2,0,0,0
"1302",232,238,35,8,9
"1303",247,249,37,0,0
"1304",226,240,31,7,8
"1305",0,0,0,0,0
"1306",204,238,46,0,0
"1307",206,236,32,5,12
"1308",220,244,30,1,0
"1309",213,235,33,8,17
"1310",231,198,38,9,11
"1311",238,243,38,0,0
"1312",224,251,40,8,14
"1313",220,242,32,8,11
"1314",0,1,0,0,0
"1315",273,255,32,12,12
"1316",229,242,34,2,2
"1317",238,244,33,0,1
"1318",0,1,0,0,0
"1319",206,229,31,2,1
"1320",233,224,30,8,12
"1321",202,242,27,0,0
"1322",246,252,44,8,15
"1323",218,216,31,0,0
"1324",224,239,26,0,0
"1325",248,243,36,8,17
"1326",257,251,33,0,0
"1327",251,261,36,8,12
"1328",228,233,33,0,0
"1329",226,246,32,0,0
"1330",0,1,0,0,0
"1331",247,243,33,9,13
"1332",231,222,34,11,13
"1333",219,249,33,9,13
"1334",239,205,29,8,17
"1335",198,203,33,0,0
"1336",228,247,32,0,0
"1337",254,251,35,10,18
"1338",221,227,32,4,5
"1339",215,212,31,10,14
"1340",205,202,33,10,13
"1341",214,249,41,0,0
"1342",199,207,34,0,0
"1343",0,1,0,0,0
"1344",0,1,0,0,0
"1345",219,245,35,8,16
"1346",216,231,30,0,0
"1347",250,239,34,9,17
"1348",217,215,26,7,7
"1349",232,235,33,0,0
"1350",234,241,38,0,0
"1351",241,256,40,0,1
"1352",224,220,35,0,0
"1353",247,236,36,6,9
"1354",224,257,34,0,0
"1355",0,1,0,0,0
"1356",223,217,32,8,13
"1357",224,218,34,0,0
"1358",217,229,42,0,0
"1359",247,205,28,0,0
"1360",250,239,33,0,0
"1361",230,222,33,9,11
"1362",227,245,40,9,15
"1363",0,1,0,0,0
"1364",239,234,37,8,9
"1365",0,1,0,0,0
"1366",227,243,38,0,1
"1367",229,251,34,0,0
"1368",235,229,33,0,0
"1369",0,0,0,0,0
"1370",230,217,40,5,9
"1371",223,226,31,10,21
"1372",235,247,42,6,13
"1373",233,250,39,0,1
"1374",207,226,35,0,0
"1375",238,245,35,0,0
"1376",230,224,33,11,19
"1377",236,239,38,0,0
"1378",0,0,0,0,0
"1379",0,1,0,0,0
"1380",0,1,0,0,0
"1381",214,220,31,0,0
"1382",214,227,36,7,14
"1383",235,231,39,0,0
"1384",235,242,38,0,0
"1385",217,236,35,6,10
"1386",229,236,34,0,0
"1387",233,248,29,0,0
"1388",236,233,36,6,10
"1389",223,223,31,0,0
"1390",207,241,35,8,9
"1391",218,230,35,6,7
"1392",224,237,32,0,0
"1393",227,232,35,0,0
"1394",0,1,0,0,0
"1395",216,215,36,0,0
"1396",225,253,37,0,0
"1397",214,218,42,0,2
"1398",232,241,31,0,1
"1399",0,0,0,0,0
"1400",232,218,30,6,12
"1401",218,213,31,0,0
"1402",266,244,29,9,14
"1403",232,230,32,6,11
"1404",0,1,0,0,0
"1405",237,228,36,0,0
"1406",230,227,31,0,0
"1407",232,254,39,1,0
"1408",222,219,29,0,0
"1409",223,236,32,12,11
"1410",257,249,39,9,13
"1411",244,240,31,0,0
"1412",220,221,34,8,10
"1413",217,228,32,0,0
"1414",0,0,0,0,0
"1415",261,260,32,0,0
"1416",215,205,25,4,6
"1417",213,233,33,0,0
"1418",216,228,30,6,7
"1419",233,224,36,12,16
"1420",1,1,0,0,0
"1421",0,1,0,0,0
"1422",248,243,37,0,0
"1423",0,0,0,0,0
"1424",222,249,28,7,12
"1425",241,255,27,7,11
"1426",215,223,33,12,13
"1427",254,256,34,7,17
"1428",0,1,0,0,0
"1429",0,1,0,0,0
"1430",237,245,30,0,0
"1431",240,220,35,0,0
"1432",230,271,31,0,0
"1433",249,234,31,0,0
"1434",217,216,29,0,0
"1435",206,225,29,0,0
"1436",236,225,28,0,0
"1437",210,258,37,7,14
"1438",0,1,0,0,0
"1439",212,211,27,1,1
"1440",225,237,35,15,19
"1441",225,235,42,0,0
"1442",243,232,34,7,10
"1443",213,236,34,11,19
"1444",238,231,36,1,0
"1445",219,218,31,0,0
"1446",1,1,0,0,0
"1447",230,269,29,6,8
"1448",221,219,34,9,9
"1449",235,236,36,7,12
"1450",250,247,34,7,8
"1451",219,201,26,0,0
"1452",268,250,33,10,14
"1453",207,225,32,8,10
"1454",259,240,50,5,11
"1455",256,236,37,0,0
"1456",234,241,40,7,12
"1457",233,235,26,1,0
"1458",240,218,37,0,1
"1459",225,233,36,0,0
"1460",267,259,39,11,12
"1461",237,230,39,6,11
"1462",261,233,35,7,11
"1463",234,250,37,0,0
"1464",224,219,33,13,10
"1465",207,223,37,0,0
"1466",237,215,32,11,10
"1467",252,228,30,0,1
"1468",240,236,39,12,14
"1469",244,236,29,7,17
"1470",234,234,34,12,19
"1471",228,262,30,7,14
"1472",238,236,38,0,0
"1473",233,200,33,5,8
"1474",221,237,28,1,1
"1475",224,214,33,0,0
"1476",228,248,35,0,0
"1477",217,203,33,0,0
"1478",210,220,34,0,0
"1479",215,239,33,12,15
"1480",206,224,36,0,0
"1481",239,230,27,0,0
"1482",210,243,34,0,0
"1483",219,236,37,0,0
"1484",0,1,0,0,0
"1485",224,205,33,0,0
"1486",233,234,40,0,0
"1487",202,230,32,8,23
"1488",211,203,32,0,0
"1489",230,228,34,7,14
"1490",220,227,29,13,14
"1491",209,207,30,7,10
"1492",228,238,34,10,16
"1493",0,0,0,0,0
"1494",0,1,0,0,0
"1495",239,239,35,0,0
"1496",0,1,0,0,0
"1497",0,1,0,0,0
"1498",205,238,26,8,9
"1499",231,232,30,6,19
"1500",248,225,33,0,1
"1501",216,222,24,0,0
"1502",244,250,41,0,0
"1503",238,219,41,0,0
"1504",212,219,38,5,9
"1505",230,254,31,0,0
"1506",214,250,30,0,0
"1507",234,219,36,0,0
"1508",0,1,0,0,0
"1509",208,231,35,0,0
"1510",261,269,35,0,0
"1511",226,233,32,9,12
"1512",0,1,0,0,0
"1513",224,237,27,0,0
"1514",244,217,36,17,20
"1515",233,230,40,8,11
"1516",221,238,34,1,0
"1517",237,221,27,12,12
"1518",0,1,0,0,0
"1519",261,234,40,0,0
"1520",208,239,35,0,0
"1521",1,1,0,0,0
"1522",238,233,33,0,0
"1523",0,0,0,0,0
"1524",236,256,29,0,0
"1525",238,241,34,0,1
"1526",233,258,35,0,0
"1527",246,217,38,7,11
"1528",244,251,36,0,0
"1529",244,244,29,9,13
"1530",250,238,39,0,0
"1531",208,220,28,7,14
"1532",204,235,30,7,14
"1533",222,239,31,0,0
"1534",211,233,38,2,0
"1535",228,245,32,0,0
"1536",222,238,29,10,17
"1537",213,228,30,0,0
"1538",233,228,33,0,0
"1539",241,216,30,0,0
"1540",253,228,39,0,1
"1541",0,1,0,0,0
"1542",221,233,33,7,12
"1543",247,238,43,0,0
"1544",229,239,39,10,10
"1545",0,1,0,0,0
"1546",231,221,29,0,0
"1547",238,236,34,0,0
"1548",242,201,33,0,0
"1549",239,254,31,8,15
"1550",0,1,0,0,0
"1551",241,257,38,6,12
"1552",210,204,29,0,0
"1553",227,229,28,8,14
"1554",212,199,36,8,9
"1555",217,245,35,0,0
"1556",206,222,34,11,17
"1557",216,249,30,11,12
"1558",217,216,35,0,0
"1559",229,219,33,11,16
"1560",222,226,27,9,10
"1561",232,245,38,0,0
"1562",225,231,35,6,16
"1563",1,1,0,0,0
"1564",199,235,30,12,15
"1565",238,224,42,0,0
"1566",0,0,0,0,0
"1567",219,241,38,0,0
"1568",225,216,35,0,1
"1569",254,253,32,8,16
"1570",227,230,36,3,4
"1571",244,241,29,9,15
"1572",219,215,27,10,14
"1573",239,247,41,0,0
"1574",222,244,35,9,14
"1575",0,2,0,0,0
"1576",250,273,31,12,16
"1577",226,263,33,0,0
"1578",220,233,37,0,0
"1579",237,232,32,0,0
"1580",0,1,0,0,0
"1581",220,238,39,10,10
"1582",200,220,32,8,15
"1583",226,257,29,0,0
"1584",217,209,37,9,18
"1585",231,229,32,0,0
"1586",225,249,29,8,13
"1587",226,231,28,0,0
"1588",235,218,30,0,0
"1589",213,268,28,7,8
"1590",0,1,0,0,0
"1591",0,1,0,0,0
"1592",210,210,29,0,0
"1593",0,1,0,0,0
"1594",240,227,42,8,16
"1595",229,247,35,7,14
"1596",0,1,0,0,0
"1597",198,229,40,1,0
"1598",223,239,40,1,2
"1599",224,245,35,0,1
"1600",211,240,35,0,0
"1601",218,228,37,10,9
"1602",225,236,30,0,0
"1603",236,248,31,8,15
"1604",218,266,30,0,0
"1605",231,231,37,0,0
"1606",245,243,29,0,1
"1607",218,228,31,0,0
"1608",223,235,32,0,0
"1609",0,2,0,0,0
"1610",213,232,31,14,19
"1611",0,0,0,0,0
"1612",213,234,35,11,15
"1613",236,225,36,0,0
"1614",0,1,0,0,0
"1615",232,248,34,9,12
"1616",203,215,32,13,15
"1617",211,218,30,8,16
"1618",234,213,34,4,5
"1619",225,254,33,0,0
"1620",238,227,31,0,1
"1621",225,265,31,0,0
"1622",229,258,38,0,0
"1623",254,262,41,1,0
"1624",228,253,38,10,13
"1625",221,234,30,0,0
"1626",212,232,30,0,1
"1627",231,255,36,10,15
"1628",0,1,0,0,0
"1629",239,229,42,12,11
"1630",222,234,40,10,14
"1631",0,1,0,0,0
"1632",223,233,31,0,0
"1633",223,229,36,9,12
"1634",245,235,32,9,21
"1635",238,253,32,0,0
"1636",0,1,0,0,0
"1637",202,259,30,4,8
"1638",217,223,41,0,0
"1639",209,207,40,0,0
"1640",198,242,33,0,0
"1641",225,245,36,7,17
"1642",222,225,31,9,17
"1643",229,223,28,0,0
"1644",0,1,0,0,0
"1645",235,217,36,7,12
"1646",245,240,34,7,12
"1647",235,255,33,0,0
"1648",249,247,38,0,0
"1649",219,231,45,11,14
"1650",0,1,0,0,0
"1651",237,270,36,0,0
"1652",210,240,33,0,0
"1653",225,227,32,0,0
"1654",242,266,32,0,0
"1655",231,224,34,13,12
"1656",227,220,35,10,11
"1657",209,201,25,7,6
"1658",257,226,31,0,0
"1659",234,229,34,5,9
"1660",211,230,33,0,0
"1661",213,228,31,0,0
"1662",0,1,0,0,0
"1663",203,238,24,1,1
"1664",195,234,30,0,0
"1665",250,255,40,0,0
"1666",236,247,30,8,9
"1667",217,220,29,0,0
"1668",245,243,36,0,2
"1669",0,1,0,0,0
"1670",0,0,0,0,0
"1671",205,227,36,11,14
"1672",224,209,32,0,0
"1673",214,213,31,0,0
"1674",216,220,32,0,0
"1675",211,230,26,0,1
"1676",237,242,32,0,0
"1677",223,254,32,7,10
"1678",249,264,47,0,0
"1679",246,232,35,0,0
"1680",220,235,26,0,1
"1681",0,1,0,0,0
"1682",207,206,31,9,15
"1683",228,218,36,0,0
"1684",219,217,28,0,0
"1685",210,251,33,0,0
"1686",220,237,35,0,0
"1687",231,263,38,0,1
"1688",218,232,31,0,0
"1689",262,241,32,0,0
"1690",235,224,31,0,0
"1691",237,235,29,8,15
"1692",247,281,38,0,0
"1693",206,228,28,4,7
"1694",224,229,36,0,0
"1695",1,1,0,0,0
"1696",251,243,29,0,0
"1697",226,237,34,0,1
"1698",212,227,28,0,1
"1699",0,0,0,0,0
"1700",229,228,34,9,11
"1701",214,206,27,1,0
"1702",256,223,41,8,15
"1703",0,0,0,0,0
"1704",257,254,37,6,5
"1705",224,224,35,9,11
"1706",231,229,31,9,12
"1707",0,1,0,0,0
"1708",0,0,0,0,0
"1709",205,225,27,9,19
"1710",213,230,34,0,1
"1711",221,235,37,0,0
"1712",211,206,38,0,0
"1713",237,240,40,0,0
"1714",244,243,36,0,0
"1715",228,228,42,10,11
"1716",231,246,41,0,0
"1717",220,218,27,0,1
"1718",218,217,36,0,0
"1719",225,234,39,0,0
"1720",239,237,33,10,15
"1721",226,249,42,6,8
"1722",236,240,37,0,0
"1723",0,1,0,0,0
"1724",248,249,38,9,17
"1725",234,249,31,7,14
"1726",241,248,34,11,11
"1727",237,222,32,0,0
"1728",214,233,39,8,15
"1729",223,248,35,8,14
"1730",212,226,29,0,0
"1731",254,249,32,6,11
"1732",224,238,37,1,2
"1733",1,1,0,0,0
"1734",224,259,32,8,14
"1735",196,219,36,13,17
"1736",210,226,31,0,0
"1737",232,256,36,0,0
"1738",237,227,37,0,0
"1739",249,260,39,0,0
"1740",253,267,36,0,1
"1741",0,1,0,0,0
"1742",237,246,38,0,0
"1743",222,225,35,1,3
"1744",234,222,38,0,0
"1745",222,208,32,0,0
"1746",208,239,32,9,17
"1747",2,1,0,0,0
"1748",243,224,29,9,8
"1749",245,246,33,0,0
"1750",255,243,37,7,5
"1751",213,198,37,0,1
"1752",220,225,30,0,0
"1753",218,206,37,0,0
"1754",230,229,38,0,0
"1755",219,245,27,0,0
"1756",0,1,0,0,0
"1757",0,1,0,0,0
"1758",221,236,34,1,0
"1759",237,233,30,0,0
"1760",263,209,33,0,0
"1761",241,237,28,0,0
"1762",251,253,39,0,0
"1763",207,211,36,10,14
"1764",212,246,32,7,12
"1765",221,215,28,0,0
"1766",212,242,31,0,0
"1767",230,252,29,0,0
"1768",236,240,34,14,18
"1769",0,1,0,0,0
"1770",239,233,44,0,0
"1771",232,229,26,0,0
"1772",1,1,0,0,0
"1773",255,232,36,6,11
"1774",239,221,25,7,15
"1775",234,243,29,0,0
"1776",210,233,33,5,9
"1777",245,241,42,5,16
"1778",247,216,32,0,0
"1779",230,225,34,2,0
"1780",0,1,0,0,0
"1781",240,231,42,12,20
"1782",202,199,30,5,8
"1783",221,232,28,9,19
"1784",241,232,35,0,0
"1785",0,1,0,0,0
"1786",232,224,34,0,0
"1787",0,1,0,0,0
"1788",222,229,33,0,0
"1789",199,216,33,10,13
"1790",209,214,38,14,18
"1791",242,253,31,7,9
"1792",232,225,30,11,12
"1793",222,239,34,0,0
"1794",244,249,38,0,0
"1795",216,223,28,7,13
"1796",235,229,32,0,0
"1797",233,239,30,10,13
"1798",240,244,33,0,0
"1799",0,1,0,0,0
"1800",234,230,35,9,10
"1801",222,232,37,0,0
"1802",229,253,34,1,0
"1803",233,250,31,6,12
"1804",202,251,41,9,12
"1805",216,237,35,5,10
"1806",0,1,0,0,0
"1807",217,228,39,1,0
"1808",210,226,29,0,0
"1809",226,228,34,0,0
"1810",234,262,34,0,0
"1811",244,210,34,0,0
"1812",230,215,37,10,14
"1813",250,249,29,0,0
"1814",239,235,31,7,9
"1815",223,223,35,9,15
"1816",246,238,34,0,0
"1817",217,223,29,5,10
"1818",225,260,31,0,0
"1819",218,247,38,9,15
"1820",0,1,0,0,0
"1821",256,257,30,0,0
"1822",209,229,25,12,15
"1823",235,215,31,0,0
"1824",1,1,0,0,0
"1825",256,261,35,0,1
"1826",0,1,0,0,0
"1827",238,247,36,0,0
"1828",232,247,37,1,0
"1829",0,0,0,0,0
"1830",227,230,32,0,0
"1831",260,243,36,5,8
"1832",223,229,34,0,0
"1833",0,1,0,0,0
"1834",0,1,0,0,0
"1835",226,239,33,0,0
"1836",223,247,42,0,0
"1837",238,258,38,9,13
"1838",219,217,44,0,0
"1839",195,203,34,8,16
"1840",233,232,31,0,0
"1841",258,259,47,9,19
"1842",241,262,30,9,12
"1843",0,1,0,0,0
"1844",221,212,36,0,0
"1845",0,1,0,0,0
"1846",209,217,33,0,1
"1847",0,1,0,0,0
"1848",243,256,34,6,8
"1849",232,229,34,0,0
"1850",243,230,36,0,0
"1851",215,215,31,1,0
"1852",212,180,33,0,1
"1853",201,226,31,0,0
"1854",220,251,31,0,0
"1855",1,1,0,0,0
"1856",235,249,37,1,2
"1857",201,226,32,0,0
"1858",232,226,43,0,0
"1859",234,223,36,0,0
"1860",207,234,37,0,0
"1861",252,231,32,0,0
"1862",238,247,41,1,0
"1863",251,231,31,0,0
"1864",207,230,42,0,0
"1865",243,282,35,13,19
"1866",257,238,27,0,0
"1867",222,226,35,6,6
"1868",255,240,42,0,0
"1869",237,241,36,10,16
"1870",236,237,30,0,0
"1871",215,216,26,8,20
"1872",231,220,34,7,10
"1873",232,224,23,0,1
"1874",263,251,42,7,13
"1875",0,1,0,0,0
"1876",225,265,28,10,15
"1877",225,234,31,7,17
"1878",257,256,37,7,13
"1879",217,238,33,0,0
"1880",0,1,0,0,0
"1881",220,229,33,0,0
"1882",235,248,26,8,17
"1883",242,237,40,1,1
"1884",0,1,0,0,0
"1885",229,240,34,10,15
"1886",235,233,35,7,12
"1887",234,241,37,10,18
"1888",225,238,36,6,10
"1889",223,245,35,0,0
"1890",244,232,28,0,0
"1891",227,215,28,6,9
"1892",234,235,37,0,0
"1893",1,1,0,0,0
"1894",218,231,33,0,0
"1895",228,225,32,0,0
"1896",229,218,27,13,17
"1897",219,241,27,9,19
"1898",0,1,0,0,0
"1899",207,210,30,0,0
"1900",234,237,25,1,1
"1901",0,1,0,0,0
"1902",0,1,0,0,0
"1903",214,248,33,0,0
"1904",230,249,34,0,0
"1905",249,246,33,10,19
"1906",250,264,37,0,0
"1907",0,0,0,0,0
"1908",243,231,30,3,1
"1909",230,225,38,0,0
"1910",228,237,32,0,0
"1911",246,237,28,0,0
"1912",236,236,31,0,0
"1913",244,227,41,0,0
"1914",251,246,30,0,0
"1915",234,236,37,1,0
"1916",210,228,31,6,10
"1917",242,251,39,1,1
"1918",205,221,30,7,10
"1919",236,218,35,0,0
"1920",210,261,30,8,9
"1921",231,241,34,7,8
"1922",239,230,36,1,1
"1923",249,262,41,10,15
"1924",216,222,35,0,1
"1925",205,230,35,0,0
"1926",226,230,34,0,0
"1927",0,1,0,0,0
"1928",224,270,31,0,0
"1929",235,246,43,0,1
"1930",252,223,37,8,13
"1931",205,252,32,0,0
"1932",238,274,36,0,0
"1933",215,230,33,9,11
"1934",215,261,33,0,0
"1935",221,232,36,9,15
"1936",186,214,26,13,16
"1937",0,1,0,0,0
"1938",201,224,29,0,0
"1939",245,211,34,9,22
"1940",236,231,34,0,0
"1941",0,1,0,0,0
"1942",229,224,31,0,0
"1943",231,235,34,0,1
"1944",213,225,28,0,0
"1945",0,2,0,0,0
"1946",231,232,27,9,8
"1947",208,216,36,0,0
"1948",218,249,40,0,0
"1949",222,207,39,0,0
"1950",198,213,22,1,1
"1951",250,245,33,0,1
"1952",246,215,31,9,14
"1953",213,215,26,0,0
"1954",227,243,42,0,0
"1955",227,213,36,0,0
"1956",243,232,33,0,0
"1957",246,228,32,0,0
"1958",234,231,39,13,14
"1959",223,247,40,0,0
"1960",0,1,0,0,0
"1961",233,219,39,0,1
"1962",250,247,34,0,0
"1963",232,224,27,9,14
"1964",221,203,34,0,0
"1965",204,234,32,0,0
"1966",0,1,0,0,0
"1967",239,233,35,0,1
"1968",246,252,34,13,20
"1969",254,252,36,0,0
"1970",217,222,40,0,1
"1971",233,243,30,11,12
"1972",234,251,33,0,0
"1973",227,238,39,0,1
"1974",207,230,38,1,0
"1975",248,248,42,8,20
"1976",231,245,40,7,11
"1977",226,266,30,10,11
"1978",243,243,31,12,10
"1979",215,232,31,0,0
"1980",243,217,29,0,0
"1981",203,212,39,9,17
"1982",217,222,35,6,8
"1983",227,251,37,1,0
"1984",246,250,37,0,0
"1985",191,228,31,0,0
"1986",205,246,34,0,0
"1987",245,241,29,0,0
"1988",257,247,34,8,10
"1989",203,226,43,0,0
"1990",212,204,37,9,12
"1991",225,224,31,0,1
"1992",232,223,43,12,13
"1993",222,231,40,0,0
"1994",205,224,35,0,0
"1995",255,253,35,8,11
"1996",216,235,37,0,0
"1997",0,1,0,0,0
"1998",189,215,34,1,0
"1999",241,234,32,10,10
"2000",226,249,29,0,0
"2001",0,1,0,0,0
"2002",233,261,32,1,0
"2003",243,236,30,0,0
"2004",219,224,40,0,0
"2005",0,1,0,0,0
"2006",0,1,0,0,0
"2007",212,248,37,5,9
"2008",0,1,0,0,0
"2009",217,233,33,0,0
"2010",238,250,32,8,8
"2011",228,245,36,0,0
"2012",229,221,33,1,2
"2013",229,230,27,5,14
"2014",209,217,43,9,13
"2015",242,227,36,1,0
"2016",244,244,39,9,14
"2017",250,249,40,0,0
"2018",225,240,36,0,1
"2019",225,224,30,8,16
"2020",222,234,28,0,0
"2021",235,258,37,0,0
"2022",241,245,33,6,9
"2023",209,202,30,0,0
"2024",247,235,32,0,0
"2025",236,222,34,1,1
"2026",228,231,36,9,17
"2027",0,1,0,0,0
"2028",237,243,32,1,1
"2029",224,248,33,0,0
"2030",204,229,33,0,0
"2031",237,228,37,0,0
"2032",0,1,0,0,0
"2033",0,1,0,0,0
"2034",226,216,38,0,0
"2035",236,242,38,0,0
"2036",0,1,0,0,0
"2037",240,216,35,0,0
"2038",214,239,44,0,0
