"","age1_orange.A","age2_no_comorbid_orange.A","age2_comorbid_orange.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"79",0,0,0,0,0
"80",31.5106452264628,34.406479374243,29.3640856567606,81.9953942913419,75.9212947659946
"81",0,0,0,0,0
"82",0,12.8404635234635,0,0,0
"83",42.2976993942691,45.9316980436917,48.5865025857862,0,0
"84",30.908331570154,37.9322701891184,29.9798878541431,60.9932465513628,83.4329078770994
"85",36.6757205884927,34.2667442743734,29.077123755551,0,0
"86",39.6987264116944,41.1346457347926,40.1566057411914,75.5264040500859,75.8760420833597
"87",29.369034601583,28.1423691459249,28.1423691459249,0,0
"88",34.0860082996591,39.6733195817544,44.1307327382471,0,0
"89",36.8890452869302,43.2378225279114,41.2724842333278,72.5776349721632,75.5131338067495
"90",24.45305462374,30.5226030412463,30.8883323833869,43.4800658262403,53.7995860109878
"91",37.3238360841893,38.4341682027337,36.1051461410023,0,0
"92",0,0,0,0,0
"93",24.6419031188374,29.9729107266251,24.2211312251286,0,0
"94",0,0,0,0,0
"95",55.4839461790222,59.3688630344856,55.1691631919417,0,0
"96",50.9070110116948,49.8906500711038,53.8481376587667,82.0540528432314,61.946220260994
"97",41.9268615208876,42.2793320132615,40.9043883781926,0,0
"98",39.3781240052744,40.6066363531901,41.2747287654678,0,0
"99",26.2032893076927,27.7890141573738,34.0075246020567,0,0
"100",43.0991482186534,46.9649521451802,44.169884654944,0,0
"101",0,0,0,0,0
"102",38.0521501580658,43.6909657997791,40.1335601882296,0,0
"103",52.7518905940353,54.2310381605835,52.6123409792115,66.2488478830858,71.7637388063299
"104",45.6649683638262,47.4665784423836,45.4168415090424,85.6909027690388,97.5703894041073
"105",28.9185459533536,33.4105618113794,28.5488731318987,0,0
"106",0,0,0,0,0
"107",0,0,0,0,0
"108",29.6564218575675,32.6735078618941,31.0542724695653,0,0
"109",0,0,0,0,0
"110",56.6922816933002,60.2030135689789,61.4033809013198,67.1269056315605,0
"111",0,2.15237468211546,0,0,0
"112",53.3415925142164,52.5152789757782,52.665211024245,0,0
"113",37.4804173319289,44.8059080074575,45.0111633849281,0,0
"114",33.0067312582379,31.5974860063973,30.2681256013158,0,0
"115",32.6090759646007,43.3496514020358,30.5284772111162,0,0
"116",54.8338880793209,59.3247247272091,57.9537197424735,0,0
"117",33.7106687562273,35.4620397712261,30.6747011425955,0,0
"118",31.9240791104682,34.9289068274152,31.4304836060549,0,0
"119",32.287840495511,31.0619045993619,38.5888774523942,67.8932004419373,64.1997606100374
"120",35.3323743266621,39.6392773925052,37.8578538665338,0,0
"121",35.9379701473105,40.4866505073094,45.0144712000714,82.1454171064317,71.0360781363031
"122",36.9424802241623,37.4096393479772,35.0845347739708,0,0
"123",34.6381608402437,34.3206000328509,34.0707885022501,0,0
"124",0,0,0,0,0
"125",33.4536941992362,38.1300652940753,32.3218341459356,55.5829043877254,64.1431470520806
"126",36.4979703665361,42.8457898074309,46.2752519291962,0,0
"127",18.5346459267282,0,0,0,0
"128",32.9694840882191,36.0570875313066,29.0784524312977,0,0
"129",0,0,0,0,0
"130",30.7315816111157,32.9266075980181,25.8440277575898,94.1910646016178,94.2628646422072
"131",22.9701174259394,31.1464184185905,32.5227072238199,53.0006448594234,52.7600463522692
"132",44.6133471967903,42.2322315769437,41.3357008563617,0,0
"133",36.4675003433186,41.4343353765569,35.2232243814889,85.7307713536664,49.8154669470516
"134",42.7530277746537,44.3771209988729,44.9159354874336,70.4527730199139,100.700917303256
"135",36.760500775755,37.8343618762903,37.0293473911599,0,0
"136",36.2517119476793,35.2975166767666,33.9406567443809,51.7544572857568,55.9464114816903
"137",0,3.09309712085104,0,0,0
"138",43.8547574310641,44.9836302699323,39.2314303895789,72.8347660325487,74.8645008989742
"139",0,3.14844573427353,0,0,0
"140",26.9039229258643,36.8303354366254,29.885359745488,51.0423198516654,46.9101807462097
"141",40.6466893898503,42.434379198767,46.5468221587779,0,0
"142",30.8542856388072,29.9526135865069,33.9958306220837,25.9182565010224,36.2210623001761
"143",40.1585838846387,44.7715656275137,35.1872297026244,0,0
"144",0,0,0,0,0
"145",29.1787296567733,26.557490215194,31.0225805169884,97.8614208645311,93.0241478280747
"146",0,5.80629121040912,0,0,0
"147",38.2430640987023,43.0978876929545,46.7619709277742,0,0
"148",35.5492994734898,37.8880387856107,35.7295574024737,0,0
"149",50.5915816715973,48.9614496413538,46.9758931336318,0,0
"150",28.201724648807,33.8825349906278,34.7186103218641,0,0
"151",56.8641261499848,56.0959337673105,62.6193072234067,80.6193954820915,68.3906401077133
"152",40.9708470711886,37.8513654984754,36.441917280922,0,0
"153",34.6902247876879,34.1627971350319,34.486313445124,0,0
"154",41.6595330727117,45.2230794458164,35.6448047199935,83.776898612216,83.5558483627202
"155",0,0.491920938070292,0,0,0
"156",35.222557785625,38.0831144115679,40.1599122189909,0,0
"157",58.1132758924137,56.4262452384214,55.3806638170098,0,0
"158",46.1342429398875,45.7092672305844,46.1970691671316,82.6308284049101,85.6972829434958
"159",27.4514762668386,33.8171174582761,36.0434699887062,0,0
"160",29.9120642469124,29.2888793569071,30.4102101063519,0,0
"161",0,2.49067236502402,0,0,0
"162",57.3536120847664,60.8594669317714,60.0564655995013,0,0
"163",31.1370296795075,29.0074178073173,28.7971034692512,0,0
"164",31.2335091410559,32.2919332579455,32.3300562443054,0,0
"165",44.613940770253,43.4491908756116,45.5284406519649,39.2702895028073,81.7392233815459
"166",32.4777527752259,32.6942040218113,33.2448383754144,29.7762346903048,0
"167",30.3698061067701,31.8880756760551,33.8338776093924,0,0
"168",35.6730486159173,36.0042161208297,37.5806038148188,0,0
"169",38.5791636723574,38.3929907417907,39.3378410221076,62.4858456568976,67.5957830274778
"170",39.178282508932,43.974344838896,39.4731178546514,85.0980778096218,77.807500862607
"171",0,0,0,0,0
"172",34.7218797485962,36.3845057823924,36.243238741041,0,0
