"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_orange.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",12.6535626535627,11.8895966029724,11.9808306709265,0,1.34048257372654
"2",0,0.106157112526539,0,0,0
"3",13.7592137592138,10.7218683651805,16.7731629392971,0,0
"4",16.4619164619165,12.7388535031847,10.3833865814696,0,0
"5",0,0.106157112526539,0,0,0
"6",15.8476658476658,11.1464968152866,17.5718849840256,0,1.34048257372654
"7",12.6535626535627,9.55414012738854,16.7731629392971,0,0
"8",12.5307125307125,10.1910828025478,15.9744408945687,0,0
"9",12.6535626535627,11.0403397027601,13.5782747603834,2.27272727272727,1.34048257372654
"10",12.7764127764128,10.4033970276008,13.5782747603834,2.27272727272727,1.34048257372654
"11",14.4963144963145,10.0849256900212,14.3769968051118,2.27272727272727,1.34048257372654
"12",0.122850122850123,0.106157112526539,0,0,0
"13",13.8820638820639,11.4649681528662,13.5782747603834,0,0
"14",13.1449631449631,12.7388535031847,14.3769968051118,0,0
"15",14.1277641277641,12.8450106157113,13.5782747603834,0,0
"16",13.2678132678133,10.7218683651805,15.1757188498403,13.6363636363636,12.0643431635389
"17",14.7420147420147,9.87261146496815,11.1821086261981,0,0
"18",13.8820638820639,11.4649681528662,11.1821086261981,0,0
"19",12.1621621621622,11.2526539278132,11.9808306709265,0,0
"20",13.6363636363636,11.5711252653928,15.9744408945687,0,0
"21",9.7051597051597,9.34182590233546,14.3769968051118,0,0
"22",15.7248157248157,10.6157112526539,15.1757188498403,0,0
"23",13.2678132678133,11.8895966029724,16.7731629392971,4.54545454545455,10.7238605898123
"24",13.1449631449631,11.3588110403397,15.9744408945687,18.1818181818182,8.04289544235925
"25",12.2850122850123,11.8895966029724,13.5782747603834,0,0
"26",14.2506142506143,10.5095541401274,15.1757188498403,9.09090909090909,9.38337801608579
"27",13.7592137592138,11.3588110403397,17.5718849840256,0,0
"28",12.4078624078624,11.1464968152866,18.370607028754,0,0
"29",12.2850122850123,9.97876857749469,10.3833865814696,0,0
"30",15.1105651105651,10.0849256900212,11.1821086261981,0,0
"31",13.3906633906634,11.6772823779193,15.1757188498403,0,0
"32",13.6363636363636,11.2526539278132,14.3769968051118,0,0
"33",11.0565110565111,10.1910828025478,11.9808306709265,0,0
"34",12.4078624078624,12.3142250530786,13.5782747603834,0,0
"35",15.3562653562654,11.8895966029724,14.3769968051118,0,0
"36",11.5479115479115,10.1910828025478,11.9808306709265,2.27272727272727,1.34048257372654
"37",13.022113022113,11.0403397027601,12.779552715655,11.3636363636364,12.0643431635389
"38",12.2850122850123,12.1019108280255,15.1757188498403,0,0
"39",12.8992628992629,11.4649681528662,12.779552715655,11.3636363636364,9.38337801608579
"40",0,0.106157112526539,0,0,0
"41",13.022113022113,12.208067940552,12.779552715655,0,0
"42",12.8992628992629,11.7834394904459,15.1757188498403,13.6363636363636,8.04289544235925
"43",14.4963144963145,10.2972399150743,12.779552715655,0,0
"44",11.7936117936118,10.1910828025478,12.779552715655,2.27272727272727,0
"45",12.8992628992629,11.7834394904459,15.9744408945687,0,0
"46",0.122850122850123,0.106157112526539,0,0,0
"47",11.7936117936118,10.2972399150743,16.7731629392971,0,0
"48",13.8820638820639,12.3142250530786,15.9744408945687,0,0
"49",13.6363636363636,11.6772823779193,15.9744408945687,9.09090909090909,5.36193029490617
"50",12.4078624078624,11.5711252653928,17.5718849840256,0,0
"51",12.7764127764128,11.0403397027601,11.1821086261981,0,1.34048257372654
"52",12.7764127764128,11.7834394904459,15.1757188498403,9.09090909090909,6.70241286863271
"53",14.004914004914,10.9341825902335,13.5782747603834,0,0
"54",0,0.106157112526539,0,0,0
"55",13.6363636363636,10.7218683651805,11.1821086261981,0,0
"56",0,0.106157112526539,0,0,0
"57",12.6535626535627,11.2526539278132,16.7731629392971,9.09090909090909,8.04289544235925
"58",13.6363636363636,11.3588110403397,10.3833865814696,0,0
"59",13.3906633906634,11.0403397027601,13.5782747603834,0,0
"60",0,0.106157112526539,0,0,0
"61",0,0.106157112526539,0,0,0
"62",13.3906633906634,11.2526539278132,12.779552715655,0,0
