"","age1_orange.R","age2_no_comorbid_orange.R","age2_comorbid_orange.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"183",560,534,52,0,0
"184",0,3,0,0,0
"185",592,483,55,0,0
"186",0,1,0,0,0
"187",2,0,0,0,0
"188",0,1,0,0,0
"189",0,2,0,0,0
"190",1,1,0,0,0
"191",568,486,50,0,0
"192",0,2,0,0,0
"193",498,433,46,0,0
"194",511,418,47,0,0
"195",0,1,1,0,0
"196",592,544,55,0,0
"197",545,489,52,0,0
"198",549,458,35,0,0
"199",0,1,0,0,0
"200",0,1,0,0,0
"201",0,2,0,0,0
"202",0,2,0,0,0
"203",524,445,46,0,0
"204",574,465,51,0,0
"205",6,0,0,0,0
"206",564,518,58,0,0
"207",0,5,0,0,0
"208",511,440,50,0,0
"209",586,487,62,0,0
"210",0,1,0,0,0
"211",0,1,0,0,0
"212",2,2,0,0,0
"213",503,405,43,0,0
"214",586,520,60,0,0
"215",0,1,0,0,0
"216",556,475,47,0,0
"217",0,1,0,0,0
"218",524,431,38,0,0
"219",0,2,1,0,0
"220",587,462,46,0,0
"221",0,1,0,0,0
"222",0,1,0,0,0
"223",1,1,1,0,0
"224",624,549,58,0,0
"225",0,3,0,0,0
"226",0,2,0,0,0
"227",565,485,46,1,0
"228",0,1,1,0,0
"229",540,479,47,0,0
"230",551,465,58,0,0
"231",2,3,0,0,0
"232",575,498,55,0,0
"233",1,1,0,0,0
"234",1,1,0,0,0
"235",527,426,47,0,0
"236",0,1,1,0,0
"237",0,0,0,0,0
"238",591,491,54,0,0
"239",532,449,51,0,0
"240",548,478,63,0,1
"241",555,470,42,0,0
"242",0,1,0,0,0
"243",17,8,2,0,0
"244",1,4,0,0,0
"245",1,2,0,0,0
"246",498,420,32,0,0
"247",549,482,44,0,0
"248",606,512,53,0,1
"249",0,1,0,0,0
"250",548,481,41,0,0
"251",0,1,0,0,0
"252",571,492,41,0,0
"253",0,1,0,0,0
"254",546,458,45,0,0
"255",1,2,0,0,0
"256",0,1,0,0,0
"257",0,1,0,0,0
"258",560,471,45,0,0
"259",563,472,47,0,0
"260",0,0,0,0,0
"261",554,501,39,0,0
"262",521,432,41,0,0
"263",509,460,49,0,0
"264",575,500,56,0,0
"265",502,398,44,0,0
"266",0,1,0,0,0
"267",1,1,0,0,0
"268",577,538,45,0,0
"269",512,427,45,0,0
"270",531,452,42,0,0
"271",0,1,0,0,0
"272",568,468,44,0,0
"273",563,492,57,0,0
"274",0,1,0,0,0
"275",561,509,53,0,0
"276",514,412,46,0,0
"277",597,512,56,0,0
"278",0,1,0,0,0
"279",0,1,0,0,0
"280",0,1,0,0,0
"281",1,1,0,0,0
"282",0,1,0,0,0
"283",553,473,44,0,0
"284",558,512,40,0,0
"285",514,400,46,0,0
"286",0,1,0,0,0
"287",0,1,0,0,0
"288",546,507,55,0,0
"289",0,2,0,0,0
"290",0,2,0,0,0
"291",1,2,0,0,0
"292",538,442,44,0,0
"293",544,408,47,0,0
"294",564,473,66,0,0
"295",483,404,45,0,0
"296",536,424,40,0,0
"297",1,1,0,0,0
"298",2,2,0,0,0
"299",1,2,0,0,0
"300",539,431,40,0,0
"301",1,2,0,0,0
"302",8,6,2,0,0
"303",554,501,51,0,0
"304",4,4,0,0,0
"305",547,457,47,0,0
"306",574,536,58,0,0
"307",606,501,40,0,1
"308",576,472,51,0,0
"309",522,432,44,0,1
"310",0,1,0,0,0
"311",546,471,49,0,0
"312",2,1,0,0,0
"313",592,508,54,0,0
"314",1,1,0,0,0
"315",509,443,44,0,0
"316",0,1,0,0,0
"317",544,484,49,0,0
"318",606,518,50,0,0
"319",0,1,0,0,0
"320",494,434,53,0,0
"321",0,1,0,0,0
"322",567,443,41,0,0
"323",0,1,0,0,0
"324",0,1,0,0,0
"325",539,503,50,0,0
"326",0,1,0,0,0
"327",0,1,0,0,0
"328",540,480,43,0,0
"329",0,2,0,0,0
"330",549,502,48,0,0
"331",560,467,60,0,0
"332",570,489,41,0,0
"333",0,1,0,0,0
"334",544,472,53,0,1
"335",0,1,0,0,0
"336",523,431,48,0,0
"337",561,481,46,0,0
"338",0,1,0,0,0
"339",0,1,0,0,0
"340",543,475,49,0,0
"341",572,530,48,0,0
"342",551,499,50,0,0
"343",0,1,0,0,0
"344",0,1,0,0,0
"345",551,471,48,0,0
"346",0,1,0,0,0
"347",560,446,47,0,0
"348",542,443,60,0,1
"349",0,1,0,0,0
"350",0,1,0,0,0
"351",567,451,57,0,0
"352",1,2,0,0,0
"353",565,481,46,0,0
"354",550,473,52,0,0
"355",0,1,0,0,0
"356",538,457,51,0,0
"357",530,455,49,0,0
"358",554,504,53,0,0
"359",570,509,50,0,0
"360",0,1,0,0,0
"361",547,460,54,0,0
"362",2,2,1,0,0
"363",0,1,0,0,0
"364",0,1,0,0,0
"365",575,515,60,0,0
"366",583,513,57,0,0
"367",0,1,0,0,0
"368",2,1,0,0,0
"369",0,1,0,0,0
"370",513,440,52,0,0
"371",0,1,0,0,0
"372",560,487,47,0,0
"373",0,1,0,0,0
"374",0,2,0,0,0
"375",566,489,53,0,0
"376",571,466,45,0,0
"377",0,1,0,0,0
"378",551,468,39,0,1
"379",514,472,39,0,0
"380",0,1,0,0,0
"381",559,521,54,0,0
"382",0,1,0,0,0
"383",562,486,45,0,0
"384",0,1,0,0,0
"385",22,24,1,0,0
"386",539,448,54,0,0
"387",0,1,0,0,0
"388",584,485,47,0,0
"389",0,1,0,0,0
"390",0,1,0,0,0
"391",567,496,48,0,0
"392",0,1,0,0,0
"393",0,1,0,0,0
"394",572,458,49,0,0
"395",1,4,0,0,0
"396",578,490,57,0,2
"397",563,485,44,0,0
"398",569,468,47,0,0
"399",0,1,0,0,0
"400",0,2,0,0,0
"401",571,486,47,0,1
"402",532,459,53,0,0
"403",601,522,41,0,0
"404",565,508,44,0,0
"405",558,489,43,0,1
"406",2,2,0,0,0
"407",573,483,49,0,0
"408",0,1,0,0,0
"409",573,521,44,0,1
"410",570,524,50,0,0
"411",535,475,44,0,0
"412",0,0,0,0,0
"413",0,1,0,0,0
"414",536,460,48,0,0
"415",485,422,51,0,0
"416",522,462,39,0,0
"417",571,482,51,0,0
"418",0,1,0,0,0
"419",592,488,44,0,0
"420",583,531,57,0,0
"421",2,7,0,0,0
"422",0,1,0,0,0
"423",1,1,0,0,0
"424",546,509,49,0,0
"425",585,514,51,0,0
"426",9,10,2,0,0
"427",2,2,0,0,0
"428",0,1,0,0,0
"429",0,1,0,0,0
"430",0,1,1,0,0
"431",589,540,54,0,0
"432",0,1,0,0,0
"433",1,0,0,0,0
"434",3,4,0,0,0
"435",555,498,58,0,1
"436",0,2,0,0,0
"437",591,501,54,0,0
"438",0,1,0,0,0
"439",560,456,49,0,0
"440",463,389,44,0,0
"441",501,436,48,0,0
"442",0,0,0,0,0
"443",1,1,0,0,0
"444",530,463,49,0,0
"445",527,431,41,0,0
"446",543,465,51,0,0
"447",0,1,0,0,0
"448",467,394,42,0,0
"449",0,1,0,0,0
"450",536,489,54,0,0
"451",0,1,0,0,0
"452",3,2,0,0,0
"453",547,522,50,0,1
"454",24,24,5,0,0
"455",530,445,42,0,1
"456",3,3,1,0,0
"457",558,438,43,1,0
"458",0,1,0,0,0
"459",576,440,51,0,0
"460",0,1,0,0,0
"461",520,445,45,0,0
"462",1,1,0,0,0
"463",507,440,51,0,0
"464",587,524,37,0,0
"465",12,10,1,0,0
"466",0,1,1,0,0
"467",474,409,50,0,0
"468",1,1,0,0,0
"469",0,1,0,0,0
"470",0,1,0,0,0
"471",1,3,1,0,0
"472",0,1,0,0,0
"473",0,1,1,0,0
"474",562,489,44,0,1
"475",592,515,44,0,0
"476",0,1,0,0,0
"477",0,1,0,0,0
"478",545,475,45,1,0
"479",0,0,0,0,0
"480",0,1,1,0,0
"481",557,515,43,0,0
"482",6,6,0,0,0
"483",0,1,0,0,0
"484",518,417,44,0,0
"485",7,7,0,0,0
"486",0,3,0,0,0
"487",532,456,46,0,0
"488",0,1,0,0,0
"489",0,1,0,0,0
"490",0,1,0,0,0
"491",587,503,61,0,0
"492",558,458,50,0,0
"493",563,514,48,0,0
"494",507,432,38,0,0
"495",547,463,49,0,0
"496",560,475,54,0,0
"497",0,2,1,0,0
"498",496,417,47,0,0
"499",502,449,42,0,1
"500",598,504,62,0,0
"501",3,2,0,0,0
"502",500,421,51,0,0
"503",0,1,0,0,0
"504",0,1,0,0,0
"505",583,523,54,0,0
"506",525,481,49,0,0
"507",0,2,0,0,0
"508",2,1,0,0,0
"509",532,485,41,0,0
"510",0,1,0,0,0
"511",522,488,51,0,0
"512",512,435,45,0,0
"513",0,1,0,0,0
"514",528,460,51,0,0
"515",0,1,0,0,0
"516",0,1,0,0,0
"517",533,443,53,0,0
"518",600,524,51,0,0
"519",0,1,1,0,0
"520",549,465,55,0,0
"521",567,470,58,0,0
"522",0,1,0,0,0
"523",566,478,48,0,0
"524",598,494,53,0,0
"525",539,429,45,0,0
"526",0,1,0,0,0
"527",527,411,44,0,0
"528",537,449,52,0,0
"529",0,1,0,0,0
"530",575,507,53,0,0
"531",606,530,65,0,0
"532",2,3,0,0,0
"533",553,460,47,0,0
"534",1,1,0,0,0
"535",0,1,0,0,0
"536",564,484,53,0,0
"537",559,493,45,0,0
"538",0,1,0,0,0
"539",555,470,58,0,0
"540",0,1,0,0,0
"541",0,1,0,0,0
"542",0,1,0,0,0
"543",0,1,0,0,0
"544",2,1,1,0,0
"545",1,1,0,0,0
"546",628,542,47,0,0
"547",473,401,36,0,1
"548",539,441,46,0,0
"549",0,1,0,0,0
"550",583,495,44,0,0
"551",0,1,0,0,0
"552",1,1,0,0,0
"553",603,508,52,0,0
"554",587,479,54,0,0
"555",563,488,49,0,0
"556",0,2,0,0,0
"557",560,470,48,0,0
"558",0,1,0,0,0
"559",1,1,0,0,0
"560",0,4,0,0,0
"561",0,1,0,0,0
"562",523,449,39,0,0
"563",0,1,0,0,0
"564",0,1,0,0,0
"565",2,3,0,0,0
"566",0,1,0,0,0
"567",0,1,0,0,0
"568",534,491,44,0,0
"569",1,1,0,0,0
"570",586,491,43,0,0
"571",548,476,55,0,1
"572",547,476,52,0,0
"573",0,1,0,0,0
"574",577,487,52,0,0
"575",589,518,48,0,0
"576",0,1,0,0,0
"577",522,446,45,0,0
"578",579,502,43,0,0
"579",559,470,51,0,0
"580",0,2,0,0,0
"581",0,1,0,0,0
"582",0,1,0,0,0
"583",567,473,42,0,0
"584",564,457,52,0,0
"585",3,1,0,0,0
"586",544,516,56,0,0
"587",0,1,0,0,0
"588",0,2,0,0,0
"589",0,1,0,0,0
"590",1,1,0,0,0
"591",537,449,44,1,0
"592",1,2,0,0,0
"593",0,2,0,0,0
"594",533,458,46,0,0
"595",525,435,42,0,0
"596",1,2,0,0,0
"597",0,2,0,0,0
"598",0,1,0,0,0
"599",9,5,0,0,0
"600",547,467,49,0,0
"601",566,505,54,0,0
"602",0,1,0,0,0
"603",0,1,0,0,0
"604",502,444,37,0,0
"605",0,1,0,0,0
"606",594,508,54,0,1
"607",540,449,46,0,0
"608",0,1,0,0,0
"609",545,439,56,0,0
"610",11,6,0,0,0
"611",602,507,48,0,0
"612",569,468,49,0,0
"613",0,1,0,0,0
"614",3,2,1,0,0
"615",556,458,33,1,0
"616",1,4,0,0,0
"617",560,487,44,0,0
"618",557,477,53,0,0
"619",20,14,1,0,0
"620",0,1,0,0,0
"621",1,5,0,0,0
"622",582,501,50,0,0
"623",574,495,53,0,0
"624",505,445,54,0,0
"625",0,0,0,0,0
"626",575,487,52,0,0
"627",539,496,42,0,0
"628",0,1,0,0,0
"629",0,1,0,0,0
"630",0,1,0,0,0
"631",506,405,41,0,0
"632",561,484,59,0,0
"633",557,522,55,0,0
"634",552,438,52,0,0
"635",0,1,0,0,0
"636",0,1,0,0,0
"637",0,1,0,0,0
"638",500,391,49,0,0
"639",475,420,51,0,0
"640",583,493,56,0,0
"641",564,462,45,0,0
"642",521,431,41,0,0
"643",581,516,53,0,0
"644",589,467,45,0,0
"645",0,2,0,0,0
"646",0,1,0,0,0
"647",558,483,45,0,0
"648",0,1,0,0,0
"649",568,471,42,0,1
"650",592,526,60,0,0
"651",0,1,0,0,0
"652",0,1,0,0,0
"653",490,425,34,0,0
"654",0,1,0,0,0
"655",553,447,46,0,0
"656",0,1,0,0,0
"657",0,1,0,0,0
"658",0,1,0,0,0
"659",576,497,49,0,1
"660",564,473,48,0,0
"661",547,464,41,0,0
"662",1,1,0,0,0
"663",0,2,0,0,0
"664",0,1,0,0,0
"665",569,473,52,1,0
"666",0,0,0,0,0
"667",597,482,51,0,0
"668",588,471,50,1,0
"669",566,489,38,0,0
"670",1,3,1,0,0
"671",578,494,53,1,0
"672",549,430,59,0,0
"673",0,1,0,0,0
"674",584,474,42,0,1
"675",562,471,43,0,0
"676",2,1,0,0,0
"677",0,0,0,0,0
"678",536,452,53,0,0
"679",2,2,0,0,0
"680",570,505,54,0,0
"681",0,1,0,0,0
"682",602,545,67,0,0
"683",3,3,0,0,0
"684",1,1,0,0,0
"685",573,469,50,0,0
"686",0,1,0,0,0
"687",0,1,0,0,0
"688",6,1,0,0,0
"689",0,1,0,0,0
"690",0,1,0,0,0
"691",0,0,1,0,0
"692",1,0,0,0,0
"693",566,501,52,0,0
"694",572,484,40,0,0
"695",1,1,0,0,0
"696",581,484,48,0,0
"697",0,1,0,0,0
"698",507,445,40,1,1
"699",528,462,42,0,0
"700",0,1,0,0,0
"701",0,0,0,0,0
"702",1,2,0,0,0
"703",558,471,52,0,0
"704",529,457,50,0,0
"705",0,0,1,0,0
"706",544,413,44,0,0
"707",0,1,0,0,0
"708",0,1,0,0,0
"709",597,476,55,0,0
"710",565,460,47,0,0
"711",541,471,46,0,0
"712",2,1,0,0,0
"713",0,1,0,0,0
"714",0,1,0,0,0
"715",542,449,57,1,0
"716",3,2,0,0,0
"717",550,435,49,0,0
"718",576,505,51,0,0
"719",0,1,0,0,0
"720",0,1,0,0,0
"721",559,482,54,0,0
"722",526,446,52,0,0
"723",0,1,0,0,0
"724",555,452,54,0,0
"725",1,1,0,0,0
"726",541,504,40,0,0
"727",546,431,29,0,0
"728",557,496,51,0,0
"729",1,1,0,0,0
"730",0,1,0,0,0
"731",0,1,0,0,0
"732",570,474,48,0,0
"733",1,2,0,0,0
"734",553,472,56,0,0
"735",0,1,0,0,0
"736",0,1,0,0,0
"737",552,466,61,0,0
"738",545,470,54,0,0
"739",0,1,0,0,0
"740",596,516,55,1,0
"741",567,498,46,0,0
"742",0,1,0,0,0
"743",562,473,48,0,0
"744",1,2,0,0,0
"745",554,475,41,0,0
"746",0,2,0,0,0
"747",0,2,0,0,0
"748",0,0,1,0,0
"749",0,1,0,0,0
"750",0,1,0,0,0
"751",0,1,0,0,0
"752",530,437,46,0,0
"753",573,500,61,0,0
"754",0,1,0,0,0
"755",0,1,0,0,0
"756",0,1,0,0,0
"757",0,1,1,0,0
"758",489,402,43,0,0
"759",556,463,45,0,0
"760",0,1,0,0,0
"761",571,514,54,0,1
"762",0,1,0,0,0
"763",567,482,50,0,0
"764",527,492,52,0,0
"765",556,480,47,0,0
"766",2,2,0,0,0
"767",532,458,44,0,0
"768",0,1,0,0,0
"769",586,495,50,0,0
"770",578,500,52,0,0
"771",4,2,1,0,0
"772",578,483,60,0,0
"773",529,430,48,0,0
"774",504,392,47,0,0
"775",0,0,0,0,0
"776",515,468,52,0,0
"777",0,1,0,0,0
"778",0,1,0,0,0
"779",526,433,50,0,0
"780",0,1,0,0,0
"781",573,504,47,0,0
"782",560,475,56,0,0
"783",559,466,46,0,0
"784",0,1,0,0,0
"785",575,524,56,1,0
"786",529,468,48,0,0
"787",0,1,0,0,0
"788",528,438,53,0,0
"789",588,489,43,0,0
"790",0,1,0,0,0
"791",0,1,0,0,0
"792",2,1,0,0,0
"793",538,466,48,0,0
"794",532,432,34,0,0
"795",537,445,49,0,0
"796",0,1,0,0,0
"797",572,474,51,0,0
"798",558,441,54,0,0
"799",574,494,50,0,0
"800",0,1,0,0,0
"801",566,504,56,0,0
"802",0,1,0,0,0
"803",0,2,0,0,0
"804",570,463,52,0,0
"805",561,495,46,0,0
"806",559,457,41,0,1
"807",546,448,45,0,0
"808",0,1,0,0,0
"809",561,482,59,0,0
"810",533,435,38,0,0
"811",1,1,1,0,0
"812",616,513,60,0,0
"813",0,2,0,0,0
"814",0,2,0,0,0
"815",560,455,43,0,0
"816",558,493,58,0,0
"817",1,0,0,0,0
"818",16,10,1,0,0
"819",588,514,51,0,0
"820",0,1,0,0,0
"821",528,424,56,0,0
"822",509,421,42,0,0
"823",9,8,0,0,0
"824",539,504,46,0,0
"825",596,481,45,0,0
"826",0,1,0,0,0
"827",492,392,41,0,0
"828",0,1,0,0,0
"829",0,2,0,0,0
"830",0,1,0,0,0
"831",532,439,43,0,0
"832",591,527,66,0,0
"833",0,1,0,0,0
"834",0,2,0,0,0
"835",540,450,42,0,0
"836",539,453,53,0,0
"837",587,492,42,0,0
"838",0,1,1,0,0
"839",578,480,49,0,0
"840",1,3,0,0,0
"841",0,1,0,0,0
"842",550,489,51,0,0
"843",0,1,0,0,0
"844",0,1,0,0,0
"845",7,1,0,0,0
"846",2,2,1,0,0
"847",0,1,0,0,0
"848",553,457,56,0,0
"849",0,1,0,0,0
"850",3,1,0,0,0
"851",463,360,42,0,0
"852",583,484,50,0,0
"853",0,1,0,0,0
"854",560,490,42,0,0
"855",0,0,0,0,0
"856",1,1,1,0,0
"857",573,487,45,0,0
"858",0,1,0,0,0
"859",626,507,56,0,0
"860",605,521,52,0,0
"861",541,458,50,0,0
"862",542,482,55,0,0
"863",0,1,0,0,0
"864",1,1,0,0,0
"865",574,474,48,0,1
"866",550,499,46,0,0
"867",534,459,44,0,0
"868",0,1,0,0,0
"869",2,2,1,0,0
"870",0,1,0,0,0
"871",556,449,41,0,0
"872",505,421,50,0,0
"873",501,429,49,1,0
"874",513,435,45,0,0
"875",521,444,51,1,0
"876",0,1,0,0,0
"877",529,448,52,0,0
"878",586,505,57,0,0
"879",526,417,43,0,0
"880",598,511,47,0,1
"881",0,1,0,0,0
"882",535,448,43,0,0
"883",0,2,0,0,0
"884",0,2,0,0,0
"885",0,1,0,0,0
"886",501,403,41,1,0
"887",0,1,0,0,0
"888",2,1,0,0,0
"889",2,2,1,0,0
"890",0,1,0,0,0
"891",582,464,56,0,0
"892",599,495,53,0,0
"893",512,415,47,0,0
"894",1,1,0,0,0
"895",546,459,42,0,0
"896",0,1,0,0,0
"897",475,377,37,0,0
"898",0,1,0,0,0
"899",537,412,49,0,0
"900",0,2,0,0,0
"901",3,1,0,0,0
"902",558,470,50,0,0
"903",546,483,52,0,0
"904",567,514,52,0,0
"905",550,461,52,0,0
"906",568,484,53,0,0
"907",516,425,48,0,0
"908",1,1,0,0,0
"909",2,2,0,0,0
"910",2,6,0,0,0
"911",569,484,41,0,0
"912",0,1,0,0,0
"913",0,1,0,0,0
"914",559,476,47,0,0
"915",522,419,42,0,0
"916",0,1,0,0,0
"917",0,1,0,0,0
"918",588,490,51,0,0
"919",530,459,49,0,0
"920",527,446,44,0,0
"921",13,5,0,0,0
"922",572,490,49,0,0
"923",0,1,0,0,0
"924",511,470,44,0,0
"925",1,1,0,0,0
"926",1,3,1,0,0
"927",0,2,0,0,0
"928",513,458,39,0,0
"929",509,435,48,0,0
"930",544,487,52,0,0
"931",567,465,45,0,0
"932",3,3,0,0,0
"933",0,1,0,0,0
"934",0,1,0,0,0
"935",1,1,0,0,0
"936",561,474,51,0,2
"937",0,1,0,0,0
"938",0,1,0,0,0
"939",537,436,49,0,0
"940",1,3,0,0,0
"941",5,4,0,0,0
"942",601,494,49,0,1
"943",0,1,0,0,0
"944",0,3,0,0,0
"945",0,1,0,0,0
"946",530,449,56,0,0
"947",0,1,0,0,0
"948",572,515,57,0,0
"949",1,1,0,0,0
"950",542,459,52,0,0
"951",575,496,49,1,0
"952",5,0,0,0,0
"953",531,463,38,0,0
"954",0,1,0,0,0
"955",1,1,0,0,0
"956",557,458,54,1,0
"957",0,1,0,0,0
"958",0,1,0,0,0
"959",0,1,0,0,0
"960",0,1,0,0,0
"961",0,1,0,0,0
"962",551,482,53,0,0
"963",0,1,0,0,0
"964",0,1,0,0,0
"965",0,1,0,0,0
"966",568,476,43,0,0
"967",0,1,0,0,0
"968",530,451,50,0,0
"969",566,520,54,0,0
"970",2,1,0,0,0
"971",557,478,43,0,0
"972",0,1,0,0,0
"973",576,506,56,0,0
"974",2,3,0,0,0
"975",0,0,0,0,0
"976",0,1,0,0,0
"977",562,487,44,0,0
"978",0,0,0,0,0
"979",0,1,0,0,0
"980",544,510,52,0,0
"981",579,498,54,0,0
"982",554,470,49,0,0
"983",0,1,0,0,0
"984",0,1,0,0,0
"985",0,2,0,0,0
"986",559,481,53,0,0
"987",0,1,0,0,0
"988",0,1,0,0,0
"989",535,449,49,0,0
"990",0,0,0,0,0
"991",554,469,55,0,0
"992",0,1,0,0,0
"993",585,512,54,0,2
"994",550,457,48,0,0
"995",562,456,54,0,1
"996",573,469,54,0,0
"997",565,424,41,0,0
"998",474,427,44,0,0
"999",553,463,57,0,0
"1000",527,444,38,0,0
"1001",559,446,57,0,0
"1002",526,442,47,0,0
"1003",555,482,54,0,0
"1004",536,441,39,0,0
"1005",4,3,0,0,0
"1006",2,1,0,0,0
"1007",568,461,52,0,0
"1008",544,470,46,0,0
"1009",0,1,0,0,0
"1010",546,478,50,0,0
"1011",554,482,49,0,0
"1012",550,451,48,0,0
"1013",549,491,47,1,1
"1014",551,450,49,0,0
"1015",0,1,0,0,0
"1016",3,2,1,0,0
"1017",558,532,45,0,0
"1018",0,1,0,0,0
"1019",0,1,0,0,0
"1020",0,2,0,0,0
"1021",569,460,52,0,0
"1022",588,503,48,0,0
"1023",4,1,0,0,0
"1024",542,416,47,1,0
"1025",563,479,50,0,0
"1026",2,2,0,0,0
"1027",523,454,50,0,0
"1028",1,1,0,0,0
"1029",585,469,52,0,0
"1030",538,442,52,0,0
"1031",0,1,0,0,0
"1032",0,1,0,0,0
"1033",0,2,0,0,0
"1034",522,413,44,0,0
"1035",0,1,0,0,0
"1036",0,2,0,0,0
"1037",1,1,1,0,0
"1038",0,2,0,0,0
"1039",0,1,0,0,0
"1040",584,521,53,0,0
"1041",553,465,54,0,0
"1042",557,462,50,0,0
"1043",554,452,45,0,0
"1044",3,1,0,0,0
"1045",532,458,44,0,0
"1046",0,1,1,0,0
"1047",7,3,0,0,0
"1048",1,1,0,0,0
"1049",0,1,0,0,0
"1050",0,2,0,0,0
"1051",506,405,47,0,0
"1052",526,438,40,0,0
"1053",543,435,43,0,0
"1054",1,3,0,0,0
"1055",547,484,45,0,0
"1056",3,1,0,0,0
"1057",514,420,42,0,0
"1058",562,483,54,0,0
"1059",2,4,1,0,0
"1060",3,3,0,0,0
"1061",523,432,49,0,0
"1062",549,445,53,0,0
