"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"75",29.2383292383292,28.0254777070064,25.5591054313099,20.4545454545455,20.1072386058981
"76",30.3439803439803,25.4777070063694,24.7603833865815,0,0
"77",27.1498771498771,23.7791932059448,24.7603833865815,13.6363636363636,10.7238605898123
"78",29.1154791154791,26.3269639065817,27.1565495207668,22.7272727272727,21.4477211796247
"79",28.3783783783784,25.1592356687898,28.7539936102236,0,0
"80",26.9041769041769,26.4331210191083,27.1565495207668,0,0
"81",0,0,0,0,0
"82",24.5700245700246,23.3545647558386,27.9552715654952,18.1818181818182,13.4048257372654
"83",30.2211302211302,25.583864118896,28.7539936102236,15.9090909090909,12.0643431635389
"84",29.4840294840295,25.1592356687898,23.961661341853,0,0
"85",27.027027027027,25.4777070063694,21.5654952076677,0,0
"86",28.8697788697789,23.9915074309979,31.1501597444089,0,0
"87",29.1154791154791,24.8407643312102,31.9488817891374,0,0
"88",28.8697788697789,22.8237791932059,30.3514376996805,27.2727272727273,26.8096514745308
"89",31.4496314496315,27.4946921443737,25.5591054313099,0,0
"90",26.2899262899263,23.4607218683652,23.1629392971246,20.4545454545455,18.7667560321716
"91",30.7125307125307,24.8407643312102,29.5527156549521,0,0
"92",28.1326781326781,22.0806794055202,23.961661341853,18.1818181818182,21.4477211796247
"93",30.8353808353808,25.6900212314225,25.5591054313099,0,0
"94",25.6756756756757,23.1422505307856,23.1629392971246,0,0
"95",28.2555282555283,26.2208067940552,27.1565495207668,13.6363636363636,10.7238605898123
"96",25.9213759213759,24.3099787685775,23.961661341853,13.6363636363636,24.1286863270778
"97",26.7813267813268,24.3099787685775,24.7603833865815,0,1.34048257372654
"98",27.027027027027,23.1422505307856,24.7603833865815,20.4545454545455,17.426273458445
"99",28.992628992629,22.8237791932059,31.1501597444089,22.7272727272727,18.7667560321716
"100",0,0.106157112526539,0,0,0
"101",27.7641277641278,26.6454352441614,23.1629392971246,0,0
"102",28.3783783783784,23.9915074309979,27.1565495207668,18.1818181818182,16.0857908847185
"103",31.5724815724816,27.2823779193206,23.961661341853,15.9090909090909,14.745308310992
"104",26.4127764127764,24.416135881104,29.5527156549521,0,0
"105",31.3267813267813,23.3545647558386,27.1565495207668,0,0
"106",28.5012285012285,23.3545647558386,27.9552715654952,0,0
"107",27.7641277641278,24.3099787685775,28.7539936102236,22.7272727272727,20.1072386058981
"108",30.8353808353808,26.5392781316348,27.1565495207668,0,0
"109",29.1154791154791,23.036093418259,25.5591054313099,18.1818181818182,10.7238605898123
"110",30.4668304668305,26.5392781316348,29.5527156549521,22.7272727272727,26.8096514745308
"111",26.9041769041769,24.9469214437367,22.3642172523962,18.1818181818182,14.745308310992
"112",28.6240786240786,26.4331210191083,30.3514376996805,27.2727272727273,17.426273458445
"113",29.8525798525799,23.2484076433121,30.3514376996805,11.3636363636364,9.38337801608579
"114",26.7813267813268,22.8237791932059,28.7539936102236,0,0
"115",0,0,0,0,0
"116",27.7641277641278,24.9469214437367,19.9680511182109,0,0
"117",28.009828009828,24.5222929936306,27.1565495207668,0,0
"118",27.5184275184275,25.9023354564756,31.9488817891374,13.6363636363636,9.38337801608579
"119",28.992628992629,24.9469214437367,22.3642172523962,0,0
"120",29.2383292383292,27.1762208067941,35.1437699680511,0,1.34048257372654
"121",27.3955773955774,26.5392781316348,27.9552715654952,0,0
"122",29.6068796068796,25.583864118896,24.7603833865815,2.27272727272727,0
"123",28.2555282555283,27.6008492569002,31.9488817891374,0,0
"124",0,0.106157112526539,0,0,0
"125",31.3267813267813,26.5392781316348,27.1565495207668,20.4545454545455,16.0857908847185
"126",27.3955773955774,21.656050955414,27.1565495207668,0,0
"127",28.6240786240786,26.8577494692144,29.5527156549521,0,0
"128",25.5528255528256,23.4607218683652,26.3578274760383,0,0
"129",0,0,0,0,0
"130",30.0982800982801,24.9469214437367,33.5463258785942,0,0
"131",0,0,0,0,0
"132",27.7641277641278,23.3545647558386,26.3578274760383,25,18.7667560321716
"133",28.7469287469287,26.1146496815287,23.1629392971246,20.4545454545455,16.0857908847185
"134",0,0.106157112526539,0,0,0
"135",29.4840294840295,23.8853503184713,24.7603833865815,18.1818181818182,20.1072386058981
"136",0,0.106157112526539,0,0,0
"137",0,0.106157112526539,0,0,0
"138",26.044226044226,23.036093418259,25.5591054313099,0,0
"139",24.9385749385749,24.9469214437367,29.5527156549521,0,0
"140",28.992628992629,24.3099787685775,26.3578274760383,18.1818181818182,20.1072386058981
"141",0,0.106157112526539,0,0,0
"142",0,0.106157112526539,0,0,0
