"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_orange.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1063",0,1,0,0,0
"1064",149,150,21,1,0
"1065",156,184,22,5,9
"1066",164,142,17,0,0
"1067",158,154,29,4,10
"1068",145,163,27,0,0
"1069",0,1,0,0,0
"1070",173,176,29,5,10
"1071",151,156,21,0,0
"1072",146,138,17,4,6
"1073",167,157,23,5,8
"1074",0,1,0,0,0
"1075",163,150,26,4,7
"1076",143,154,23,3,6
"1077",0,1,0,0,0
"1078",153,165,30,0,0
"1079",145,144,30,0,0
"1080",168,160,26,0,0
"1081",140,166,22,0,0
"1082",0,1,0,0,0
"1083",154,151,23,7,5
"1084",162,140,27,0,0
"1085",170,152,22,0,0
"1086",1,1,0,0,0
"1087",143,169,24,0,1
"1088",0,1,0,0,0
"1089",152,162,25,0,0
"1090",168,149,30,0,0
"1091",170,158,23,0,0
"1092",151,156,22,0,0
"1093",135,152,24,0,0
"1094",165,147,24,0,0
"1095",166,154,25,4,8
"1096",151,141,21,1,0
"1097",151,157,25,1,2
"1098",166,121,25,6,10
"1099",155,147,23,0,1
"1100",166,171,29,4,6
"1101",173,167,24,5,8
"1102",145,140,24,0,1
"1103",0,1,0,0,0
"1104",157,139,23,0,0
"1105",158,154,18,0,0
"1106",164,170,23,0,0
"1107",146,135,26,8,10
"1108",153,147,20,0,0
"1109",1,1,0,0,0
"1110",148,167,27,0,0
"1111",159,147,20,0,0
"1112",133,163,28,0,0
"1113",156,166,23,0,0
"1114",137,154,31,0,0
"1115",157,149,27,8,8
"1116",164,179,20,4,12
"1117",164,154,20,0,0
"1118",170,145,25,5,8
"1119",0,1,0,0,0
"1120",169,156,31,1,1
"1121",160,170,28,0,1
"1122",148,130,23,4,6
"1123",0,1,0,0,0
"1124",163,180,32,8,10
"1125",166,162,27,1,1
"1126",0,1,0,0,0
"1127",194,151,22,0,0
"1128",160,171,32,7,8
"1129",152,163,31,5,7
"1130",125,142,18,0,0
"1131",162,135,23,1,1
"1132",154,160,29,0,1
"1133",0,1,0,0,0
"1134",147,154,24,7,6
"1135",174,142,21,6,8
"1136",155,159,30,7,12
"1137",150,151,24,0,0
"1138",163,164,27,0,0
"1139",169,180,29,7,11
"1140",1,1,0,0,0
"1141",145,147,22,0,0
"1142",156,152,32,4,7
"1143",172,165,21,0,0
"1144",176,186,21,0,0
"1145",153,156,27,0,0
"1146",151,158,30,0,0
"1147",132,142,24,0,0
"1148",149,171,25,5,7
"1149",135,162,27,0,0
"1150",147,152,19,0,0
"1151",168,163,22,4,4
"1152",164,149,28,1,1
"1153",0,1,0,0,0
"1154",154,146,24,7,9
"1155",161,149,25,0,0
"1156",0,1,0,0,0
"1157",0,1,0,0,0
"1158",141,140,22,1,1
"1159",1,1,0,0,0
"1160",153,149,25,0,0
"1161",155,147,26,0,0
"1162",0,1,0,0,0
"1163",152,161,22,1,0
"1164",0,1,0,0,0
"1165",175,153,22,0,0
"1166",163,140,26,7,9
"1167",174,162,22,6,13
"1168",164,170,26,6,5
"1169",154,145,26,0,1
"1170",175,165,23,4,12
"1171",151,153,24,4,7
"1172",184,155,20,0,0
"1173",155,158,23,0,0
"1174",165,150,26,4,8
"1175",174,151,22,0,0
"1176",163,171,18,0,0
"1177",141,153,23,6,10
"1178",141,144,27,0,0
"1179",147,136,21,1,1
"1180",0,1,0,0,0
"1181",181,180,25,0,1
"1182",165,166,27,0,0
"1183",0,1,0,0,0
"1184",168,158,29,0,0
"1185",168,158,21,0,0
"1186",153,158,22,5,7
"1187",165,139,20,5,8
"1188",148,154,25,0,0
"1189",170,156,25,8,8
"1190",153,167,26,0,0
"1191",170,153,25,7,11
"1192",138,159,23,0,0
"1193",158,156,27,6,11
"1194",159,154,22,0,0
"1195",147,159,24,0,0
"1196",145,139,19,5,11
"1197",156,158,23,0,0
"1198",171,141,24,5,5
"1199",150,141,23,0,0
"1200",143,139,22,0,0
"1201",150,154,24,8,12
"1202",159,146,27,5,7
"1203",153,149,26,5,9
"1204",172,162,20,6,6
"1205",130,130,19,0,1
"1206",168,163,25,6,10
"1207",124,151,24,0,0
"1208",0,1,0,0,0
"1209",0,1,0,0,0
"1210",152,157,27,0,1
"1211",162,179,22,0,0
"1212",167,154,26,0,0
"1213",0,1,0,0,0
"1214",150,171,27,0,0
"1215",150,179,27,0,0
"1216",139,149,20,4,6
"1217",141,159,24,0,0
"1218",163,154,22,0,0
"1219",156,163,19,6,9
"1220",159,159,25,0,0
"1221",153,163,21,0,0
"1222",159,150,22,0,0
"1223",140,145,25,6,8
"1224",150,155,27,1,1
"1225",171,176,28,9,10
"1226",159,162,31,0,0
"1227",151,154,31,0,1
"1228",189,175,31,4,7
"1229",174,150,30,0,0
"1230",171,180,23,1,0
"1231",180,168,27,0,1
"1232",151,160,24,0,0
"1233",148,166,17,8,11
"1234",160,135,26,4,6
"1235",141,160,21,5,10
"1236",141,167,27,0,1
"1237",153,162,32,0,1
"1238",145,138,22,0,0
"1239",149,143,23,8,8
"1240",163,160,24,1,2
"1241",0,1,0,0,0
"1242",141,139,24,6,10
"1243",163,131,22,1,1
"1244",0,1,0,0,0
"1245",153,156,25,5,7
"1246",168,150,28,0,0
"1247",155,154,21,1,0
"1248",152,154,25,7,10
"1249",149,162,30,5,10
"1250",147,138,28,0,0
"1251",156,160,28,4,7
"1252",158,151,23,8,9
"1253",150,173,23,0,0
"1254",179,163,26,0,0
"1255",138,127,19,0,1
"1256",160,139,22,0,0
"1257",172,157,27,2,1
"1258",162,165,22,0,0
"1259",1,1,1,0,0
"1260",169,147,25,0,1
"1261",152,180,30,4,11
"1262",154,150,24,0,0
"1263",171,159,21,7,9
"1264",161,168,20,0,0
"1265",164,163,25,0,0
"1266",150,136,23,0,0
"1267",175,148,25,2,2
"1268",172,167,23,0,0
"1269",0,1,0,0,0
"1270",1,1,0,0,0
"1271",130,161,23,0,0
"1272",145,144,27,5,6
"1273",178,148,29,5,7
"1274",185,150,20,6,7
"1275",156,135,25,6,8
"1276",0,1,0,0,0
"1277",150,183,23,1,0
"1278",159,186,27,0,0
"1279",163,171,22,0,0
"1280",156,143,22,0,0
"1281",166,147,23,5,7
"1282",0,1,0,0,0
"1283",152,161,18,7,9
"1284",163,162,27,0,0
"1285",155,159,22,5,7
"1286",155,175,31,0,0
"1287",0,1,0,0,0
"1288",172,142,32,0,0
"1289",0,1,0,0,0
"1290",163,140,21,3,6
"1291",0,1,0,0,0
"1292",0,1,0,0,0
"1293",160,147,22,4,8
"1294",160,158,30,6,12
"1295",143,179,21,5,10
"1296",157,180,22,0,0
"1297",156,150,21,0,0
"1298",175,179,26,6,11
"1299",162,140,22,7,11
"1300",145,165,21,9,8
"1301",166,147,28,1,0
"1302",0,1,0,0,0
"1303",151,159,25,9,8
"1304",163,153,20,2,4
"1305",156,136,20,0,0
"1306",150,158,28,0,0
"1307",162,159,25,0,0
"1308",164,142,19,5,8
"1309",157,159,29,0,0
"1310",172,172,26,0,0
"1311",165,167,18,5,8
"1312",162,173,23,7,8
"1313",1,1,0,0,0
"1314",175,158,22,5,5
"1315",152,158,22,7,8
"1316",154,170,26,0,0
"1317",168,156,24,4,8
"1318",153,144,29,6,10
"1319",144,148,21,0,0
"1320",0,1,0,0,0
"1321",144,142,17,0,0
"1322",0,1,0,0,0
"1323",157,147,30,0,0
"1324",152,161,25,0,0
"1325",144,143,25,0,0
"1326",158,173,22,0,0
"1327",164,136,29,4,8
"1328",151,161,25,0,0
"1329",162,165,28,3,3
"1330",150,148,30,0,0
"1331",155,169,23,5,7
"1332",0,1,0,0,0
"1333",139,141,30,0,0
"1334",154,157,28,0,0
"1335",148,160,22,0,0
"1336",143,134,25,0,0
"1337",154,147,20,0,0
"1338",159,186,28,7,7
"1339",149,128,23,6,9
"1340",148,147,24,1,1
"1341",158,137,20,9,11
"1342",0,1,1,0,0
"1343",156,153,23,0,0
"1344",0,1,0,0,0
"1345",174,168,22,0,0
"1346",145,136,21,0,0
"1347",1,1,0,0,0
"1348",154,143,25,0,0
"1349",0,1,0,0,0
"1350",154,144,21,0,0
"1351",148,167,28,6,10
"1352",138,160,22,0,0
"1353",154,151,24,0,1
"1354",0,1,0,0,0
"1355",0,1,0,0,0
"1356",150,165,24,6,11
"1357",176,173,23,0,0
"1358",152,140,22,0,0
"1359",149,147,28,0,0
"1360",150,147,17,0,1
"1361",143,153,28,0,0
"1362",144,150,24,0,0
"1363",158,145,21,0,0
"1364",144,140,21,0,0
"1365",151,142,22,0,0
"1366",0,1,0,0,0
"1367",154,156,25,8,10
"1368",166,152,25,7,8
"1369",0,1,0,0,0
"1370",158,162,22,5,9
"1371",145,173,24,9,8
"1372",0,1,0,0,0
"1373",0,1,0,0,0
"1374",158,149,29,0,0
"1375",0,1,0,0,0
"1376",153,153,19,0,0
"1377",146,152,25,0,0
"1378",181,166,28,5,10
"1379",146,149,25,0,0
"1380",152,148,21,5,11
"1381",147,154,23,0,0
"1382",147,147,23,0,1
"1383",177,163,25,0,0
"1384",160,137,21,3,5
"1385",147,159,25,0,1
"1386",0,1,0,0,0
"1387",163,157,24,7,10
"1388",153,177,27,1,1
"1389",161,175,29,7,7
"1390",148,138,19,7,8
"1391",144,159,25,6,8
"1392",144,140,20,7,10
"1393",165,167,27,0,0
"1394",0,1,0,0,0
"1395",165,150,27,5,9
"1396",0,1,0,0,0
"1397",0,1,0,0,0
"1398",0,1,0,0,0
"1399",146,157,22,8,11
"1400",170,168,33,0,0
"1401",183,156,24,0,0
"1402",155,165,23,4,7
"1403",144,159,25,0,0
"1404",153,138,20,6,8
"1405",0,1,0,0,0
"1406",170,148,18,0,0
"1407",0,1,0,0,0
"1408",149,147,21,0,0
"1409",157,145,21,5,8
"1410",165,153,23,8,6
"1411",167,149,22,0,0
"1412",172,154,24,5,8
"1413",0,1,0,0,0
"1414",178,163,29,6,11
"1415",148,140,19,0,1
"1416",166,152,25,3,8
"1417",165,176,21,0,0
"1418",151,139,24,0,0
"1419",143,171,28,6,7
"1420",132,151,21,6,9
"1421",0,1,0,0,0
"1422",155,132,17,6,10
"1423",160,142,21,0,0
"1424",167,149,27,0,0
"1425",141,150,20,0,0
"1426",159,165,22,5,7
"1427",170,154,23,0,1
"1428",172,164,20,9,11
"1429",133,114,22,5,6
"1430",147,145,28,0,0
"1431",155,156,24,0,0
"1432",167,139,25,4,7
"1433",164,158,22,4,7
"1434",161,161,20,0,0
"1435",139,139,23,0,0
"1436",146,153,24,6,5
"1437",173,150,21,0,0
"1438",165,151,28,0,0
"1439",1,1,0,0,0
"1440",184,170,23,5,10
"1441",170,171,31,7,7
"1442",145,153,25,0,0
"1443",166,155,25,0,0
"1444",155,172,25,0,0
"1445",159,147,23,0,0
"1446",0,1,0,0,0
"1447",0,1,0,0,0
"1448",134,154,20,6,9
"1449",174,161,19,5,8
"1450",0,1,0,0,0
"1451",184,168,22,0,0
"1452",167,146,28,0,0
"1453",157,160,26,0,0
"1454",175,162,20,0,0
"1455",0,1,0,0,0
"1456",0,1,0,0,0
"1457",152,148,20,0,0
"1458",1,1,0,0,0
"1459",142,161,21,0,0
"1460",169,170,26,7,12
"1461",184,175,28,1,0
"1462",167,170,28,6,9
"1463",158,134,26,0,0
"1464",149,140,20,0,0
"1465",146,143,18,0,0
"1466",149,147,22,0,0
"1467",137,136,16,0,0
"1468",0,1,0,0,0
"1469",0,1,0,0,0
"1470",178,179,26,0,0
"1471",168,156,26,0,1
"1472",167,177,25,0,0
"1473",153,152,30,0,0
"1474",157,162,23,0,0
"1475",155,153,36,1,0
"1476",161,147,29,4,8
"1477",184,149,29,0,0
"1478",134,140,21,0,0
"1479",153,141,22,5,8
"1480",164,155,21,0,0
"1481",142,152,22,0,0
"1482",134,134,21,0,1
"1483",181,143,21,0,1
"1484",143,164,27,4,7
"1485",145,163,26,0,0
"1486",142,152,23,1,0
"1487",0,1,0,0,0
"1488",158,161,25,5,10
"1489",150,155,25,4,6
"1490",1,1,0,0,0
"1491",162,160,25,0,0
"1492",0,1,0,0,0
"1493",156,147,27,0,0
"1494",162,173,21,0,0
"1495",177,148,18,6,7
"1496",127,155,25,0,0
"1497",180,148,21,5,6
"1498",0,1,0,0,0
"1499",157,144,22,0,0
"1500",0,1,0,0,0
"1501",177,157,22,0,0
"1502",155,159,27,0,0
"1503",0,1,0,0,0
"1504",0,1,0,0,0
"1505",165,153,27,0,0
"1506",151,169,24,6,8
"1507",167,164,25,0,0
"1508",159,163,22,6,8
"1509",144,161,20,0,1
"1510",157,158,22,0,0
"1511",136,129,22,0,0
"1512",152,167,26,0,1
"1513",150,167,23,0,1
"1514",0,1,0,0,0
"1515",160,160,22,0,0
"1516",154,155,23,0,0
"1517",171,146,27,3,5
"1518",155,154,21,4,5
"1519",163,156,24,7,9
"1520",154,138,23,1,0
"1521",178,168,32,5,9
"1522",139,140,25,1,1
"1523",172,174,22,4,7
"1524",154,162,22,1,1
"1525",139,159,30,6,10
"1526",160,149,27,1,1
"1527",149,156,23,0,0
"1528",152,137,23,0,0
"1529",174,159,19,6,7
"1530",160,157,20,4,11
"1531",139,128,21,6,9
"1532",156,180,26,0,1
"1533",0,1,0,0,0
"1534",148,147,27,5,11
"1535",172,145,25,1,0
"1536",146,168,23,5,7
"1537",153,171,24,0,0
"1538",149,139,26,0,0
"1539",168,151,22,7,7
"1540",151,153,18,0,0
"1541",167,161,34,0,0
"1542",143,148,23,11,9
"1543",1,1,0,0,0
"1544",152,159,23,7,9
"1545",162,166,26,0,0
"1546",158,169,24,8,12
"1547",0,1,0,0,0
"1548",143,138,21,7,9
"1549",160,165,29,0,0
"1550",168,172,25,1,2
"1551",152,151,31,0,1
"1552",0,1,0,0,0
"1553",163,152,31,7,6
"1554",151,175,27,0,0
"1555",0,1,0,0,0
"1556",145,164,26,8,11
"1557",156,153,23,1,1
"1558",158,149,34,0,0
"1559",157,167,23,0,0
"1560",150,155,19,0,0
"1561",164,149,27,0,0
"1562",0,1,0,0,0
"1563",0,1,0,0,0
"1564",152,161,23,0,0
"1565",150,148,26,0,1
"1566",149,152,25,0,1
"1567",150,153,23,8,9
"1568",0,1,0,0,0
"1569",0,1,0,0,0
"1570",159,134,19,0,0
"1571",0,1,0,0,0
"1572",157,144,25,4,10
"1573",166,160,20,0,0
"1574",159,161,19,0,0
"1575",152,154,30,6,7
"1576",165,151,22,4,7
"1577",155,147,23,0,0
"1578",145,171,28,4,5
"1579",0,1,0,0,0
"1580",159,148,20,0,0
"1581",165,160,26,0,0
"1582",158,164,27,1,0
"1583",155,157,26,0,0
"1584",154,158,25,0,1
"1585",164,165,22,0,0
"1586",171,149,22,0,0
"1587",146,151,25,9,9
"1588",145,157,25,0,0
"1589",147,150,27,8,9
"1590",152,143,24,0,0
"1591",160,162,23,8,10
"1592",185,169,22,0,0
"1593",1,1,0,0,0
"1594",163,163,19,2,1
"1595",144,160,26,8,7
"1596",158,179,24,4,10
"1597",146,156,20,0,1
"1598",163,156,29,0,0
"1599",0,1,0,0,0
"1600",150,160,19,0,0
"1601",171,156,25,1,1
"1602",158,148,24,5,7
"1603",165,154,21,6,9
"1604",147,131,15,0,1
"1605",148,151,28,6,11
"1606",0,1,0,0,0
"1607",170,152,21,0,0
"1608",166,152,20,7,11
"1609",168,170,22,4,8
"1610",156,135,24,5,10
"1611",152,172,29,5,8
"1612",150,153,24,0,0
"1613",0,1,0,0,0
"1614",154,154,20,5,5
"1615",150,159,26,1,1
"1616",164,158,28,1,0
"1617",156,160,31,1,0
"1618",140,147,27,0,0
"1619",160,144,23,6,10
"1620",166,158,23,1,1
"1621",157,150,25,0,0
"1622",0,1,0,0,0
"1623",161,173,24,0,0
"1624",0,1,0,0,0
"1625",0,1,0,0,0
"1626",156,150,27,0,0
"1627",0,1,0,0,0
"1628",160,150,21,0,0
"1629",174,157,25,0,1
"1630",153,159,28,0,0
"1631",167,156,23,1,0
"1632",0,1,0,0,0
"1633",177,170,23,7,8
"1634",0,1,0,0,0
"1635",160,149,19,0,0
"1636",171,148,27,0,0
"1637",0,1,0,0,0
"1638",141,158,22,0,0
"1639",160,135,20,0,0
"1640",177,159,25,0,0
"1641",0,1,0,0,0
"1642",162,150,28,0,0
"1643",154,159,24,9,10
"1644",165,166,25,1,0
"1645",167,166,25,4,7
"1646",161,154,29,5,9
"1647",169,141,24,6,8
"1648",0,1,0,0,0
"1649",0,1,0,0,0
"1650",156,155,24,0,0
"1651",163,149,18,8,10
"1652",162,135,19,5,8
"1653",158,148,23,0,0
"1654",0,1,0,0,0
"1655",0,1,0,0,0
"1656",181,154,27,0,0
"1657",171,194,26,5,9
"1658",155,159,18,5,8
"1659",162,169,25,0,1
"1660",150,147,27,0,1
"1661",150,151,22,0,0
"1662",165,172,26,0,0
"1663",159,151,27,6,8
"1664",152,135,23,0,0
"1665",170,145,22,0,0
"1666",169,167,26,0,0
"1667",151,149,27,0,0
"1668",162,153,24,0,1
"1669",0,1,0,0,0
"1670",161,148,25,0,0
"1671",149,149,27,5,9
"1672",153,160,22,0,0
"1673",0,1,0,0,0
"1674",175,157,27,0,0
"1675",147,144,27,0,0
"1676",162,150,19,0,0
"1677",167,165,22,0,0
"1678",169,153,19,9,11
"1679",163,158,27,0,1
"1680",161,140,23,4,6
"1681",154,168,22,4,5
"1682",147,144,23,6,7
"1683",150,145,24,1,2
"1684",159,151,18,8,9
"1685",153,147,21,0,0
"1686",157,166,27,1,0
"1687",1,1,0,0,0
"1688",155,132,23,0,0
"1689",135,165,26,6,8
"1690",158,145,21,6,6
"1691",155,143,22,0,0
"1692",157,144,25,6,8
"1693",168,159,20,0,0
"1694",159,149,25,0,0
"1695",157,155,21,0,0
"1696",158,165,25,7,11
"1697",158,166,24,8,10
"1698",167,162,32,9,11
"1699",161,155,20,5,13
"1700",0,1,0,0,0
"1701",148,163,30,0,0
"1702",0,1,0,0,0
"1703",144,165,24,0,0
"1704",141,166,19,4,6
"1705",1,1,0,0,0
"1706",129,139,25,0,0
"1707",157,167,22,8,7
"1708",145,141,32,7,10
"1709",160,167,22,6,7
"1710",158,158,27,1,1
"1711",169,156,29,5,8
"1712",0,1,0,0,0
"1713",142,168,24,0,0
"1714",0,1,0,0,0
"1715",0,1,0,0,0
"1716",161,132,26,1,1
"1717",140,152,20,7,11
"1718",0,1,0,0,0
"1719",162,171,27,0,0
"1720",0,1,0,0,0
"1721",160,148,28,3,4
"1722",147,162,25,0,1
"1723",159,173,24,7,8
"1724",166,160,24,0,0
"1725",170,157,28,0,0
"1726",153,156,20,0,0
"1727",146,132,22,0,0
"1728",175,171,25,4,7
"1729",148,161,22,0,0
"1730",166,151,30,1,0
"1731",176,130,20,0,0
"1732",153,166,18,6,9
"1733",169,154,22,1,1
"1734",159,147,25,0,0
"1735",0,1,0,0,0
"1736",146,158,26,0,0
"1737",168,172,27,0,0
"1738",0,1,0,0,0
"1739",138,131,25,6,8
"1740",144,142,19,0,0
"1741",154,143,20,0,1
"1742",163,163,23,0,0
"1743",171,138,19,8,8
"1744",138,167,21,5,5
"1745",173,157,19,4,10
"1746",168,168,21,0,0
"1747",181,163,19,4,4
"1748",0,1,0,0,0
"1749",181,185,27,7,9
"1750",158,150,24,0,1
"1751",0,1,0,0,0
"1752",156,170,30,5,9
"1753",135,143,20,3,4
"1754",0,1,0,0,0
"1755",158,140,22,2,1
"1756",0,1,0,0,0
"1757",148,164,23,7,6
"1758",171,157,21,0,0
"1759",157,152,25,0,0
"1760",169,163,18,0,0
"1761",177,168,20,0,0
"1762",159,159,23,8,11
"1763",151,126,18,0,0
"1764",170,151,25,4,4
"1765",154,160,24,1,0
"1766",163,139,22,0,0
"1767",164,147,19,1,1
"1768",157,162,23,4,6
"1769",167,160,27,5,8
"1770",151,155,22,6,11
"1771",150,157,24,1,0
"1772",160,149,24,5,14
"1773",154,153,23,7,8
"1774",1,1,0,0,0
"1775",162,145,25,0,0
"1776",162,172,24,6,9
"1777",175,155,26,11,9
"1778",173,160,28,8,11
"1779",158,157,26,6,8
"1780",135,140,22,5,7
"1781",132,156,28,0,0
"1782",154,156,26,0,0
"1783",0,1,0,0,0
"1784",0,1,0,0,0
"1785",176,160,26,0,0
"1786",0,1,0,0,0
"1787",155,162,27,1,1
"1788",152,139,20,7,7
"1789",0,1,0,0,0
"1790",142,156,26,4,8
"1791",168,146,28,0,0
"1792",163,167,31,4,8
"1793",166,150,22,0,0
"1794",0,1,0,0,0
"1795",154,157,20,0,0
"1796",0,1,0,0,0
"1797",169,151,22,0,0
"1798",145,141,20,7,12
"1799",143,163,26,0,0
"1800",141,130,27,0,0
"1801",150,139,18,0,0
"1802",154,164,26,0,0
"1803",150,159,22,0,0
"1804",144,133,22,6,8
"1805",0,1,0,0,0
"1806",132,147,19,1,2
"1807",0,1,0,0,0
"1808",159,186,19,4,6
"1809",177,165,22,0,0
"1810",0,1,0,0,0
"1811",171,138,29,0,0
"1812",147,164,24,0,0
"1813",154,149,24,0,0
"1814",162,158,24,4,7
"1815",140,162,25,0,0
"1816",157,138,25,5,5
"1817",2,1,0,0,0
"1818",153,165,24,3,6
"1819",149,138,24,5,6
"1820",150,160,21,1,1
"1821",0,1,0,0,0
"1822",173,162,25,0,0
"1823",175,163,28,0,1
"1824",144,160,22,6,9
"1825",0,1,0,0,0
"1826",161,177,19,7,8
"1827",0,1,0,0,0
"1828",0,1,0,0,0
"1829",140,138,28,0,1
"1830",161,144,20,5,10
"1831",151,156,24,6,9
"1832",158,172,25,6,8
"1833",137,160,23,0,0
"1834",179,179,29,0,0
"1835",170,165,26,0,0
"1836",164,167,21,5,8
"1837",168,158,22,0,0
"1838",167,158,21,6,8
"1839",170,166,22,6,9
"1840",0,1,0,0,0
"1841",155,149,21,0,0
"1842",146,157,27,1,1
"1843",153,164,21,0,0
"1844",159,150,29,4,6
"1845",175,161,26,10,12
"1846",144,148,22,0,0
"1847",171,159,25,0,0
"1848",134,140,23,0,1
"1849",153,172,23,0,0
"1850",172,147,20,0,0
"1851",143,158,27,8,9
"1852",0,1,0,0,0
"1853",154,156,21,0,0
"1854",177,143,22,0,0
"1855",159,169,21,0,1
"1856",166,148,26,5,7
"1857",0,2,0,0,0
"1858",164,164,21,4,6
"1859",0,1,0,0,0
"1860",0,1,0,0,0
"1861",164,151,24,5,7
"1862",152,156,26,0,0
"1863",154,140,23,0,0
"1864",176,161,30,5,7
"1865",150,158,22,6,5
"1866",170,145,21,5,8
"1867",0,1,0,0,0
"1868",0,1,0,0,0
"1869",154,170,24,5,6
"1870",145,143,19,5,8
"1871",162,151,29,1,3
"1872",189,183,23,7,8
"1873",169,164,30,6,5
"1874",172,126,28,7,6
"1875",141,154,24,6,8
"1876",147,160,19,5,7
"1877",176,159,26,0,0
"1878",172,171,27,0,1
"1879",173,167,30,3,5
"1880",179,172,26,0,0
"1881",0,1,0,0,0
"1882",157,130,20,0,0
"1883",141,167,24,1,1
"1884",0,1,0,0,0
"1885",171,151,20,0,0
"1886",161,152,21,7,8
"1887",149,155,24,0,0
"1888",0,1,0,0,0
"1889",167,155,28,0,0
"1890",163,168,23,0,0
"1891",159,146,23,0,0
"1892",0,1,0,0,0
"1893",172,169,24,5,7
"1894",135,129,22,0,0
"1895",155,155,22,0,0
"1896",0,1,0,0,0
"1897",0,1,0,0,0
"1898",0,1,0,0,0
"1899",169,162,28,0,0
"1900",158,172,23,0,0
"1901",161,169,25,0,0
"1902",163,151,22,7,6
"1903",138,154,28,0,0
"1904",159,167,25,0,0
"1905",153,168,26,6,11
"1906",159,164,20,1,1
"1907",151,174,27,0,0
"1908",159,160,25,6,8
"1909",149,159,19,0,0
"1910",0,1,0,0,0
"1911",174,153,24,0,0
"1912",155,158,31,5,10
"1913",161,168,26,1,0
"1914",0,1,0,0,0
"1915",188,156,27,6,7
"1916",0,1,0,0,0
"1917",154,137,16,0,1
"1918",174,167,22,6,12
"1919",146,132,29,5,8
"1920",165,145,24,0,1
"1921",176,163,30,7,9
"1922",161,175,27,5,9
"1923",143,164,22,1,0
"1924",141,163,22,0,0
"1925",0,1,0,0,0
"1926",0,1,0,0,0
"1927",0,1,0,0,0
"1928",138,154,24,0,1
"1929",175,188,22,7,14
"1930",0,1,0,0,0
"1931",166,163,25,0,0
"1932",164,152,29,5,7
"1933",157,141,25,0,0
"1934",152,150,19,4,7
"1935",166,150,29,0,0
"1936",146,142,28,0,0
"1937",150,158,18,0,0
"1938",151,166,19,7,9
"1939",176,161,21,5,7
"1940",142,172,20,0,0
"1941",158,148,20,10,8
"1942",161,171,20,0,0
"1943",161,158,22,6,9
"1944",150,167,23,7,9
"1945",152,132,20,4,5
"1946",155,145,21,0,0
"1947",154,170,24,0,1
"1948",161,157,27,6,11
"1949",0,1,0,0,0
"1950",161,149,22,0,1
"1951",0,1,0,0,0
"1952",158,153,17,4,5
"1953",160,161,22,0,0
"1954",0,1,0,0,0
"1955",149,147,22,0,0
"1956",0,1,0,0,0
"1957",155,156,31,7,8
"1958",173,172,22,5,6
"1959",151,165,24,5,8
"1960",161,163,31,0,1
"1961",150,161,21,0,0
"1962",143,158,26,4,7
"1963",161,166,26,0,0
"1964",163,159,23,0,1
"1965",165,168,22,0,0
"1966",144,146,25,6,9
"1967",167,154,23,0,0
"1968",155,146,31,0,1
"1969",0,1,0,0,0
"1970",156,163,31,1,0
"1971",149,169,19,0,0
"1972",152,158,22,0,0
"1973",178,168,24,8,9
"1974",153,151,21,0,0
"1975",155,167,26,0,0
"1976",0,1,0,0,0
"1977",168,166,25,8,10
"1978",157,149,29,6,6
"1979",161,151,27,7,7
"1980",157,162,31,4,8
"1981",158,146,25,0,0
"1982",150,147,24,6,6
"1983",0,1,0,0,0
"1984",163,166,25,7,7
"1985",169,157,25,0,0
"1986",176,126,24,0,0
"1987",152,174,22,0,0
"1988",1,1,1,0,0
"1989",161,168,20,0,0
"1990",157,166,21,6,8
"1991",147,137,20,1,0
"1992",151,140,23,0,0
"1993",152,161,28,4,7
"1994",130,148,21,5,11
"1995",134,143,20,0,0
"1996",0,1,0,0,0
"1997",154,160,22,5,7
"1998",0,1,0,0,0
"1999",148,143,27,0,0
"2000",0,1,0,0,0
"2001",133,151,22,0,0
"2002",182,156,24,5,10
"2003",150,142,22,0,0
"2004",163,151,21,0,0
"2005",172,163,24,5,8
"2006",155,173,27,0,0
"2007",162,157,25,0,0
"2008",162,168,29,3,9
"2009",158,145,26,6,6
"2010",151,150,30,0,0
"2011",182,171,23,4,7
"2012",0,1,0,0,0
"2013",162,163,25,6,8
"2014",151,144,26,1,0
"2015",160,159,24,0,0
"2016",0,1,0,0,0
"2017",164,162,27,7,8
"2018",177,165,27,0,0
"2019",142,155,20,0,0
"2020",149,179,24,0,0
"2021",136,146,22,0,0
"2022",150,149,20,0,0
"2023",171,162,23,5,11
"2024",164,153,25,4,8
"2025",170,148,28,0,0
"2026",166,157,27,0,0
"2027",170,147,25,0,0
"2028",0,1,0,0,0
"2029",0,1,0,0,0
"2030",156,147,24,4,6
"2031",0,1,0,0,0
"2032",161,139,27,0,0
"2033",158,159,25,0,1
"2034",158,161,27,0,0
"2035",136,161,26,0,0
"2036",145,151,25,0,0
"2037",176,146,22,6,10
"2038",1,1,0,0,0
"2039",165,177,27,5,10
"2040",166,161,24,0,0
"2041",140,146,22,1,1
"2042",140,149,20,0,0
"2043",157,146,28,6,12
"2044",0,1,0,0,0
"2045",167,140,24,0,0
"2046",162,186,25,0,0
"2047",0,1,0,0,0
"2048",0,1,0,0,0
"2049",155,164,24,5,7
"2050",155,175,20,2,1
"2051",173,178,26,4,7
"2052",151,151,23,5,8
"2053",141,129,21,6,9
"2054",152,143,25,4,9
"2055",161,157,21,0,0
"2056",0,1,0,0,0
"2057",147,129,23,3,12
