"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",5.31914893617021,0,6.13207547169811,0,0,0,0
"2",9.04255319148936,0,8.0188679245283,0,0,0,0
"3",11.1702127659574,0,6.60377358490566,0,0,0,0
"4",5.31914893617021,0,6.60377358490566,0,0,0,0
"5",0,0,0,0,0,0,0
"6",5.31914893617021,0,8.49056603773585,0,0,0,0
"7",9.57446808510638,0,7.07547169811321,0,0,0,0
"8",7.4468085106383,0,8.49056603773585,0,0,0,0
"9",9.04255319148936,0,6.13207547169811,0,0,0,0
"10",8.51063829787234,0,6.60377358490566,0,6.38977635782748,0,5.36193029490617
"11",9.57446808510638,0,7.07547169811321,0,0,0,0
"12",9.57446808510638,0,8.9622641509434,0,0,0,0
"13",0,0,0,0,0,0,0
"14",7.97872340425532,0,6.60377358490566,0,0,0,0
"15",7.97872340425532,0,7.07547169811321,0,0,0,0
"16",9.57446808510638,6.41025641025641,7.54716981132075,8.52878464818763,12.779552715655,18.1818181818182,21.4477211796247
"17",9.04255319148936,0,8.0188679245283,0,0,0,0
"18",9.57446808510638,0,5.18867924528302,0,0,0,0
"19",0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0
"21",6.91489361702128,6.41025641025641,8.49056603773585,17.0575692963753,12.779552715655,18.1818181818182,10.7238605898123
"22",7.97872340425532,0,7.07547169811321,0,0,0,0
"23",0,0,0,0,0,0,0
"24",8.51063829787234,0,4.71698113207547,0,0,0,0
"25",6.91489361702128,0,8.49056603773585,0,0,0,0
"26",0,0,0,0,0,0,0
"27",8.51063829787234,0,6.13207547169811,0,0,0,0
"28",12.2340425531915,0,11.3207547169811,0,0,0,0
"29",9.57446808510638,0,11.3207547169811,0,0,0,0
"30",7.4468085106383,0,8.0188679245283,0,0,0,0
"31",6.91489361702128,0,7.54716981132075,0,0,0,0
"32",6.38297872340426,0,8.0188679245283,0,0,0,0
"33",0,0,0,0,0,0,0
"34",7.97872340425532,0,6.13207547169811,0,0,0,0
"35",11.7021276595745,0,6.60377358490566,0,0,0,0
"36",8.51063829787234,0,7.54716981132075,0,0,0,0
"37",7.97872340425532,0,8.9622641509434,4.26439232409382,0,0,0
"38",6.91489361702128,0,7.54716981132075,0,0,0,0
"39",9.57446808510638,0,7.07547169811321,0,0,0,0
"40",0,0,0,0,0,0,0
"41",12.2340425531915,0,6.60377358490566,0,0,0,0
"42",7.4468085106383,0,7.07547169811321,0,0,0,0
"43",9.57446808510638,0,8.49056603773585,0,0,0,0
"44",9.57446808510638,0,6.13207547169811,0,0,0,0
