"time" "healthy.S" "vulnerable.S" "healthy.E" "vulnerable.E" "healthy.A" "vulnerable.A" "healthy.I" "vulnerable.I" "healthy.R" "vulnerable.R" "healthy.Q" "vulnerable.Q" "healthy.D" "vulnerable.D"
52 180.618205180874 29.0565816948795 39.06958645127 2.98987177299066 277.788330110683 7.75413257505748 14.6208481621036 5.64115263843434 1365.43810934297 40.3904510048227 0 0 23.4649207520964 14.1678103138153
53 168.124690379131 27.9654634856344 33.4647377407064 2.66775782858117 255.029821780339 7.3292827991953 13.42297486135 5.25780866773759 1406.79192399425 42.0668968812742 0 0 24.1658512442194 14.7127903375773
54 157.433614176965 27.0000090569647 28.6566358914401 2.37396064108567 233.152825633076 6.89219915833815 12.271504888442 4.87428022000956 1444.67742520736 43.6401834581193 0 0 24.8079942027126 15.2193674654826
55 148.267665954805 26.1465320330049 24.5484896637765 2.10807262469622 212.364046012856 6.45112847262344 11.1773163120382 4.49698619127456 1479.24852342085 45.1094249384635 0 0 25.3939586356776 15.6878557399374
56 140.392952120769 25.3924912070606 21.0476343091179 1.86894307329128 192.799474411862 6.01297998560092 10.1475656259996 4.13099688714621 1510.68557184808 46.4754458605621 0 0 25.9268016841687 16.1191429863389
57 133.61284458003 24.7265254039052 18.0687360640681 1.65494565225821 174.536862865694 5.58337212924195 9.18634422238172 3.78014257875993 1539.18535335269 47.7404532892556 0 0 26.4098589151378 16.5145609465792
58 127.762315437182 24.1384296883822 15.5353411283402 1.46418528050986 157.607468444992 5.16672788954395 8.29529650409442 3.44715601088196 1564.95297159618 48.9077328783461 0 0 26.8466068892098 16.875768252336
59 122.702907391423 23.6190959111347 13.3803239053775 1.2946518830905 142.006576392467 4.76639797252448 7.47417371829477 3.13382920253068 1588.19546368682 49.9813765805413 0 0 27.2405549056218 17.2046484501784
60 118.318383341709 23.1604328763009 11.5456151498704 1.1443288013151 127.702587211729 4.3847972198809 6.72131221052224 2.84117144319674 1609.11693946454 50.9660458003087 0 0 27.5951626216329 17.5032238589976
61 114.511025866315 22.7552771746772 9.98153124848561 1.01126574328115 114.644613316546 4.02354270036398 6.03403323655323 2.56955878742586 1627.9150166962 51.8667707174544 0 0 27.9137796359023 17.7735848767975
62 111.198528974655 22.397302075944 8.64590305234849 0.893624321805966 102.768670473994 3.68358608413929 5.40896881768349 2.31886961889139 1644.77832548766 52.6887843081025 0 0 28.1996031936555 18.0178335911168
63 108.311402029988 22.0809289210884 7.50314372916035 0.789703713394865 92.0026151739216 3.36533576932013 4.8423215935334 2.08860366518797 1659.88486710056 53.4373879222235 0 0 28.4556503728364 18.2380400087852
64 105.790824773344 21.8012438177348 6.52333604850316 0.697951671193201 82.2699663843836 3.06876602435698 4.33006595956516 1.87798325920927 1673.40106483442 54.1178457293424 0 0 28.6847419997808 18.4362094981634
65 103.586868283468 21.5539209769059 5.681388231461 0.61696632633007 73.4928231009045 2.79351229499752 3.86810161582376 1.68603763822993 1685.4813235822 54.7353034084606 0 0 28.8894951861433 18.6142593550761
66 101.65703674078 21.3351536304643 4.95628215000127 0.545491278627684 65.5940055617467 2.53895252998246 3.45236625693685 1.51167130154102 1696.26798669103 55.2947281374281 0 0 29.0723225995081 18.7740031219565
67 99.9650416277775 21.1415910477681 4.33040840126544 0.482407104098963 58.498619336187 2.30427666355697 3.07891788769365 1.353719281548 1705.89157621013 55.8008650817688 0 0 29.2354365369514 18.9171408212592
68 98.4798249834864 20.9702843169222 3.78901129556598 0.426720761330544 52.1350873794741 2.08854231487314 2.74398913768085 1.2109887305494 1714.47123085434 56.2582095111626 0 0 29.3808563494555 19.0452543651621
69 97.1747228658969 20.8186369409887 3.31970469268885 0.377554032308407 46.4358508943224 1.89072184465841 2.44402414513124 1.08229180800226 1722.11527924298 56.6709890213677 0 0 29.5104181589798 19.1598063526746
70 96.0267789547729 20.6843615569192 2.91207449004104 0.334132063722839 41.3377574037007 1.70973956956073 2.17569897873981 0.966469405522022 1728.92190405641 57.0431555121968 0 0 29.6257861163398 19.2621418920785
71 95.0161877682405 20.5654428402359 2.55734772032313 0.295772306282023 36.7822391347477 1.54450070756848 1.93593102370307 0.862407842464694 1734.9798302857 57.3783840113108 0 0 29.7284640672896 19.3534922921382
72 94.1258130383378 20.4601037578402 2.24811180877123 0.261873990600188 32.7153347616568 1.3939146291106 1.72188012377358 0.769050530476506 1740.3690523895 57.6800767943209 0 0 29.819807877957 19.4349802976516
73 93.3407978373945 20.3667768546814 1.97809018712535 0.231908750003631 29.0875927694683 1.25691188998255 1.53094349321629 0.685404886578692 1745.16153834428 57.9513714632143 0 0 29.9010373685193 19.5076261555394
74 92.6482350649629 20.2840789373298 1.7419525176459 0.205411967125124 25.8539025396373 1.1324570605022 1.36074682490026 0.610546148733441 1749.42191512086 58.1951516867899 0 0 29.9732479319898 19.5723541995195
75 92.0368865891334 20.2107885900285 1.53515815451086 0.181975024294943 22.9732675171572 1.01955793727322 1.20913235026541 0.543618601722381 1753.20813358475 58.4140600511231 0 0 30.0374218041841 19.6299997955579
76 91.4969533124835 20.1458270541923 1.3538301171405 0.161238583591578 20.4085544420724 0.917271585365133 1.07414563975991 0.483834936676676 1756.57207809229 58.6105117179587 0 0 30.094438396253 19.6813161222157
77 91.0198755779376 20.0882410655924 1.19464726800454 0.142886462847523 18.126222785626 0.824708261630552 0.954021361557749 0.430474328199751 1759.56014884149 58.7867089279397 0 0 30.1450841653817 19.7269809537901
78 90.5981634638277 20.0371877740124 1.05475686289164 0.126640327002159 16.0960457680318 0.741033369894952 0.847168597355057 0.382879475602271 1762.21380351246 58.944655816543 0 0 30.1900617954363 19.7676032369452
79 90.225255795365 19.99192183224 0.931703141010908 0.112255104382674 14.2908413730881 0.665467970738719 0.752156684463622 0.340453132503893 1764.57004454983 59.0861727605423 0 0 30.2299984562392 19.8037291995924
80 89.8953974116657 19.9517838626151 0.823366077039036 0.0995148620564765 12.6862092277317 0.597288281148498 0.667701366681182 0.302654282963254 1766.66187243059 59.2129105338662 0 0 30.2654534862945 19.8358481773505
81 89.603533981837 19.9161903173332 0.727911263422788 0.0882292454603471 11.260278242502 0.535824308417814 0.592651511621156 0.268994099079998 1768.51869959191 59.326363969947 0 0 30.2969254087053 19.8643980597616
82 89.3452214561305 19.8846245456659 0.643747625605031 0.0782303379385438 9.99346872890782 0.480457890945414 0.525976590065856 0.239031869447649 1770.16672728068 59.4278850116275 0 0 30.3248583186158 19.8897703443751
83 89.116551176403 19.8566292493423 0.569493161160134 0.0693700122044329 8.86827956973189 0.430620439582002 0.466755473982914 0.212371168213516 1771.62927318234 59.5186945301512 0 0 30.3496474363797 19.9123146005066
84 88.9140799961569 19.8317993190189 0.503943814799632 0.0615174352250805 7.86907668060214 0.385790269330829 0.414165302532794 0.18865589888171 1772.9270897036 59.5998942155454 0 0 30.3716445023065 19.9323428619981
85 88.7347735596787 19.8097759032114 0.446049809835878 0.0545570680722586 6.98190839641475 0.345489835481445 0.367471765250658 0.167566691907094 1774.0786341134 59.6724770901023 0 0 30.3911623554245 19.9501334112255
86 88.5759558238247 19.7902410524764 0.394893999251399 0.0483868095963403 6.1943339846785 0.309282918533378 0.326020076154207 0.148817493189968 1775.10031697186 59.7373374383171 0 0 30.4084791442307 19.9659342878868
87 88.4352653256864 19.7729130108044 0.349673776062514 0.0429163881234596 5.49526770613652 0.276771799283091 0.289226766169316 0.132152385029052 1776.00672433303 59.7952799590065 0 0 30.4238420929144 19.9799664577535
88 88.3106170584111 19.7575420564276 0.309686017076078 0.0380659741821341 4.8748368503878 0.247594464745861 0.256572211115279 0.117342628575059 1776.81081698464 59.8470281980093 0 0 30.4374708783701 19.99242667806
89 88.2001697467567 19.7439068891442 0.274314075077938 0.0337649601484439 4.32425577964023 0.221421956918239 0.22759400225459 0.104184003356582 1777.52410579405 59.893232154434 0 0 30.4495606022179 20.0034900359985
90 88.1022954234951 19.7318112363366 0.243015997274072 0.0299508257706217 3.83570508135158 0.197955674397507 0.20188058574612 0.0924942188672676 1778.15681829773 59.9344756695884 0 0 30.4602846144052 20.0133123750395
91 88.0155542639787 19.7210810161173 0.215315076574251 0.0265682032220585 3.4022285170823 0.176924921502596 0.179065838771348 0.0821106752047168 1778.71803940553 59.9712828263905 0 0 30.469796898067 20.0220323575628
92 87.9386740304316 19.7115619950676 0.190792720848774 0.0235681353858175 3.01764593546641 0.15808469687768 0.158824485903899 0.0728885402944709 1779.21582876851 60.004123435135 0 0 30.478234058844 20.0297731972394
93 87.8705288934018 19.7031173660685 0.169079799182471 0.0209072278441373 2.67646374080367 0.141213425324509 0.140867386823061 0.0646987895233569 1779.65734278694 60.0334187344794 0 0 30.4857173928493 20.0366444567602
94 87.810122552108 19.6956257982632 0.149850722168281 0.0185470215314218 2.37380093250425 0.126110929560123 0.12493764357173 0.057426551797413 1780.04893358541 60.0595461796953 0 0 30.4923545642382 20.0427435191526
95 87.7565731539013 19.6889796836077 0.132818793758693 0.0164534702265426 2.10532136248219 0.112596503855223 0.110807035084952 0.0509695744758288 1780.39623853226 60.0828438435312 0 0 30.4982411225107 20.0481569243035
96 87.7090999703805 19.6830835790811 0.117730788680255 0.0145963880884784 1.86717429462552 0.100507185260114 0.0982728886785399 0.0452368928320331 1780.70426019985 60.1036143929467 0 0 30.5034618577895 20.0529615617916
97 87.6670116798268 19.6778528289644 0.104362993861003 0.0129490107446611 1.65594070813627 0.0896961252562881 0.0871552538560627 0.0401476089441217 1780.97743736017 60.1221286904899 0 0 30.5080920041532 20.0572257356007
98 87.6296959958603 19.6732123392878 0.0925180788827264 0.0114876340426319 1.46858486806402 0.0800310748837726 0.0772943533436765 0.0356297755615311 1781.21970838954 60.1386290573377 0 0 30.5121983143064 20.0610101188866
99 87.5966105710778 19.6690954983564 0.0820214859954193 0.0101912319191235 1.30241227543913 0.0713930339252732 0.0685483698997665 0.0316194418877185 1781.43456728851 60.1533321974242 0 0 30.5158400090822 20.0643685964872
100 87.567274939263 19.6654432165016 0.0727188098905478 0.00904115466540312 1.15503153328361 0.0636749904350562 0.060791439228952 0.0280597750331887 1781.6251136539 60.1664318436731 0 0 30.5190696244378 20.0673490196916
101 87.5412633876054 19.6622030734315 0.064473687399647 0.0080208802161199 1.02432015684407 0.0567807574218775 0.0539118504914261 0.0249002617213496 1781.79409715241 60.1781011464817 0 0 30.5219337652528 20.0699938807274
102 87.5181986924947 19.6593285665092 0.0571653635747915 0.00711574838704161 0.908394882666584 0.0506239404495915 0.0478104835975334 0.0220960284421369 1781.94395680647 60.1884948091572 0 0 30.5244737711997 20.0723409070549
103 87.4977465609882 19.6567784415918 0.0506869349798538 0.00631275296346696 0.805584776233386 0.0451269801162112 0.0423993937985748 0.0196072156636623 1782.07685602353 60.1977510161355 0 0 30.5267263104677 20.0744235935293
104 87.4796107100243 19.6545160989173 0.0449439060069758 0.00560036931639543 0.71440719467689 0.0402202738464262 0.0376005465478567 0.0173984112584609 1782.1947137352 60.2059931693491 0 0 30.5287239075502 20.0762716773123
105 87.463528535751 19.6525090690036 0.0398525336332002 0.00496836913352713 0.633546903453072 0.0358413992046761 0.0333447183621977 0.0154381692691232 1782.29923189941 60.2133314375579 0 0 30.5304954093896 20.0779115558311
106 87.44926726663 19.6507285459503 0.0353386383913938 0.00440767686649699 0.561837180496337 0.0319343964813235 0.0295705022899579 0.0136985666754431 1782.39192001137 60.2198641530684 0 0 30.5320664008197 20.0793666609581
107 87.4366205559165 19.6491489731095 0.0313366079327377 0.00391024974651806 0.49824296557702 0.0284491141562145 0.026223421023235 0.0121548033959854 1782.47411687596 60.2256790670038 0 0 30.5334595735948 20.080657792588
108 87.4254054796615 19.6477476774178 0.0277882648163124 0.00346894848790281 0.441846211282364 0.0253406313701949 0.0232551558866359 0.0107848630847675 1782.54700983606 60.2308544676582 0 0 30.5346950522965 20.0818034119812
109 87.4154598680676 19.646504543702 0.0246420558373616 0.00307743801449221 0.391832637783394 0.0225687261191747 0.0206228497109403 0.00956920037799438 1782.6116519039 60.2354601874045 0 0 30.535790684698 20.0828199043819
110 87.406639940835 19.645401725572 0.0218523599373025 0.00273010367571353 0.347479943805732 0.0200973922102839 0.018288486350304 0.0084904595246896 1782.66897696954 60.2395585060916 0 0 30.536762299537 20.0837218129257
111 87.3988182222289 19.6444233901685 0.0193787105016641 0.00242196096409535 0.308147549531008 0.0178944137067557 0.0162183508284431 0.00753323595958452 1782.71981323273 60.2432049549641 0 0 30.5376239341784 20.0845220442371
112 87.3918816867022 19.6435554907824 0.017185239600306 0.00214858677821097 0.273267327520726 0.0159309740202597 0.014382541486909 0.00668385618495062 1782.76489516729 60.2464490397169 0 0 30.5383880373993 20.0852320525174
113 87.3857301154727 19.6427855650527 0.0152401952211551 0.00190606077579194 0.242335366057301 0.0141813022004856 0.0127545364718904 0.00593018034507908 1782.80487413745 60.2493348882557 0 0 30.5390656493312 20.0858620033703
114 87.3802746465573 19.6421025567357 0.013515405494075 0.00169090232664615 0.214904796102504 0.012622361626866 0.0113108162015524 0.00526143493774001 1782.84032777525 60.2519018266075 0 0 30.5396665603986 20.0864209177655
115 87.3754364846957 19.641496656923 0.0119858961075407 0.00150002287258331 0.19057931211358 0.0112335646180799 0.0100305223527793 0.00466805816833063 1782.87176833186 60.2541848964511 0 0 30.540199452869 20.0869168009669
116 87.3711457579665 19.6409591631494 0.0106295525963089 0.00133068480349045 0.169007422560214 0.00999651505865007 0.00889515525372411 0.00414156166619114 1782.89965008522 60.2562153181436 0 0 30.5406720264061 20.0873567571787
117 87.3673405084566 19.6404823549213 0.00942675046693441 0.00118045743754881 0.149877437832104 0.00889478200662861 0.00788831008681873 0.00367441324581175 1782.92437588417 60.2580209021014 0 0 30.541091108989 20.0877470902874
118 87.363965794024 19.6400593828219 0.00836009100321277 0.00104718397614423 0.132912944759105 0.0079136925015606 0.00699543870334143 0.00325992839515282 1782.94630297583 60.2596264182023 0 0 30.5414627556818 20.0880933941029
119 87.3609728922148 19.6396841701348 0.00741416459339824 0.000928952631150903 0.117868795690759 0.00704014526271639 0.0062036385203756 0.00289217353531298 1782.96574817277 60.2610539258952 0 0 30.5417923362131 20.0884006325408
120 87.3583185971929 19.6393513259061 0.00657529501674215 0.000824065901167414 0.10452760831114 0.0062624468536102 0.00550146829884762 0.00256588391819148 1782.98299241882 60.2623230673319 0 0 30.5420846123636 20.0886732100891
121 87.355964593969 19.6390560674917 0.00583135656689209 0.000731017633850395 0.0926966064519453 0.00557016196412781 0.00487878186907643 0.00227638755517596 1782.99828485428 60.2634513304142 0 0 30.5423438068681 20.088915034941
122 87.3538769038332 19.638794151862 0.00517160800532462 0.00064847273738449 0.0822048231189392 0.004953979140776 0.0043265809203868 0.00201953759793874 1783.01184641963 60.2644542836107 0 0 30.5425736644959 20.0891295750512
123 87.352025394389 19.6385618148787 0.00458651559554062 0.000575245746653547 0.0729006570557609 0.00440559270904965 0.00383688639812631 0.00179165486871112 1783.02387304053 60.2653457843876 0 0 30.5427775060342 20.0893199074093
124 87.350383343425 19.6383557171978 0.00406762628157017 0.000510284891196412 0.0646496681655929 0.0039175950148431 0.00340262247229913 0.00158947456720314 1783.03453846331 60.2661381661348 0 0 30.5429582763475 20.0894887621941
125 87.3489270524482 19.6381728963003 0.00360745112083333 0.00045265783099033 0.0573326275554691 0.00348338001103307 0.00301751390752042 0.0014100990352542 1783.043996768 60.2668424048729 0 0 30.5431185869714 20.0896385619495
126 87.3476355051177 19.6380107240787 0.00319934272990171 0.00040153671122685 0.0508438122196287 0.0030970584553986 0.00267599630882132 0.00125095754078292 1783.05238458986 60.2674682671818 0 0 30.5432607537663 20.0897714560321
127 87.3464900632019 19.6378668690543 0.00283740720893744 0.000356187089530105 0.0450894670056374 0.00275338061504373 0.00237313517190581 0.00110976896206763 1783.05982309698 60.268024442796 0 0 30.5433868304359 20.089889351483
128 87.3454741971873 19.6377392628812 0.0025164222878271 0.000315957904265067 0.0399864453732451 0.00244766725410145 0.00210455434363401 0.000984508805913943 1783.06641974258 60.2685186627539 0 0 30.5434986382276 20.0899939404007
129 87.3445732481096 19.6376260707221 0.00223175241228004 0.000280271059109584 0.0354610194098707 0.00217574891295799 0.00186637339081998 0.000873381070201263 1783.07226981448 60.2689578042161 0 0 30.5435977921944 20.0900867240196
130 87.3437742155523 19.6375256648613 0.00197928750609914 0.000248613722993927 0.0314478069992476 0.00193391062653599 0.00165515113504633 0.000774792126635641 1783.07745781424 60.2693479843719 0 0 30.5436857245707 20.0901690342906
131 87.3430655698293 19.6374366013159 0.00175538549092014 0.000220531274283266 0.0278888244215588 0.00171884265990899 0.00146783578918875 0.000687327698563925 1783.08205867899 60.2696946440482 0 0 30.5437637054816 20.0902420530032
132 87.3424370858864 19.6373575991455 0.00155681343187927 0.000195620045910655 0.0247326560520907 0.00152759714392854 0.00130172125706572 0.000609733176471217 1783.08613886211 60.2700026218743 0 0 30.543832861259 20.0903068286139
133 87.3418796954584 19.6372875220246 0.00138070491989867 0.000173521967707054 0.0219337061117323 0.00135754863889788 0.00115440775164531 0.000540895345112463 1783.08975729502 60.2702762206943 0 0 30.5438941907432 20.0903642913294
