"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",43,76,46,79,80,82,83
"2",52,97,56,101,101,104,104
"3",57,102,60,107,106,109,109
"4",57,104,60,109,109,111,111
"5",37,63,39,66,66,68,69
"6",56,104,59,109,109,112,112
"7",47,84,51,88,89,91,93
"8",48,87,51,91,91,94,93
"9",67,127,71,133,133,136,137
"10",41,71,43,75,74,77,76
"11",46,82,49,86,86,89,88
"12",43,74,46,78,78,80,81
"13",57,105,61,110,110,113,114
"14",55,108,59,113,113,116,117
"15",47,84,50,88,88,91,91
"16",48,87,52,91,91,94,94
"17",60,110,64,115,115,118,117
"18",48,87,52,91,91,94,94
"19",40,72,43,75,75,78,77
"20",41,72,44,76,76,78,78
"21",44,79,47,82,82,85,84
"22",52,96,56,100,100,103,104
"23",49,89,52,93,93,96,96
"24",52,96,55,100,100,103,103
"25",56,103,60,107,107,111,111
"26",74,155,78,160,160,163,162
"27",41,70,43,73,74,76,77
"28",63,114,67,120,120,123,124
"29",59,107,62,111,111,114,114
"30",51,94,55,99,99,102,102
"31",45,78,48,82,82,85,84
"32",75,146,79,152,152,156,156
"33",33,56,35,59,59,61,61
"34",41,73,44,76,76,78,78
"35",53,99,56,103,103,106,106
"36",65,122,69,127,128,131,133
"37",61,120,64,125,125,128,128
"38",47,86,50,90,90,92,92
"39",63,123,67,128,129,132,133
"40",47,83,51,87,86,89,88
"41",56,99,59,104,104,107,107
"42",48,90,51,94,94,97,97
"43",39,70,42,73,73,75,75
"44",48,88,51,92,92,95,95
"45",41,73,44,76,76,79,79
"46",40,69,43,73,73,75,75
"47",44,82,47,86,85,88,87
"48",55,103,58,107,106,109,107
"49",59,107,62,112,112,115,115
"50",68,135,72,141,141,145,146
"51",45,80,48,83,83,86,86
"52",59,106,63,110,110,114,113
"53",48,84,51,87,87,90,89
"54",58,107,61,112,112,115,115
"55",43,76,45,79,80,82,83
"56",58,105,61,109,110,113,114
"57",54,98,57,102,102,105,105
"58",34,60,37,63,63,66,66
"59",51,92,55,96,97,100,101
"60",51,96,54,100,100,103,103
"61",65,124,69,129,130,133,133
"62",48,84,51,88,88,91,91
"63",60,112,63,117,116,119,118
"64",49,91,53,95,94,97,96
"65",74,143,78,149,149,153,153
"66",49,91,52,95,94,97,96
"67",39,69,42,72,72,74,75
"68",38,67,41,70,70,72,72
"69",38,65,40,69,69,71,71
"70",57,103,61,108,108,111,112
"71",47,84,50,88,89,91,92
"72",58,107,62,112,112,115,115
"73",52,96,55,100,100,103,102
"74",38,66,40,69,69,72,73
"75",65,127,69,132,132,136,136
"76",55,97,59,101,102,105,106
"77",41,70,44,74,74,77,77
"78",50,91,54,95,95,98,98
"79",65,126,69,132,132,135,136
"80",43,77,46,80,80,83,82
"81",42,74,45,77,77,80,79
"82",37,65,39,68,68,70,71
"83",52,98,55,102,101,104,103
"84",45,78,48,81,82,84,85
"85",46,81,49,85,85,88,88
"86",52,101,56,106,106,109,109
"87",52,96,56,100,100,103,102
"88",57,106,61,111,111,115,115
"89",64,131,68,136,137,140,141
"90",76,155,80,161,161,164,165
"91",37,66,40,69,69,71,70
"92",50,88,53,92,92,95,95
"93",37,63,40,66,66,68,68
"94",70,138,75,144,143,147,146
"95",56,100,60,105,104,108,107
"96",42,75,45,78,78,81,80
"97",45,81,48,85,85,87,87
"98",55,102,59,106,107,110,110
"99",50,95,53,99,99,102,101
"100",52,96,56,100,101,103,104
"101",39,67,42,71,71,73,73
"102",59,109,63,114,113,117,116
"103",43,80,46,84,84,87,87
"104",73,159,77,164,163,166,165
"105",41,70,44,74,73,76,76
"106",49,88,52,93,93,96,97
"107",58,113,61,118,118,121,120
"108",56,102,59,106,106,109,109
"109",39,68,42,72,71,74,74
"110",94,190,100,198,196,202,200
"111",42,76,45,80,80,82,83
"112",44,77,47,81,81,83,84
"113",29,50,31,52,52,54,53
"114",49,88,52,92,92,95,95
"115",32,53,34,56,56,58,58
"116",59,109,63,114,114,118,118
"117",47,84,50,87,87,90,90
"118",39,69,41,72,72,75,75
"119",54,100,57,104,104,106,105
"120",32,54,34,57,57,59,59
"121",66,128,70,133,132,136,135
"122",43,77,45,81,81,83,84
"123",47,83,51,87,87,90,89
"124",45,80,48,84,85,87,88
"125",61,122,64,127,126,130,129
"126",72,143,76,149,149,153,153
"127",37,63,39,66,67,69,70
"128",56,107,60,112,113,116,117
"129",44,79,47,83,83,85,85
"130",50,94,54,98,97,100,99
"131",49,90,52,94,94,97,96
"132",62,117,66,122,122,125,125
"133",37,65,39,68,68,71,71
"134",77,147,82,154,154,158,159
"135",40,71,42,74,74,76,76
"136",72,156,76,162,161,165,164
"137",55,106,59,111,111,113,113
"138",45,84,48,87,87,89,88
"139",51,95,54,99,99,102,101
"140",65,125,69,130,130,133,133
"141",40,68,42,71,71,73,73
"142",60,115,63,120,120,123,123
"143",52,102,55,106,106,109,109
"144",38,67,40,70,70,72,73
"145",46,83,49,87,87,90,89
"146",40,70,43,73,73,76,76
"147",55,96,58,101,101,104,103
"148",58,108,62,113,113,116,116
"149",52,89,55,94,94,97,98
"150",63,120,67,125,125,129,129
"151",53,95,56,99,99,102,101
"152",64,123,68,129,129,132,133
"153",39,69,42,72,73,75,75
"154",49,85,52,89,89,92,92
"155",31,54,33,56,55,57,56
"156",64,121,68,126,126,129,129
"157",49,87,52,91,91,94,94
"158",49,89,52,93,93,96,97
"159",38,66,40,69,69,71,71
"160",66,131,71,136,137,140,141
"161",48,84,51,88,88,91,90
"162",67,129,71,135,135,139,140
"163",48,89,51,93,93,96,97
"164",69,133,73,139,139,142,142
"165",52,98,56,102,102,105,105
"166",51,93,54,97,97,100,99
"167",45,82,48,86,86,88,88
"168",54,101,57,106,106,109,111
"169",44,78,47,82,82,84,85
"170",46,81,49,85,85,88,88
"171",57,104,60,109,110,113,113
"172",48,86,51,90,90,93,93
"173",41,72,44,76,76,78,80
"174",43,76,46,79,79,82,82
"175",39,67,42,70,71,73,74
"176",48,82,51,86,86,89,89
"177",49,90,52,94,94,97,97
"178",58,108,62,113,113,117,117
"179",48,85,51,89,89,91,91
"180",56,104,59,108,108,111,111
"181",102,233,107,240,241,244,246
"182",47,82,50,86,87,89,91
"183",46,80,49,84,84,87,88
"184",47,82,50,86,85,88,87
"185",40,66,42,70,70,72,73
"186",41,73,44,76,76,79,79
"187",77,155,81,161,162,165,166
"188",58,114,62,119,118,121,120
"189",40,72,42,76,75,78,77
"190",63,117,67,122,122,125,124
"191",44,82,47,85,86,88,89
"192",37,65,40,68,68,71,72
"193",49,87,52,91,91,94,93
"194",38,67,41,70,70,73,74
"195",69,136,73,141,141,145,144
"196",57,105,61,109,110,113,114
"197",52,93,55,97,96,99,98
"198",48,87,51,91,91,93,93
"199",47,80,50,84,84,87,86
"200",48,85,51,89,90,92,93
"201",39,71,42,74,73,76,75
"202",64,123,67,128,128,131,132
"203",53,98,56,102,102,105,105
"204",63,122,66,127,127,130,130
"205",51,91,54,95,95,98,98
"206",40,70,43,73,73,76,76
"207",62,116,66,121,121,124,124
"208",50,86,53,90,90,93,93
"209",34,59,37,62,62,64,64
"210",44,81,47,85,84,87,86
"211",39,67,42,71,71,73,73
"212",50,92,53,97,97,100,101
"213",50,90,54,95,95,98,99
"214",31,55,33,57,57,59,59
"215",64,120,68,125,126,129,129
"216",50,92,53,96,95,98,97
"217",57,105,61,110,109,113,112
"218",48,91,50,95,94,97,96
"219",55,99,59,104,104,107,107
"220",51,95,55,99,98,101,101
"221",48,84,51,88,88,91,91
"222",43,77,46,81,80,83,82
"223",48,87,51,91,90,93,93
"224",47,83,50,87,88,90,91
"225",56,104,59,109,109,112,112
"226",41,74,44,77,77,80,79
"227",40,70,42,74,74,76,76
"228",33,54,35,57,57,59,58
"229",66,130,70,135,135,139,140
"230",45,77,48,80,81,83,84
"231",50,93,53,97,97,100,100
"232",38,67,41,71,71,73,74
"233",49,85,53,89,90,93,93
"234",55,103,58,107,107,110,110
"235",59,113,63,118,117,121,120
"236",47,85,50,89,89,92,92
"237",71,140,75,146,145,149,148
"238",44,75,47,79,78,81,80
"239",52,93,55,98,98,101,101
"240",48,90,51,94,94,97,98
"241",49,90,52,94,94,97,96
"242",53,96,56,100,100,103,102
"243",52,90,55,95,95,98,98
"244",44,77,47,81,81,84,84
"245",38,67,41,70,70,72,72
"246",56,109,60,113,113,116,116
"247",43,77,46,80,80,83,82
"248",66,124,71,130,130,134,134
"249",44,81,47,84,84,87,86
"250",49,86,52,90,90,93,94
"251",56,104,59,108,108,111,110
"252",45,82,48,86,86,89,88
"253",42,76,45,79,79,81,80
"254",57,103,60,107,108,111,112
"255",42,74,45,77,77,80,80
"256",49,88,52,92,92,95,96
"257",39,69,41,72,72,74,74
"258",44,80,47,84,84,87,86
"259",53,101,56,105,105,108,107
"260",49,86,52,90,90,93,93
"261",45,80,48,84,84,87,87
"262",58,107,62,112,112,115,116
"263",47,84,51,88,89,91,92
"264",67,127,72,133,132,136,136
"265",37,67,40,70,70,73,73
"266",59,114,62,118,117,121,119
"267",47,83,50,87,87,90,89
"268",51,97,54,101,101,104,104
"269",33,56,35,59,59,61,62
