"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",38,70,41,74,74,76,76
"2",47,91,50,95,95,98,98
"3",51,96,55,101,101,104,104
"4",51,99,55,103,103,106,106
"5",32,58,34,61,61,63,63
"6",50,99,53,103,103,106,106
"7",42,79,45,82,82,85,85
"8",43,82,46,86,86,88,88
"9",61,121,64,126,126,129,129
"10",36,66,38,69,69,72,72
"11",41,77,44,80,80,83,83
"12",38,69,40,72,72,74,74
"13",52,100,55,104,104,107,107
"14",50,102,53,107,107,110,110
"15",41,79,44,82,82,85,85
"16",43,81,46,85,85,88,88
"17",55,104,58,109,109,112,112
"18",43,82,46,85,85,88,88
"19",36,67,38,70,70,72,72
"20",37,67,39,70,70,73,73
"21",39,74,42,77,77,79,79
"22",47,90,50,94,94,97,97
"23",43,83,46,87,87,90,90
"24",46,90,49,94,94,97,97
"25",50,97,54,102,102,105,105
"26",68,148,72,154,154,157,157
"27",36,65,38,68,68,70,70
"28",57,108,61,113,113,117,117
"29",53,101,57,105,105,109,109
"30",46,89,49,93,93,95,95
"31",40,73,43,76,76,79,79
"32",69,140,73,145,145,149,149
"33",28,51,30,54,54,56,56
"34",36,68,39,71,71,73,73
"35",48,93,51,98,98,100,100
"36",59,115,63,121,121,124,124
"37",55,114,58,119,119,122,122
"38",42,81,45,84,84,87,87
"39",57,117,60,122,122,125,125
"40",43,78,45,81,81,84,84
"41",50,93,53,98,98,101,101
"42",43,85,46,89,89,91,91
"43",34,65,37,68,68,70,70
"44",43,83,46,87,87,89,89
"45",37,68,39,71,71,73,73
"46",35,64,38,67,67,70,70
"47",39,77,42,80,80,83,83
"48",51,98,54,103,103,106,106
"49",53,101,57,106,106,109,109
"50",62,129,66,134,134,138,138
"51",40,74,43,78,78,80,80
"52",54,100,57,104,104,108,108
"53",43,78,45,82,82,85,85
"54",52,101,55,106,106,109,109
"55",38,71,40,74,74,76,76
"56",52,99,55,103,103,106,106
"57",48,92,51,96,96,99,99
"58",30,55,32,58,58,60,60
"59",46,86,49,90,90,93,93
"60",46,90,48,94,94,97,97
"61",60,118,63,123,123,126,126
"62",42,79,45,82,82,85,85
"63",54,106,58,111,111,114,114
"64",44,85,47,89,89,92,92
"65",68,137,72,143,143,146,146
"66",44,85,47,89,89,92,92
"67",35,64,37,67,67,69,69
"68",34,62,36,65,65,67,67
"69",33,61,35,63,63,66,66
"70",52,97,55,102,102,105,105
"71",42,79,45,83,83,85,85
"72",53,102,56,106,106,109,109
"73",47,91,50,95,95,98,98
"74",33,61,35,64,64,66,66
"75",59,121,63,126,126,129,129
"76",49,91,53,95,95,98,98
"77",36,65,38,69,69,71,71
"78",45,85,48,89,89,92,92
"79",59,120,62,125,125,128,128
"80",39,71,41,75,75,77,77
"81",38,69,40,72,72,74,74
"82",32,60,34,63,63,65,65
"83",47,92,50,96,96,99,99
"84",40,72,42,76,76,78,78
"85",41,76,44,79,79,82,82
"86",47,96,50,100,100,103,103
"87",47,90,50,94,94,97,97
"88",52,101,55,105,105,108,108
"89",58,125,62,130,130,133,133
"90",70,149,74,154,154,158,158
"91",33,61,35,64,64,66,66
"92",45,83,48,87,87,89,89
"93",32,58,35,61,61,63,63
"94",65,133,69,138,138,142,142
"95",51,95,54,99,99,103,103
"96",37,70,40,73,73,75,75
"97",40,75,43,79,79,81,81
