"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",687,59,736,81,86,29,24
"2",688,58,742,82,75,27,28
"3",696,61,724,83,68,24,24
"4",692,56,717,79,79,31,19
"5",700,54,717,84,85,25,19
"6",698,59,739,86,83,30,24
"7",0,0,1,0,0,0,0
"8",704,57,735,82,79,28,27
"9",0,0,1,0,0,0,0
"10",0,0,1,0,0,0,0
"11",695,59,736,77,83,26,19
"12",696,57,731,79,93,29,19
"13",699,57,727,78,87,29,33
"14",700,57,729,80,85,24,21
"15",694,53,735,82,79,33,26
"16",703,59,724,81,77,22,27
"17",695,58,744,81,75,24,28
"18",690,58,725,79,73,29,22
"19",684,61,726,75,80,27,21
"20",697,56,710,85,78,27,25
"21",673,57,754,80,86,31,27
"22",683,54,737,85,91,34,22
"23",683,56,738,84,81,22,23
"24",0,0,1,0,0,0,0
"25",694,58,743,81,76,35,30
"26",689,59,727,77,83,32,29
"27",684,55,724,82,84,27,18
"28",693,59,729,81,92,24,30
"29",704,54,733,80,75,25,28
"30",695,53,752,81,84,26,26
"31",690,57,735,81,77,32,31
"32",696,58,718,77,75,23,20
"33",697,58,742,88,85,29,21
"34",697,55,737,86,68,26,22
"35",694,61,741,80,83,21,15
"36",697,60,736,80,80,29,21
"37",687,60,745,79,79,24,20
"38",688,53,755,83,88,27,17
"39",685,59,718,75,76,19,21
"40",701,59,733,79,89,28,26
"41",692,59,736,79,82,29,24
"42",684,55,728,77,87,30,26
"43",699,56,728,82,91,27,26
"44",696,58,731,78,80,26,28
"45",695,59,726,76,79,32,32
"46",685,57,727,70,82,33,27
"47",698,51,734,82,86,28,27
"48",703,58,764,76,74,23,25
"49",696,58,731,79,88,22,22
"50",681,52,716,80,81,25,22
"51",690,56,730,76,90,33,24
"52",0,0,1,0,0,0,0
"53",693,60,745,74,97,26,25
"54",689,56,740,78,82,26,29
"55",694,57,728,82,84,30,27
"56",686,59,747,78,76,31,41
"57",686,57,721,83,91,21,23
"58",697,56,742,85,92,28,21
"59",694,54,722,79,83,25,31
"60",681,58,736,81,88,25,27
"61",690,56,718,82,82,32,27
"62",683,57,736,73,78,29,23
"63",699,55,727,80,84,28,28
"64",694,59,720,80,80,33,25
"65",697,57,741,80,79,27,26
"66",0,0,1,0,0,0,0
"67",695,58,720,74,90,28,21
"68",687,55,734,82,82,24,31
"69",690,57,750,83,82,30,23
"70",709,58,727,83,95,31,22
"71",697,59,740,82,86,36,30
"72",700,59,746,82,76,29,19
"73",675,55,714,75,78,22,27
"74",0,0,0,0,0,0,0
"75",690,59,744,85,81,23,21
"76",688,59,720,81,79,22,24
"77",696,58,750,83,89,32,20
"78",684,60,720,76,78,22,26
"79",688,57,739,78,85,32,30
"80",677,55,715,78,81,30,25
"81",688,58,738,79,81,33,21
"82",696,57,746,81,80,27,28
"83",0,0,1,0,0,0,0
"84",685,55,737,81,83,24,26
"85",688,58,732,83,73,28,24
"86",687,60,735,79,88,27,23
"87",700,54,731,87,71,29,26
"88",685,57,730,78,81,29,30
"89",687,57,733,74,71,34,19
"90",694,56,730,83,87,24,26
"91",690,56,735,80,91,32,27
"92",688,58,734,77,89,25,30
"93",700,58,736,81,79,25,20
"94",700,53,741,79,77,27,24
"95",0,0,1,0,0,0,0
"96",695,58,721,75,74,30,22
"97",703,59,732,85,88,29,20
"98",703,55,750,81,80,29,29
"99",696,56,718,85,78,32,26
"100",696,57,727,77,77,28,22
"101",691,56,749,82,82,28,22
"102",701,56,727,77,87,29,21
"103",687,57,743,81,90,25,23
"104",697,56,742,84,79,26,31
"105",693,58,749,82,77,25,21
"106",1,0,1,0,0,0,0
"107",695,58,732,80,83,29,32
"108",692,58,724,83,86,25,34
"109",697,59,754,84,76,29,29
"110",689,58,734,83,88,30,27
"111",695,57,719,81,78,28,21
"112",0,0,1,0,0,0,0
"113",689,58,731,81,76,29,28
"114",700,57,742,82,85,29,26
"115",703,57,719,89,91,26,23
"116",678,55,721,86,78,24,23
"117",687,59,747,82,79,24,21
"118",691,51,716,77,77,28,21
"119",683,59,732,78,83,26,27
"120",684,57,739,82,89,32,27
"121",695,56,728,79,84,30,26
"122",697,53,709,82,73,24,26
"123",696,56,733,80,88,27,23
"124",0,0,1,0,0,0,0
"125",684,54,728,76,86,27,24
"126",690,59,749,84,87,29,28
"127",701,58,744,79,88,25,24
"128",697,56,729,84,84,31,23
"129",708,59,739,80,84,24,26
"130",0,0,1,0,0,0,0
"131",686,57,755,78,90,26,16
"132",691,56,729,82,89,30,20
"133",695,59,689,80,75,28,27
"134",692,53,745,79,86,23,23
"135",691,58,740,86,84,28,22
"136",697,60,714,83,93,24,16
"137",695,61,720,79,82,28,32
"138",690,60,725,86,78,28,34
"139",684,56,733,80,76,31,21
"140",692,59,751,89,87,32,21
"141",0,0,1,0,0,0,0
"142",695,57,741,80,86,24,27
"143",0,0,1,0,0,0,0
"144",694,58,747,73,85,27,23
"145",697,57,749,85,90,27,26
"146",687,59,729,81,89,26,17
"147",681,59,716,82,82,26,34
"148",688,58,751,76,87,27,18
"149",693,60,744,85,74,28,23
"150",677,57,732,76,80,27,31
"151",690,55,739,80,80,27,28
"152",0,0,1,0,0,0,0
"153",700,57,746,75,77,27,16
"154",700,59,739,84,86,30,22
"155",690,55,724,81,86,25,23
"156",691,57,731,76,87,26,21
"157",702,58,722,77,84,30,31
"158",709,51,744,73,81,23,25
"159",695,56,737,77,76,31,23
"160",691,57,742,83,84,26,28
"161",0,0,1,0,0,0,0
"162",694,52,725,77,77,19,33
"163",688,59,732,78,76,29,27
"164",691,59,733,78,87,25,25
"165",687,54,736,87,92,30,17
"166",705,58,734,83,83,26,25
"167",691,53,745,74,85,35,24
"168",683,55,724,72,85,31,28
"169",699,60,740,82,95,31,28
"170",687,59,732,75,83,27,20
"171",0,0,1,0,0,0,0
"172",690,57,749,78,80,26,30
"173",686,58,735,81,89,33,29
"174",683,59,766,79,73,26,23
"175",687,60,741,78,90,24,21
"176",704,57,709,79,86,30,23
"177",686,55,729,74,79,34,25
"178",0,0,1,0,0,0,0
"179",686,58,726,77,79,22,22
"180",692,54,734,68,79,31,26
"181",694,59,735,78,82,28,25
"182",693,57,736,76,83,29,31
"183",693,56,738,79,88,26,22
"184",706,60,743,73,79,28,25
"185",688,57,745,79,83,24,21
"186",0,0,1,0,0,0,0
"187",682,55,731,80,79,34,23
"188",696,54,726,81,86,30,25
"189",699,54,730,84,96,32,18
"190",686,57,723,76,79,21,24
"191",696,58,750,83,76,27,30
"192",688,59,724,74,90,29,19
"193",698,55,748,84,79,24,20
"194",702,56,735,87,83,32,27
"195",698,57,710,82,80,25,25
"196",0,0,1,0,0,0,0
"197",687,57,735,83,82,31,30
"198",686,58,733,82,81,30,32
"199",697,58,732,80,86,32,27
"200",696,57,738,83,84,31,22
"201",683,57,748,81,87,29,23
"202",682,59,726,78,89,27,24
"203",697,56,727,77,85,27,21
"204",691,57,731,72,83,27,26
"205",693,55,738,81,86,33,33
"206",700,55,731,79,77,29,31
"207",687,54,719,76,82,25,18
"208",697,60,742,77,84,30,22
"209",706,59,722,83,87,29,27
"210",702,57,745,82,91,26,27
"211",0,0,1,0,0,0,0
"212",0,0,1,0,0,0,0
"213",697,59,750,78,89,29,29
"214",701,55,726,83,83,29,22
"215",0,0,1,0,0,0,0
"216",698,55,746,79,79,25,25
"217",684,62,718,83,82,32,31
"218",673,59,723,82,88,33,26
"219",688,54,725,80,82,25,20
"220",696,52,734,80,82,30,25
"221",703,57,736,78,84,32,21
